671952.707	3529105.178	4.535	0.00000
671952.489	3529105.130	4.535	0.00000
671952.113	3529105.057	4.534	0.00000
671951.817	3529105.000	4.535	0.00000
671951.458	3529104.930	4.535	0.00000
671950.928	3529104.829	4.538	0.00000
671950.320	3529104.715	4.542	0.00000
671948.902	3529104.456	4.548	-0.00041
671947.396	3529104.194	4.552	-0.00035
671947.032	3529104.131	4.554	-0.00034
671946.276	3529104.001	4.557	-0.00030
671943.763	3529103.581	4.563	-0.00035
671941.164	3529103.163	4.566	-0.00026
671940.151	3529103.002	4.571	-0.00018
671939.370	3529102.883	4.572	-0.00022
671936.628	3529102.469	4.577	-0.00011
671935.474	3529102.297	4.578	-0.00006
671933.687	3529102.032	4.577	0.00013
671931.835	3529101.760	4.576	0.00042
671931.521	3529101.713	4.575	0.00036
671930.248	3529101.523	4.571	0.00030
671925.610	3529100.792	4.571	0.00014
671921.795	3529100.192	4.574	0.00006
671919.298	3529099.811	4.572	-0.00033
671917.125	3529099.477	4.569	-0.00042
671916.761	3529099.420	4.568	-0.00049
671915.669	3529099.250	4.569	-0.00061
671912.361	3529098.726	4.572	-0.00051
671911.623	3529098.611	4.572	-0.00040
671910.507	3529098.436	4.573	-0.00036
671910.135	3529098.377	4.574	-0.00053
671908.263	3529098.090	4.576	-0.00047
671907.510	3529097.973	4.576	-0.00037
671905.994	3529097.744	4.574	-0.00053
671902.167	3529097.153	4.567	-0.00048
671900.625	3529096.904	4.564	-0.00048
671897.516	3529096.392	4.562	-0.00032
671897.124	3529096.329	4.563	-0.00034
671894.753	3529095.941	4.563	-0.00005
671889.148	3529095.044	4.571	0.00004
671886.707	3529094.668	4.575	0.00026
671885.890	3529094.544	4.575	0.00054
671883.833	3529094.233	4.575	0.00082
671883.420	3529094.171	4.574	0.00083
671880.102	3529093.660	4.573	0.00090
671878.849	3529093.466	4.569	0.00105
671876.327	3529093.067	4.568	0.00106
671873.360	3529092.587	4.565	0.00101
671872.080	3529092.375	4.561	0.00117
671869.507	3529091.945	4.560	0.00185
671864.742	3529091.140	4.559	0.00205
