  longitude ,  latitude ,high;roll,yaw,pitch;n_vel,e_vel,u_vel
118.80651395,31.89036273,8.34,0.33,84.00,-1.40,-0.01,0.00,-0.00
118.80651395,31.89036273,8.34,0.33,84.00,-1.39,-0.00,0.00,-0.00
118.80651395,31.89036273,8.34,0.33,84.00,-1.39,-0.00,0.00,0.00
118.80651395,31.89036273,8.34,0.33,84.00,-1.39,-0.00,0.00,0.00
118.80651394,31.89036272,8.34,0.33,83.99,-1.40,-0.00,0.00,0.00
118.80651394,31.89036272,8.34,0.33,83.99,-1.40,-0.00,0.00,-0.00
118.80651394,31.89036272,8.34,0.33,83.99,-1.39,-0.00,0.00,-0.00
118.80651394,31.89036272,8.34,0.33,83.99,-1.40,-0.00,0.00,-0.00
118.80651393,31.89036272,8.34,0.33,84.00,-1.40,-0.00,0.00,-0.00
118.80651393,31.89036272,8.34,0.33,83.99,-1.40,-0.00,0.00,-0.00
118.80651393,31.89036272,8.34,0.33,83.99,-1.40,-0.00,0.00,-0.00
118.80651393,31.89036272,8.34,0.33,83.99,-1.40,-0.00,-0.00,-0.00
118.80651393,31.89036272,8.34,0.33,84.00,-1.40,-0.00,-0.00,-0.00
118.80651392,31.89036271,8.34,0.33,84.00,-1.39,-0.00,-0.00,-0.00
118.80651392,31.89036271,8.34,0.33,84.00,-1.38,-0.00,0.00,-0.00
118.80651392,31.89036271,8.34,0.33,83.99,-1.38,-0.00,0.01,-0.00
118.80651392,31.89036271,8.34,0.32,84.00,-1.37,-0.00,0.01,0.00
118.80651392,31.89036271,8.34,0.32,84.01,-1.37,-0.00,0.01,0.00
118.80651392,31.89036271,8.34,0.32,84.01,-1.37,-0.00,0.02,-0.00
118.80651392,31.89036271,8.34,0.32,84.01,-1.37,-0.00,0.02,0.00
118.80651393,31.89036271,8.34,0.32,84.01,-1.37,0.00,0.02,0.00
118.80651394,31.89036271,8.34,0.32,84.01,-1.38,0.00,0.02,0.00
118.80651394,31.89036272,8.34,0.32,84.01,-1.37,0.00,0.02,-0.00
118.80651395,31.89036272,8.34,0.32,84.01,-1.37,0.00,0.02,-0.00
118.80651395,31.89036272,8.34,0.32,84.01,-1.37,-0.00,0.02,-0.00
118.80651396,31.89036272,8.34,0.32,84.01,-1.36,0.00,0.03,0.00
118.80651398,31.89036272,8.34,0.32,84.01,-1.36,0.00,0.03,-0.00
118.80651400,31.89036272,8.34,0.32,84.01,-1.33,0.00,0.05,-0.01
118.80651402,31.89036273,8.34,0.31,84.01,-1.31,0.01,0.06,-0.00
118.80651406,31.89036273,8.34,0.31,84.01,-1.28,0.01,0.10,-0.01
118.80651412,31.89036274,8.34,0.31,84.00,-1.25,0.01,0.12,0.00
118.80651419,31.89036274,8.34,0.30,84.00,-1.20,0.02,0.16,-0.00
118.80651428,31.89036275,8.34,0.31,84.00,-1.17,0.02,0.21,0.00
118.80651440,31.89036276,8.34,0.30,84.00,-1.13,0.03,0.26,-0.00
118.80651455,31.89036278,8.34,0.30,84.00,-1.09,0.03,0.31,-0.01
118.80651473,31.89036279,8.34,0.29,84.00,-1.05,0.04,0.37,-0.01
118.80651494,31.89036281,8.34,0.28,84.00,-1.00,0.05,0.44,-0.01
118.80651520,31.89036283,8.33,0.27,84.00,-0.93,0.05,0.51,-0.01
118.80651550,31.89036286,8.33,0.26,83.99,-0.85,0.06,0.60,-0.01
118.80651584,31.89036289,8.33,0.24,83.99,-0.77,0.07,0.68,-0.01
118.80651622,31.89036292,8.33,0.22,84.00,-0.70,0.08,0.77,-0.00
118.80651666,31.89036296,8.33,0.22,84.01,-0.67,0.09,0.85,0.01
118.80651714,31.89036301,8.33,0.20,84.01,-0.64,0.09,0.95,0.01
118.80651766,31.89036305,8.33,0.19,83.99,-0.61,0.10,1.03,-0.00
118.80651824,31.89036310,8.33,0.18,83.99,-0.58,0.12,1.13,-0.01
118.80651886,31.89036315,8.33,0.17,84.01,-0.57,0.13,1.21,-0.00
118.80651952,31.89036321,8.33,0.13,84.02,-0.56,0.14,1.30,0.00
118.80652023,31.89036328,8.33,0.12,84.02,-0.55,0.14,1.38,-0.01
118.80652098,31.89036334,8.33,0.14,84.01,-0.50,0.14,1.46,-0.02
118.80652178,31.89036341,8.33,0.11,84.01,-0.46,0.16,1.54,-0.03
118.80652262,31.89036348,8.32,0.00,84.04,-0.35,0.19,1.63,-0.09
118.80652351,31.89036357,8.32,-0.03,84.07,-0.10,0.18,1.73,-0.19
118.80652446,31.89036365,8.31,0.17,84.06,0.20,0.17,1.82,-0.21
118.80652544,31.89036372,8.30,0.30,84.04,0.48,0.15,1.91,-0.19
118.80652648,31.89036378,8.29,0.41,84.03,0.71,0.15,2.00,-0.13
118.80652755,31.89036386,8.28,0.47,84.06,0.78,0.22,2.06,-0.04
118.80652864,31.89036394,8.29,0.56,84.17,0.64,0.21,2.09,0.13
118.80652976,31.89036403,8.29,0.45,84.20,0.33,0.22,2.13,0.24
118.80653090,31.89036413,8.31,0.18,84.16,-0.03,0.23,2.18,0.25
118.80653208,31.89036423,8.32,0.10,84.10,-0.27,0.24,2.25,0.18
118.80653329,31.89036433,8.32,0.05,84.12,-0.40,0.25,2.31,0.10
118.80653453,31.89036443,8.33,0.01,84.19,-0.49,0.24,2.37,0.04
118.80653580,31.89036453,8.33,0.03,84.25,-0.50,0.21,2.42,-0.03
118.80653709,31.89036461,8.33,0.14,84.25,-0.43,0.18,2.47,-0.06
118.80653841,31.89036468,8.32,0.26,84.23,-0.36,0.18,2.52,-0.05
118.80653976,31.89036476,8.32,0.36,84.22,-0.28,0.19,2.57,-0.02
118.80654114,31.89036485,8.32,0.38,84.23,-0.26,0.22,2.63,0.01
118.80654254,31.89036495,8.32,0.39,84.26,-0.27,0.24,2.67,0.01
118.80654397,31.89036505,8.32,0.36,84.29,-0.26,0.25,2.72,0.01
118.80654543,31.89036516,8.32,0.31,84.30,-0.27,0.26,2.77,-0.00
118.80654691,31.89036527,8.32,0.25,84.31,-0.26,0.26,2.82,-0.02
118.80654841,31.89036538,8.32,0.21,84.32,-0.25,0.26,2.87,0.01
