  longitude ,  latitude ,high;roll,yaw,pitch;n_vel,e_vel,u_vel
118.80851935,31.89051748,8.51,0.14,266.41,-1.30,0.00,0.00,-0.00
118.80851935,31.89051748,8.51,0.14,266.41,-1.30,-0.00,-0.00,-0.00
118.80851935,31.89051748,8.51,0.14,266.41,-1.30,-0.00,-0.00,0.00
118.80851935,31.89051748,8.51,0.14,266.41,-1.30,-0.00,-0.00,0.00
118.80851935,31.89051748,8.51,0.13,266.41,-1.30,-0.00,0.00,-0.00
118.80851935,31.89051748,8.51,0.13,266.41,-1.30,-0.00,0.00,-0.00
118.80851935,31.89051748,8.51,0.13,266.41,-1.30,-0.00,-0.00,-0.00
118.80851935,31.89051749,8.51,0.14,266.41,-1.30,-0.00,-0.00,0.00
118.80851935,31.89051749,8.51,0.14,266.41,-1.30,-0.00,-0.00,0.00
118.80851935,31.89051749,8.51,0.14,266.41,-1.30,-0.00,-0.00,-0.00
118.80851935,31.89051749,8.51,0.13,266.41,-1.30,-0.00,-0.00,0.00
118.80851935,31.89051749,8.51,0.13,266.41,-1.30,-0.00,-0.00,0.00
118.80851935,31.89051749,8.51,0.13,266.41,-1.30,-0.00,-0.00,0.00
118.80851935,31.89051749,8.51,0.13,266.41,-1.30,-0.00,-0.00,0.00
118.80851935,31.89051749,8.51,0.13,266.41,-1.30,-0.00,-0.00,0.00
118.80851935,31.89051749,8.51,0.13,266.41,-1.30,-0.00,0.00,0.00
118.80851935,31.89051749,8.51,0.13,266.41,-1.30,-0.00,0.00,0.00
118.80851935,31.89051749,8.51,0.13,266.41,-1.30,0.00,0.00,-0.00
118.80851935,31.89051749,8.51,0.14,266.41,-1.30,0.00,-0.00,-0.00
118.80851935,31.89051749,8.51,0.13,266.41,-1.30,-0.00,-0.00,0.00
118.80851935,31.89051749,8.51,0.13,266.41,-1.30,-0.00,-0.00,0.00
118.80851935,31.89051749,8.51,0.13,266.41,-1.30,-0.00,-0.00,0.00
118.80851935,31.89051749,8.51,0.13,266.42,-1.30,-0.00,-0.00,0.00
118.80851935,31.89051749,8.51,0.13,266.41,-1.30,0.00,-0.00,0.00
118.80851935,31.89051749,8.51,0.13,266.41,-1.30,-0.00,-0.00,-0.00
118.80851935,31.89051749,8.51,0.13,266.41,-1.30,-0.00,-0.00,0.00
118.80851935,31.89051748,8.51,0.12,266.41,-1.30,-0.01,-0.00,0.00
118.80851935,31.89051748,8.51,0.13,266.41,-1.30,-0.00,-0.00,-0.00
118.80851935,31.89051748,8.51,0.13,266.42,-1.30,-0.00,0.00,-0.00
118.80851935,31.89051748,8.51,0.12,266.41,-1.28,-0.00,-0.00,-0.00
