  longitude ,  latitude ,high;roll,yaw,pitch;n_vel,e_vel,u_vel
118.80846420,31.89051534,8.37,0.18,267.60,-1.39,0.01,0.00,0.00
118.80846420,31.89051534,8.37,0.19,267.60,-1.39,0.01,0.00,0.00
118.80846420,31.89051534,8.37,0.19,267.60,-1.39,0.01,0.00,0.00
118.80846420,31.89051534,8.37,0.19,267.60,-1.39,0.01,0.00,0.00
118.80846420,31.89051535,8.37,0.19,267.60,-1.39,0.01,0.00,0.00
118.80846420,31.89051535,8.37,0.19,267.60,-1.39,0.01,0.00,0.00
118.80846420,31.89051535,8.37,0.19,267.60,-1.39,0.01,0.00,0.00
118.80846420,31.89051535,8.37,0.19,267.60,-1.39,0.01,0.00,0.00
118.80846420,31.89051536,8.37,0.19,267.60,-1.39,0.01,0.00,-0.00
118.80846420,31.89051536,8.37,0.19,267.60,-1.39,0.01,0.00,-0.00
118.80846420,31.89051536,8.37,0.19,267.60,-1.39,0.01,0.00,0.00
118.80846420,31.89051536,8.37,0.19,267.60,-1.39,0.00,0.00,0.00
118.80846421,31.89051537,8.37,0.19,267.60,-1.39,0.00,0.00,-0.00
118.80846421,31.89051537,8.37,0.19,267.60,-1.39,0.00,0.00,-0.00
118.80846421,31.89051537,8.37,0.19,267.60,-1.39,0.00,0.00,-0.00
118.80846421,31.89051538,8.37,0.19,267.60,-1.39,0.00,0.00,-0.00
118.80846421,31.89051538,8.37,0.17,267.60,-1.40,0.00,0.00,-0.00
118.80846421,31.89051538,8.37,0.17,267.60,-1.40,0.00,0.00,-0.00
118.80846421,31.89051538,8.37,0.17,267.60,-1.40,0.00,0.00,-0.00
118.80846421,31.89051538,8.37,0.17,267.60,-1.40,0.00,0.00,0.00
118.80846421,31.89051538,8.37,0.17,267.60,-1.40,0.00,0.00,-0.00
118.80846421,31.89051538,8.37,0.18,267.60,-1.40,0.00,0.00,-0.00
118.80846421,31.89051538,8.37,0.17,267.60,-1.38,0.00,-0.00,-0.01
118.80846420,31.89051538,8.37,0.18,267.59,-1.34,0.00,-0.03,-0.01
118.80846418,31.89051538,8.37,0.17,267.59,-1.32,-0.00,-0.05,0.01
118.80846415,31.89051538,8.37,0.17,267.59,-1.35,0.00,-0.06,0.01
118.80846411,31.89051538,8.37,0.18,267.59,-1.36,-0.00,-0.06,-0.00
118.80846408,31.89051538,8.37,0.17,267.59,-1.37,-0.00,-0.06,-0.00
118.80846404,31.89051538,8.37,0.17,267.59,-1.39,-0.00,-0.07,-0.00
118.80846401,31.89051538,8.37,0.17,267.59,-1.41,-0.00,-0.07,0.00
118.80846397,31.89051538,8.37,0.17,267.60,-1.40,-0.00,-0.08,-0.00
118.80846393,31.89051537,8.37,0.17,267.59,-1.38,-0.00,-0.08,0.00
118.80846388,31.89051537,8.37,0.17,267.59,-1.37,-0.00,-0.10,-0.01
118.80846382,31.89051537,8.37,0.17,267.59,-1.34,-0.00,-0.12,-0.01
118.80846375,31.89051537,8.37,0.17,267.58,-1.31,-0.00,-0.14,-0.01
118.80846367,31.89051537,8.37,0.17,267.58,-1.27,-0.00,-0.18,-0.01
118.80846357,31.89051537,8.37,0.17,267.58,-1.22,-0.01,-0.21,-0.00
118.80846344,31.89051536,8.37,0.16,267.58,-1.18,-0.01,-0.26,-0.00
118.80846329,31.89051536,8.37,0.15,267.57,-1.15,-0.01,-0.31,-0.00
118.80846311,31.89051535,8.37,0.14,267.57,-1.09,-0.01,-0.38,-0.01
118.80846289,31.89051535,8.37,0.13,267.56,-1.03,-0.02,-0.45,-0.01
118.80846263,31.89051534,8.37,0.12,267.55,-0.96,-0.02,-0.52,-0.01
118.80846233,31.89051533,8.37,0.11,267.55,-0.90,-0.02,-0.61,-0.01
118.80846199,31.89051532,8.37,0.10,267.54,-0.83,-0.02,-0.69,-0.01
118.80846160,31.89051531,8.37,0.09,267.53,-0.76,-0.03,-0.79,-0.01
118.80846116,31.89051529,8.37,0.10,267.51,-0.72,-0.03,-0.88,0.00
118.80846066,31.89051528,8.37,0.09,267.50,-0.70,-0.03,-0.97,0.00
118.80846012,31.89051526,8.37,0.09,267.49,-0.70,-0.04,-1.07,0.01
118.80845954,31.89051524,8.37,0.08,267.48,-0.70,-0.05,-1.16,0.00
118.80845890,31.89051522,8.37,0.07,267.46,-0.71,-0.05,-1.25,0.00
118.80845822,31.89051520,8.37,0.06,267.45,-0.71,-0.05,-1.34,-0.00
118.80845749,31.89051517,8.37,0.04,267.43,-0.69,-0.06,-1.43,-0.01
118.80845671,31.89051515,8.37,0.04,267.41,-0.65,-0.06,-1.53,-0.01
118.80845587,31.89051512,8.37,0.05,267.38,-0.61,-0.06,-1.62,-0.02
118.80845499,31.89051510,8.37,0.05,267.35,-0.59,-0.06,-1.72,-0.02
118.80845406,31.89051507,8.36,0.08,267.33,-0.56,-0.06,-1.81,-0.03
118.80845307,31.89051504,8.36,0.12,267.30,-0.53,-0.07,-1.90,-0.02
118.80845204,31.89051500,8.36,0.11,267.28,-0.52,-0.08,-1.99,-0.00
118.80845097,31.89051496,8.36,0.09,267.26,-0.53,-0.09,-2.08,0.00
118.80844985,31.89051491,8.36,0.10,267.24,-0.53,-0.09,-2.16,-0.00
118.80844869,31.89051487,8.36,0.10,267.21,-0.52,-0.10,-2.24,-0.01
118.80844748,31.89051482,8.36,0.08,267.18,-0.51,-0.10,-2.32,-0.01
118.80844623,31.89051477,8.36,0.07,267.15,-0.52,-0.10,-2.40,0.00
118.80844494,31.89051472,8.36,0.07,267.11,-0.54,-0.11,-2.48,0.01
118.80844361,31.89051467,8.36,0.08,267.07,-0.58,-0.11,-2.55,0.02
