  longitude ,  latitude ,high;roll,yaw,pitch;n_vel,e_vel,u_vel
118.80982654,31.88243946,9.31,0.72,263.73,-1.60,0.00,0.00,-0.00
118.80982654,31.88243946,9.31,0.72,263.73,-1.60,0.00,0.00,-0.00
118.80982654,31.88243946,9.31,0.72,263.73,-1.60,0.00,0.00,-0.00
118.80982654,31.88243946,9.31,0.72,263.73,-1.60,-0.00,0.00,-0.00
118.80982654,31.88243946,9.31,0.72,263.73,-1.60,-0.00,0.00,-0.00
118.80982655,31.88243946,9.31,0.72,263.73,-1.59,0.00,0.00,-0.00
118.80982655,31.88243946,9.31,0.72,263.73,-1.59,0.00,0.00,-0.00
118.80982655,31.88243946,9.31,0.72,263.73,-1.60,0.00,0.00,-0.00
118.80982655,31.88243946,9.31,0.72,263.73,-1.60,0.00,0.00,-0.00
118.80982655,31.88243946,9.31,0.72,263.73,-1.60,0.00,0.00,-0.00
118.80982655,31.88243946,9.31,0.72,263.73,-1.59,0.00,0.00,-0.00
118.80982655,31.88243946,9.31,0.72,263.73,-1.59,0.00,0.00,-0.00
118.80982654,31.88243946,9.31,0.72,263.73,-1.59,0.00,0.00,-0.00
118.80982654,31.88243946,9.31,0.72,263.73,-1.59,0.00,0.00,-0.00
118.80982654,31.88243946,9.31,0.72,263.73,-1.59,0.00,0.00,-0.00
118.80982654,31.88243946,9.31,0.72,263.73,-1.59,0.00,0.00,-0.00
118.80982654,31.88243946,9.31,0.72,263.73,-1.59,0.00,0.00,-0.00
118.80982654,31.88243946,9.31,0.72,263.73,-1.59,0.00,0.00,-0.00
118.80982655,31.88243946,9.31,0.72,263.73,-1.59,0.00,0.00,-0.00
118.80982655,31.88243946,9.31,0.72,263.73,-1.59,0.00,0.00,-0.00
118.80982655,31.88243946,9.31,0.72,263.73,-1.59,0.00,0.00,-0.00
118.80982655,31.88243946,9.31,0.72,263.73,-1.59,0.00,0.00,-0.00
118.80982655,31.88243946,9.31,0.72,263.72,-1.59,0.00,0.00,-0.00
118.80982655,31.88243946,9.31,0.72,263.73,-1.59,0.00,0.00,-0.00
118.80982655,31.88243946,9.31,0.72,263.73,-1.59,0.00,0.00,-0.00
118.80982655,31.88243946,9.31,0.72,263.73,-1.59,0.00,0.00,-0.00
118.80982655,31.88243946,9.31,0.72,263.73,-1.59,0.00,0.00,-0.00
118.80982655,31.88243946,9.31,0.72,263.73,-1.59,0.00,0.01,-0.00
118.80982655,31.88243946,9.31,0.72,263.73,-1.60,0.00,0.00,-0.00
118.80982655,31.88243946,9.31,0.71,263.73,-1.60,0.00,0.00,-0.00
118.80982655,31.88243946,9.31,0.71,263.73,-1.60,0.00,0.00,-0.00
118.80982655,31.88243946,9.31,0.71,263.73,-1.60,0.00,0.00,-0.00
118.80982655,31.88243946,9.31,0.71,263.73,-1.60,0.00,0.00,-0.00
118.80982655,31.88243946,9.31,0.71,263.73,-1.60,0.00,0.00,-0.00
118.80982654,31.88243947,9.31,0.71,263.73,-1.60,0.00,0.00,0.00
118.80982654,31.88243947,9.31,0.71,263.73,-1.60,0.00,0.00,-0.00
118.80982654,31.88243947,9.31,0.71,263.73,-1.60,0.00,0.00,-0.00
118.80982654,31.88243947,9.31,0.71,263.73,-1.60,0.00,0.00,-0.00
118.80982654,31.88243947,9.31,0.71,263.73,-1.60,0.00,0.01,-0.00
118.80982654,31.88243947,9.31,0.71,263.74,-1.60,0.00,0.01,-0.00
118.80982654,31.88243947,9.31,0.71,263.74,-1.60,0.00,0.01,-0.00
118.80982654,31.88243947,9.31,0.71,263.73,-1.57,0.00,-0.01,-0.01
118.80982652,31.88243947,9.31,0.71,263.73,-1.53,-0.00,-0.05,-0.00
118.80982649,31.88243947,9.31,0.71,263.73,-1.54,-0.01,-0.07,0.02
118.80982645,31.88243946,9.31,0.71,263.74,-1.57,-0.01,-0.08,0.01
118.80982641,31.88243946,9.31,0.71,263.74,-1.57,-0.01,-0.08,-0.01
118.80982636,31.88243946,9.31,0.71,263.74,-1.55,-0.01,-0.08,-0.01
118.80982632,31.88243946,9.31,0.71,263.74,-1.56,-0.01,-0.09,0.01
118.80982627,31.88243945,9.31,0.70,263.73,-1.57,-0.01,-0.09,0.01
118.80982622,31.88243944,9.31,0.71,263.73,-1.57,-0.01,-0.10,-0.00
118.80982618,31.88243944,9.31,0.71,263.74,-1.55,-0.01,-0.10,-0.00
118.80982613,31.88243943,9.31,0.71,263.74,-1.56,-0.01,-0.11,-0.00
118.80982607,31.88243943,9.31,0.71,263.73,-1.57,-0.01,-0.10,0.01
118.80982602,31.88243942,9.31,0.70,263.73,-1.57,-0.01,-0.11,0.00
118.80982597,31.88243941,9.31,0.70,263.73,-1.56,-0.01,-0.11,0.00
118.80982591,31.88243940,9.31,0.70,263.73,-1.57,-0.01,-0.12,0.00
118.80982585,31.88243939,9.31,0.70,263.74,-1.57,-0.01,-0.12,0.00
118.80982579,31.88243939,9.31,0.69,263.73,-1.57,-0.01,-0.12,0.00
118.80982572,31.88243938,9.31,0.70,263.73,-1.57,-0.01,-0.13,0.00
118.80982566,31.88243937,9.31,0.70,263.73,-1.57,-0.01,-0.13,0.00
118.80982559,31.88243936,9.31,0.70,263.73,-1.57,-0.01,-0.14,-0.00
118.80982552,31.88243936,9.31,0.70,263.73,-1.57,-0.01,-0.14,0.00
118.80982544,31.88243935,9.31,0.70,263.73,-1.56,-0.02,-0.15,0.00
118.80982536,31.88243934,9.31,0.70,263.73,-1.57,-0.02,-0.16,0.00
118.80982528,31.88243933,9.31,0.70,263.73,-1.57,-0.02,-0.16,-0.00
118.80982519,31.88243932,9.31,0.70,263.73,-1.56,-0.02,-0.17,-0.00
118.80982510,31.88243931,9.31,0.70,263.73,-1.56,-0.02,-0.18,0.00
118.80982500,31.88243930,9.31,0.70,263.73,-1.55,-0.02,-0.20,-0.00
118.80982489,31.88243928,9.31,0.69,263.72,-1.54,-0.02,-0.22,-0.00
118.80982477,31.88243926,9.31,0.69,263.72,-1.52,-0.03,-0.25,-0.01
118.80982463,31.88243924,9.31,0.69,263.72,-1.50,-0.03,-0.29,-0.00
118.80982446,31.88243922,9.31,0.70,263.72,-1.48,-0.04,-0.34,0.00
118.80982428,31.88243920,9.31,0.70,263.72,-1.46,-0.04,-0.39,-0.00
118.80982406,31.88243917,9.31,0.70,263.71,-1.44,-0.05,-0.44,-0.00
118.80982382,31.88243914,9.31,0.70,263.71,-1.37,-0.06,-0.50,-0.00
118.80982353,31.88243911,9.31,0.71,263.71,-1.35,-0.07,-0.57,-0.00
118.80982321,31.88243907,9.31,0.71,263.70,-1.31,-0.07,-0.65,-0.00
118.80982285,31.88243903,9.31,0.70,263.70,-1.28,-0.08,-0.74,-0.00
118.80982244,31.88243898,9.31,0.69,263.70,-1.25,-0.09,-0.82,-0.00
118.80982198,31.88243893,9.31,0.69,263.70,-1.22,-0.10,-0.92,-0.01
118.80982147,31.88243888,9.31,0.70,263.68,-1.18,-0.11,-1.02,-0.00
118.80982090,31.88243882,9.31,0.72,263.64,-1.18,-0.12,-1.12,0.00
118.80982029,31.88243876,9.31,0.72,263.58,-1.17,-0.14,-1.21,0.00
118.80981963,31.88243869,9.31,0.71,263.50,-1.17,-0.15,-1.30,-0.00
118.80981892,31.88243862,9.31,0.70,263.40,-1.14,-0.17,-1.39,-0.01
118.80981816,31.88243854,9.31,0.70,263.28,-1.12,-0.18,-1.48,-0.01
118.80981735,31.88243845,9.31,0.70,263.14,-1.11,-0.19,-1.57,-0.01
118.80981650,31.88243835,9.31,0.70,263.00,-1.11,-0.20,-1.66,-0.01
118.80981560,31.88243827,9.31,0.72,262.83,-1.10,-0.22,-1.73,-0.01
118.80981466,31.88243818,9.31,0.71,262.67,-1.08,-0.23,-1.82,-0.01
118.80981367,31.88243809,9.31,0.70,262.52,-1.08,-0.25,-1.90,-0.00
118.80981264,31.88243798,9.31,0.69,262.39,-1.09,-0.27,-1.97,0.00
118.80981157,31.88243787,9.31,0.68,262.27,-1.10,-0.28,-2.04,-0.01
118.80981046,31.88243776,9.31,0.67,262.15,-1.08,-0.29,-2.11,-0.01
118.80980932,31.88243764,9.31,0.68,262.03,-1.08,-0.29,-2.19,-0.00
118.80980814,31.88243752,9.31,0.71,261.88,-1.08,-0.30,-2.26,0.00
118.80980692,31.88243739,9.31,0.72,261.73,-1.09,-0.32,-2.33,0.01
118.80980567,31.88243725,9.31,0.72,261.56,-1.10,-0.34,-2.40,0.01
118.80980438,31.88243711,9.31,0.75,261.38,-1.13,-0.35,-2.45,0.01
118.80980306,31.88243695,9.31,0.74,261.19,-1.10,-0.37,-2.51,-0.01
118.80980171,31.88243679,9.31,0.73,260.99,-1.09,-0.39,-2.57,0.01
118.80980033,31.88243662,9.31,0.71,260.80,-1.10,-0.41,-2.64,0.01
118.80979892,31.88243644,9.31,0.74,260.60,-1.11,-0.42,-2.70,-0.02
118.80979747,31.88243625,9.31,0.75,260.40,-1.05,-0.44,-2.76,-0.02
118.80979599,31.88243606,9.31,0.71,260.21,-1.03,-0.46,-2.82,0.00
118.80979448,31.88243585,9.31,0.69,260.04,-1.03,-0.49,-2.88,0.01
118.80979293,31.88243564,9.31,0.70,259.89,-0.99,-0.51,-2.95,-0.02
118.80979136,31.88243541,9.31,0.67,259.76,-0.91,-0.53,-3.00,-0.01
118.80978975,31.88243517,9.31,0.65,259.64,-0.87,-0.54,-3.08,-0.02
118.80978810,31.88243492,9.31,0.68,259.49,-0.89,-0.55,-3.14,0.00
118.80978642,31.88243467,9.31,0.68,259.33,-0.91,-0.57,-3.21,-0.01
118.80978470,31.88243440,9.31,0.68,259.18,-0.91,-0.59,-3.26,0.02
118.80978295,31.88243413,9.31,0.70,259.03,-0.86,-0.61,-3.33,0.02
118.80978117,31.88243385,9.31,0.72,258.91,-0.86,-0.64,-3.40,0.00
118.80977935,31.88243355,9.31,0.65,258.81,-0.85,-0.66,-3.47,-0.01
118.80977749,31.88243324,9.31,0.66,258.73,-0.88,-0.68,-3.53,-0.02
118.80977561,31.88243293,9.31,0.66,258.66,-0.84,-0.69,-3.59,-0.01
118.80977368,31.88243261,9.31,0.66,258.60,-0.83,-0.71,-3.67,0.00
118.80977172,31.88243229,9.31,0.65,258.55,-0.87,-0.72,-3.73,0.03
118.80976973,31.88243195,9.31,0.66,258.52,-0.90,-0.74,-3.80,0.01
118.80976770,31.88243161,9.31,0.65,258.51,-0.90,-0.76,-3.85,0.02
118.80976565,31.88243127,9.31,0.62,258.51,-0.87,-0.77,-3.93,-0.00
118.80976355,31.88243092,9.31,0.66,258.52,-0.85,-0.78,-3.99,-0.00
118.80976142,31.88243056,9.31,0.63,258.52,-0.84,-0.79,-4.06,0.02
118.80975925,31.88243020,9.32,0.57,258.53,-0.86,-0.80,-4.12,0.03
118.80975706,31.88242983,9.32,0.57,258.52,-0.85,-0.81,-4.18,-0.02
118.80975482,31.88242946,9.31,0.64,258.52,-0.81,-0.82,-4.25,-0.04
118.80975256,31.88242908,9.31,0.60,258.52,-0.75,-0.84,-4.31,-0.02
118.80975026,31.88242870,9.31,0.66,258.50,-0.72,-0.84,-4.38,-0.01
118.80974793,31.88242831,9.31,0.74,258.48,-0.74,-0.86,-4.44,0.03
118.80974557,31.88242792,9.31,0.66,258.47,-0.80,-0.88,-4.51,0.03
118.80974318,31.88242751,9.32,0.60,258.46,-0.84,-0.90,-4.56,0.02
118.80974076,31.88242710,9.32,0.61,258.46,-0.84,-0.92,-4.62,0.00
118.80973830,31.88242668,9.32,0.56,258.46,-0.85,-0.93,-4.68,0.01
118.80973581,31.88242626,9.32,0.50,258.46,-0.83,-0.93,-4.74,0.00
118.80973330,31.88242583,9.32,0.55,258.47,-0.77,-0.94,-4.80,-0.02
118.80973074,31.88242541,9.32,0.62,258.47,-0.74,-0.94,-4.87,-0.00
118.80972815,31.88242498,9.32,0.62,258.47,-0.77,-0.95,-4.93,0.02
118.80972553,31.88242455,9.32,0.61,258.47,-0.78,-0.97,-4.99,0.01
118.80972288,31.88242410,9.32,0.58,258.48,-0.74,-1.00,-5.05,-0.00
118.80972020,31.88242364,9.32,0.51,258.50,-0.75,-1.02,-5.12,-0.02
118.80971748,31.88242318,9.32,0.47,258.54,-0.82,-1.04,-5.19,-0.01
118.80971473,31.88242271,9.32,0.46,258.58,-0.90,-1.03,-5.25,0.02
118.80971195,31.88242225,9.32,0.46,258.61,-0.96,-1.02,-5.31,0.04
118.80970914,31.88242179,9.32,0.48,258.65,-1.03,-1.03,-5.37,0.04
118.80970629,31.88242132,9.32,0.54,258.69,-1.08,-1.03,-5.43,0.03
118.80970341,31.88242086,9.32,0.56,258.74,-1.12,-1.04,-5.50,0.01
118.80970050,31.88242038,9.32,0.51,258.79,-1.18,-1.06,-5.56,-0.02
118.80969755,31.88241990,9.32,0.55,258.84,-1.20,-1.06,-5.61,-0.08
