  longitude ,  latitude ,high;roll,yaw,pitch;n_vel,e_vel,u_vel
118.80655548,31.89036303,8.38,0.53,86.18,-0.92,-0.02,-0.01,0.01
118.80655549,31.89036303,8.38,0.53,86.18,-0.92,-0.02,-0.01,0.01
118.80655549,31.89036303,8.38,0.53,86.18,-0.92,-0.02,-0.01,0.01
118.80655549,31.89036303,8.39,0.53,86.18,-0.92,-0.02,-0.01,0.01
118.80655550,31.89036304,8.39,0.52,86.18,-0.92,-0.02,-0.01,0.01
118.80655550,31.89036304,8.39,0.52,86.18,-0.92,-0.02,-0.01,0.01
118.80655551,31.89036304,8.39,0.52,86.18,-0.92,-0.02,-0.01,0.01
118.80655551,31.89036304,8.39,0.52,86.18,-0.92,-0.02,-0.01,0.01
118.80655552,31.89036304,8.39,0.53,86.18,-0.92,-0.02,-0.01,0.01
118.80655552,31.89036304,8.39,0.53,86.18,-0.92,-0.02,-0.01,0.01
118.80655552,31.89036304,8.39,0.52,86.18,-0.93,-0.01,-0.01,0.01
118.80655553,31.89036304,8.39,0.52,86.18,-0.93,-0.01,-0.01,0.01
118.80655553,31.89036304,8.39,0.52,86.18,-0.93,-0.02,-0.01,0.01
118.80655553,31.89036304,8.39,0.52,86.18,-0.92,-0.02,-0.01,0.01
118.80655553,31.89036304,8.39,0.52,86.18,-0.91,-0.01,0.00,0.01
118.80655554,31.89036304,8.39,0.52,86.18,-0.91,-0.01,0.00,0.01
118.80655554,31.89036304,8.39,0.52,86.18,-0.92,-0.01,0.00,0.01
118.80655555,31.89036303,8.39,0.52,86.18,-0.91,-0.01,0.01,0.01
118.80655556,31.89036303,8.39,0.52,86.18,-0.91,-0.01,0.01,0.01
118.80655557,31.89036303,8.39,0.52,86.18,-0.92,-0.01,0.01,0.01
118.80655558,31.89036303,8.39,0.52,86.18,-0.93,-0.01,0.01,0.01
118.80655559,31.89036303,8.39,0.52,86.18,-0.93,-0.01,0.01,0.01
118.80655560,31.89036303,8.39,0.52,86.18,-0.93,-0.01,0.00,0.01
118.80655561,31.89036303,8.39,0.52,86.18,-0.92,-0.01,0.01,0.01
118.80655562,31.89036302,8.39,0.52,86.18,-0.91,-0.01,0.01,0.00
118.80655563,31.89036302,8.39,0.52,86.18,-0.90,-0.01,0.02,0.01
118.80655565,31.89036302,8.39,0.52,86.17,-0.89,-0.01,0.04,0.01
118.80655568,31.89036302,8.39,0.52,86.18,-0.88,-0.01,0.06,0.01
118.80655573,31.89036302,8.39,0.52,86.17,-0.87,-0.01,0.09,0.00
118.80655579,31.89036302,8.39,0.52,86.17,-0.85,-0.01,0.12,0.01
118.80655587,31.89036303,8.39,0.50,86.17,-0.85,-0.00,0.16,0.01
118.80655597,31.89036304,8.40,0.51,86.16,-0.84,0.00,0.20,0.01
118.80655610,31.89036305,8.40,0.51,86.16,-0.82,0.01,0.25,0.01
118.80655626,31.89036306,8.40,0.52,86.16,-0.81,0.01,0.30,0.01
