  longitude ,  latitude ,high;roll,yaw,pitch;n_vel,e_vel,u_vel
118.80840353,31.89051494,8.33,0.60,264.45,-1.00,-0.00,-0.00,0.00
118.80840353,31.89051494,8.33,0.59,264.45,-1.00,-0.00,-0.00,0.00
118.80840353,31.89051494,8.33,0.60,264.45,-1.00,-0.00,-0.00,0.00
118.80840352,31.89051494,8.33,0.59,264.45,-1.00,-0.00,-0.00,0.00
118.80840352,31.89051494,8.33,0.59,264.45,-1.00,-0.00,-0.00,0.00
118.80840352,31.89051494,8.33,0.59,264.45,-1.00,-0.00,-0.00,0.00
118.80840352,31.89051494,8.33,0.60,264.45,-1.00,0.00,0.00,0.00
118.80840352,31.89051494,8.33,0.60,264.45,-1.00,0.00,0.00,0.00
118.80840352,31.89051494,8.33,0.60,264.45,-1.00,-0.00,0.00,-0.00
118.80840352,31.89051494,8.33,0.59,264.45,-1.00,-0.00,-0.00,0.00
118.80840352,31.89051494,8.33,0.59,264.46,-1.00,-0.00,-0.00,0.00
118.80840351,31.89051494,8.33,0.59,264.45,-1.01,0.00,-0.00,0.00
118.80840351,31.89051494,8.33,0.59,264.45,-1.01,0.00,-0.00,0.00
118.80840351,31.89051495,8.33,0.59,264.45,-1.00,0.00,-0.00,0.00
118.80840351,31.89051495,8.33,0.59,264.45,-1.00,0.00,-0.00,0.00
118.80840351,31.89051495,8.33,0.59,264.45,-1.00,-0.00,-0.00,0.00
118.80840351,31.89051495,8.33,0.59,264.45,-1.00,-0.00,-0.00,0.00
118.80840351,31.89051495,8.33,0.59,264.45,-1.00,-0.00,-0.00,0.00
118.80840351,31.89051495,8.33,0.59,264.45,-1.00,-0.00,-0.00,0.00
118.80840350,31.89051495,8.33,0.59,264.46,-0.98,0.00,-0.01,-0.00
118.80840349,31.89051495,8.33,0.59,264.46,-0.97,-0.00,-0.03,0.00
118.80840348,31.89051495,8.33,0.59,264.45,-0.97,-0.00,-0.04,0.00
118.80840345,31.89051495,8.33,0.59,264.45,-0.97,-0.00,-0.06,-0.00
118.80840341,31.89051494,8.33,0.59,264.45,-0.94,-0.01,-0.09,-0.00
118.80840335,31.89051494,8.33,0.59,264.45,-0.93,-0.01,-0.13,-0.00
118.80840328,31.89051493,8.33,0.59,264.45,-0.92,-0.02,-0.16,0.01
118.80840318,31.89051493,8.33,0.59,264.45,-0.90,-0.02,-0.21,-0.00
118.80840305,31.89051492,8.33,0.59,264.44,-0.88,-0.02,-0.26,-0.00
118.80840290,31.89051491,8.33,0.59,264.43,-0.86,-0.03,-0.32,0.00
118.80840271,31.89051489,8.33,0.59,264.43,-0.82,-0.03,-0.39,0.00
118.80840249,31.89051488,8.33,0.59,264.43,-0.80,-0.04,-0.46,0.01
118.80840223,31.89051486,8.33,0.59,264.42,-0.78,-0.05,-0.54,0.00
118.80840192,31.89051483,8.33,0.58,264.42,-0.75,-0.06,-0.62,0.01
118.80840157,31.89051481,8.33,0.57,264.42,-0.71,-0.06,-0.72,0.00
118.80840117,31.89051477,8.33,0.57,264.41,-0.68,-0.07,-0.81,0.01
118.80840072,31.89051474,8.33,0.57,264.41,-0.67,-0.08,-0.91,0.01
118.80840021,31.89051470,8.33,0.57,264.41,-0.65,-0.09,-1.00,0.01
118.80839966,31.89051466,8.33,0.58,264.41,-0.64,-0.10,-1.09,0.00
118.80839906,31.89051461,8.33,0.59,264.41,-0.63,-0.10,-1.18,0.01
118.80839841,31.89051457,8.33,0.59,264.40,-0.63,-0.11,-1.28,0.01
118.80839771,31.89051451,8.34,0.60,264.40,-0.64,-0.12,-1.36,0.02
118.80839696,31.89051445,8.34,0.59,264.39,-0.64,-0.13,-1.45,0.01
118.80839617,31.89051439,8.34,0.57,264.39,-0.63,-0.15,-1.53,0.01
118.80839534,31.89051432,8.34,0.55,264.39,-0.62,-0.16,-1.61,0.00
118.80839446,31.89051425,8.34,0.55,264.40,-0.61,-0.16,-1.70,0.00
118.80839355,31.89051418,8.34,0.54,264.39,-0.60,-0.16,-1.77,0.01
118.80839258,31.89051410,8.34,0.56,264.38,-0.61,-0.16,-1.85,0.01
118.80839158,31.89051403,8.34,0.59,264.37,-0.62,-0.17,-1.93,0.01
118.80839054,31.89051395,8.34,0.60,264.38,-0.60,-0.18,-2.00,0.01
118.80838947,31.89051386,8.34,0.60,264.38,-0.58,-0.19,-2.06,0.02
118.80838835,31.89051377,8.34,0.57,264.39,-0.59,-0.20,-2.14,0.03
118.80838721,31.89051368,8.34,0.55,264.38,-0.61,-0.21,-2.20,0.02
118.80838602,31.89051358,8.34,0.53,264.37,-0.61,-0.22,-2.27,0.01
118.80838481,31.89051348,8.34,0.52,264.37,-0.60,-0.22,-2.34,0.01
118.80838355,31.89051338,8.34,0.52,264.37,-0.62,-0.22,-2.40,0.03
118.80838227,31.89051328,8.34,0.51,264.37,-0.65,-0.22,-2.45,0.03
118.80838096,31.89051318,8.35,0.52,264.37,-0.64,-0.23,-2.51,0.01
118.80837961,31.89051308,8.35,0.55,264.36,-0.65,-0.23,-2.57,0.01
118.80837824,31.89051297,8.35,0.55,264.36,-0.66,-0.24,-2.63,0.01
118.80837683,31.89051286,8.35,0.56,264.35,-0.67,-0.24,-2.68,0.02
118.80837540,31.89051275,8.35,0.59,264.35,-0.65,-0.25,-2.74,0.02
118.80837394,31.89051263,8.35,0.59,264.36,-0.64,-0.26,-2.79,0.02
118.80837244,31.89051251,8.35,0.53,264.36,-0.63,-0.28,-2.85,0.02
118.80837092,31.89051238,8.35,0.50,264.37,-0.62,-0.28,-2.90,0.01
118.80836938,31.89051226,8.35,0.53,264.36,-0.62,-0.28,-2.96,0.01
118.80836780,31.89051213,8.35,0.53,264.36,-0.62,-0.28,-3.01,0.02
118.80836620,31.89051200,8.35,0.52,264.36,-0.59,-0.28,-3.06,0.04
118.80836456,31.89051188,8.35,0.51,264.37,-0.58,-0.29,-3.12,0.04
118.80836290,31.89051174,8.35,0.49,264.38,-0.59,-0.30,-3.18,0.03
118.80836121,31.89051160,8.35,0.44,264.38,-0.58,-0.31,-3.23,0.01
118.80835950,31.89051146,8.35,0.43,264.39,-0.52,-0.31,-3.27,0.01
118.80835776,31.89051132,8.36,0.43,264.41,-0.49,-0.31,-3.33,0.02
118.80835598,31.89051118,8.36,0.44,264.43,-0.45,-0.30,-3.39,-0.00
118.80835418,31.89051104,8.36,0.44,264.45,-0.41,-0.31,-3.44,0.01
118.80835234,31.89051090,8.36,0.49,264.48,-0.41,-0.31,-3.49,0.02
118.80835048,31.89051076,8.36,0.45,264.50,-0.41,-0.33,-3.55,0.05
118.80834859,31.89051061,8.36,0.36,264.52,-0.43,-0.33,-3.61,0.04
118.80834666,31.89051045,8.36,0.40,264.54,-0.45,-0.34,-3.66,-0.00
118.80834471,31.89051030,8.36,0.42,264.56,-0.45,-0.33,-3.72,0.01
118.80834272,31.89051015,8.36,0.38,264.55,-0.51,-0.33,-3.79,0.06
118.80834070,31.89050998,8.37,0.35,264.57,-0.57,-0.34,-3.84,0.04
118.80833865,31.89050982,8.37,0.38,264.59,-0.58,-0.35,-3.89,0.02
118.80833657,31.89050966,8.37,0.45,264.61,-0.60,-0.35,-3.94,0.04
118.80833446,31.89050950,8.37,0.47,264.63,-0.66,-0.35,-4.00,0.04
118.80833232,31.89050933,8.37,0.46,264.65,-0.67,-0.36,-4.06,0.02
118.80833016,31.89050916,8.37,0.48,264.66,-0.71,-0.36,-4.11,0.03
118.80832796,31.89050899,8.37,0.48,264.68,-0.75,-0.37,-4.17,0.04
118.80832574,31.89050881,8.38,0.47,264.70,-0.76,-0.37,-4.22,0.00
118.80832350,31.89050864,8.38,0.47,264.71,-0.73,-0.38,-4.27,0.01
118.80832122,31.89050846,8.38,0.39,264.73,-0.73,-0.39,-4.33,0.02
118.80831891,31.89050828,8.38,0.39,264.74,-0.74,-0.38,-4.38,0.01
118.80831658,31.89050810,8.38,0.48,264.75,-0.73,-0.37,-4.43,-0.00
118.80831422,31.89050793,8.38,0.56,264.77,-0.73,-0.37,-4.48,0.01
118.80831183,31.89050775,8.38,0.55,264.79,-0.77,-0.38,-4.52,0.04
118.80830943,31.89050757,8.38,0.55,264.82,-0.79,-0.39,-4.57,0.02
118.80830700,31.89050738,8.38,0.56,264.84,-0.78,-0.40,-4.60,-0.00
118.80830455,31.89050720,8.38,0.61,264.85,-0.76,-0.40,-4.65,0.00
118.80830208,31.89050701,8.38,0.60,264.87,-0.78,-0.40,-4.69,0.04
118.80829960,31.89050683,8.38,0.50,264.89,-0.80,-0.41,-4.71,0.04
118.80829709,31.89050664,8.38,0.48,264.93,-0.78,-0.42,-4.75,0.01
118.80829458,31.89050646,8.38,0.49,264.96,-0.75,-0.42,-4.78,0.00
118.80829204,31.89050628,8.38,0.58,264.99,-0.71,-0.39,-4.82,-0.01
118.80828949,31.89050612,8.38,0.63,265.01,-0.69,-0.39,-4.84,0.03
118.80828692,31.89050595,8.38,0.59,265.03,-0.71,-0.39,-4.87,0.04
118.80828434,31.89050578,8.38,0.61,265.05,-0.69,-0.40,-4.90,0.02
118.80828174,31.89050560,8.38,0.62,265.08,-0.68,-0.41,-4.93,0.00
118.80827913,31.89050543,8.38,0.63,265.11,-0.68,-0.41,-4.96,0.02
118.80827650,31.89050525,8.39,0.57,265.14,-0.74,-0.42,-4.98,0.05
118.80827386,31.89050507,8.39,0.56,265.18,-0.74,-0.42,-5.00,0.02
118.80827121,31.89050489,8.39,0.53,265.21,-0.70,-0.41,-5.02,0.02
118.80826855,31.89050471,8.39,0.58,265.24,-0.72,-0.39,-5.06,0.02
118.80826587,31.89050455,8.39,0.64,265.26,-0.79,-0.39,-5.06,0.04
118.80826319,31.89050438,8.39,0.62,265.28,-0.83,-0.39,-5.07,0.04
118.80826050,31.89050421,8.39,0.61,265.31,-0.85,-0.39,-5.08,0.00
118.80825781,31.89050404,8.39,0.66,265.35,-0.78,-0.40,-5.08,-0.00
118.80825512,31.89050386,8.39,0.66,265.39,-0.77,-0.39,-5.10,0.01
118.80825242,31.89050369,8.40,0.63,265.43,-0.84,-0.39,-5.10,0.06
118.80824972,31.89050352,8.40,0.62,265.46,-0.90,-0.38,-5.10,0.04
118.80824702,31.89050336,8.40,0.62,265.50,-0.91,-0.38,-5.10,0.00
118.80824432,31.89050319,8.40,0.65,265.53,-0.88,-0.37,-5.11,-0.00
118.80824163,31.89050301,8.40,0.63,265.56,-0.93,-0.38,-5.12,0.05
118.80823894,31.89050284,8.40,0.59,265.59,-0.98,-0.38,-5.12,0.03
118.80823625,31.89050267,8.41,0.62,265.63,-0.99,-0.38,-5.12,0.02
118.80823356,31.89050249,8.41,0.61,265.67,-0.98,-0.37,-5.12,0.02
118.80823086,31.89050232,8.41,0.64,265.70,-0.98,-0.36,-5.12,0.02
118.80822817,31.89050216,8.41,0.69,265.73,-0.98,-0.35,-5.10,0.04
118.80822547,31.89050200,8.41,0.69,265.76,-1.00,-0.35,-5.11,0.02
118.80822277,31.89050184,8.41,0.71,265.79,-0.96,-0.35,-5.11,-0.00
118.80822008,31.89050167,8.41,0.70,265.84,-0.92,-0.36,-5.12,-0.01
118.80821737,31.89050151,8.41,0.65,265.90,-0.90,-0.36,-5.13,0.01
118.80821468,31.89050134,8.42,0.60,265.95,-0.88,-0.36,-5.13,0.04
118.80821197,31.89050117,8.42,0.58,265.99,-0.89,-0.35,-5.14,0.05
118.80820927,31.89050102,8.42,0.60,266.03,-0.90,-0.33,-5.14,0.02
118.80820656,31.89050086,8.42,0.63,266.08,-0.90,-0.32,-5.15,0.03
118.80820386,31.89050071,8.43,0.61,266.12,-0.93,-0.33,-5.15,0.06
118.80820115,31.89050056,8.43,0.65,266.16,-0.96,-0.32,-5.14,0.02
118.80819844,31.89050041,8.43,0.67,266.21,-0.91,-0.33,-5.13,0.00
118.80819573,31.89050026,8.43,0.64,266.26,-0.90,-0.33,-5.14,0.03
118.80819302,31.89050011,8.43,0.61,266.31,-0.94,-0.33,-5.14,0.06
118.80819030,31.89049997,8.43,0.61,266.35,-0.99,-0.32,-5.15,0.04
118.80818758,31.89049984,8.43,0.64,266.39,-0.97,-0.31,-5.15,0.00
118.80818486,31.89049970,8.43,0.61,266.43,-0.93,-0.30,-5.15,0.02
118.80818213,31.89049957,8.43,0.64,266.47,-0.98,-0.30,-5.16,0.03
118.80817940,31.89049945,8.43,0.69,266.51,-1.00,-0.29,-5.16,0.02
118.80817667,31.89049932,8.43,0.70,266.55,-1.02,-0.29,-5.16,0.03
118.80817394,31.89049920,8.43,0.70,266.59,-1.05,-0.28,-5.16,0.02
118.80817121,31.89049907,8.43,0.72,266.63,-1.05,-0.29,-5.16,0.03
118.80816848,31.89049895,8.43,0.70,266.67,-1.03,-0.28,-5.16,0.02
118.80816574,31.89049883,8.43,0.71,266.71,-1.03,-0.29,-5.16,0.03
118.80816300,31.89049870,8.43,0.70,266.75,-1.05,-0.28,-5.17,0.02
118.80816027,31.89049858,8.43,0.65,266.79,-1.01,-0.28,-5.17,-0.01
118.80815753,31.89049846,8.43,0.70,266.83,-0.96,-0.28,-5.18,0.02
118.80815479,31.89049834,8.43,0.66,266.87,-0.97,-0.27,-5.18,0.02
118.80815205,31.89049822,8.43,0.65,266.90,-0.93,-0.26,-5.18,0.00
118.80814931,31.89049811,8.43,0.69,266.93,-0.89,-0.26,-5.19,0.02
118.80814656,31.89049800,8.43,0.70,266.96,-0.91,-0.25,-5.19,0.03
118.80814382,31.89049789,8.43,0.72,266.98,-0.93,-0.25,-5.19,0.02
118.80814107,31.89049779,8.43,0.73,267.01,-0.91,-0.25,-5.19,-0.01
118.80813832,31.89049767,8.43,0.71,267.04,-0.88,-0.26,-5.20,0.03
118.80813557,31.89049757,8.43,0.77,267.05,-0.96,-0.25,-5.21,0.05
118.80813280,31.89049746,8.43,0.78,267.06,-1.00,-0.24,-5.21,0.02
118.80813004,31.89049735,8.43,0.68,267.08,-1.00,-0.26,-5.21,0.02
118.80812727,31.89049723,8.43,0.64,267.10,-1.03,-0.26,-5.22,0.04
118.80812451,31.89049712,8.43,0.65,267.12,-1.03,-0.26,-5.21,0.02
118.80812174,31.89049700,8.43,0.63,267.14,-1.00,-0.25,-5.22,0.02
118.80811897,31.89049689,8.43,0.62,267.15,-1.05,-0.24,-5.23,0.03
118.80811620,31.89049679,8.44,0.65,267.16,-1.08,-0.24,-5.23,0.02
118.80811343,31.89049669,8.44,0.69,267.17,-1.05,-0.22,-5.23,-0.01
118.80811065,31.89049658,8.44,0.69,267.17,-1.02,-0.23,-5.24,0.01
118.80810788,31.89049648,8.44,0.68,267.16,-1.03,-0.24,-5.24,0.02
