  longitude ,  latitude ,high;roll,yaw,pitch;n_vel,e_vel,u_vel;angleSpeedx_y_z;lineAccx_y_z;speed,steeringAngle
118.80663536,31.89039422,8.37;-0.34,83.82,-0.75;0.30,2.92,0.01;0.23,-0.46,4.48;-0.30,0.95,9.80;3.25,44.90
118.80663536,31.89039422,8.37;-0.34,83.82,-0.75;0.30,2.92,0.01;0.23,-0.46,4.48;-0.30,0.95,9.80;3.25,43.20
118.80663536,31.89039422,8.37;-0.34,83.82,-0.75;0.30,2.92,0.01;0.23,-0.46,4.48;-0.30,0.95,9.80;3.26,41.40
118.80663536,31.89039422,8.37;-0.34,83.82,-0.75;0.30,2.92,0.01;0.23,-0.46,4.48;-0.30,0.95,9.80;3.28,39.50
118.80663536,31.89039422,8.37;-0.34,83.82,-0.75;0.30,2.92,0.01;1.00,-0.14,1.44;-0.09,0.88,10.24;3.29,37.50
118.80663536,31.89039422,8.37;-0.34,83.82,-0.75;0.30,2.92,0.01;1.00,-0.14,1.44;-0.09,0.88,10.24;3.53,8.40
118.80663536,31.89039422,8.37;-0.34,83.82,-0.75;0.30,2.92,0.01;1.00,-0.14,1.44;-0.09,0.88,10.24;3.55,6.40
118.80666095,31.89039715,8.38;-0.38,81.62,-0.68;0.51,3.54,0.02;1.00,-0.14,1.44;-0.09,0.88,10.24;3.58,4.60
118.80666095,31.89039715,8.38;-0.38,81.62,-0.68;0.51,3.54,0.02;1.00,-0.14,1.44;-0.09,0.88,10.24;3.59,2.90
118.80666095,31.89039715,8.38;-0.38,81.62,-0.68;0.51,3.54,0.02;1.00,-0.14,1.44;-0.09,0.88,10.24;3.60,2.20
118.80666095,31.89039715,8.38;-0.38,81.62,-0.68;0.51,3.54,0.02;1.00,-0.14,1.44;-0.09,0.88,10.24;3.62,0.70
118.80666095,31.89039715,8.38;-0.38,81.62,-0.68;0.51,3.54,0.02;1.00,-0.14,1.44;-0.09,0.88,10.24;3.64,-0.50
118.80666095,31.89039715,8.38;-0.38,81.62,-0.68;0.51,3.54,0.02;1.00,-0.14,1.44;-0.09,0.88,10.24;3.64,-5.40
118.80666095,31.89039715,8.38;-0.38,81.62,-0.68;0.51,3.54,0.02;1.00,-0.14,1.44;-0.09,0.88,10.24;3.86,-5.70
118.80666095,31.89039715,8.38;-0.38,81.62,-0.68;0.51,3.54,0.02;1.00,-0.14,1.44;-0.09,0.88,10.24;3.87,-6.40
118.80666095,31.89039715,8.38;-0.38,81.62,-0.68;0.51,3.54,0.02;1.00,-0.14,1.44;-0.09,0.88,10.24;3.90,-7.30
118.80666095,31.89039715,8.38;-0.38,81.62,-0.68;0.51,3.54,0.02;1.00,-0.14,1.44;-0.09,0.88,10.24;3.91,-8.40
118.80666095,31.89039715,8.38;-0.38,81.62,-0.68;0.51,3.54,0.02;1.00,-0.14,1.44;-0.09,0.88,10.24;3.93,-9.70
118.80666095,31.89039715,8.38;-0.38,81.62,-0.68;0.51,3.54,0.02;-0.20,-0.20,-1.75;0.49,0.79,9.94;3.95,-10.30
118.80666095,31.89039715,8.38;-0.38,81.62,-0.68;0.51,3.54,0.02;-0.20,-0.20,-1.75;0.49,0.79,9.94;4.17,-10.30
118.80666095,31.89039715,8.38;-0.38,81.62,-0.68;0.51,3.54,0.02;-0.20,-0.20,-1.75;0.49,0.79,9.94;4.18,-20.30
118.80666095,31.89039715,8.38;-0.38,81.62,-0.68;0.51,3.54,0.02;-0.20,-0.20,-1.75;0.49,0.79,9.94;4.20,-20.20
118.80668938,31.89040060,8.39;-0.41,82.32,-0.92;0.54,4.12,-0.01;-0.20,-0.20,-1.75;0.49,0.79,9.94;4.22,-20.00
118.80668938,31.89040060,8.39;-0.41,82.32,-0.92;0.54,4.12,-0.01;-0.20,-0.20,-1.75;0.49,0.79,9.94;4.22,-19.70
118.80668938,31.89040060,8.39;-0.41,82.32,-0.92;0.54,4.12,-0.01;-0.20,-0.20,-1.75;0.49,0.79,9.94;4.23,-19.40
118.80668938,31.89040060,8.39;-0.41,82.32,-0.92;0.54,4.12,-0.01;-0.20,-0.20,-1.75;0.49,0.79,9.94;4.24,-19.20
118.80668938,31.89040060,8.39;-0.41,82.32,-0.92;0.54,4.12,-0.01;-0.20,-0.20,-1.75;0.49,0.79,9.94;4.26,-19.00
118.80668938,31.89040060,8.39;-0.41,82.32,-0.92;0.54,4.12,-0.01;-0.20,-0.20,-1.75;0.49,0.79,9.94;4.50,-19.40
118.80668938,31.89040060,8.39;-0.41,82.32,-0.92;0.54,4.12,-0.01;-0.20,-0.20,-1.75;0.49,0.79,9.94;4.51,-19.40
118.80668938,31.89040060,8.39;-0.41,82.32,-0.92;0.54,4.12,-0.01;-0.20,-0.20,-1.75;0.49,0.79,9.94;4.54,-19.40
118.80668938,31.89040060,8.39;-0.41,82.32,-0.92;0.54,4.12,-0.01;-0.20,-0.20,-1.75;0.49,0.79,9.94;4.55,-19.40
118.80668938,31.89040060,8.39;-0.41,82.32,-0.92;0.54,4.12,-0.01;-0.20,-0.20,-1.75;0.49,0.79,9.94;4.57,-19.50
118.80668938,31.89040060,8.39;-0.41,82.32,-0.92;0.54,4.12,-0.01;1.81,0.44,-2.09;0.44,0.81,10.02;4.59,-19.50
118.80668938,31.89040060,8.39;-0.41,82.32,-0.92;0.54,4.12,-0.01;1.81,0.44,-2.09;0.44,0.81,10.02;4.60,-19.50
118.80668938,31.89040060,8.39;-0.41,82.32,-0.92;0.54,4.12,-0.01;1.81,0.44,-2.09;0.44,0.81,10.02;4.60,-23.10
118.80668938,31.89040060,8.39;-0.41,82.32,-0.92;0.54,4.12,-0.01;1.81,0.44,-2.09;0.44,0.81,10.02;4.81,-23.50
118.80672476,31.89040423,8.39;-0.56,83.91,-0.16;0.50,4.75,0.06;1.81,0.44,-2.09;0.44,0.81,10.02;4.83,-24.60
118.80672476,31.89040423,8.39;-0.56,83.91,-0.16;0.50,4.75,0.06;1.81,0.44,-2.09;0.44,0.81,10.02;4.85,-25.20
118.80672476,31.89040423,8.39;-0.56,83.91,-0.16;0.50,4.75,0.06;1.81,0.44,-2.09;0.44,0.81,10.02;4.87,-27.00
118.80672476,31.89040423,8.39;-0.56,83.91,-0.16;0.50,4.75,0.06;1.81,0.44,-2.09;0.44,0.81,10.02;4.88,-28.20
118.80672476,31.89040423,8.39;-0.56,83.91,-0.16;0.50,4.75,0.06;1.81,0.44,-2.09;0.44,0.81,10.02;4.90,-28.80
118.80672476,31.89040423,8.39;-0.56,83.91,-0.16;0.50,4.75,0.06;1.81,0.44,-2.09;0.44,0.81,10.02;5.05,-28.80
118.80672476,31.89040423,8.39;-0.56,83.91,-0.16;0.50,4.75,0.06;1.81,0.44,-2.09;0.44,0.81,10.02;5.07,-42.40
118.80672476,31.89040423,8.39;-0.56,83.91,-0.16;0.50,4.75,0.06;1.81,0.44,-2.09;0.44,0.81,10.02;5.08,-43.10
118.80672476,31.89040423,8.39;-0.56,83.91,-0.16;0.50,4.75,0.06;1.81,0.44,-2.09;0.44,0.81,10.02;5.10,-43.70
118.80672476,31.89040423,8.39;-0.56,83.91,-0.16;0.50,4.75,0.06;1.81,0.44,-2.09;0.44,0.81,10.02;5.10,-44.20
118.80672476,31.89040423,8.39;-0.56,83.91,-0.16;0.50,4.75,0.06;1.81,0.44,-2.09;0.44,0.81,10.02;5.11,-44.70
118.80672476,31.89040423,8.39;-0.56,83.91,-0.16;0.50,4.75,0.06;-2.41,4.08,-5.76;1.42,1.13,10.11;5.13,-45.10
118.80672476,31.89040423,8.39;-0.56,83.91,-0.16;0.50,4.75,0.06;-2.41,4.08,-5.76;1.42,1.13,10.11;5.14,-45.50
118.80672476,31.89040423,8.39;-0.56,83.91,-0.16;0.50,4.75,0.06;-2.41,4.08,-5.76;1.42,1.13,10.11;5.33,-45.90
118.80672476,31.89040423,8.39;-0.56,83.91,-0.16;0.50,4.75,0.06;-2.41,4.08,-5.76;1.42,1.13,10.11;5.35,-46.20
118.80676182,31.89040668,8.42;-0.37,87.48,-1.00;0.23,5.30,0.00;-2.41,4.08,-5.76;1.42,1.13,10.11;5.35,-46.70
118.80676182,31.89040668,8.42;-0.37,87.48,-1.00;0.23,5.30,0.00;-2.41,4.08,-5.76;1.42,1.13,10.11;5.40,-47.50
118.80676182,31.89040668,8.42;-0.37,87.48,-1.00;0.23,5.30,0.00;-2.41,4.08,-5.76;1.42,1.13,10.11;5.43,-48.00
118.80676182,31.89040668,8.42;-0.37,87.48,-1.00;0.23,5.30,0.00;-2.41,4.08,-5.76;1.42,1.13,10.11;5.43,-48.90
118.80676182,31.89040668,8.42;-0.37,87.48,-1.00;0.23,5.30,0.00;-2.41,4.08,-5.76;1.42,1.13,10.11;5.45,-50.10
118.80676182,31.89040668,8.42;-0.37,87.48,-1.00;0.23,5.30,0.00;-2.41,4.08,-5.76;1.42,1.13,10.11;5.70,-54.60
118.80676182,31.89040668,8.42;-0.37,87.48,-1.00;0.23,5.30,0.00;-2.41,4.08,-5.76;1.42,1.13,10.11;5.71,-54.50
118.80676182,31.89040668,8.42;-0.37,87.48,-1.00;0.23,5.30,0.00;-2.41,4.08,-5.76;1.42,1.13,10.11;5.73,-54.30
118.80676182,31.89040668,8.42;-0.37,87.48,-1.00;0.23,5.30,0.00;-2.41,4.08,-5.76;1.42,1.13,10.11;5.75,-54.00
118.80676182,31.89040668,8.42;-0.37,87.48,-1.00;0.23,5.30,0.00;-2.41,4.08,-5.76;1.42,1.13,10.11;5.74,-53.60
118.80676182,31.89040668,8.42;-0.37,87.48,-1.00;0.23,5.30,0.00;-0.02,0.37,-6.61;2.10,1.33,10.16;5.74,-53.10
118.80676182,31.89040668,8.42;-0.37,87.48,-1.00;0.23,5.30,0.00;-0.02,0.37,-6.61;2.10,1.33,10.16;5.78,-52.80
118.80676182,31.89040668,8.42;-0.37,87.48,-1.00;0.23,5.30,0.00;-0.02,0.37,-6.61;2.10,1.33,10.16;5.78,-52.80
118.80676182,31.89040668,8.42;-0.37,87.48,-1.00;0.23,5.30,0.00;-0.02,0.37,-6.61;2.10,1.33,10.16;5.96,-44.50
118.80680600,31.89040669,8.42;-0.58,92.71,-0.92;-0.28,5.85,-0.00;-0.02,0.37,-6.61;2.10,1.33,10.16;5.98,-44.30
118.80680600,31.89040669,8.42;-0.58,92.71,-0.92;-0.28,5.85,-0.00;-0.02,0.37,-6.61;2.10,1.33,10.16;6.00,-44.10
118.80680600,31.89040669,8.42;-0.58,92.71,-0.92;-0.28,5.85,-0.00;-0.02,0.37,-6.61;2.10,1.33,10.16;6.00,-44.00
118.80680600,31.89040669,8.42;-0.58,92.71,-0.92;-0.28,5.85,-0.00;-0.02,0.37,-6.61;2.10,1.33,10.16;6.02,-43.90
118.80680600,31.89040669,8.42;-0.58,92.71,-0.92;-0.28,5.85,-0.00;-0.02,0.37,-6.61;2.10,1.33,10.16;6.02,-43.70
118.80680600,31.89040669,8.42;-0.58,92.71,-0.92;-0.28,5.85,-0.00;-0.02,0.37,-6.61;2.10,1.33,10.16;6.05,-43.50
118.80680600,31.89040669,8.42;-0.58,92.71,-0.92;-0.28,5.85,-0.00;-0.02,0.37,-6.61;2.10,1.33,10.16;6.25,-31.10
118.80680600,31.89040669,8.42;-0.58,92.71,-0.92;-0.28,5.85,-0.00;-0.02,0.37,-6.61;2.10,1.33,10.16;6.26,-29.30
118.80680600,31.89040669,8.42;-0.58,92.71,-0.92;-0.28,5.85,-0.00;-0.02,0.37,-6.61;2.10,1.33,10.16;6.27,-27.60
118.80680600,31.89040669,8.42;-0.58,92.71,-0.92;-0.28,5.85,-0.00;-0.02,0.37,-6.61;2.10,1.33,10.16;6.27,-25.80
118.80680600,31.89040669,8.42;-0.58,92.71,-0.92;-0.28,5.85,-0.00;0.88,0.26,-6.17;0.22,0.79,10.63;6.28,-25.10
118.80680600,31.89040669,8.42;-0.58,92.71,-0.92;-0.28,5.85,-0.00;0.21,1.42,-2.02;0.47,0.32,10.53;6.29,-23.60
118.80680600,31.89040669,8.42;-0.58,92.71,-0.92;-0.28,5.85,-0.00;0.21,1.42,-2.02;0.47,0.32,10.53;6.31,-22.10
118.80680600,31.89040669,8.42;-0.58,92.71,-0.92;-0.28,5.85,-0.00;0.21,1.42,-2.02;0.47,0.32,10.53;6.31,7.30
118.80680600,31.89040669,8.42;-0.58,92.71,-0.92;-0.28,5.85,-0.00;0.21,1.42,-2.02;0.47,0.32,10.53;6.44,8.90
118.80685074,31.89040367,8.42;-0.14,95.19,-0.77;-0.61,6.22,0.01;0.21,1.42,-2.02;0.47,0.32,10.53;6.45,12.10
118.80685074,31.89040367,8.42;-0.14,95.19,-0.77;-0.61,6.22,0.01;0.21,1.42,-2.02;0.47,0.32,10.53;6.48,15.10
118.80685074,31.89040367,8.42;-0.14,95.19,-0.77;-0.61,6.22,0.01;0.21,1.42,-2.02;0.47,0.32,10.53;6.48,17.90
118.80685074,31.89040367,8.42;-0.14,95.19,-0.77;-0.61,6.22,0.01;0.21,1.42,-2.02;0.47,0.32,10.53;6.49,20.60
118.80685074,31.89040367,8.42;-0.14,95.19,-0.77;-0.61,6.22,0.01;0.21,1.42,-2.02;0.47,0.32,10.53;6.50,21.90
118.80685074,31.89040367,8.42;-0.14,95.19,-0.77;-0.61,6.22,0.01;0.21,1.42,-2.02;0.47,0.32,10.53;6.60,21.90
118.80685074,31.89040367,8.42;-0.14,95.19,-0.77;-0.61,6.22,0.01;0.21,1.42,-2.02;0.47,0.32,10.53;6.61,46.60
118.80685074,31.89040367,8.42;-0.14,95.19,-0.77;-0.61,6.22,0.01;0.21,1.42,-2.02;0.47,0.32,10.53;6.61,48.40
118.80685074,31.89040367,8.42;-0.14,95.19,-0.77;-0.61,6.22,0.01;0.21,1.42,-2.02;0.47,0.32,10.53;6.62,50.30
118.80685074,31.89040367,8.42;-0.14,95.19,-0.77;-0.61,6.22,0.01;1.43,1.86,10.39;-1.36,0.69,9.74;6.62,52.20
118.80685074,31.89040367,8.42;-0.14,95.19,-0.77;-0.61,6.22,0.01;1.43,1.86,10.39;-1.36,0.69,9.74;6.63,54.10
118.80685074,31.89040367,8.42;-0.14,95.19,-0.77;-0.61,6.22,0.01;1.43,1.86,10.39;-1.36,0.69,9.74;6.64,56.00
118.80685074,31.89040367,8.42;-0.14,95.19,-0.77;-0.61,6.22,0.01;1.43,1.86,10.39;-1.36,0.69,9.74;6.64,57.80
118.80685074,31.89040367,8.42;-0.14,95.19,-0.77;-0.61,6.22,0.01;1.43,1.86,10.39;-1.36,0.69,9.74;6.75,77.90
118.80690118,31.89040088,8.42;0.87,89.06,-0.67;0.01,6.54,0.01;1.43,1.86,10.39;-1.36,0.69,9.74;6.75,79.10
118.80690118,31.89040088,8.42;0.87,89.06,-0.67;0.01,6.54,0.01;1.43,1.86,10.39;-1.36,0.69,9.74;6.77,80.10
118.80690118,31.89040088,8.42;0.87,89.06,-0.67;0.01,6.54,0.01;1.43,1.86,10.39;-1.36,0.69,9.74;6.78,80.90
118.80690118,31.89040088,8.42;0.87,89.06,-0.67;0.01,6.54,0.01;1.43,1.86,10.39;-1.36,0.69,9.74;6.79,81.20
118.80690118,31.89040088,8.42;0.87,89.06,-0.67;0.01,6.54,0.01;1.43,1.86,10.39;-1.36,0.69,9.74;6.79,81.70
118.80690118,31.89040088,8.42;0.87,89.06,-0.67;0.01,6.54,0.01;1.43,1.86,10.39;-1.36,0.69,9.74;6.80,82.10
118.80690118,31.89040088,8.42;0.87,89.06,-0.67;0.01,6.54,0.01;1.43,1.86,10.39;-1.36,0.69,9.74;6.84,78.70
118.80690118,31.89040088,8.42;0.87,89.06,-0.67;0.01,6.54,0.01;1.43,1.86,10.39;-1.36,0.69,9.74;6.85,78.40
118.80690118,31.89040088,8.42;0.87,89.06,-0.67;0.01,6.54,0.01;1.43,1.86,10.39;-1.36,0.69,9.74;6.85,77.90
118.80690118,31.89040088,8.42;0.87,89.06,-0.67;0.01,6.54,0.01;1.43,1.86,10.39;-1.36,0.69,9.74;6.86,77.40
118.80690118,31.89040088,8.42;0.87,89.06,-0.67;0.01,6.54,0.01;-0.81,-0.68,13.59;-1.74,0.13,10.15;6.88,77.00
118.80690118,31.89040088,8.42;0.87,89.06,-0.67;0.01,6.54,0.01;0.64,-2.59,12.56;-1.64,-0.18,10.10;6.88,76.50
118.80690118,31.89040088,8.42;0.87,89.06,-0.67;0.01,6.54,0.01;0.64,-2.59,12.56;-1.64,-0.18,10.10;6.88,76.30
118.80690118,31.89040088,8.42;0.87,89.06,-0.67;0.01,6.54,0.01;0.64,-2.59,12.56;-1.64,-0.18,10.10;6.97,76.30
118.80690118,31.89040088,8.42;0.87,89.06,-0.67;0.01,6.54,0.01;0.64,-2.59,12.56;-1.64,-0.18,10.10;6.99,71.20
118.80695355,31.89040506,8.45;0.56,79.46,-0.90;1.15,6.65,0.00;0.64,-2.59,12.56;-1.64,-0.18,10.10;6.99,70.60
118.80695355,31.89040506,8.45;0.56,79.46,-0.90;1.15,6.65,0.00;0.64,-2.59,12.56;-1.64,-0.18,10.10;7.01,69.90
118.80695355,31.89040506,8.45;0.56,79.46,-0.90;1.15,6.65,0.00;0.64,-2.59,12.56;-1.64,-0.18,10.10;7.01,68.90
118.80695355,31.89040506,8.45;0.56,79.46,-0.90;1.15,6.65,0.00;0.64,-2.59,12.56;-1.64,-0.18,10.10;7.01,67.60
118.80695355,31.89040506,8.45;0.56,79.46,-0.90;1.15,6.65,0.00;0.64,-2.59,12.56;-1.64,-0.18,10.10;7.01,66.00
118.80695355,31.89040506,8.45;0.56,79.46,-0.90;1.15,6.65,0.00;0.64,-2.59,12.56;-1.64,-0.18,10.10;7.01,64.00
118.80695355,31.89040506,8.45;0.56,79.46,-0.90;1.15,6.65,0.00;0.64,-2.59,12.56;-1.64,-0.18,10.10;7.09,20.80
118.80695355,31.89040506,8.45;0.56,79.46,-0.90;1.15,6.65,0.00;0.64,-2.59,12.56;-1.64,-0.18,10.10;7.09,17.50
118.80695355,31.89040506,8.45;0.56,79.46,-0.90;1.15,6.65,0.00;0.64,-2.59,12.56;-1.64,-0.18,10.10;7.09,14.20
118.80695355,31.89040506,8.45;0.56,79.46,-0.90;1.15,6.65,0.00;-0.49,-1.40,11.72;-1.74,0.36,11.00;7.10,11.20
118.80695355,31.89040506,8.45;0.56,79.46,-0.90;1.15,6.65,0.00;0.35,-3.04,-0.40;0.16,-0.11,9.86;7.09,9.50
118.80695355,31.89040506,8.45;0.56,79.46,-0.90;1.15,6.65,0.00;0.35,-3.04,-0.40;0.16,-0.11,9.86;7.10,6.50
118.80695355,31.89040506,8.45;0.56,79.46,-0.90;1.15,6.65,0.00;0.35,-3.04,-0.40;0.16,-0.11,9.86;7.11,3.30
118.80695355,31.89040506,8.45;0.56,79.46,-0.90;1.15,6.65,0.00;0.35,-3.04,-0.40;0.16,-0.11,9.86;7.11,-32.40
118.80695355,31.89040506,8.45;0.56,79.46,-0.90;1.15,6.65,0.00;0.35,-3.04,-0.40;0.16,-0.11,9.86;7.20,-33.30
118.80700299,31.89041456,8.47;-0.71,77.73,-1.10;1.52,6.77,-0.00;0.35,-3.04,-0.40;0.16,-0.11,9.86;7.20,-35.40
118.80700299,31.89041456,8.47;-0.71,77.73,-1.10;1.52,6.77,-0.00;0.35,-3.04,-0.40;0.16,-0.11,9.86;7.22,-37.30
118.80700299,31.89041456,8.47;-0.71,77.73,-1.10;1.52,6.77,-0.00;0.35,-3.04,-0.40;0.16,-0.11,9.86;7.22,-39.10
118.80700299,31.89041456,8.47;-0.71,77.73,-1.10;1.52,6.77,-0.00;0.35,-3.04,-0.40;0.16,-0.11,9.86;7.23,-40.80
118.80700299,31.89041456,8.47;-0.71,77.73,-1.10;1.52,6.77,-0.00;0.35,-3.04,-0.40;0.16,-0.11,9.86;7.24,-41.60
118.80700299,31.89041456,8.47;-0.71,77.73,-1.10;1.52,6.77,-0.00;0.35,-3.04,-0.40;0.16,-0.11,9.86;7.33,-41.60
118.80700299,31.89041456,8.47;-0.71,77.73,-1.10;1.52,6.77,-0.00;0.35,-3.04,-0.40;0.16,-0.11,9.86;7.33,-59.40
118.80700299,31.89041456,8.47;-0.71,77.73,-1.10;1.52,6.77,-0.00;0.35,-3.04,-0.40;0.16,-0.11,9.86;7.33,-60.20
118.80700299,31.89041456,8.47;-0.71,77.73,-1.10;1.52,6.77,-0.00;-0.68,-1.43,-6.49;0.82,0.23,10.86;7.34,-60.90
118.80700299,31.89041456,8.47;-0.71,77.73,-1.10;1.52,6.77,-0.00;0.35,0.23,-10.54;1.76,-0.10,9.82;7.34,-61.60
118.80700299,31.89041456,8.47;-0.71,77.73,-1.10;1.52,6.77,-0.00;0.35,0.23,-10.54;1.76,-0.10,9.82;7.34,-62.20
118.80700299,31.89041456,8.47;-0.71,77.73,-1.10;1.52,6.77,-0.00;0.35,0.23,-10.54;1.76,-0.10,9.82;7.34,-62.70
118.80700299,31.89041456,8.47;-0.71,77.73,-1.10;1.52,6.77,-0.00;0.35,0.23,-10.54;1.76,-0.10,9.82;7.34,-62.70
118.80700299,31.89041456,8.47;-0.71,77.73,-1.10;1.52,6.77,-0.00;0.35,0.23,-10.54;1.76,-0.10,9.82;7.41,-65.80
118.80705801,31.89042242,8.47;-1.01,85.05,-0.89;0.69,7.10,0.04;0.35,0.23,-10.54;1.76,-0.10,9.82;7.41,-65.90
118.80705801,31.89042242,8.47;-1.01,85.05,-0.89;0.69,7.10,0.04;0.35,0.23,-10.54;1.76,-0.10,9.82;7.41,-66.00
118.80705801,31.89042242,8.47;-1.01,85.05,-0.89;0.69,7.10,0.04;0.35,0.23,-10.54;1.76,-0.10,9.82;7.42,-65.90
118.80705801,31.89042242,8.47;-1.01,85.05,-0.89;0.69,7.10,0.04;0.35,0.23,-10.54;1.76,-0.10,9.82;7.43,-65.80
118.80705801,31.89042242,8.47;-1.01,85.05,-0.89;0.69,7.10,0.04;0.35,0.23,-10.54;1.76,-0.10,9.82;7.44,-65.70
118.80705801,31.89042242,8.47;-1.01,85.05,-0.89;0.69,7.10,0.04;0.35,0.23,-10.54;1.76,-0.10,9.82;7.44,-65.70
