  longitude ,  latitude ,high;roll,yaw,pitch;n_vel,e_vel,u_vel;angleSpeedx_y_z;lineAccx_y_z;speed,steeringAngle
118.80724660,31.89043924,8.55;-0.76,83.69,-0.51;1.27,11.18,0.02;1.24,-0.55,-4.20;0.80,0.92,10.44;12.15,-20.90
118.80724660,31.89043924,8.55;-0.76,83.69,-0.51;1.27,11.18,0.02;1.24,-0.55,-4.20;0.80,0.92,10.44;12.17,-20.90
118.80724660,31.89043924,8.55;-0.76,83.69,-0.51;1.27,11.18,0.02;1.24,-0.55,-4.20;0.80,0.92,10.44;12.19,-20.90
118.80724660,31.89043924,8.55;-0.76,83.69,-0.51;1.27,11.18,0.02;1.24,-0.55,-4.20;0.80,0.92,10.44;12.20,-20.90
118.80724660,31.89043924,8.55;-0.76,83.69,-0.51;1.27,11.18,0.02;-3.42,-2.36,-4.94;0.82,1.11,10.14;12.23,-21.00
118.80733227,31.89044524,8.57;-0.96,87.16,-0.71;0.62,11.94,0.04;0.99,0.44,-4.98;1.16,1.17,9.40;12.50,-21.00
118.80733227,31.89044524,8.57;-0.96,87.16,-0.71;0.62,11.94,0.04;0.99,0.44,-4.98;1.16,1.17,9.40;12.50,-17.20
118.80733227,31.89044524,8.57;-0.96,87.16,-0.71;0.62,11.94,0.04;0.99,0.44,-4.98;1.16,1.17,9.40;12.52,-15.70
118.80733227,31.89044524,8.57;-0.96,87.16,-0.71;0.62,11.94,0.04;0.99,0.44,-4.98;1.16,1.17,9.40;12.53,-13.90
118.80733227,31.89044524,8.57;-0.96,87.16,-0.71;0.62,11.94,0.04;0.99,0.44,-4.98;1.16,1.17,9.40;12.54,-11.80
118.80733227,31.89044524,8.57;-0.96,87.16,-0.71;0.62,11.94,0.04;0.99,0.44,-4.98;1.16,1.17,9.40;12.57,-9.50
118.80733227,31.89044524,8.57;-0.96,87.16,-0.71;0.62,11.94,0.04;0.99,0.44,-4.98;1.16,1.17,9.40;12.60,-9.50
118.80733227,31.89044524,8.57;-0.96,87.16,-0.71;0.62,11.94,0.04;0.99,0.44,-4.98;1.16,1.17,9.40;12.60,20.80
118.80733227,31.89044524,8.57;-0.96,87.16,-0.71;0.62,11.94,0.04;0.99,0.44,-4.98;1.16,1.17,9.40;12.81,22.20
118.80733227,31.89044524,8.57;-0.96,87.16,-0.71;0.62,11.94,0.04;0.99,0.44,-4.98;1.16,1.17,9.40;12.83,23.50
118.80733227,31.89044524,8.57;-0.96,87.16,-0.71;0.62,11.94,0.04;0.99,0.44,-4.98;1.16,1.17,9.40;12.86,24.10
118.80733227,31.89044524,8.57;-0.96,87.16,-0.71;0.62,11.94,0.04;0.99,0.44,-4.98;1.16,1.17,9.40;12.86,25.20
118.80733227,31.89044524,8.57;-0.96,87.16,-0.71;0.62,11.94,0.04;0.99,0.44,-4.98;1.16,1.17,9.40;12.88,26.30
118.80733227,31.89044524,8.57;-0.96,87.16,-0.71;0.62,11.94,0.04;-0.14,-0.46,6.84;-1.56,0.52,9.35;12.90,27.30
118.80742981,31.89044885,8.59;-0.04,85.09,-0.86;0.95,12.56,0.02;-0.14,-0.46,6.84;-1.56,0.52,9.35;12.90,8.80
118.80742981,31.89044885,8.59;-0.04,85.09,-0.86;0.95,12.56,0.02;-0.14,-0.46,6.84;-1.56,0.52,9.35;13.09,5.20
118.80742981,31.89044885,8.59;-0.04,85.09,-0.86;0.95,12.56,0.02;-0.14,-0.46,6.84;-1.56,0.52,9.35;13.12,1.60
118.80742981,31.89044885,8.59;-0.04,85.09,-0.86;0.95,12.56,0.02;-0.14,-0.46,6.84;-1.56,0.52,9.35;13.13,-1.90
118.80742981,31.89044885,8.59;-0.04,85.09,-0.86;0.95,12.56,0.02;-0.14,-0.46,6.84;-1.56,0.52,9.35;13.14,-5.10
118.80742981,31.89044885,8.59;-0.04,85.09,-0.86;0.95,12.56,0.02;-0.14,-0.46,6.84;-1.56,0.52,9.35;13.16,-6.80
118.80742981,31.89044885,8.59;-0.04,85.09,-0.86;0.95,12.56,0.02;-0.14,-0.46,6.84;-1.56,0.52,9.35;13.18,-9.60
118.80742981,31.89044885,8.59;-0.04,85.09,-0.86;0.95,12.56,0.02;-0.14,-0.46,6.84;-1.56,0.52,9.35;13.33,-10.90
118.80742981,31.89044885,8.59;-0.04,85.09,-0.86;0.95,12.56,0.02;-0.14,-0.46,6.84;-1.56,0.52,9.35;13.34,-21.20
118.80742981,31.89044885,8.59;-0.04,85.09,-0.86;0.95,12.56,0.02;-0.14,-0.46,6.84;-1.56,0.52,9.35;13.34,-20.20
118.80742981,31.89044885,8.59;-0.04,85.09,-0.86;0.95,12.56,0.02;-0.14,-0.46,6.84;-1.56,0.52,9.35;13.36,-18.80
118.80742981,31.89044885,8.59;-0.04,85.09,-0.86;0.95,12.56,0.02;-0.14,-0.46,6.84;-1.56,0.52,9.35;13.37,-17.10
118.80742981,31.89044885,8.59;-0.04,85.09,-0.86;0.95,12.56,0.02;-0.14,-0.46,6.84;-1.56,0.52,9.35;13.39,-15.10
118.80742981,31.89044885,8.59;-0.04,85.09,-0.86;0.95,12.56,0.02;-1.97,2.31,2.23;0.64,0.26,9.76;13.40,-12.80
118.80742981,31.89044885,8.59;-0.04,85.09,-0.86;0.95,12.56,0.02;-1.97,2.31,2.23;0.64,0.26,9.76;13.62,-12.80
118.80752458,31.89045486,8.59;-0.77,86.90,-0.93;0.63,13.07,0.01;-1.97,2.31,2.23;0.64,0.26,9.76;13.62,13.10
118.80752458,31.89045486,8.59;-0.77,86.90,-0.93;0.63,13.07,0.01;-1.97,2.31,2.23;0.64,0.26,9.76;13.63,13.10
118.80752458,31.89045486,8.59;-0.77,86.90,-0.93;0.63,13.07,0.01;-1.97,2.31,2.23;0.64,0.26,9.76;13.65,12.60
118.80752458,31.89045486,8.59;-0.77,86.90,-0.93;0.63,13.07,0.01;-1.97,2.31,2.23;0.64,0.26,9.76;13.65,11.70
118.80752458,31.89045486,8.59;-0.77,86.90,-0.93;0.63,13.07,0.01;-1.97,2.31,2.23;0.64,0.26,9.76;13.66,11.00
118.80752458,31.89045486,8.59;-0.77,86.90,-0.93;0.63,13.07,0.01;-1.97,2.31,2.23;0.64,0.26,9.76;13.67,9.60
118.80752458,31.89045486,8.59;-0.77,86.90,-0.93;0.63,13.07,0.01;-1.97,2.31,2.23;0.64,0.26,9.76;13.70,8.00
118.80752458,31.89045486,8.59;-0.77,86.90,-0.93;0.63,13.07,0.01;-1.97,2.31,2.23;0.64,0.26,9.76;13.70,-12.40
118.80752458,31.89045486,8.59;-0.77,86.90,-0.93;0.63,13.07,0.01;-1.97,2.31,2.23;0.64,0.26,9.76;13.74,-13.30
118.80752458,31.89045486,8.59;-0.77,86.90,-0.93;0.63,13.07,0.01;-1.97,2.31,2.23;0.64,0.26,9.76;13.73,-14.20
118.80752458,31.89045486,8.59;-0.77,86.90,-0.93;0.63,13.07,0.01;-1.97,2.31,2.23;0.64,0.26,9.76;13.73,-15.10
118.80752458,31.89045486,8.59;-0.77,86.90,-0.93;0.63,13.07,0.01;-1.97,2.31,2.23;0.64,0.26,9.76;13.72,-15.80
118.80752458,31.89045486,8.59;-0.77,86.90,-0.93;0.63,13.07,0.01;-1.97,2.31,2.23;0.64,0.26,9.76;13.71,-16.20
118.80752458,31.89045486,8.59;-0.77,86.90,-0.93;0.63,13.07,0.01;-0.19,-1.67,-4.64;1.28,-0.80,9.53;13.70,-16.70
118.80762858,31.89046019,8.59;-1.27,87.77,-1.45;0.59,13.08,-0.01;-0.19,-1.67,-4.64;1.28,-0.80,9.53;13.69,-17.00
118.80762858,31.89046019,8.59;-1.27,87.77,-1.45;0.59,13.08,-0.01;-0.19,-1.67,-4.64;1.28,-0.80,9.53;13.63,-2.50
118.80762858,31.89046019,8.59;-1.27,87.77,-1.45;0.59,13.08,-0.01;-0.19,-1.67,-4.64;1.28,-0.80,9.53;13.63,-0.10
118.80762858,31.89046019,8.59;-1.27,87.77,-1.45;0.59,13.08,-0.01;-0.19,-1.67,-4.64;1.28,-0.80,9.53;13.63,2.10
118.80762858,31.89046019,8.59;-1.27,87.77,-1.45;0.59,13.08,-0.01;-0.19,-1.67,-4.64;1.28,-0.80,9.53;13.63,4.20
118.80762858,31.89046019,8.59;-1.27,87.77,-1.45;0.59,13.08,-0.01;-0.19,-1.67,-4.64;1.28,-0.80,9.53;13.63,6.10
118.80762858,31.89046019,8.59;-1.27,87.77,-1.45;0.59,13.08,-0.01;-0.19,-1.67,-4.64;1.28,-0.80,9.53;13.63,7.80
118.80762858,31.89046019,8.59;-1.27,87.77,-1.45;0.59,13.08,-0.01;-0.19,-1.67,-4.64;1.28,-0.80,9.53;13.66,7.80
118.80762858,31.89046019,8.59;-1.27,87.77,-1.45;0.59,13.08,-0.01;-0.19,-1.67,-4.64;1.28,-0.80,9.53;13.66,14.60
118.80762858,31.89046019,8.59;-1.27,87.77,-1.45;0.59,13.08,-0.01;-0.19,-1.67,-4.64;1.28,-0.80,9.53;13.66,14.50
118.80762858,31.89046019,8.59;-1.27,87.77,-1.45;0.59,13.08,-0.01;-0.19,-1.67,-4.64;1.28,-0.80,9.53;13.65,14.10
118.80762858,31.89046019,8.59;-1.27,87.77,-1.45;0.59,13.08,-0.01;-0.19,-1.67,-4.64;1.28,-0.80,9.53;13.63,13.90
118.80762858,31.89046019,8.59;-1.27,87.77,-1.45;0.59,13.08,-0.01;-0.19,-1.67,-4.64;1.28,-0.80,9.53;13.63,13.50
118.80762858,31.89046019,8.59;-1.27,87.77,-1.45;0.59,13.08,-0.01;0.62,-1.50,2.09;-0.47,-0.46,10.11;13.62,13.00
118.80762858,31.89046019,8.59;-1.27,87.77,-1.45;0.59,13.08,-0.01;0.62,-1.50,2.09;-0.47,-0.46,10.11;13.61,12.40
118.80772508,31.89046381,8.54;-0.15,86.01,-1.46;0.88,12.93,-0.03;0.62,-1.50,2.09;-0.47,-0.46,10.11;13.61,3.50
118.80772508,31.89046381,8.54;-0.15,86.01,-1.46;0.88,12.93,-0.03;0.62,-1.50,2.09;-0.47,-0.46,10.11;13.50,3.10
118.80772508,31.89046381,8.54;-0.15,86.01,-1.46;0.88,12.93,-0.03;0.62,-1.50,2.09;-0.47,-0.46,10.11;13.49,2.80
118.80772508,31.89046381,8.54;-0.15,86.01,-1.46;0.88,12.93,-0.03;0.62,-1.50,2.09;-0.47,-0.46,10.11;13.48,2.60
118.80772508,31.89046381,8.54;-0.15,86.01,-1.46;0.88,12.93,-0.03;0.62,-1.50,2.09;-0.47,-0.46,10.11;13.48,2.30
118.80772508,31.89046381,8.54;-0.15,86.01,-1.46;0.88,12.93,-0.03;0.62,-1.50,2.09;-0.47,-0.46,10.11;13.46,2.20
118.80772508,31.89046381,8.54;-0.15,86.01,-1.46;0.88,12.93,-0.03;0.62,-1.50,2.09;-0.47,-0.46,10.11;13.45,2.00
118.80772508,31.89046381,8.54;-0.15,86.01,-1.46;0.88,12.93,-0.03;0.62,-1.50,2.09;-0.47,-0.46,10.11;13.44,1.90
118.80772508,31.89046381,8.54;-0.15,86.01,-1.46;0.88,12.93,-0.03;0.62,-1.50,2.09;-0.47,-0.46,10.11;13.09,0.80
118.80772508,31.89046381,8.54;-0.15,86.01,-1.46;0.88,12.93,-0.03;0.62,-1.50,2.09;-0.47,-0.46,10.11;13.09,0.80
118.80772508,31.89046381,8.54;-0.15,86.01,-1.46;0.88,12.93,-0.03;0.62,-1.50,2.09;-0.47,-0.46,10.11;13.04,0.80
118.80772508,31.89046381,8.54;-0.15,86.01,-1.46;0.88,12.93,-0.03;0.62,-1.50,2.09;-0.47,-0.46,10.11;12.99,0.70
118.80772508,31.89046381,8.54;-0.15,86.01,-1.46;0.88,12.93,-0.03;0.02,0.88,0.45;-0.04,-3.79,8.88;12.93,0.70
118.80772508,31.89046381,8.54;-0.15,86.01,-1.46;0.88,12.93,-0.03;0.02,0.88,0.45;-0.04,-3.79,8.88;12.89,0.70
118.80782393,31.89046993,8.53;-0.61,85.68,-2.33;0.89,11.55,-0.03;0.02,0.88,0.45;-0.04,-3.79,8.88;12.12,0.70
118.80782393,31.89046993,8.53;-0.61,85.68,-2.33;0.89,11.55,-0.03;0.02,0.88,0.45;-0.04,-3.79,8.88;12.12,-0.80
118.80782393,31.89046993,8.53;-0.61,85.68,-2.33;0.89,11.55,-0.03;0.02,0.88,0.45;-0.04,-3.79,8.88;12.06,-1.10
118.80782393,31.89046993,8.53;-0.61,85.68,-2.33;0.89,11.55,-0.03;0.02,0.88,0.45;-0.04,-3.79,8.88;12.00,-1.40
118.80782393,31.89046993,8.53;-0.61,85.68,-2.33;0.89,11.55,-0.03;0.02,0.88,0.45;-0.04,-3.79,8.88;11.93,-1.60
118.80782393,31.89046993,8.53;-0.61,85.68,-2.33;0.89,11.55,-0.03;0.02,0.88,0.45;-0.04,-3.79,8.88;11.86,-2.00
118.80782393,31.89046993,8.53;-0.61,85.68,-2.33;0.89,11.55,-0.03;0.02,0.88,0.45;-0.04,-3.79,8.88;11.79,-2.40
118.80782393,31.89046993,8.53;-0.61,85.68,-2.33;0.89,11.55,-0.03;0.02,0.88,0.45;-0.04,-3.79,8.88;11.79,-3.00
118.80782393,31.89046993,8.53;-0.61,85.68,-2.33;0.89,11.55,-0.03;0.02,0.88,0.45;-0.04,-3.79,8.88;10.89,-3.00
118.80782393,31.89046993,8.53;-0.61,85.68,-2.33;0.89,11.55,-0.03;0.02,0.88,0.45;-0.04,-3.79,8.88;10.89,-2.80
118.80782393,31.89046993,8.53;-0.61,85.68,-2.33;0.89,11.55,-0.03;0.02,0.88,0.45;-0.04,-3.79,8.88;10.82,-2.60
118.80782393,31.89046993,8.53;-0.61,85.68,-2.33;0.89,11.55,-0.03;0.02,0.88,0.45;-0.04,-3.79,8.88;10.76,-2.50
118.80782393,31.89046993,8.53;-0.61,85.68,-2.33;0.89,11.55,-0.03;0.02,0.88,0.45;-0.04,-3.79,8.88;10.69,-2.40
118.80782393,31.89046993,8.53;-0.61,85.68,-2.33;0.89,11.55,-0.03;0.89,0.24,-0.28;0.21,-3.65,9.68;10.62,-2.50
118.80782393,31.89046993,8.53;-0.61,85.68,-2.33;0.89,11.55,-0.03;0.89,0.24,-0.28;0.21,-3.65,9.68;10.55,-2.50
118.80790083,31.89047480,8.52;-0.68,85.88,-2.62;0.67,9.19,-0.03;0.89,0.24,-0.28;0.21,-3.65,9.68;10.55,-2.20
118.80790083,31.89047480,8.52;-0.68,85.88,-2.62;0.67,9.19,-0.03;0.89,0.24,-0.28;0.21,-3.65,9.68;9.58,-2.30
118.80790083,31.89047480,8.52;-0.68,85.88,-2.62;0.67,9.19,-0.03;0.89,0.24,-0.28;0.21,-3.65,9.68;9.50,-2.40
118.80790083,31.89047480,8.52;-0.68,85.88,-2.62;0.67,9.19,-0.03;0.89,0.24,-0.28;0.21,-3.65,9.68;9.43,-2.50
118.80790083,31.89047480,8.52;-0.68,85.88,-2.62;0.67,9.19,-0.03;0.89,0.24,-0.28;0.21,-3.65,9.68;9.35,-2.50
118.80790083,31.89047480,8.52;-0.68,85.88,-2.62;0.67,9.19,-0.03;0.89,0.24,-0.28;0.21,-3.65,9.68;9.28,-2.40
118.80790083,31.89047480,8.52;-0.68,85.88,-2.62;0.67,9.19,-0.03;0.89,0.24,-0.28;0.21,-3.65,9.68;9.21,-2.40
118.80790083,31.89047480,8.52;-0.68,85.88,-2.62;0.67,9.19,-0.03;0.89,0.24,-0.28;0.21,-3.65,9.68;9.21,-2.90
118.80790083,31.89047480,8.52;-0.68,85.88,-2.62;0.67,9.19,-0.03;0.89,0.24,-0.28;0.21,-3.65,9.68;8.11,-2.80
118.80790083,31.89047480,8.52;-0.68,85.88,-2.62;0.67,9.19,-0.03;0.89,0.24,-0.28;0.21,-3.65,9.68;8.02,-2.70
118.80790083,31.89047480,8.52;-0.68,85.88,-2.62;0.67,9.19,-0.03;0.89,0.24,-0.28;0.21,-3.65,9.68;7.93,-2.60
118.80790083,31.89047480,8.52;-0.68,85.88,-2.62;0.67,9.19,-0.03;0.89,0.24,-0.28;0.21,-3.65,9.68;7.85,-2.60
118.80790083,31.89047480,8.52;-0.68,85.88,-2.62;0.67,9.19,-0.03;-0.88,-1.56,-0.21;0.20,-4.89,9.46;7.76,-2.60
118.80790083,31.89047480,8.52;-0.68,85.88,-2.62;0.67,9.19,-0.03;-0.88,-1.56,-0.21;0.20,-4.89,9.46;7.66,-2.70
118.80796175,31.89047842,8.52;-0.88,86.07,-2.97;0.43,6.13,-0.01;-0.88,-1.56,-0.21;0.20,-4.89,9.46;7.59,-2.70
