  longitude ,  latitude ,high;roll,yaw,pitch;n_vel,e_vel,u_vel;angleSpeedx_y_z;lineAccx_y_z;speed,steeringAngle
118.81108036,31.89294906,9.39;0.72,266.25,-0.24;-0.17,-3.14,0.06;0.74,0.24,0.30;0.17,1.06,9.85;3.19,3.00
118.81108036,31.89294906,9.39;0.72,266.25,-0.24;-0.17,-3.14,0.06;0.74,0.24,0.30;0.17,1.06,9.85;3.19,3.40
118.81108036,31.89294906,9.39;0.72,266.25,-0.24;-0.17,-3.14,0.06;0.74,0.24,0.30;0.17,1.06,9.85;3.22,6.30
118.81108036,31.89294906,9.39;0.72,266.25,-0.24;-0.17,-3.14,0.06;0.74,0.24,0.30;0.17,1.06,9.85;3.44,6.20
118.81108036,31.89294906,9.39;0.72,266.25,-0.24;-0.17,-3.14,0.06;0.74,0.24,0.30;0.17,1.06,9.85;3.46,6.10
118.81108036,31.89294906,9.39;0.72,266.25,-0.24;-0.17,-3.14,0.06;0.74,0.24,0.30;0.17,1.06,9.85;3.47,6.00
118.81108036,31.89294906,9.39;0.72,266.25,-0.24;-0.17,-3.14,0.06;0.74,0.24,0.30;0.17,1.06,9.85;3.50,5.80
118.81108036,31.89294906,9.39;0.72,266.25,-0.24;-0.17,-3.14,0.06;0.74,0.24,0.30;0.17,1.06,9.85;3.52,5.70
118.81108036,31.89294906,9.39;0.72,266.25,-0.24;-0.17,-3.14,0.06;0.74,0.24,0.30;0.17,1.06,9.85;3.54,5.60
118.81108036,31.89294906,9.39;0.72,266.25,-0.24;-0.17,-3.14,0.06;0.74,0.24,0.30;0.17,1.06,9.85;3.76,5.60
118.81108036,31.89294906,9.39;0.72,266.25,-0.24;-0.17,-3.14,0.06;-0.71,-0.19,0.68;-0.04,0.69,9.45;3.76,5.80
118.81108036,31.89294906,9.39;0.72,266.25,-0.24;-0.17,-3.14,0.06;0.05,-0.22,0.61;-0.02,1.25,10.21;3.78,5.80
118.81105285,31.89294751,9.45;0.70,265.91,-0.22;-0.25,-3.79,0.07;0.05,-0.22,0.61;-0.02,1.25,10.21;3.79,5.80
118.81105285,31.89294751,9.45;0.70,265.91,-0.22;-0.25,-3.79,0.07;0.05,-0.22,0.61;-0.02,1.25,10.21;3.81,5.80
118.81105285,31.89294751,9.45;0.70,265.91,-0.22;-0.25,-3.79,0.07;0.05,-0.22,0.61;-0.02,1.25,10.21;3.83,5.80
118.81105285,31.89294751,9.45;0.70,265.91,-0.22;-0.25,-3.79,0.07;0.05,-0.22,0.61;-0.02,1.25,10.21;3.85,5.80
118.81105285,31.89294751,9.45;0.70,265.91,-0.22;-0.25,-3.79,0.07;0.05,-0.22,0.61;-0.02,1.25,10.21;3.85,5.70
118.81105285,31.89294751,9.45;0.70,265.91,-0.22;-0.25,-3.79,0.07;0.05,-0.22,0.61;-0.02,1.25,10.21;4.07,5.70
118.81105285,31.89294751,9.45;0.70,265.91,-0.22;-0.25,-3.79,0.07;0.05,-0.22,0.61;-0.02,1.25,10.21;4.08,5.80
118.81105285,31.89294751,9.45;0.70,265.91,-0.22;-0.25,-3.79,0.07;0.05,-0.22,0.61;-0.02,1.25,10.21;4.10,5.80
118.81105285,31.89294751,9.45;0.70,265.91,-0.22;-0.25,-3.79,0.07;0.05,-0.22,0.61;-0.02,1.25,10.21;4.12,5.70
118.81105285,31.89294751,9.45;0.70,265.91,-0.22;-0.25,-3.79,0.07;0.05,-0.22,0.61;-0.02,1.25,10.21;4.14,5.70
118.81105285,31.89294751,9.45;0.70,265.91,-0.22;-0.25,-3.79,0.07;0.05,-0.22,0.61;-0.02,1.25,10.21;4.16,5.60
118.81105285,31.89294751,9.45;0.70,265.91,-0.22;-0.25,-3.79,0.07;0.05,-0.22,0.61;-0.02,1.25,10.21;4.32,5.60
118.81105285,31.89294751,9.45;0.70,265.91,-0.22;-0.25,-3.79,0.07;-0.54,-0.31,0.69;-0.01,0.85,9.67;4.32,5.50
118.81105285,31.89294751,9.45;0.70,265.91,-0.22;-0.25,-3.79,0.07;0.45,-0.45,0.56;-0.08,0.47,9.45;4.34,5.40
118.81103399,31.89294633,9.47;0.77,265.65,-0.27;-0.28,-4.14,0.08;0.45,-0.45,0.56;-0.08,0.47,9.45;4.36,5.40
118.81102061,31.89294544,9.48;0.78,265.50,-0.14;-0.32,-4.32,0.05;0.45,-0.45,0.56;-0.08,0.47,9.45;4.38,5.40
118.81102061,31.89294544,9.48;0.78,265.50,-0.14;-0.32,-4.32,0.05;0.45,-0.45,0.56;-0.08,0.47,9.45;4.39,5.40
118.81102061,31.89294544,9.48;0.78,265.50,-0.14;-0.32,-4.32,0.05;0.45,-0.45,0.56;-0.08,0.47,9.45;4.41,5.40
118.81102061,31.89294544,9.48;0.78,265.50,-0.14;-0.32,-4.32,0.05;0.45,-0.45,0.56;-0.08,0.47,9.45;4.43,5.50
118.81102061,31.89294544,9.48;0.78,265.50,-0.14;-0.32,-4.32,0.05;0.45,-0.45,0.56;-0.08,0.47,9.45;4.58,4.50
118.81102061,31.89294544,9.48;0.78,265.50,-0.14;-0.32,-4.32,0.05;0.45,-0.45,0.56;-0.08,0.47,9.45;4.59,4.50
118.81102061,31.89294544,9.48;0.78,265.50,-0.14;-0.32,-4.32,0.05;0.45,-0.45,0.56;-0.08,0.47,9.45;4.61,4.50
118.81102061,31.89294544,9.48;0.78,265.50,-0.14;-0.32,-4.32,0.05;0.45,-0.45,0.56;-0.08,0.47,9.45;4.62,4.50
118.81102061,31.89294544,9.48;0.78,265.50,-0.14;-0.32,-4.32,0.05;0.45,-0.45,0.56;-0.08,0.47,9.45;4.64,4.50
118.81102061,31.89294544,9.48;0.78,265.50,-0.14;-0.32,-4.32,0.05;0.45,-0.45,0.56;-0.08,0.47,9.45;4.64,4.50
118.81102061,31.89294544,9.48;0.78,265.50,-0.14;-0.32,-4.32,0.05;0.45,-0.45,0.56;-0.08,0.47,9.45;4.65,4.50
118.81102061,31.89294544,9.48;0.78,265.50,-0.14;-0.32,-4.32,0.05;0.45,-0.45,0.56;-0.08,0.47,9.45;4.82,3.80
118.81102061,31.89294544,9.48;0.78,265.50,-0.14;-0.32,-4.32,0.05;-1.55,-0.06,0.56;0.09,0.59,9.59;4.83,3.80
118.81102061,31.89294544,9.48;0.78,265.50,-0.14;-0.32,-4.32,0.05;-1.55,-0.06,0.56;0.09,0.59,9.59;4.84,3.60
118.81098710,31.89294323,9.52;0.91,265.16,-0.26;-0.38,-4.75,0.02;-1.55,-0.06,0.56;0.09,0.59,9.59;4.86,3.30
118.81098710,31.89294323,9.52;0.91,265.16,-0.26;-0.38,-4.75,0.02;-1.55,-0.06,0.56;0.09,0.59,9.59;4.87,3.10
118.81098710,31.89294323,9.52;0.91,265.16,-0.26;-0.38,-4.75,0.02;-1.55,-0.06,0.56;0.09,0.59,9.59;4.88,2.80
118.81098710,31.89294323,9.52;0.91,265.16,-0.26;-0.38,-4.75,0.02;-1.55,-0.06,0.56;0.09,0.59,9.59;4.90,2.70
118.81098710,31.89294323,9.52;0.91,265.16,-0.26;-0.38,-4.75,0.02;-1.55,-0.06,0.56;0.09,0.59,9.59;5.03,2.70
118.81098710,31.89294323,9.52;0.91,265.16,-0.26;-0.38,-4.75,0.02;-1.55,-0.06,0.56;0.09,0.59,9.59;5.03,1.80
118.81098710,31.89294323,9.52;0.91,265.16,-0.26;-0.38,-4.75,0.02;-1.55,-0.06,0.56;0.09,0.59,9.59;5.05,1.40
118.81098710,31.89294323,9.52;0.91,265.16,-0.26;-0.38,-4.75,0.02;-1.55,-0.06,0.56;0.09,0.59,9.59;5.06,1.00
118.81098710,31.89294323,9.52;0.91,265.16,-0.26;-0.38,-4.75,0.02;-1.55,-0.06,0.56;0.09,0.59,9.59;5.08,0.70
118.81098710,31.89294323,9.52;0.91,265.16,-0.26;-0.38,-4.75,0.02;-1.55,-0.06,0.56;0.09,0.59,9.59;5.09,0.20
118.81098710,31.89294323,9.52;0.91,265.16,-0.26;-0.38,-4.75,0.02;-1.55,-0.06,0.56;0.09,0.59,9.59;5.11,-0.40
118.81098710,31.89294323,9.52;0.91,265.16,-0.26;-0.38,-4.75,0.02;-1.55,-0.06,0.56;0.09,0.59,9.59;5.12,-0.90
118.81098710,31.89294323,9.52;0.91,265.16,-0.26;-0.38,-4.75,0.02;0.46,0.63,-0.67;0.12,0.85,9.92;5.26,-8.00
118.81098710,31.89294323,9.52;0.91,265.16,-0.26;-0.38,-4.75,0.02;0.46,0.63,-0.67;0.12,0.85,9.92;5.27,-8.60
118.81098710,31.89294323,9.52;0.91,265.16,-0.26;-0.38,-4.75,0.02;0.46,0.63,-0.67;0.12,0.85,9.92;5.28,-9.20
118.81094792,31.89294058,9.57;0.75,265.32,-0.21;-0.41,-5.17,0.11;0.46,0.63,-0.67;0.12,0.85,9.92;5.30,-9.80
118.81094792,31.89294058,9.57;0.75,265.32,-0.21;-0.41,-5.17,0.11;0.46,0.63,-0.67;0.12,0.85,9.92;5.31,-10.40
118.81094792,31.89294058,9.57;0.75,265.32,-0.21;-0.41,-5.17,0.11;0.46,0.63,-0.67;0.12,0.85,9.92;5.31,-11.00
118.81094792,31.89294058,9.57;0.75,265.32,-0.21;-0.41,-5.17,0.11;0.46,0.63,-0.67;0.12,0.85,9.92;5.32,-11.20
118.81094792,31.89294058,9.57;0.75,265.32,-0.21;-0.41,-5.17,0.11;0.46,0.63,-0.67;0.12,0.85,9.92;5.45,-14.70
118.81094792,31.89294058,9.57;0.75,265.32,-0.21;-0.41,-5.17,0.11;0.46,0.63,-0.67;0.12,0.85,9.92;5.46,-14.70
118.81094792,31.89294058,9.57;0.75,265.32,-0.21;-0.41,-5.17,0.11;0.46,0.63,-0.67;0.12,0.85,9.92;5.46,-14.70
118.81094792,31.89294058,9.57;0.75,265.32,-0.21;-0.41,-5.17,0.11;0.46,0.63,-0.67;0.12,0.85,9.92;5.48,-14.70
118.81094792,31.89294058,9.57;0.75,265.32,-0.21;-0.41,-5.17,0.11;0.46,0.63,-0.67;0.12,0.85,9.92;5.50,-14.80
118.81094792,31.89294058,9.57;0.75,265.32,-0.21;-0.41,-5.17,0.11;0.46,0.63,-0.67;0.12,0.85,9.92;5.52,-14.90
118.81094792,31.89294058,9.57;0.75,265.32,-0.21;-0.41,-5.17,0.11;0.46,0.63,-0.67;0.12,0.85,9.92;5.55,-14.90
118.81094792,31.89294058,9.57;0.75,265.32,-0.21;-0.41,-5.17,0.11;0.12,0.16,-1.70;0.02,0.56,9.41;5.67,-14.90
118.81094792,31.89294058,9.57;0.75,265.32,-0.21;-0.41,-5.17,0.11;0.12,0.16,-1.70;0.02,0.56,9.41;5.67,-14.30
118.81094792,31.89294058,9.57;0.75,265.32,-0.21;-0.41,-5.17,0.11;0.12,0.16,-1.70;0.02,0.56,9.41;5.68,-14.10
118.81090836,31.89293832,9.62;0.84,266.54,-0.34;-0.32,-5.52,0.07;0.12,0.16,-1.70;0.02,0.56,9.41;5.69,-14.00
118.81090836,31.89293832,9.62;0.84,266.54,-0.34;-0.32,-5.52,0.07;0.12,0.16,-1.70;0.02,0.56,9.41;5.70,-13.90
118.81090836,31.89293832,9.62;0.84,266.54,-0.34;-0.32,-5.52,0.07;0.12,0.16,-1.70;0.02,0.56,9.41;5.72,-13.80
118.81090836,31.89293832,9.62;0.84,266.54,-0.34;-0.32,-5.52,0.07;0.12,0.16,-1.70;0.02,0.56,9.41;5.72,-13.70
118.81090836,31.89293832,9.62;0.84,266.54,-0.34;-0.32,-5.52,0.07;0.12,0.16,-1.70;0.02,0.56,9.41;5.74,-13.60
118.81090836,31.89293832,9.62;0.84,266.54,-0.34;-0.32,-5.52,0.07;0.12,0.16,-1.70;0.02,0.56,9.41;5.86,-11.40
118.81090836,31.89293832,9.62;0.84,266.54,-0.34;-0.32,-5.52,0.07;0.12,0.16,-1.70;0.02,0.56,9.41;5.87,-11.20
118.81090836,31.89293832,9.62;0.84,266.54,-0.34;-0.32,-5.52,0.07;0.12,0.16,-1.70;0.02,0.56,9.41;5.89,-11.00
118.81090836,31.89293832,9.62;0.84,266.54,-0.34;-0.32,-5.52,0.07;0.12,0.16,-1.70;0.02,0.56,9.41;5.90,-10.80
118.81090836,31.89293832,9.62;0.84,266.54,-0.34;-0.32,-5.52,0.07;0.12,0.16,-1.70;0.02,0.56,9.41;5.90,-10.60
118.81090836,31.89293832,9.62;0.84,266.54,-0.34;-0.32,-5.52,0.07;0.12,0.16,-1.70;0.02,0.56,9.41;5.90,-10.30
118.81090836,31.89293832,9.62;0.84,266.54,-0.34;-0.32,-5.52,0.07;0.48,-0.99,-1.47;-0.06,0.61,10.60;5.92,-10.10
118.81090836,31.89293832,9.62;0.84,266.54,-0.34;-0.32,-5.52,0.07;1.50,0.39,-1.28;-0.01,0.47,9.94;6.05,-9.00
118.81090836,31.89293832,9.62;0.84,266.54,-0.34;-0.32,-5.52,0.07;1.50,0.39,-1.28;-0.01,0.47,9.94;6.06,-8.90
118.81090836,31.89293832,9.62;0.84,266.54,-0.34;-0.32,-5.52,0.07;1.50,0.39,-1.28;-0.01,0.47,9.94;6.07,-8.60
118.81086307,31.89293652,9.67;0.91,267.59,-0.23;-0.22,-5.87,0.08;1.50,0.39,-1.28;-0.01,0.47,9.94;6.07,-8.30
118.81086307,31.89293652,9.67;0.91,267.59,-0.23;-0.22,-5.87,0.08;1.50,0.39,-1.28;-0.01,0.47,9.94;6.07,-8.00
118.81086307,31.89293652,9.67;0.91,267.59,-0.23;-0.22,-5.87,0.08;1.50,0.39,-1.28;-0.01,0.47,9.94;6.08,-7.70
118.81086307,31.89293652,9.67;0.91,267.59,-0.23;-0.22,-5.87,0.08;1.50,0.39,-1.28;-0.01,0.47,9.94;6.08,-7.40
118.81086307,31.89293652,9.67;0.91,267.59,-0.23;-0.22,-5.87,0.08;1.50,0.39,-1.28;-0.01,0.47,9.94;6.17,-7.40
118.81086307,31.89293652,9.67;0.91,267.59,-0.23;-0.22,-5.87,0.08;1.50,0.39,-1.28;-0.01,0.47,9.94;6.17,-5.40
118.81086307,31.89293652,9.67;0.91,267.59,-0.23;-0.22,-5.87,0.08;1.50,0.39,-1.28;-0.01,0.47,9.94;6.18,-5.30
118.81086307,31.89293652,9.67;0.91,267.59,-0.23;-0.22,-5.87,0.08;1.50,0.39,-1.28;-0.01,0.47,9.94;6.19,-5.20
118.81086307,31.89293652,9.67;0.91,267.59,-0.23;-0.22,-5.87,0.08;1.50,0.39,-1.28;-0.01,0.47,9.94;6.20,-5.20
118.81086307,31.89293652,9.67;0.91,267.59,-0.23;-0.22,-5.87,0.08;1.50,0.39,-1.28;-0.01,0.47,9.94;6.21,-5.20
118.81086307,31.89293652,9.67;0.91,267.59,-0.23;-0.22,-5.87,0.08;1.50,0.39,-1.28;-0.01,0.47,9.94;6.22,-5.20
118.81086307,31.89293652,9.67;0.91,267.59,-0.23;-0.22,-5.87,0.08;1.43,-1.00,-0.53;0.07,0.35,10.49;6.22,-5.10
118.81086307,31.89293652,9.67;0.91,267.59,-0.23;-0.22,-5.87,0.08;1.43,-1.00,-0.53;0.07,0.35,10.49;6.28,-5.10
118.81086307,31.89293652,9.67;0.91,267.59,-0.23;-0.22,-5.87,0.08;1.43,-1.00,-0.53;0.07,0.35,10.49;6.28,-4.50
118.81081877,31.89293530,9.74;0.88,268.09,-0.12;-0.19,-6.05,0.10;1.43,-1.00,-0.53;0.07,0.35,10.49;6.28,-4.50
118.81081877,31.89293530,9.74;0.88,268.09,-0.12;-0.19,-6.05,0.10;1.43,-1.00,-0.53;0.07,0.35,10.49;6.28,-4.40
118.81081877,31.89293530,9.74;0.88,268.09,-0.12;-0.19,-6.05,0.10;1.43,-1.00,-0.53;0.07,0.35,10.49;6.28,-4.40
118.81081877,31.89293530,9.74;0.88,268.09,-0.12;-0.19,-6.05,0.10;1.43,-1.00,-0.53;0.07,0.35,10.49;6.28,-4.20
118.81081877,31.89293530,9.74;0.88,268.09,-0.12;-0.19,-6.05,0.10;1.43,-1.00,-0.53;0.07,0.35,10.49;6.34,-4.20
118.81081877,31.89293530,9.74;0.88,268.09,-0.12;-0.19,-6.05,0.10;1.43,-1.00,-0.53;0.07,0.35,10.49;6.34,-3.40
118.81081877,31.89293530,9.74;0.88,268.09,-0.12;-0.19,-6.05,0.10;1.43,-1.00,-0.53;0.07,0.35,10.49;6.35,-3.50
118.81081877,31.89293530,9.74;0.88,268.09,-0.12;-0.19,-6.05,0.10;1.43,-1.00,-0.53;0.07,0.35,10.49;6.35,-3.60
118.81081877,31.89293530,9.74;0.88,268.09,-0.12;-0.19,-6.05,0.10;1.43,-1.00,-0.53;0.07,0.35,10.49;6.35,-3.60
118.81081877,31.89293530,9.74;0.88,268.09,-0.12;-0.19,-6.05,0.10;1.43,-1.00,-0.53;0.07,0.35,10.49;6.35,-3.70
118.81081877,31.89293530,9.74;0.88,268.09,-0.12;-0.19,-6.05,0.10;1.43,-1.00,-0.53;0.07,0.35,10.49;6.36,-3.70
118.81081877,31.89293530,9.74;0.88,268.09,-0.12;-0.19,-6.05,0.10;1.19,-0.25,-0.38;-0.00,0.90,10.09;6.36,-3.70
118.81081877,31.89293530,9.74;0.88,268.09,-0.12;-0.19,-6.05,0.10;-0.39,-0.39,-0.16;0.05,0.56,9.06;6.40,-3.70
118.81081877,31.89293530,9.74;0.88,268.09,-0.12;-0.19,-6.05,0.10;-0.39,-0.39,-0.16;0.05,0.56,9.06;6.41,-5.70
118.81081877,31.89293530,9.74;0.88,268.09,-0.12;-0.19,-6.05,0.10;-0.39,-0.39,-0.16;0.05,0.56,9.06;6.41,-6.20
118.81077015,31.89293435,9.83;0.75,268.47,-0.07;-0.14,-6.20,0.15;-0.39,-0.39,-0.16;0.05,0.56,9.06;6.42,-6.70
118.81077015,31.89293435,9.83;0.75,268.47,-0.07;-0.14,-6.20,0.15;-0.39,-0.39,-0.16;0.05,0.56,9.06;6.43,-7.20
118.81077015,31.89293435,9.83;0.75,268.47,-0.07;-0.14,-6.20,0.15;-0.39,-0.39,-0.16;0.05,0.56,9.06;6.44,-7.70
118.81077015,31.89293435,9.83;0.75,268.47,-0.07;-0.14,-6.20,0.15;-0.39,-0.39,-0.16;0.05,0.56,9.06;6.47,-7.70
118.81077015,31.89293435,9.83;0.75,268.47,-0.07;-0.14,-6.20,0.15;-0.39,-0.39,-0.16;0.05,0.56,9.06;6.47,-9.30
118.81077015,31.89293435,9.83;0.75,268.47,-0.07;-0.14,-6.20,0.15;-0.39,-0.39,-0.16;0.05,0.56,9.06;6.47,-9.00
118.81077015,31.89293435,9.83;0.75,268.47,-0.07;-0.14,-6.20,0.15;-0.39,-0.39,-0.16;0.05,0.56,9.06;6.47,-8.70
118.81077015,31.89293435,9.83;0.75,268.47,-0.07;-0.14,-6.20,0.15;-0.39,-0.39,-0.16;0.05,0.56,9.06;6.46,-8.50
118.81077015,31.89293435,9.83;0.75,268.47,-0.07;-0.14,-6.20,0.15;-0.39,-0.39,-0.16;0.05,0.56,9.06;6.46,-8.30
118.81077015,31.89293435,9.83;0.75,268.47,-0.07;-0.14,-6.20,0.15;-0.39,-0.39,-0.16;0.05,0.56,9.06;6.46,-8.10
118.81077015,31.89293435,9.83;0.75,268.47,-0.07;-0.14,-6.20,0.15;-1.07,-0.63,-0.63;-0.04,0.01,9.26;6.46,-7.90
118.81077015,31.89293435,9.83;0.75,268.47,-0.07;-0.14,-6.20,0.15;-1.07,-0.63,-0.63;-0.04,0.01,9.26;6.47,-3.00
118.81077015,31.89293435,9.83;0.75,268.47,-0.07;-0.14,-6.20,0.15;-1.07,-0.63,-0.63;-0.04,0.01,9.26;6.47,-2.70
118.81077015,31.89293435,9.83;0.75,268.47,-0.07;-0.14,-6.20,0.15;-1.07,-0.63,-0.63;-0.04,0.01,9.26;6.47,-2.40
118.81072422,31.89293381,9.90;0.67,269.14,-0.11;-0.06,-6.22,0.10;-1.07,-0.63,-0.63;-0.04,0.01,9.26;6.47,-2.20
118.81072422,31.89293381,9.90;0.67,269.14,-0.11;-0.06,-6.22,0.10;-1.07,-0.63,-0.63;-0.04,0.01,9.26;6.48,-2.00
118.81072422,31.89293381,9.90;0.67,269.14,-0.11;-0.06,-6.22,0.10;-1.07,-0.63,-0.63;-0.04,0.01,9.26;6.48,-1.80
118.81072422,31.89293381,9.90;0.67,269.14,-0.11;-0.06,-6.22,0.10;-1.07,-0.63,-0.63;-0.04,0.01,9.26;6.48,-1.70
