  longitude ,  latitude ,high;roll,yaw,pitch;n_vel,e_vel,u_vel;angleSpeedx_y_z;lineAccx_y_z;speed,steeringAngle
118.80824136,31.89048257,8.44;0.59,266.01,-0.70;-0.16,-2.41,0.01;-0.63,-2.45,0.25;0.08,1.72,9.85;2.29,10.90
118.80824136,31.89048257,8.44;0.59,266.01,-0.70;-0.16,-2.41,0.01;-0.63,-2.45,0.25;0.08,1.72,9.85;2.29,11.30
118.80824136,31.89048257,8.44;0.59,266.01,-0.70;-0.16,-2.41,0.01;-0.63,-2.45,0.25;0.08,1.72,9.85;2.32,11.40
118.80824136,31.89048257,8.44;0.59,266.01,-0.70;-0.16,-2.41,0.01;-0.63,-2.45,0.25;0.08,1.72,9.85;2.34,11.70
118.80824136,31.89048257,8.44;0.59,266.01,-0.70;-0.16,-2.41,0.01;-0.63,-2.45,0.25;0.08,1.72,9.85;2.34,11.90
118.80824136,31.89048257,8.44;0.59,266.01,-0.70;-0.16,-2.41,0.01;-0.63,-2.45,0.25;0.08,1.72,9.85;2.65,15.30
118.80824136,31.89048257,8.44;0.59,266.01,-0.70;-0.16,-2.41,0.01;0.34,3.48,0.36;0.15,1.23,9.57;2.66,15.60
118.80824136,31.89048257,8.44;0.59,266.01,-0.70;-0.16,-2.41,0.01;0.86,-0.68,1.15;-0.06,1.23,10.77;2.69,16.30
118.80824136,31.89048257,8.44;0.59,266.01,-0.70;-0.16,-2.41,0.01;0.86,-0.68,1.15;-0.06,1.23,10.77;2.72,17.10
118.80824136,31.89048257,8.44;0.59,266.01,-0.70;-0.16,-2.41,0.01;0.86,-0.68,1.15;-0.06,1.23,10.77;2.74,18.10
118.80824136,31.89048257,8.44;0.59,266.01,-0.70;-0.16,-2.41,0.01;0.86,-0.68,1.15;-0.06,1.23,10.77;2.76,19.10
118.80824136,31.89048257,8.44;0.59,266.01,-0.70;-0.16,-2.41,0.01;0.86,-0.68,1.15;-0.06,1.23,10.77;3.01,19.10
118.80824136,31.89048257,8.44;0.59,266.01,-0.70;-0.16,-2.41,0.01;0.86,-0.68,1.15;-0.06,1.23,10.77;3.01,27.60
118.80824136,31.89048257,8.44;0.59,266.01,-0.70;-0.16,-2.41,0.01;0.86,-0.68,1.15;-0.06,1.23,10.77;3.04,27.60
118.80824136,31.89048257,8.44;0.59,266.01,-0.70;-0.16,-2.41,0.01;0.86,-0.68,1.15;-0.06,1.23,10.77;3.04,27.60
118.80822081,31.89048122,8.45;0.34,264.95,-0.80;-0.22,-3.10,0.02;0.86,-0.68,1.15;-0.06,1.23,10.77;3.05,27.50
118.80822081,31.89048122,8.45;0.34,264.95,-0.80;-0.22,-3.10,0.02;0.86,-0.68,1.15;-0.06,1.23,10.77;3.06,27.50
118.80822081,31.89048122,8.45;0.34,264.95,-0.80;-0.22,-3.10,0.02;0.86,-0.68,1.15;-0.06,1.23,10.77;3.08,27.40
118.80822081,31.89048122,8.45;0.34,264.95,-0.80;-0.22,-3.10,0.02;0.86,-0.68,1.15;-0.06,1.23,10.77;3.08,27.40
118.80822081,31.89048122,8.45;0.34,264.95,-0.80;-0.22,-3.10,0.02;0.86,-0.68,1.15;-0.06,1.23,10.77;3.37,26.30
118.80822081,31.89048122,8.45;0.34,264.95,-0.80;-0.22,-3.10,0.02;-0.50,-1.45,2.22;-0.23,1.19,10.58;3.39,26.20
118.80822081,31.89048122,8.45;0.34,264.95,-0.80;-0.22,-3.10,0.02;0.81,-1.54,2.18;0.32,0.78,9.03;3.39,26.00
118.80822081,31.89048122,8.45;0.34,264.95,-0.80;-0.22,-3.10,0.02;0.81,-1.54,2.18;0.32,0.78,9.03;3.42,25.70
118.80822081,31.89048122,8.45;0.34,264.95,-0.80;-0.22,-3.10,0.02;0.81,-1.54,2.18;0.32,0.78,9.03;3.45,25.30
118.80822081,31.89048122,8.45;0.34,264.95,-0.80;-0.22,-3.10,0.02;0.81,-1.54,2.18;0.32,0.78,9.03;3.46,24.90
118.80822081,31.89048122,8.45;0.34,264.95,-0.80;-0.22,-3.10,0.02;0.81,-1.54,2.18;0.32,0.78,9.03;3.72,24.90
118.80822081,31.89048122,8.45;0.34,264.95,-0.80;-0.22,-3.10,0.02;0.81,-1.54,2.18;0.32,0.78,9.03;3.72,16.90
118.80822081,31.89048122,8.45;0.34,264.95,-0.80;-0.22,-3.10,0.02;0.81,-1.54,2.18;0.32,0.78,9.03;3.75,16.20
118.80822081,31.89048122,8.45;0.34,264.95,-0.80;-0.22,-3.10,0.02;0.81,-1.54,2.18;0.32,0.78,9.03;3.78,15.50
118.80819325,31.89047875,8.46;-0.02,263.50,-0.67;-0.44,-3.86,0.03;0.81,-1.54,2.18;0.32,0.78,9.03;3.81,15.20
118.80819325,31.89047875,8.46;-0.02,263.50,-0.67;-0.44,-3.86,0.03;0.81,-1.54,2.18;0.32,0.78,9.03;3.83,14.60
118.80819325,31.89047875,8.46;-0.02,263.50,-0.67;-0.44,-3.86,0.03;0.81,-1.54,2.18;0.32,0.78,9.03;3.85,14.00
118.80819325,31.89047875,8.46;-0.02,263.50,-0.67;-0.44,-3.86,0.03;0.81,-1.54,2.18;0.32,0.78,9.03;3.85,13.80
118.80819325,31.89047875,8.46;-0.02,263.50,-0.67;-0.44,-3.86,0.03;0.81,-1.54,2.18;0.32,0.78,9.03;4.13,5.30
118.80819325,31.89047875,8.46;-0.02,263.50,-0.67;-0.44,-3.86,0.03;-1.04,0.00,1.15;0.19,0.83,10.01;4.15,4.60
118.80819325,31.89047875,8.46;-0.02,263.50,-0.67;-0.44,-3.86,0.03;1.34,0.10,0.03;-0.03,0.85,9.48;4.18,3.40
118.80819325,31.89047875,8.46;-0.02,263.50,-0.67;-0.44,-3.86,0.03;1.34,0.10,0.03;-0.03,0.85,9.48;4.19,2.00
118.80819325,31.89047875,8.46;-0.02,263.50,-0.67;-0.44,-3.86,0.03;1.34,0.10,0.03;-0.03,0.85,9.48;4.22,0.40
118.80819325,31.89047875,8.46;-0.02,263.50,-0.67;-0.44,-3.86,0.03;1.34,0.10,0.03;-0.03,0.85,9.48;4.24,-1.30
118.80819325,31.89047875,8.46;-0.02,263.50,-0.67;-0.44,-3.86,0.03;1.34,0.10,0.03;-0.03,0.85,9.48;4.50,-1.30
118.80819325,31.89047875,8.46;-0.02,263.50,-0.67;-0.44,-3.86,0.03;1.34,0.10,0.03;-0.03,0.85,9.48;4.51,-33.20
118.80819325,31.89047875,8.46;-0.02,263.50,-0.67;-0.44,-3.86,0.03;1.34,0.10,0.03;-0.03,0.85,9.48;4.54,-36.20
118.80819325,31.89047875,8.46;-0.02,263.50,-0.67;-0.44,-3.86,0.03;1.34,0.10,0.03;-0.03,0.85,9.48;4.55,-39.10
118.80819325,31.89047875,8.46;-0.02,263.50,-0.67;-0.44,-3.86,0.03;1.34,0.10,0.03;-0.03,0.85,9.48;4.55,-42.10
118.80816197,31.89047568,8.46;-0.31,264.58,-0.57;-0.45,-4.57,0.00;1.34,0.10,0.03;-0.03,0.85,9.48;4.57,-43.50
118.80816197,31.89047568,8.46;-0.31,264.58,-0.57;-0.45,-4.57,0.00;1.34,0.10,0.03;-0.03,0.85,9.48;4.59,-46.40
118.80816197,31.89047568,8.46;-0.31,264.58,-0.57;-0.45,-4.57,0.00;1.34,0.10,0.03;-0.03,0.85,9.48;4.59,-48.00
118.80816197,31.89047568,8.46;-0.31,264.58,-0.57;-0.45,-4.57,0.00;1.34,0.10,0.03;-0.03,0.85,9.48;4.83,-75.20
118.80816197,31.89047568,8.46;-0.31,264.58,-0.57;-0.45,-4.57,0.00;1.34,0.10,0.03;-0.03,0.85,9.48;4.86,-75.90
118.80816197,31.89047568,8.46;-0.31,264.58,-0.57;-0.45,-4.57,0.00;-1.83,0.12,-9.54;1.09,0.53,9.23;4.87,-76.90
118.80816197,31.89047568,8.46;-0.31,264.58,-0.57;-0.45,-4.57,0.00;-1.83,0.12,-9.54;1.09,0.53,9.23;4.90,-77.80
118.80816197,31.89047568,8.46;-0.31,264.58,-0.57;-0.45,-4.57,0.00;-1.83,0.12,-9.54;1.09,0.53,9.23;4.91,-78.40
118.80816197,31.89047568,8.46;-0.31,264.58,-0.57;-0.45,-4.57,0.00;-1.83,0.12,-9.54;1.09,0.53,9.23;4.92,-78.90
118.80816197,31.89047568,8.46;-0.31,264.58,-0.57;-0.45,-4.57,0.00;-1.83,0.12,-9.54;1.09,0.53,9.23;5.16,-78.90
118.80816197,31.89047568,8.46;-0.31,264.58,-0.57;-0.45,-4.57,0.00;-1.83,0.12,-9.54;1.09,0.53,9.23;5.17,-73.00
118.80816197,31.89047568,8.46;-0.31,264.58,-0.57;-0.45,-4.57,0.00;-1.83,0.12,-9.54;1.09,0.53,9.23;5.19,-72.20
118.80816197,31.89047568,8.46;-0.31,264.58,-0.57;-0.45,-4.57,0.00;-1.83,0.12,-9.54;1.09,0.53,9.23;5.21,-71.30
118.80816197,31.89047568,8.46;-0.31,264.58,-0.57;-0.45,-4.57,0.00;-1.83,0.12,-9.54;1.09,0.53,9.23;5.21,-70.30
118.80812265,31.89047429,8.47;-0.15,271.24,-0.63;0.12,-5.33,0.00;-1.83,0.12,-9.54;1.09,0.53,9.23;5.23,-69.80
118.80812265,31.89047429,8.47;-0.15,271.24,-0.63;0.12,-5.33,0.00;-1.83,0.12,-9.54;1.09,0.53,9.23;5.25,-68.50
118.80812265,31.89047429,8.47;-0.15,271.24,-0.63;0.12,-5.33,0.00;-1.83,0.12,-9.54;1.09,0.53,9.23;5.28,-67.10
118.80812265,31.89047429,8.47;-0.15,271.24,-0.63;0.12,-5.33,0.00;-1.83,0.12,-9.54;1.09,0.53,9.23;5.63,-33.10
118.80812265,31.89047429,8.47;-0.15,271.24,-0.63;0.12,-5.33,0.00;-1.83,0.12,-9.54;1.09,0.53,9.23;5.65,-29.60
118.80812265,31.89047429,8.47;-0.15,271.24,-0.63;0.12,-5.33,0.00;0.72,0.07,-9.40;0.77,0.53,9.59;5.68,-26.00
118.80812265,31.89047429,8.47;-0.15,271.24,-0.63;0.12,-5.33,0.00;-0.72,0.11,-2.43;0.77,1.15,9.32;5.69,-22.60
118.80812265,31.89047429,8.47;-0.15,271.24,-0.63;0.12,-5.33,0.00;-0.72,0.11,-2.43;0.77,1.15,9.32;5.72,-18.80
118.80812265,31.89047429,8.47;-0.15,271.24,-0.63;0.12,-5.33,0.00;-0.72,0.11,-2.43;0.77,1.15,9.32;5.72,-15.10
118.80812265,31.89047429,8.47;-0.15,271.24,-0.63;0.12,-5.33,0.00;-0.72,0.11,-2.43;0.77,1.15,9.32;5.74,-11.00
118.80812265,31.89047429,8.47;-0.15,271.24,-0.63;0.12,-5.33,0.00;-0.72,0.11,-2.43;0.77,1.15,9.32;6.05,35.70
118.80812265,31.89047429,8.47;-0.15,271.24,-0.63;0.12,-5.33,0.00;-0.72,0.11,-2.43;0.77,1.15,9.32;6.07,39.00
118.80812265,31.89047429,8.47;-0.15,271.24,-0.63;0.12,-5.33,0.00;-0.72,0.11,-2.43;0.77,1.15,9.32;6.09,40.70
118.80812265,31.89047429,8.47;-0.15,271.24,-0.63;0.12,-5.33,0.00;-0.72,0.11,-2.43;0.77,1.15,9.32;6.11,44.00
118.80812265,31.89047429,8.47;-0.15,271.24,-0.63;0.12,-5.33,0.00;-0.72,0.11,-2.43;0.77,1.15,9.32;6.14,47.40
118.80808020,31.89047571,8.48;0.52,270.49,-0.72;0.11,-6.13,-0.00;-0.72,0.11,-2.43;0.77,1.15,9.32;6.15,50.60
118.80808020,31.89047571,8.48;0.52,270.49,-0.72;0.11,-6.13,-0.00;-0.72,0.11,-2.43;0.77,1.15,9.32;6.17,53.90
118.80808020,31.89047571,8.48;0.52,270.49,-0.72;0.11,-6.13,-0.00;-0.72,0.11,-2.43;0.77,1.15,9.32;6.46,53.90
118.80808020,31.89047571,8.48;0.52,270.49,-0.72;0.11,-6.13,-0.00;-0.72,0.11,-2.43;0.77,1.15,9.32;6.46,80.60
118.80808020,31.89047571,8.48;0.52,270.49,-0.72;0.11,-6.13,-0.00;0.45,-0.53,13.37;-1.75,1.18,9.87;6.50,81.00
118.80808020,31.89047571,8.48;0.52,270.49,-0.72;0.11,-6.13,-0.00;0.45,-0.53,13.37;-1.75,1.18,9.87;6.54,81.30
118.80808020,31.89047571,8.48;0.52,270.49,-0.72;0.11,-6.13,-0.00;0.45,-0.53,13.37;-1.75,1.18,9.87;6.54,81.40
118.80808020,31.89047571,8.48;0.52,270.49,-0.72;0.11,-6.13,-0.00;0.45,-0.53,13.37;-1.75,1.18,9.87;6.55,81.40
118.80808020,31.89047571,8.48;0.52,270.49,-0.72;0.11,-6.13,-0.00;0.45,-0.53,13.37;-1.75,1.18,9.87;6.58,81.20
118.80808020,31.89047571,8.48;0.52,270.49,-0.72;0.11,-6.13,-0.00;0.45,-0.53,13.37;-1.75,1.18,9.87;6.60,80.80
118.80808020,31.89047571,8.48;0.52,270.49,-0.72;0.11,-6.13,-0.00;0.45,-0.53,13.37;-1.75,1.18,9.87;6.84,69.00
118.80808020,31.89047571,8.48;0.52,270.49,-0.72;0.11,-6.13,-0.00;0.45,-0.53,13.37;-1.75,1.18,9.87;6.87,67.50
118.80808020,31.89047571,8.48;0.52,270.49,-0.72;0.11,-6.13,-0.00;0.45,-0.53,13.37;-1.75,1.18,9.87;6.88,66.10
118.80808020,31.89047571,8.48;0.52,270.49,-0.72;0.11,-6.13,-0.00;0.45,-0.53,13.37;-1.75,1.18,9.87;6.90,64.70
118.80802891,31.89047296,8.48;0.46,261.44,-0.59;-0.97,-6.76,0.01;0.45,-0.53,13.37;-1.75,1.18,9.87;6.92,63.50
118.80802891,31.89047296,8.48;0.46,261.44,-0.59;-0.97,-6.76,0.01;0.45,-0.53,13.37;-1.75,1.18,9.87;6.92,62.40
118.80802891,31.89047296,8.48;0.46,261.44,-0.59;-0.97,-6.76,0.01;0.45,-0.53,13.37;-1.75,1.18,9.87;6.94,61.50
118.80802891,31.89047296,8.48;0.46,261.44,-0.59;-0.97,-6.76,0.01;0.45,-0.53,13.37;-1.75,1.18,9.87;7.18,47.00
118.80802891,31.89047296,8.48;0.46,261.44,-0.59;-0.97,-6.76,0.01;-1.45,-1.00,7.54;-1.07,0.65,8.73;7.19,44.50
118.80802891,31.89047296,8.48;0.46,261.44,-0.59;-0.97,-6.76,0.01;-1.45,-1.00,7.54;-1.07,0.65,8.73;7.20,43.20
118.80802891,31.89047296,8.48;0.46,261.44,-0.59;-0.97,-6.76,0.01;-1.45,-1.00,7.54;-1.07,0.65,8.73;7.21,40.40
118.80802891,31.89047296,8.48;0.46,261.44,-0.59;-0.97,-6.76,0.01;-1.45,-1.00,7.54;-1.07,0.65,8.73;7.22,37.50
118.80802891,31.89047296,8.48;0.46,261.44,-0.59;-0.97,-6.76,0.01;-1.45,-1.00,7.54;-1.07,0.65,8.73;7.25,34.30
118.80802891,31.89047296,8.48;0.46,261.44,-0.59;-0.97,-6.76,0.01;-1.45,-1.00,7.54;-1.07,0.65,8.73;7.27,30.80
118.80802891,31.89047296,8.48;0.46,261.44,-0.59;-0.97,-6.76,0.01;-1.45,-1.00,7.54;-1.07,0.65,8.73;7.47,30.80
118.80802891,31.89047296,8.48;0.46,261.44,-0.59;-0.97,-6.76,0.01;-1.45,-1.00,7.54;-1.07,0.65,8.73;7.48,-28.70
118.80802891,31.89047296,8.48;0.46,261.44,-0.59;-0.97,-6.76,0.01;-1.45,-1.00,7.54;-1.07,0.65,8.73;7.51,-33.80
118.80802891,31.89047296,8.48;0.46,261.44,-0.59;-0.97,-6.76,0.01;-1.45,-1.00,7.54;-1.07,0.65,8.73;7.53,-38.80
118.80802891,31.89047296,8.48;0.46,261.44,-0.59;-0.97,-6.76,0.01;-1.45,-1.00,7.54;-1.07,0.65,8.73;7.53,-43.60
118.80797732,31.89046461,8.48;-0.91,260.25,-0.91;-1.34,-7.23,0.00;-1.45,-1.00,7.54;-1.07,0.65,8.73;7.54,-45.80
118.80797732,31.89046461,8.48;-0.91,260.25,-0.91;-1.34,-7.23,0.00;-1.45,-1.00,7.54;-1.07,0.65,8.73;7.56,-50.10
118.80797732,31.89046461,8.48;-0.91,260.25,-0.91;-1.34,-7.23,0.00;-1.45,-1.00,7.54;-1.07,0.65,8.73;7.56,-52.30
118.80797732,31.89046461,8.48;-0.91,260.25,-0.91;-1.34,-7.23,0.00;-1.45,-1.00,7.54;-1.07,0.65,8.73;7.74,-85.90
118.80797732,31.89046461,8.48;-0.91,260.25,-0.91;-1.34,-7.23,0.00;0.04,-1.02,-15.63;1.99,0.84,9.96;7.75,-86.50
118.80797732,31.89046461,8.48;-0.91,260.25,-0.91;-1.34,-7.23,0.00;0.04,-1.02,-15.63;1.99,0.84,9.96;7.76,-87.50
118.80797732,31.89046461,8.48;-0.91,260.25,-0.91;-1.34,-7.23,0.00;0.04,-1.02,-15.63;1.99,0.84,9.96;7.78,-88.30
118.80797732,31.89046461,8.48;-0.91,260.25,-0.91;-1.34,-7.23,0.00;0.04,-1.02,-15.63;1.99,0.84,9.96;7.79,-89.00
118.80797732,31.89046461,8.48;-0.91,260.25,-0.91;-1.34,-7.23,0.00;0.04,-1.02,-15.63;1.99,0.84,9.96;7.80,-89.60
118.80797732,31.89046461,8.48;-0.91,260.25,-0.91;-1.34,-7.23,0.00;0.04,-1.02,-15.63;1.99,0.84,9.96;7.93,-89.80
118.80797732,31.89046461,8.48;-0.91,260.25,-0.91;-1.34,-7.23,0.00;0.04,-1.02,-15.63;1.99,0.84,9.96;7.93,-84.70
118.80797732,31.89046461,8.48;-0.91,260.25,-0.91;-1.34,-7.23,0.00;0.04,-1.02,-15.63;1.99,0.84,9.96;7.95,-83.50
118.80797732,31.89046461,8.48;-0.91,260.25,-0.91;-1.34,-7.23,0.00;0.04,-1.02,-15.63;1.99,0.84,9.96;7.96,-82.00
118.80797732,31.89046461,8.48;-0.91,260.25,-0.91;-1.34,-7.23,0.00;0.04,-1.02,-15.63;1.99,0.84,9.96;7.96,-81.10
118.80791769,31.89046028,8.50;-0.85,271.32,-0.84;0.13,-7.77,0.00;0.04,-1.02,-15.63;1.99,0.84,9.96;7.98,-79.00
118.80791769,31.89046028,8.50;-0.85,271.32,-0.84;0.13,-7.77,0.00;0.04,-1.02,-15.63;1.99,0.84,9.96;7.99,-76.50
118.80791769,31.89046028,8.50;-0.85,271.32,-0.84;0.13,-7.77,0.00;0.04,-1.02,-15.63;1.99,0.84,9.96;7.99,-75.30
118.80791769,31.89046028,8.50;-0.85,271.32,-0.84;0.13,-7.77,0.00;0.04,-1.02,-15.63;1.99,0.84,9.96;8.15,-17.70
118.80791769,31.89046028,8.50;-0.85,271.32,-0.84;0.13,-7.77,0.00;-0.92,1.75,-1.12;0.72,0.95,9.91;8.17,-15.10
118.80791769,31.89046028,8.50;-0.85,271.32,-0.84;0.13,-7.77,0.00;-0.92,1.75,-1.12;0.72,0.95,9.91;8.18,-9.50
118.80791769,31.89046028,8.50;-0.85,271.32,-0.84;0.13,-7.77,0.00;-0.92,1.75,-1.12;0.72,0.95,9.91;8.19,-4.20
118.80791769,31.89046028,8.50;-0.85,271.32,-0.84;0.13,-7.77,0.00;-0.92,1.75,-1.12;0.72,0.95,9.91;8.20,1.00
118.80791769,31.89046028,8.50;-0.85,271.32,-0.84;0.13,-7.77,0.00;-0.92,1.75,-1.12;0.72,0.95,9.91;8.21,6.10
118.80791769,31.89046028,8.50;-0.85,271.32,-0.84;0.13,-7.77,0.00;-0.92,1.75,-1.12;0.72,0.95,9.91;8.35,8.60
118.80791769,31.89046028,8.50;-0.85,271.32,-0.84;0.13,-7.77,0.00;-0.92,1.75,-1.12;0.72,0.95,9.91;8.36,56.80
118.80791769,31.89046028,8.50;-0.85,271.32,-0.84;0.13,-7.77,0.00;-0.92,1.75,-1.12;0.72,0.95,9.91;8.38,59.90
118.80791769,31.89046028,8.50;-0.85,271.32,-0.84;0.13,-7.77,0.00;-0.92,1.75,-1.12;0.72,0.95,9.91;8.39,62.70
118.80791769,31.89046028,8.50;-0.85,271.32,-0.84;0.13,-7.77,0.00;-0.92,1.75,-1.12;0.72,0.95,9.91;8.39,65.10
118.80791769,31.89046028,8.50;-0.85,271.32,-0.84;0.13,-7.77,0.00;-0.92,1.75,-1.12;0.72,0.95,9.91;8.41,66.20
118.80785841,31.89046177,8.51;0.70,267.76,-1.05;-0.21,-8.21,0.03;-0.92,1.75,-1.12;0.72,0.95,9.91;8.43,68.30
118.80785841,31.89046177,8.51;0.70,267.76,-1.05;-0.21,-8.21,0.03;-0.92,1.75,-1.12;0.72,0.95,9.91;8.44,70.00
118.80785841,31.89046177,8.51;0.70,267.76,-1.05;-0.21,-8.21,0.03;-0.92,1.75,-1.12;0.72,0.95,9.91;8.58,65.80
118.80785841,31.89046177,8.51;0.70,267.76,-1.05;-0.21,-8.21,0.03;-0.09,2.15,9.00;-1.28,0.57,9.77;8.59,64.40
118.80785841,31.89046177,8.51;0.70,267.76,-1.05;-0.21,-8.21,0.03;-0.90,-0.93,12.64;-2.42,0.36,10.33;8.60,62.90
118.80785841,31.89046177,8.51;0.70,267.76,-1.05;-0.21,-8.21,0.03;-0.90,-0.93,12.64;-2.42,0.36,10.33;8.61,61.30
118.80785841,31.89046177,8.51;0.70,267.76,-1.05;-0.21,-8.21,0.03;-0.90,-0.93,12.64;-2.42,0.36,10.33;8.63,59.60
118.80785841,31.89046177,8.51;0.70,267.76,-1.05;-0.21,-8.21,0.03;-0.90,-0.93,12.64;-2.42,0.36,10.33;8.63,58.00
118.80785841,31.89046177,8.51;0.70,267.76,-1.05;-0.21,-8.21,0.03;-0.90,-0.93,12.64;-2.42,0.36,10.33;8.63,56.20
118.80785841,31.89046177,8.51;0.70,267.76,-1.05;-0.21,-8.21,0.03;-0.90,-0.93,12.64;-2.42,0.36,10.33;8.78,21.80
118.80785841,31.89046177,8.51;0.70,267.76,-1.05;-0.21,-8.21,0.03;-0.90,-0.93,12.64;-2.42,0.36,10.33;8.79,18.30
