  longitude ,  latitude ,high;roll,yaw,pitch;n_vel,e_vel,u_vel;angleSpeedx_y_z;lineAccx_y_z;speed,steeringAngle
118.80699745,31.89041304,8.36;-0.14,89.80,-0.93;-0.00,11.06,0.01;-1.35,1.10,1.56;-0.03,1.31,11.10;11.57,8.70
118.80699745,31.89041304,8.36;-0.14,89.80,-0.93;-0.00,11.06,0.01;-1.35,1.10,1.56;-0.03,1.31,11.10;11.57,24.90
118.80699745,31.89041304,8.36;-0.14,89.80,-0.93;-0.00,11.06,0.01;-1.35,1.10,1.56;-0.03,1.31,11.10;11.88,26.20
118.80699745,31.89041304,8.36;-0.14,89.80,-0.93;-0.00,11.06,0.01;-1.35,1.10,1.56;-0.03,1.31,11.10;11.89,27.40
118.80699745,31.89041304,8.36;-0.14,89.80,-0.93;-0.00,11.06,0.01;-1.35,1.10,1.56;-0.03,1.31,11.10;11.91,28.00
118.80699745,31.89041304,8.36;-0.14,89.80,-0.93;-0.00,11.06,0.01;-1.35,1.10,1.56;-0.03,1.31,11.10;11.93,29.20
118.80699745,31.89041304,8.36;-0.14,89.80,-0.93;-0.00,11.06,0.01;-1.35,1.10,1.56;-0.03,1.31,11.10;11.95,30.40
118.80699745,31.89041304,8.36;-0.14,89.80,-0.93;-0.00,11.06,0.01;-1.35,1.10,1.56;-0.03,1.31,11.10;11.98,31.60
118.80699745,31.89041304,8.36;-0.14,89.80,-0.93;-0.00,11.06,0.01;-1.35,1.10,1.56;-0.03,1.31,11.10;11.98,31.60
118.80708829,31.89041463,8.38;0.90,85.21,-0.90;0.79,11.75,-0.02;-1.35,1.10,1.56;-0.03,1.31,11.10;12.15,41.00
118.80708829,31.89041463,8.38;0.90,85.21,-0.90;0.79,11.75,-0.02;2.52,2.77,5.34;-1.07,0.55,8.96;12.17,40.30
118.80708829,31.89041463,8.38;0.90,85.21,-0.90;0.79,11.75,-0.02;1.09,-0.19,10.47;-2.67,0.79,9.76;12.20,39.30
118.80708829,31.89041463,8.38;0.90,85.21,-0.90;0.79,11.75,-0.02;1.09,-0.19,10.47;-2.67,0.79,9.76;12.22,37.90
118.80708829,31.89041463,8.38;0.90,85.21,-0.90;0.79,11.75,-0.02;1.09,-0.19,10.47;-2.67,0.79,9.76;12.25,36.20
118.80708829,31.89041463,8.38;0.90,85.21,-0.90;0.79,11.75,-0.02;1.09,-0.19,10.47;-2.67,0.79,9.76;12.47,35.20
118.80708829,31.89041463,8.38;0.90,85.21,-0.90;0.79,11.75,-0.02;1.09,-0.19,10.47;-2.67,0.79,9.76;12.47,-0.70
118.80708829,31.89041463,8.38;0.90,85.21,-0.90;0.79,11.75,-0.02;1.09,-0.19,10.47;-2.67,0.79,9.76;12.49,-3.20
118.80708829,31.89041463,8.38;0.90,85.21,-0.90;0.79,11.75,-0.02;1.09,-0.19,10.47;-2.67,0.79,9.76;12.52,-5.50
118.80708829,31.89041463,8.38;0.90,85.21,-0.90;0.79,11.75,-0.02;1.09,-0.19,10.47;-2.67,0.79,9.76;12.53,-6.60
118.80708829,31.89041463,8.38;0.90,85.21,-0.90;0.79,11.75,-0.02;1.09,-0.19,10.47;-2.67,0.79,9.76;12.55,-8.60
118.80708829,31.89041463,8.38;0.90,85.21,-0.90;0.79,11.75,-0.02;1.09,-0.19,10.47;-2.67,0.79,9.76;12.57,-10.50
118.80708829,31.89041463,8.38;0.90,85.21,-0.90;0.79,11.75,-0.02;1.09,-0.19,10.47;-2.67,0.79,9.76;12.59,-12.30
118.80708829,31.89041463,8.38;0.90,85.21,-0.90;0.79,11.75,-0.02;1.09,-0.19,10.47;-2.67,0.79,9.76;12.60,-28.00
118.80708829,31.89041463,8.38;0.90,85.21,-0.90;0.79,11.75,-0.02;1.09,-0.19,10.47;-2.67,0.79,9.76;12.80,-28.50
118.80717713,31.89042260,8.40;-0.47,85.02,-0.81;1.17,12.27,0.06;-1.44,-1.91,3.53;-1.20,0.78,9.81;12.81,-29.40
118.80717713,31.89042260,8.40;-0.47,85.02,-0.81;1.17,12.27,0.06;0.45,-1.61,-7.80;1.70,0.35,9.24;12.81,-30.30
118.80717713,31.89042260,8.40;-0.47,85.02,-0.81;1.17,12.27,0.06;0.45,-1.61,-7.80;1.70,0.35,9.24;12.83,-31.10
118.80717713,31.89042260,8.40;-0.47,85.02,-0.81;1.17,12.27,0.06;0.45,-1.61,-7.80;1.70,0.35,9.24;12.85,-31.90
118.80717713,31.89042260,8.40;-0.47,85.02,-0.81;1.17,12.27,0.06;0.45,-1.61,-7.80;1.70,0.35,9.24;12.86,-32.30
118.80717713,31.89042260,8.40;-0.47,85.02,-0.81;1.17,12.27,0.06;0.45,-1.61,-7.80;1.70,0.35,9.24;12.89,-33.00
118.80717713,31.89042260,8.40;-0.47,85.02,-0.81;1.17,12.27,0.06;0.45,-1.61,-7.80;1.70,0.35,9.24;12.89,-30.80
118.80717713,31.89042260,8.40;-0.47,85.02,-0.81;1.17,12.27,0.06;0.45,-1.61,-7.80;1.70,0.35,9.24;13.07,-30.20
118.80717713,31.89042260,8.40;-0.47,85.02,-0.81;1.17,12.27,0.06;0.45,-1.61,-7.80;1.70,0.35,9.24;13.09,-29.10
118.80717713,31.89042260,8.40;-0.47,85.02,-0.81;1.17,12.27,0.06;0.45,-1.61,-7.80;1.70,0.35,9.24;13.11,-27.60
118.80717713,31.89042260,8.40;-0.47,85.02,-0.81;1.17,12.27,0.06;0.45,-1.61,-7.80;1.70,0.35,9.24;13.12,-25.90
118.80717713,31.89042260,8.40;-0.47,85.02,-0.81;1.17,12.27,0.06;0.45,-1.61,-7.80;1.70,0.35,9.24;13.13,-23.90
118.80717713,31.89042260,8.40;-0.47,85.02,-0.81;1.17,12.27,0.06;0.45,-1.61,-7.80;1.70,0.35,9.24;13.13,-22.90
118.80717713,31.89042260,8.40;-0.47,85.02,-0.81;1.17,12.27,0.06;0.45,-1.61,-7.80;1.70,0.35,9.24;13.13,13.30
118.80727667,31.89042618,8.43;0.24,89.13,-0.66;0.04,12.83,0.05;0.37,4.26,5.49;0.09,1.19,10.18;13.32,15.90
118.80727667,31.89042618,8.43;0.24,89.13,-0.66;0.04,12.83,0.05;0.37,4.26,5.49;0.09,1.19,10.18;13.32,18.50
118.80727667,31.89042618,8.43;0.24,89.13,-0.66;0.04,12.83,0.05;0.37,4.26,5.49;0.09,1.19,10.18;13.32,19.70
118.80727667,31.89042618,8.43;0.24,89.13,-0.66;0.04,12.83,0.05;0.37,4.26,5.49;0.09,1.19,10.18;13.34,22.10
118.80727667,31.89042618,8.43;0.24,89.13,-0.66;0.04,12.83,0.05;0.37,4.26,5.49;0.09,1.19,10.18;13.35,24.40
118.80727667,31.89042618,8.43;0.24,89.13,-0.66;0.04,12.83,0.05;0.37,4.26,5.49;0.09,1.19,10.18;13.36,26.70
118.80727667,31.89042618,8.43;0.24,89.13,-0.66;0.04,12.83,0.05;0.37,4.26,5.49;0.09,1.19,10.18;13.37,28.80
118.80727667,31.89042618,8.43;0.24,89.13,-0.66;0.04,12.83,0.05;0.37,4.26,5.49;0.09,1.19,10.18;13.52,45.00
118.80727667,31.89042618,8.43;0.24,89.13,-0.66;0.04,12.83,0.05;0.37,4.26,5.49;0.09,1.19,10.18;13.54,44.60
118.80727667,31.89042618,8.43;0.24,89.13,-0.66;0.04,12.83,0.05;0.37,4.26,5.49;0.09,1.19,10.18;13.55,43.80
118.80727667,31.89042618,8.43;0.24,89.13,-0.66;0.04,12.83,0.05;0.37,4.26,5.49;0.09,1.19,10.18;13.62,42.60
118.80727667,31.89042618,8.43;0.24,89.13,-0.66;0.04,12.83,0.05;0.37,4.26,5.49;0.09,1.19,10.18;13.63,41.90
118.80727667,31.89042618,8.43;0.24,89.13,-0.66;0.04,12.83,0.05;0.37,4.26,5.49;0.09,1.19,10.18;13.65,40.00
118.80727667,31.89042618,8.43;0.24,89.13,-0.66;0.04,12.83,0.05;0.37,4.26,5.49;0.09,1.19,10.18;13.65,37.60
118.80727667,31.89042618,8.43;0.24,89.13,-0.66;0.04,12.83,0.05;0.37,4.26,5.49;0.09,1.19,10.18;13.65,-16.10
118.80737297,31.89043087,8.45;0.29,83.55,-0.84;1.57,13.16,0.03;-0.72,-6.94,-5.31;0.01,0.36,9.67;13.78,-17.80
118.80737297,31.89043087,8.45;0.29,83.55,-0.84;1.57,13.16,0.03;-0.72,-6.94,-5.31;0.01,0.36,9.67;13.79,-20.70
118.80737297,31.89043087,8.45;0.29,83.55,-0.84;1.57,13.16,0.03;-0.72,-6.94,-5.31;0.01,0.36,9.67;13.80,-23.00
118.80737297,31.89043087,8.45;0.29,83.55,-0.84;1.57,13.16,0.03;-0.72,-6.94,-5.31;0.01,0.36,9.67;13.80,-24.80
118.80737297,31.89043087,8.45;0.29,83.55,-0.84;1.57,13.16,0.03;-0.72,-6.94,-5.31;0.01,0.36,9.67;13.81,-26.00
118.80737297,31.89043087,8.45;0.29,83.55,-0.84;1.57,13.16,0.03;-0.72,-6.94,-5.31;0.01,0.36,9.67;13.81,-26.40
118.80737297,31.89043087,8.45;0.29,83.55,-0.84;1.57,13.16,0.03;-0.72,-6.94,-5.31;0.01,0.36,9.67;13.81,-0.50
118.80737297,31.89043087,8.45;0.29,83.55,-0.84;1.57,13.16,0.03;-0.72,-6.94,-5.31;0.01,0.36,9.67;13.84,3.10
118.80737297,31.89043087,8.45;0.29,83.55,-0.84;1.57,13.16,0.03;-0.72,-6.94,-5.31;0.01,0.36,9.67;13.83,6.80
118.80737297,31.89043087,8.45;0.29,83.55,-0.84;1.57,13.16,0.03;-0.72,-6.94,-5.31;0.01,0.36,9.67;13.83,8.40
118.80737297,31.89043087,8.45;0.29,83.55,-0.84;1.57,13.16,0.03;-0.72,-6.94,-5.31;0.01,0.36,9.67;13.84,11.80
118.80737297,31.89043087,8.45;0.29,83.55,-0.84;1.57,13.16,0.03;-0.72,-6.94,-5.31;0.01,0.36,9.67;13.83,14.50
118.80737297,31.89043087,8.45;0.29,83.55,-0.84;1.57,13.16,0.03;-0.72,-6.94,-5.31;0.01,0.36,9.67;13.83,16.80
118.80737297,31.89043087,8.45;0.29,83.55,-0.84;1.57,13.16,0.03;-0.72,-6.94,-5.31;0.01,0.36,9.67;13.83,18.80
118.80747767,31.89043873,8.47;0.63,83.91,-1.27;1.29,13.08,0.07;-1.03,-1.43,3.05;-1.87,-0.53,10.92;13.78,9.80
118.80747767,31.89043873,8.47;0.63,83.91,-1.27;1.29,13.08,0.07;-1.03,-1.43,3.05;-1.87,-0.53,10.92;13.77,8.40
118.80747767,31.89043873,8.47;0.63,83.91,-1.27;1.29,13.08,0.07;-1.03,-1.43,3.05;-1.87,-0.53,10.92;13.76,7.20
118.80747767,31.89043873,8.47;0.63,83.91,-1.27;1.29,13.08,0.07;-1.03,-1.43,3.05;-1.87,-0.53,10.92;13.74,6.20
118.80747767,31.89043873,8.47;0.63,83.91,-1.27;1.29,13.08,0.07;-1.03,-1.43,3.05;-1.87,-0.53,10.92;13.72,5.80
118.80747767,31.89043873,8.47;0.63,83.91,-1.27;1.29,13.08,0.07;-1.03,-1.43,3.05;-1.87,-0.53,10.92;13.70,5.10
118.80747767,31.89043873,8.47;0.63,83.91,-1.27;1.29,13.08,0.07;-1.03,-1.43,3.05;-1.87,-0.53,10.92;13.68,4.50
118.80747767,31.89043873,8.47;0.63,83.91,-1.27;1.29,13.08,0.07;-1.03,-1.43,3.05;-1.87,-0.53,10.92;13.68,0.30
118.80747767,31.89043873,8.47;0.63,83.91,-1.27;1.29,13.08,0.07;-1.03,-1.43,3.05;-1.87,-0.53,10.92;13.51,0.10
118.80747767,31.89043873,8.47;0.63,83.91,-1.27;1.29,13.08,0.07;-1.03,-1.43,3.05;-1.87,-0.53,10.92;13.50,-0.10
118.80747767,31.89043873,8.47;0.63,83.91,-1.27;1.29,13.08,0.07;-1.03,-1.43,3.05;-1.87,-0.53,10.92;13.49,-0.40
118.80747767,31.89043873,8.47;0.63,83.91,-1.27;1.29,13.08,0.07;-1.03,-1.43,3.05;-1.87,-0.53,10.92;13.47,-0.70
118.80747767,31.89043873,8.47;0.63,83.91,-1.27;1.29,13.08,0.07;-1.03,-1.43,3.05;-1.87,-0.53,10.92;13.45,-0.80
118.80747767,31.89043873,8.47;0.63,83.91,-1.27;1.29,13.08,0.07;-1.03,-1.43,3.05;-1.87,-0.53,10.92;13.45,-0.90
118.80747767,31.89043873,8.47;0.63,83.91,-1.27;1.29,13.08,0.07;-3.69,0.83,-0.27;-0.06,-3.58,9.45;13.45,-1.50
118.80757237,31.89044764,8.49;-0.38,83.78,-2.09;1.32,12.24,0.06;-3.69,0.83,-0.27;-0.06,-3.58,9.45;12.93,-1.70
118.80757237,31.89044764,8.49;-0.38,83.78,-2.09;1.32,12.24,0.06;-3.69,0.83,-0.27;-0.06,-3.58,9.45;12.86,-1.80
118.80757237,31.89044764,8.49;-0.38,83.78,-2.09;1.32,12.24,0.06;-3.69,0.83,-0.27;-0.06,-3.58,9.45;12.80,-1.90
118.80757237,31.89044764,8.49;-0.38,83.78,-2.09;1.32,12.24,0.06;-3.69,0.83,-0.27;-0.06,-3.58,9.45;12.72,-2.10
118.80757237,31.89044764,8.49;-0.38,83.78,-2.09;1.32,12.24,0.06;-3.69,0.83,-0.27;-0.06,-3.58,9.45;12.64,-2.30
118.80757237,31.89044764,8.49;-0.38,83.78,-2.09;1.32,12.24,0.06;-3.69,0.83,-0.27;-0.06,-3.58,9.45;12.58,-2.50
118.80757237,31.89044764,8.49;-0.38,83.78,-2.09;1.32,12.24,0.06;-3.69,0.83,-0.27;-0.06,-3.58,9.45;12.58,-2.50
118.80757237,31.89044764,8.49;-0.38,83.78,-2.09;1.32,12.24,0.06;-3.69,0.83,-0.27;-0.06,-3.58,9.45;11.74,-2.80
118.80757237,31.89044764,8.49;-0.38,83.78,-2.09;1.32,12.24,0.06;-3.69,0.83,-0.27;-0.06,-3.58,9.45;11.65,-2.90
118.80757237,31.89044764,8.49;-0.38,83.78,-2.09;1.32,12.24,0.06;-3.69,0.83,-0.27;-0.06,-3.58,9.45;11.56,-2.90
118.80757237,31.89044764,8.49;-0.38,83.78,-2.09;1.32,12.24,0.06;-3.69,0.83,-0.27;-0.06,-3.58,9.45;11.48,-3.00
118.80757237,31.89044764,8.49;-0.38,83.78,-2.09;1.32,12.24,0.06;-3.69,0.83,-0.27;-0.06,-3.58,9.45;11.40,-3.10
118.80757237,31.89044764,8.49;-0.38,83.78,-2.09;1.32,12.24,0.06;-3.69,0.83,-0.27;-0.06,-3.58,9.45;11.32,-3.10
118.80757237,31.89044764,8.49;-0.38,83.78,-2.09;1.32,12.24,0.06;-0.43,-0.38,-0.35;0.03,-3.78,9.52;11.32,-3.40
118.80765850,31.89045551,8.49;-0.43,84.19,-3.26;0.98,9.43,-0.04;-0.43,-0.38,-0.35;0.03,-3.78,9.52;10.32,-3.50
118.80765850,31.89045551,8.49;-0.43,84.19,-3.26;0.98,9.43,-0.04;-0.43,-0.38,-0.35;0.03,-3.78,9.52;10.23,-3.50
118.80765850,31.89045551,8.49;-0.43,84.19,-3.26;0.98,9.43,-0.04;-0.43,-0.38,-0.35;0.03,-3.78,9.52;10.14,-3.50
118.80765850,31.89045551,8.49;-0.43,84.19,-3.26;0.98,9.43,-0.04;-0.43,-0.38,-0.35;0.03,-3.78,9.52;10.07,-3.50
118.80765850,31.89045551,8.49;-0.43,84.19,-3.26;0.98,9.43,-0.04;-0.43,-0.38,-0.35;0.03,-3.78,9.52;9.99,-3.50
118.80765850,31.89045551,8.49;-0.43,84.19,-3.26;0.98,9.43,-0.04;-0.43,-0.38,-0.35;0.03,-3.78,9.52;9.91,-3.50
118.80765850,31.89045551,8.49;-0.43,84.19,-3.26;0.98,9.43,-0.04;-0.43,-0.38,-0.35;0.03,-3.78,9.52;9.84,-3.60
118.80765850,31.89045551,8.49;-0.43,84.19,-3.26;0.98,9.43,-0.04;-0.43,-0.38,-0.35;0.03,-3.78,9.52;8.87,-4.10
118.80765850,31.89045551,8.49;-0.43,84.19,-3.26;0.98,9.43,-0.04;-0.43,-0.38,-0.35;0.03,-3.78,9.52;8.78,-4.10
118.80765850,31.89045551,8.49;-0.43,84.19,-3.26;0.98,9.43,-0.04;-0.43,-0.38,-0.35;0.03,-3.78,9.52;8.68,-4.10
118.80765850,31.89045551,8.49;-0.43,84.19,-3.26;0.98,9.43,-0.04;-0.43,-0.38,-0.35;0.03,-3.78,9.52;8.59,-4.10
118.80765850,31.89045551,8.49;-0.43,84.19,-3.26;0.98,9.43,-0.04;-0.43,-0.38,-0.35;0.03,-3.78,9.52;8.49,-4.10
118.80765850,31.89045551,8.49;-0.43,84.19,-3.26;0.98,9.43,-0.04;-0.43,-0.38,-0.35;0.03,-3.78,9.52;8.40,-4.00
118.80765850,31.89045551,8.49;-0.43,84.19,-3.26;0.98,9.43,-0.04;-0.43,-0.38,-0.35;0.03,-3.78,9.52;8.32,-4.00
118.80765850,31.89045551,8.49;-0.43,84.19,-3.26;0.98,9.43,-0.04;-2.56,-2.03,-0.65;0.61,-4.42,10.11;8.32,-3.90
118.80771784,31.89046052,8.48;-0.32,84.52,-3.03;0.64,6.54,-0.01;1.87,1.03,-0.41;0.06,-4.98,9.57;7.17,-3.80
118.80771784,31.89046052,8.48;-0.32,84.52,-3.03;0.64,6.54,-0.01;1.87,1.03,-0.41;0.06,-4.98,9.57;7.07,-3.80
118.80771784,31.89046052,8.48;-0.32,84.52,-3.03;0.64,6.54,-0.01;1.87,1.03,-0.41;0.06,-4.98,9.57;6.99,-3.70
118.80771784,31.89046052,8.48;-0.32,84.52,-3.03;0.64,6.54,-0.01;1.87,1.03,-0.41;0.06,-4.98,9.57;6.90,-3.70
118.80771784,31.89046052,8.48;-0.32,84.52,-3.03;0.64,6.54,-0.01;1.87,1.03,-0.41;0.06,-4.98,9.57;6.81,-3.60
118.80771784,31.89046052,8.48;-0.32,84.52,-3.03;0.64,6.54,-0.01;1.87,1.03,-0.41;0.06,-4.98,9.57;5.59,-3.60
118.80771784,31.89046052,8.48;-0.32,84.52,-3.03;0.64,6.54,-0.01;1.87,1.03,-0.41;0.06,-4.98,9.57;5.59,-3.60
118.80771784,31.89046052,8.48;-0.32,84.52,-3.03;0.64,6.54,-0.01;1.87,1.03,-0.41;0.06,-4.98,9.57;5.50,-3.50
