  longitude ,  latitude ,high;roll,yaw,pitch;n_vel,e_vel,u_vel;angleSpeedx_y_z;lineAccx_y_z;speed,steeringAngle
118.81092001,31.89293789,8.67;0.99,267.32,-0.42;-0.19,-4.89,0.04;-1.12,-0.92,0.81;0.00,0.37,10.19;5.06,7.00
118.81092001,31.89293789,8.67;0.99,267.32,-0.42;-0.19,-4.89,0.04;0.47,-0.85,0.75;-0.46,0.48,9.98;5.07,7.00
118.81092001,31.89293789,8.67;0.99,267.32,-0.42;-0.19,-4.89,0.04;0.11,0.64,0.86;-0.27,0.34,9.44;5.07,7.10
118.81092001,31.89293789,8.67;0.99,267.32,-0.42;-0.19,-4.89,0.04;0.11,0.64,0.86;-0.27,0.34,9.44;5.09,7.00
118.81092001,31.89293789,8.67;0.99,267.32,-0.42;-0.19,-4.89,0.04;0.11,0.64,0.86;-0.27,0.34,9.44;5.09,7.00
118.81092001,31.89293789,8.67;0.99,267.32,-0.42;-0.19,-4.89,0.04;0.11,0.64,0.86;-0.27,0.34,9.44;5.21,6.60
118.81092001,31.89293789,8.67;0.99,267.32,-0.42;-0.19,-4.89,0.04;0.11,0.64,0.86;-0.27,0.34,9.44;5.22,6.50
118.81092001,31.89293789,8.67;0.99,267.32,-0.42;-0.19,-4.89,0.04;0.11,0.64,0.86;-0.27,0.34,9.44;5.23,6.50
118.81092001,31.89293789,8.67;0.99,267.32,-0.42;-0.19,-4.89,0.04;0.11,0.64,0.86;-0.27,0.34,9.44;5.24,6.50
118.81092001,31.89293789,8.67;0.99,267.32,-0.42;-0.19,-4.89,0.04;0.11,0.64,0.86;-0.27,0.34,9.44;5.25,6.50
118.81092001,31.89293789,8.67;0.99,267.32,-0.42;-0.19,-4.89,0.04;0.11,0.64,0.86;-0.27,0.34,9.44;5.27,6.50
118.81092001,31.89293789,8.67;0.99,267.32,-0.42;-0.19,-4.89,0.04;0.11,0.64,0.86;-0.27,0.34,9.44;5.27,6.40
118.81092001,31.89293789,8.67;0.99,267.32,-0.42;-0.19,-4.89,0.04;0.11,0.64,0.86;-0.27,0.34,9.44;5.27,6.40
118.81092001,31.89293789,8.67;0.99,267.32,-0.42;-0.19,-4.89,0.04;0.11,0.64,0.86;-0.27,0.34,9.44;5.38,6.40
118.81088223,31.89293661,8.67;1.10,266.81,-0.28;-0.25,-5.19,0.06;0.11,0.64,0.86;-0.27,0.34,9.44;5.39,6.40
118.81088223,31.89293661,8.67;1.10,266.81,-0.28;-0.25,-5.19,0.06;0.11,0.64,0.86;-0.27,0.34,9.44;5.39,6.50
118.81088223,31.89293661,8.67;1.10,266.81,-0.28;-0.25,-5.19,0.06;1.15,0.44,0.91;-0.07,0.42,9.52;5.41,6.40
118.81088223,31.89293661,8.67;1.10,266.81,-0.28;-0.25,-5.19,0.06;1.15,0.44,0.91;-0.07,0.42,9.52;5.41,6.40
118.81088223,31.89293661,8.67;1.10,266.81,-0.28;-0.25,-5.19,0.06;1.15,0.44,0.91;-0.07,0.42,9.52;5.42,6.40
118.81088223,31.89293661,8.67;1.10,266.81,-0.28;-0.25,-5.19,0.06;1.15,0.44,0.91;-0.07,0.42,9.52;5.47,6.40
118.81088223,31.89293661,8.67;1.10,266.81,-0.28;-0.25,-5.19,0.06;1.15,0.44,0.91;-0.07,0.42,9.52;5.48,5.90
118.81088223,31.89293661,8.67;1.10,266.81,-0.28;-0.25,-5.19,0.06;1.15,0.44,0.91;-0.07,0.42,9.52;5.48,5.90
118.81088223,31.89293661,8.67;1.10,266.81,-0.28;-0.25,-5.19,0.06;1.15,0.44,0.91;-0.07,0.42,9.52;5.47,5.90
118.81088223,31.89293661,8.67;1.10,266.81,-0.28;-0.25,-5.19,0.06;1.15,0.44,0.91;-0.07,0.42,9.52;5.48,5.90
118.81088223,31.89293661,8.67;1.10,266.81,-0.28;-0.25,-5.19,0.06;1.15,0.44,0.91;-0.07,0.42,9.52;5.48,5.80
118.81088223,31.89293661,8.67;1.10,266.81,-0.28;-0.25,-5.19,0.06;1.15,0.44,0.91;-0.07,0.42,9.52;5.49,5.70
118.81088223,31.89293661,8.67;1.10,266.81,-0.28;-0.25,-5.19,0.06;1.15,0.44,0.91;-0.07,0.42,9.52;5.49,5.60
118.81088223,31.89293661,8.67;1.10,266.81,-0.28;-0.25,-5.19,0.06;1.15,0.44,0.91;-0.07,0.42,9.52;5.47,4.60
118.81084064,31.89293480,8.72;1.06,266.33,-0.21;-0.28,-5.23,0.07;1.15,0.44,0.91;-0.07,0.42,9.52;5.47,4.60
118.81084064,31.89293480,8.72;1.06,266.33,-0.21;-0.28,-5.23,0.07;1.15,0.44,0.91;-0.07,0.42,9.52;5.47,4.70
118.81084064,31.89293480,8.72;1.06,266.33,-0.21;-0.28,-5.23,0.07;-0.80,1.05,0.70;-0.14,-0.15,10.22;5.47,4.60
118.81084064,31.89293480,8.72;1.06,266.33,-0.21;-0.28,-5.23,0.07;-0.80,1.05,0.70;-0.14,-0.15,10.22;5.47,4.60
118.81084064,31.89293480,8.72;1.06,266.33,-0.21;-0.28,-5.23,0.07;-0.80,1.05,0.70;-0.14,-0.15,10.22;5.47,4.60
118.81084064,31.89293480,8.72;1.06,266.33,-0.21;-0.28,-5.23,0.07;-0.80,1.05,0.70;-0.14,-0.15,10.22;5.46,4.50
118.81084064,31.89293480,8.72;1.06,266.33,-0.21;-0.28,-5.23,0.07;-0.80,1.05,0.70;-0.14,-0.15,10.22;5.46,4.30
118.81084064,31.89293480,8.72;1.06,266.33,-0.21;-0.28,-5.23,0.07;-0.80,1.05,0.70;-0.14,-0.15,10.22;5.46,4.30
118.81084064,31.89293480,8.72;1.06,266.33,-0.21;-0.28,-5.23,0.07;-0.80,1.05,0.70;-0.14,-0.15,10.22;5.45,4.30
118.81084064,31.89293480,8.72;1.06,266.33,-0.21;-0.28,-5.23,0.07;-0.80,1.05,0.70;-0.14,-0.15,10.22;5.45,4.30
118.81084064,31.89293480,8.72;1.06,266.33,-0.21;-0.28,-5.23,0.07;-0.80,1.05,0.70;-0.14,-0.15,10.22;5.45,4.30
118.81084064,31.89293480,8.72;1.06,266.33,-0.21;-0.28,-5.23,0.07;-0.80,1.05,0.70;-0.14,-0.15,10.22;5.45,4.30
118.81084064,31.89293480,8.72;1.06,266.33,-0.21;-0.28,-5.23,0.07;-0.80,1.05,0.70;-0.14,-0.15,10.22;5.43,4.30
118.81084064,31.89293480,8.72;1.06,266.33,-0.21;-0.28,-5.23,0.07;-0.80,1.05,0.70;-0.14,-0.15,10.22;5.43,4.30
118.81084064,31.89293480,8.72;1.06,266.33,-0.21;-0.28,-5.23,0.07;-0.80,1.05,0.70;-0.14,-0.15,10.22;5.42,3.30
118.81080218,31.89293282,8.77;1.04,266.00,-0.10;-0.31,-5.17,0.10;-0.80,1.05,0.70;-0.14,-0.15,10.22;5.42,3.40
118.81080218,31.89293282,8.77;1.04,266.00,-0.10;-0.31,-5.17,0.10;0.13,-1.10,0.64;-0.03,-0.03,9.76;5.42,3.40
118.81080218,31.89293282,8.77;1.04,266.00,-0.10;-0.31,-5.17,0.10;0.28,-0.28,0.57;-0.22,0.07,9.99;5.41,3.40
118.81080218,31.89293282,8.77;1.04,266.00,-0.10;-0.31,-5.17,0.10;0.28,-0.28,0.57;-0.22,0.07,9.99;5.41,3.30
118.81080218,31.89293282,8.77;1.04,266.00,-0.10;-0.31,-5.17,0.10;0.28,-0.28,0.57;-0.22,0.07,9.99;5.41,3.20
118.81080218,31.89293282,8.77;1.04,266.00,-0.10;-0.31,-5.17,0.10;0.28,-0.28,0.57;-0.22,0.07,9.99;5.41,3.10
118.81080218,31.89293282,8.77;1.04,266.00,-0.10;-0.31,-5.17,0.10;0.28,-0.28,0.57;-0.22,0.07,9.99;5.39,2.80
118.81080218,31.89293282,8.77;1.04,266.00,-0.10;-0.31,-5.17,0.10;0.28,-0.28,0.57;-0.22,0.07,9.99;5.39,2.70
118.81080218,31.89293282,8.77;1.04,266.00,-0.10;-0.31,-5.17,0.10;0.28,-0.28,0.57;-0.22,0.07,9.99;5.39,2.70
118.81080218,31.89293282,8.77;1.04,266.00,-0.10;-0.31,-5.17,0.10;0.28,-0.28,0.57;-0.22,0.07,9.99;5.38,2.70
118.81080218,31.89293282,8.77;1.04,266.00,-0.10;-0.31,-5.17,0.10;0.28,-0.28,0.57;-0.22,0.07,9.99;5.38,2.70
118.81080218,31.89293282,8.77;1.04,266.00,-0.10;-0.31,-5.17,0.10;0.28,-0.28,0.57;-0.22,0.07,9.99;5.38,2.70
118.81080218,31.89293282,8.77;1.04,266.00,-0.10;-0.31,-5.17,0.10;0.28,-0.28,0.57;-0.22,0.07,9.99;5.38,2.70
118.81080218,31.89293282,8.77;1.04,266.00,-0.10;-0.31,-5.17,0.10;0.28,-0.28,0.57;-0.22,0.07,9.99;5.36,2.80
118.81076140,31.89293047,8.83;1.04,265.78,-0.15;-0.33,-5.10,0.08;0.28,-0.28,0.57;-0.22,0.07,9.99;5.36,2.70
118.81076140,31.89293047,8.83;1.04,265.78,-0.15;-0.33,-5.10,0.08;0.11,0.04,0.43;-0.27,0.12,9.97;5.35,2.70
118.81076140,31.89293047,8.83;1.04,265.78,-0.15;-0.33,-5.10,0.08;0.11,0.04,0.43;-0.27,0.12,9.97;5.35,2.60
118.81076140,31.89293047,8.83;1.04,265.78,-0.15;-0.33,-5.10,0.08;0.11,0.04,0.43;-0.27,0.12,9.97;5.35,2.60
118.81076140,31.89293047,8.83;1.04,265.78,-0.15;-0.33,-5.10,0.08;0.11,0.04,0.43;-0.27,0.12,9.97;5.35,2.60
118.81076140,31.89293047,8.83;1.04,265.78,-0.15;-0.33,-5.10,0.08;0.11,0.04,0.43;-0.27,0.12,9.97;5.36,2.60
118.81076140,31.89293047,8.83;1.04,265.78,-0.15;-0.33,-5.10,0.08;0.11,0.04,0.43;-0.27,0.12,9.97;5.36,2.60
118.81076140,31.89293047,8.83;1.04,265.78,-0.15;-0.33,-5.10,0.08;0.11,0.04,0.43;-0.27,0.12,9.97;5.37,2.70
118.81076140,31.89293047,8.83;1.04,265.78,-0.15;-0.33,-5.10,0.08;0.11,0.04,0.43;-0.27,0.12,9.97;5.37,2.60
118.81076140,31.89293047,8.83;1.04,265.78,-0.15;-0.33,-5.10,0.08;0.11,0.04,0.43;-0.27,0.12,9.97;5.37,2.60
118.81076140,31.89293047,8.83;1.04,265.78,-0.15;-0.33,-5.10,0.08;0.11,0.04,0.43;-0.27,0.12,9.97;5.37,2.60
118.81076140,31.89293047,8.83;1.04,265.78,-0.15;-0.33,-5.10,0.08;0.11,0.04,0.43;-0.27,0.12,9.97;5.37,2.60
118.81076140,31.89293047,8.83;1.04,265.78,-0.15;-0.33,-5.10,0.08;0.11,0.04,0.43;-0.27,0.12,9.97;5.38,2.70
118.81076140,31.89293047,8.83;1.04,265.78,-0.15;-0.33,-5.10,0.08;0.11,0.04,0.43;-0.27,0.12,9.97;5.38,2.70
118.81076140,31.89293047,8.83;1.04,265.78,-0.15;-0.33,-5.10,0.08;0.11,0.04,0.43;-0.27,0.12,9.97;5.43,2.70
118.81072300,31.89292807,8.89;0.92,265.57,-0.08;-0.36,-5.21,0.09;0.11,0.04,0.43;-0.27,0.12,9.97;5.43,2.70
118.81072300,31.89292807,8.89;0.92,265.57,-0.08;-0.36,-5.21,0.09;-0.90,-0.34,0.41;-0.18,0.12,9.27;5.44,2.70
118.81072300,31.89292807,8.89;0.92,265.57,-0.08;-0.36,-5.21,0.09;-0.90,-0.34,0.41;-0.18,0.12,9.27;5.45,2.60
118.81072300,31.89292807,8.89;0.92,265.57,-0.08;-0.36,-5.21,0.09;-0.90,-0.34,0.41;-0.18,0.12,9.27;5.45,2.60
118.81072300,31.89292807,8.89;0.92,265.57,-0.08;-0.36,-5.21,0.09;-0.90,-0.34,0.41;-0.18,0.12,9.27;5.45,2.60
118.81072300,31.89292807,8.89;0.92,265.57,-0.08;-0.36,-5.21,0.09;-0.90,-0.34,0.41;-0.18,0.12,9.27;5.45,2.50
118.81072300,31.89292807,8.89;0.92,265.57,-0.08;-0.36,-5.21,0.09;-0.90,-0.34,0.41;-0.18,0.12,9.27;5.45,0.40
118.81072300,31.89292807,8.89;0.92,265.57,-0.08;-0.36,-5.21,0.09;-0.90,-0.34,0.41;-0.18,0.12,9.27;5.50,0.20
118.81072300,31.89292807,8.89;0.92,265.57,-0.08;-0.36,-5.21,0.09;-0.90,-0.34,0.41;-0.18,0.12,9.27;5.50,-0.30
118.81072300,31.89292807,8.89;0.92,265.57,-0.08;-0.36,-5.21,0.09;-0.90,-0.34,0.41;-0.18,0.12,9.27;5.51,-0.70
118.81072300,31.89292807,8.89;0.92,265.57,-0.08;-0.36,-5.21,0.09;-0.90,-0.34,0.41;-0.18,0.12,9.27;5.52,-1.10
118.81072300,31.89292807,8.89;0.92,265.57,-0.08;-0.36,-5.21,0.09;-0.90,-0.34,0.41;-0.18,0.12,9.27;5.52,-1.50
118.81072300,31.89292807,8.89;0.92,265.57,-0.08;-0.36,-5.21,0.09;-0.90,-0.34,0.41;-0.18,0.12,9.27;5.57,-1.60
118.81072300,31.89292807,8.89;0.92,265.57,-0.08;-0.36,-5.21,0.09;-0.90,-0.34,0.41;-0.18,0.12,9.27;5.57,-1.60
118.81068087,31.89292539,8.94;0.91,265.56,0.09;-0.38,-5.35,0.09;-0.90,-0.34,0.41;-0.18,0.12,9.27;5.57,-0.70
118.81068087,31.89292539,8.94;0.91,265.56,0.09;-0.38,-5.35,0.09;-0.40,-0.62,-0.06;-0.22,0.40,10.38;5.58,-0.90
118.81068087,31.89292539,8.94;0.91,265.56,0.09;-0.38,-5.35,0.09;-0.40,-0.62,-0.06;-0.22,0.40,10.38;5.58,-1.10
118.81068087,31.89292539,8.94;0.91,265.56,0.09;-0.38,-5.35,0.09;-0.40,-0.62,-0.06;-0.22,0.40,10.38;5.58,-1.40
118.81068087,31.89292539,8.94;0.91,265.56,0.09;-0.38,-5.35,0.09;-0.40,-0.62,-0.06;-0.22,0.40,10.38;5.58,-1.60
118.81068087,31.89292539,8.94;0.91,265.56,0.09;-0.38,-5.35,0.09;-0.40,-0.62,-0.06;-0.22,0.40,10.38;5.58,-1.70
118.81068087,31.89292539,8.94;0.91,265.56,0.09;-0.38,-5.35,0.09;-0.40,-0.62,-0.06;-0.22,0.40,10.38;5.58,-1.80
118.81068087,31.89292539,8.94;0.91,265.56,0.09;-0.38,-5.35,0.09;-0.40,-0.62,-0.06;-0.22,0.40,10.38;5.62,-1.00
118.81068087,31.89292539,8.94;0.91,265.56,0.09;-0.38,-5.35,0.09;-0.40,-0.62,-0.06;-0.22,0.40,10.38;5.62,-1.10
118.81068087,31.89292539,8.94;0.91,265.56,0.09;-0.38,-5.35,0.09;-0.40,-0.62,-0.06;-0.22,0.40,10.38;5.63,-1.10
118.81068087,31.89292539,8.94;0.91,265.56,0.09;-0.38,-5.35,0.09;-0.40,-0.62,-0.06;-0.22,0.40,10.38;5.63,-1.10
118.81068087,31.89292539,8.94;0.91,265.56,0.09;-0.38,-5.35,0.09;-0.40,-0.62,-0.06;-0.22,0.40,10.38;5.63,-1.10
118.81068087,31.89292539,8.94;0.91,265.56,0.09;-0.38,-5.35,0.09;-0.40,-0.62,-0.06;-0.22,0.40,10.38;5.63,-1.20
118.81068087,31.89292539,8.94;0.91,265.56,0.09;-0.38,-5.35,0.09;-0.40,-0.62,-0.06;-0.22,0.40,10.38;5.63,-1.20
118.81068087,31.89292539,8.94;0.91,265.56,0.09;-0.38,-5.35,0.09;-0.40,-0.62,-0.06;-0.22,0.40,10.38;5.63,-1.20
118.81064073,31.89292290,9.01;0.77,265.69,0.04;-0.38,-5.46,0.12;0.83,-0.10,-0.21;0.11,0.14,9.20;5.69,-1.20
118.81064073,31.89292290,9.01;0.77,265.69,0.04;-0.38,-5.46,0.12;0.83,-0.10,-0.21;0.11,0.14,9.20;5.69,-1.20
118.81064073,31.89292290,9.01;0.77,265.69,0.04;-0.38,-5.46,0.12;0.83,-0.10,-0.21;0.11,0.14,9.20;5.69,-1.20
118.81064073,31.89292290,9.01;0.77,265.69,0.04;-0.38,-5.46,0.12;0.83,-0.10,-0.21;0.11,0.14,9.20;5.69,-1.20
118.81064073,31.89292290,9.01;0.77,265.69,0.04;-0.38,-5.46,0.12;0.83,-0.10,-0.21;0.11,0.14,9.20;5.70,-1.20
118.81064073,31.89292290,9.01;0.77,265.69,0.04;-0.38,-5.46,0.12;0.83,-0.10,-0.21;0.11,0.14,9.20;5.70,-1.20
118.81064073,31.89292290,9.01;0.77,265.69,0.04;-0.38,-5.46,0.12;0.83,-0.10,-0.21;0.11,0.14,9.20;5.72,-1.20
118.81064073,31.89292290,9.01;0.77,265.69,0.04;-0.38,-5.46,0.12;0.83,-0.10,-0.21;0.11,0.14,9.20;5.72,-1.20
118.81064073,31.89292290,9.01;0.77,265.69,0.04;-0.38,-5.46,0.12;0.83,-0.10,-0.21;0.11,0.14,9.20;5.72,-1.20
118.81064073,31.89292290,9.01;0.77,265.69,0.04;-0.38,-5.46,0.12;0.83,-0.10,-0.21;0.11,0.14,9.20;5.72,-1.20
118.81064073,31.89292290,9.01;0.77,265.69,0.04;-0.38,-5.46,0.12;0.83,-0.10,-0.21;0.11,0.14,9.20;5.72,-1.20
118.81064073,31.89292290,9.01;0.77,265.69,0.04;-0.38,-5.46,0.12;0.83,-0.10,-0.21;0.11,0.14,9.20;5.72,-1.20
118.81064073,31.89292290,9.01;0.77,265.69,0.04;-0.38,-5.46,0.12;0.83,-0.10,-0.21;0.11,0.14,9.20;5.72,-1.20
118.81064073,31.89292290,9.01;0.77,265.69,0.04;-0.38,-5.46,0.12;0.83,-0.10,-0.21;0.11,0.14,9.20;5.72,-1.30
118.81059726,31.89292032,9.08;0.82,265.85,0.19;-0.37,-5.45,0.09;-0.26,0.32,-0.18;0.08,0.17,9.82;5.70,-1.10
118.81059726,31.89292032,9.08;0.82,265.85,0.19;-0.37,-5.45,0.09;0.13,0.32,-0.17;-0.18,0.28,10.65;5.70,-1.00
118.81059726,31.89292032,9.08;0.82,265.85,0.19;-0.37,-5.45,0.09;0.13,0.32,-0.17;-0.18,0.28,10.65;5.71,-0.90
118.81059726,31.89292032,9.08;0.82,265.85,0.19;-0.37,-5.45,0.09;0.13,0.32,-0.17;-0.18,0.28,10.65;5.71,-0.90
118.81059726,31.89292032,9.08;0.82,265.85,0.19;-0.37,-5.45,0.09;0.13,0.32,-0.17;-0.18,0.28,10.65;5.71,-0.90
118.81059726,31.89292032,9.08;0.82,265.85,0.19;-0.37,-5.45,0.09;0.13,0.32,-0.17;-0.18,0.28,10.65;5.71,-1.00
118.81059726,31.89292032,9.08;0.82,265.85,0.19;-0.37,-5.45,0.09;0.13,0.32,-0.17;-0.18,0.28,10.65;5.71,-1.10
118.81059726,31.89292032,9.08;0.82,265.85,0.19;-0.37,-5.45,0.09;0.13,0.32,-0.17;-0.18,0.28,10.65;5.71,-0.90
118.81059726,31.89292032,9.08;0.82,265.85,0.19;-0.37,-5.45,0.09;0.13,0.32,-0.17;-0.18,0.28,10.65;5.74,-0.90
118.81059726,31.89292032,9.08;0.82,265.85,0.19;-0.37,-5.45,0.09;0.13,0.32,-0.17;-0.18,0.28,10.65;5.75,-1.00
118.81059726,31.89292032,9.08;0.82,265.85,0.19;-0.37,-5.45,0.09;0.13,0.32,-0.17;-0.18,0.28,10.65;5.76,-1.00
118.81059726,31.89292032,9.08;0.82,265.85,0.19;-0.37,-5.45,0.09;0.13,0.32,-0.17;-0.18,0.28,10.65;5.76,-1.20
118.81059726,31.89292032,9.08;0.82,265.85,0.19;-0.37,-5.45,0.09;0.13,0.32,-0.17;-0.18,0.28,10.65;5.76,-1.30
118.81059726,31.89292032,9.08;0.82,265.85,0.19;-0.37,-5.45,0.09;0.13,0.32,-0.17;-0.18,0.28,10.65;5.76,-1.40
118.81059726,31.89292032,9.08;0.82,265.85,0.19;-0.37,-5.45,0.09;0.13,0.32,-0.17;-0.18,0.28,10.65;5.76,-1.40
118.81055627,31.89291810,9.15;0.77,265.98,0.08;-0.36,-5.52,0.09;0.21,0.59,-0.07;0.16,0.11,10.09;5.76,-0.90
118.81055627,31.89291810,9.15;0.77,265.98,0.08;-0.36,-5.52,0.09;0.21,0.59,-0.07;0.16,0.11,10.09;5.76,-1.00
118.81055627,31.89291810,9.15;0.77,265.98,0.08;-0.36,-5.52,0.09;0.21,0.59,-0.07;0.16,0.11,10.09;5.76,-1.00
118.81055627,31.89291810,9.15;0.77,265.98,0.08;-0.36,-5.52,0.09;0.21,0.59,-0.07;0.16,0.11,10.09;5.76,-1.00
118.81055627,31.89291810,9.15;0.77,265.98,0.08;-0.36,-5.52,0.09;0.21,0.59,-0.07;0.16,0.11,10.09;5.76,-1.00
118.81055627,31.89291810,9.15;0.77,265.98,0.08;-0.36,-5.52,0.09;0.21,0.59,-0.07;0.16,0.11,10.09;5.76,-0.60
118.81055627,31.89291810,9.15;0.77,265.98,0.08;-0.36,-5.52,0.09;0.21,0.59,-0.07;0.16,0.11,10.09;5.76,-0.60
118.81055627,31.89291810,9.15;0.77,265.98,0.08;-0.36,-5.52,0.09;0.21,0.59,-0.07;0.16,0.11,10.09;5.76,-0.60
118.81055627,31.89291810,9.15;0.77,265.98,0.08;-0.36,-5.52,0.09;0.21,0.59,-0.07;0.16,0.11,10.09;5.76,-0.70
118.81055627,31.89291810,9.15;0.77,265.98,0.08;-0.36,-5.52,0.09;0.21,0.59,-0.07;0.16,0.11,10.09;5.76,-0.70
118.81055627,31.89291810,9.15;0.77,265.98,0.08;-0.36,-5.52,0.09;0.21,0.59,-0.07;0.16,0.11,10.09;5.76,-0.80
118.81055627,31.89291810,9.15;0.77,265.98,0.08;-0.36,-5.52,0.09;0.21,0.59,-0.07;0.16,0.11,10.09;5.76,-0.80
118.81055627,31.89291810,9.15;0.77,265.98,0.08;-0.36,-5.52,0.09;0.21,0.59,-0.07;0.16,0.11,10.09;5.76,-0.90
118.81055627,31.89291810,9.15;0.77,265.98,0.08;-0.36,-5.52,0.09;0.21,0.59,-0.07;0.16,0.11,10.09;5.76,-0.90
118.81051246,31.89291572,9.22;0.53,266.12,0.00;-0.34,-5.52,0.13;-0.43,0.22,0.05;0.26,0.12,9.47;5.76,0.00
118.81051246,31.89291572,9.22;0.53,266.12,0.00;-0.34,-5.52,0.13;-0.43,0.22,0.05;0.26,0.12,9.47;5.76,0.00
118.81051246,31.89291572,9.22;0.53,266.12,0.00;-0.34,-5.52,0.13;-0.43,0.22,0.05;0.26,0.12,9.47;5.76,-0.10
118.81051246,31.89291572,9.22;0.53,266.12,0.00;-0.34,-5.52,0.13;-0.43,0.22,0.05;0.26,0.12,9.47;5.76,-0.20
118.81051246,31.89291572,9.22;0.53,266.12,0.00;-0.34,-5.52,0.13;-0.43,0.22,0.05;0.26,0.12,9.47;5.76,-0.30
118.81051246,31.89291572,9.22;0.53,266.12,0.00;-0.34,-5.52,0.13;-0.43,0.22,0.05;0.26,0.12,9.47;5.75,-0.30
118.81051246,31.89291572,9.22;0.53,266.12,0.00;-0.34,-5.52,0.13;-0.43,0.22,0.05;0.26,0.12,9.47;5.75,-0.40
118.81051246,31.89291572,9.22;0.53,266.12,0.00;-0.34,-5.52,0.13;-0.43,0.22,0.05;0.26,0.12,9.47;5.76,1.80
118.81051246,31.89291572,9.22;0.53,266.12,0.00;-0.34,-5.52,0.13;-0.43,0.22,0.05;0.26,0.12,9.47;5.74,1.90
