  longitude ,  latitude ,high;roll,yaw,pitch;n_vel,e_vel,u_vel;angleSpeedx_y_z;lineAccx_y_z;speed,steeringAngle
118.80821638,31.89047292,8.42;-0.52,268.47,-0.50;-0.08,-3.98,-0.02;-0.15,-0.44,1.17;0.27,1.30,9.92;4.58,5.60
118.80818155,31.89047218,8.43;-0.41,268.57,-0.56;-0.11,-4.76,0.01;-0.15,-0.44,1.17;0.27,1.30,9.92;4.84,5.60
118.80818155,31.89047218,8.43;-0.41,268.57,-0.56;-0.11,-4.76,0.01;-0.15,-0.44,1.17;0.27,1.30,9.92;4.84,10.70
118.80818155,31.89047218,8.43;-0.41,268.57,-0.56;-0.11,-4.76,0.01;-0.15,-0.44,1.17;0.27,1.30,9.92;4.86,10.80
118.80818155,31.89047218,8.43;-0.41,268.57,-0.56;-0.11,-4.76,0.01;-0.15,-0.44,1.17;0.27,1.30,9.92;4.88,10.80
118.80818155,31.89047218,8.43;-0.41,268.57,-0.56;-0.11,-4.76,0.01;-0.15,-0.44,1.17;0.27,1.30,9.92;4.92,10.80
118.80818155,31.89047218,8.43;-0.41,268.57,-0.56;-0.11,-4.76,0.01;-0.15,-0.44,1.17;0.27,1.30,9.92;4.94,10.80
118.80818155,31.89047218,8.43;-0.41,268.57,-0.56;-0.11,-4.76,0.01;-0.15,-0.44,1.17;0.27,1.30,9.92;5.17,10.80
118.80818155,31.89047218,8.43;-0.41,268.57,-0.56;-0.11,-4.76,0.01;-0.15,-0.44,1.17;0.27,1.30,9.92;5.17,16.60
118.80818155,31.89047218,8.43;-0.41,268.57,-0.56;-0.11,-4.76,0.01;-0.15,-0.44,1.17;0.27,1.30,9.92;5.19,16.80
118.80818155,31.89047218,8.43;-0.41,268.57,-0.56;-0.11,-4.76,0.01;-0.15,-0.44,1.17;0.27,1.30,9.92;5.21,16.80
118.80818155,31.89047218,8.43;-0.41,268.57,-0.56;-0.11,-4.76,0.01;-0.15,-0.44,1.17;0.27,1.30,9.92;5.23,16.80
118.80818155,31.89047218,8.43;-0.41,268.57,-0.56;-0.11,-4.76,0.01;-0.15,-0.44,1.17;0.27,1.30,9.92;5.25,16.70
118.80818155,31.89047218,8.43;-0.41,268.57,-0.56;-0.11,-4.76,0.01;-0.43,-0.43,1.35;0.34,0.82,9.73;5.27,16.60
118.80818155,31.89047218,8.43;-0.41,268.57,-0.56;-0.11,-4.76,0.01;-1.24,-0.33,2.11;-0.11,1.00,9.66;5.30,16.50
118.80818155,31.89047218,8.43;-0.41,268.57,-0.56;-0.11,-4.76,0.01;-1.24,-0.33,2.11;-0.11,1.00,9.66;5.30,16.10
118.80814412,31.89047113,8.44;-0.23,267.34,-0.53;-0.23,-5.39,-0.00;-1.24,-0.33,2.11;-0.11,1.00,9.66;5.54,16.10
118.80814412,31.89047113,8.44;-0.23,267.34,-0.53;-0.23,-5.39,-0.00;-1.24,-0.33,2.11;-0.11,1.00,9.66;5.56,16.10
118.80814412,31.89047113,8.44;-0.23,267.34,-0.53;-0.23,-5.39,-0.00;-1.24,-0.33,2.11;-0.11,1.00,9.66;5.58,16.10
118.80814412,31.89047113,8.44;-0.23,267.34,-0.53;-0.23,-5.39,-0.00;-1.24,-0.33,2.11;-0.11,1.00,9.66;5.60,16.10
118.80814412,31.89047113,8.44;-0.23,267.34,-0.53;-0.23,-5.39,-0.00;-1.24,-0.33,2.11;-0.11,1.00,9.66;5.61,16.10
118.80814412,31.89047113,8.44;-0.23,267.34,-0.53;-0.23,-5.39,-0.00;-1.24,-0.33,2.11;-0.11,1.00,9.66;5.63,16.10
118.80814412,31.89047113,8.44;-0.23,267.34,-0.53;-0.23,-5.39,-0.00;-1.24,-0.33,2.11;-0.11,1.00,9.66;5.89,14.50
118.80814412,31.89047113,8.44;-0.23,267.34,-0.53;-0.23,-5.39,-0.00;-1.24,-0.33,2.11;-0.11,1.00,9.66;5.91,14.40
118.80814412,31.89047113,8.44;-0.23,267.34,-0.53;-0.23,-5.39,-0.00;-1.24,-0.33,2.11;-0.11,1.00,9.66;5.91,14.00
118.80814412,31.89047113,8.44;-0.23,267.34,-0.53;-0.23,-5.39,-0.00;-1.24,-0.33,2.11;-0.11,1.00,9.66;5.93,13.70
118.80814412,31.89047113,8.44;-0.23,267.34,-0.53;-0.23,-5.39,-0.00;-1.24,-0.33,2.11;-0.11,1.00,9.66;5.95,13.50
118.80814412,31.89047113,8.44;-0.23,267.34,-0.53;-0.23,-5.39,-0.00;-0.47,-0.35,1.70;0.02,1.06,9.64;5.95,13.20
118.80814412,31.89047113,8.44;-0.23,267.34,-0.53;-0.23,-5.39,-0.00;-0.47,-0.35,1.70;0.02,1.06,9.64;5.97,13.00
118.80814412,31.89047113,8.44;-0.23,267.34,-0.53;-0.23,-5.39,-0.00;-0.47,-0.35,1.70;0.02,1.06,9.64;6.19,13.00
118.80809889,31.89046881,8.45;-0.26,265.88,-0.65;-0.43,-6.01,0.00;-0.47,-0.35,1.70;0.02,1.06,9.64;6.19,2.10
118.80809889,31.89046881,8.45;-0.26,265.88,-0.65;-0.43,-6.01,0.00;-0.47,-0.35,1.70;0.02,1.06,9.64;6.21,0.30
118.80809889,31.89046881,8.45;-0.26,265.88,-0.65;-0.43,-6.01,0.00;-0.47,-0.35,1.70;0.02,1.06,9.64;6.22,-1.60
118.80809889,31.89046881,8.45;-0.26,265.88,-0.65;-0.43,-6.01,0.00;-0.47,-0.35,1.70;0.02,1.06,9.64;6.25,-2.50
118.80809889,31.89046881,8.45;-0.26,265.88,-0.65;-0.43,-6.01,0.00;-0.47,-0.35,1.70;0.02,1.06,9.64;6.26,-4.50
118.80809889,31.89046881,8.45;-0.26,265.88,-0.65;-0.43,-6.01,0.00;-0.47,-0.35,1.70;0.02,1.06,9.64;6.27,-6.50
118.80809889,31.89046881,8.45;-0.26,265.88,-0.65;-0.43,-6.01,0.00;-0.47,-0.35,1.70;0.02,1.06,9.64;6.28,-8.60
118.80809889,31.89046881,8.45;-0.26,265.88,-0.65;-0.43,-6.01,0.00;-0.47,-0.35,1.70;0.02,1.06,9.64;6.50,-31.80
118.80809889,31.89046881,8.45;-0.26,265.88,-0.65;-0.43,-6.01,0.00;-0.47,-0.35,1.70;0.02,1.06,9.64;6.51,-33.50
118.80809889,31.89046881,8.45;-0.26,265.88,-0.65;-0.43,-6.01,0.00;-0.47,-0.35,1.70;0.02,1.06,9.64;6.52,-35.00
118.80809889,31.89046881,8.45;-0.26,265.88,-0.65;-0.43,-6.01,0.00;-0.47,-0.35,1.70;0.02,1.06,9.64;6.54,-36.70
118.80809889,31.89046881,8.45;-0.26,265.88,-0.65;-0.43,-6.01,0.00;-0.01,-1.44,-0.44;-0.01,0.43,9.54;6.55,-38.20
118.80809889,31.89046881,8.45;-0.26,265.88,-0.65;-0.43,-6.01,0.00;-0.41,-1.41,-7.03;0.94,1.09,10.03;6.55,-39.00
118.80809889,31.89046881,8.45;-0.26,265.88,-0.65;-0.43,-6.01,0.00;-0.41,-1.41,-7.03;0.94,1.09,10.03;6.57,-40.30
118.80809889,31.89046881,8.45;-0.26,265.88,-0.65;-0.43,-6.01,0.00;-0.41,-1.41,-7.03;0.94,1.09,10.03;6.73,-45.70
118.80805262,31.89046643,8.46;-0.60,268.76,-0.56;-0.18,-6.48,0.01;-0.41,-1.41,-7.03;0.94,1.09,10.03;6.74,-45.50
118.80805262,31.89046643,8.46;-0.60,268.76,-0.56;-0.18,-6.48,0.01;-0.41,-1.41,-7.03;0.94,1.09,10.03;6.74,-45.10
118.80805262,31.89046643,8.46;-0.60,268.76,-0.56;-0.18,-6.48,0.01;-0.41,-1.41,-7.03;0.94,1.09,10.03;6.76,-44.60
118.80805262,31.89046643,8.46;-0.60,268.76,-0.56;-0.18,-6.48,0.01;-0.41,-1.41,-7.03;0.94,1.09,10.03;6.77,-44.00
118.80805262,31.89046643,8.46;-0.60,268.76,-0.56;-0.18,-6.48,0.01;-0.41,-1.41,-7.03;0.94,1.09,10.03;6.79,-43.50
118.80805262,31.89046643,8.46;-0.60,268.76,-0.56;-0.18,-6.48,0.01;-0.41,-1.41,-7.03;0.94,1.09,10.03;6.81,-42.90
118.80805262,31.89046643,8.46;-0.60,268.76,-0.56;-0.18,-6.48,0.01;-0.41,-1.41,-7.03;0.94,1.09,10.03;6.94,-42.90
118.80805262,31.89046643,8.46;-0.60,268.76,-0.56;-0.18,-6.48,0.01;-0.41,-1.41,-7.03;0.94,1.09,10.03;6.94,-26.70
118.80805262,31.89046643,8.46;-0.60,268.76,-0.56;-0.18,-6.48,0.01;-0.41,-1.41,-7.03;0.94,1.09,10.03;6.96,-24.30
118.80805262,31.89046643,8.46;-0.60,268.76,-0.56;-0.18,-6.48,0.01;-0.41,-1.41,-7.03;0.94,1.09,10.03;6.96,-21.80
118.80805262,31.89046643,8.46;-0.60,268.76,-0.56;-0.18,-6.48,0.01;-0.41,-1.41,-7.03;0.94,1.09,10.03;6.98,-20.50
118.80805262,31.89046643,8.46;-0.60,268.76,-0.56;-0.18,-6.48,0.01;-1.93,1.90,0.01;0.56,0.44,9.45;7.00,-17.70
118.80805262,31.89046643,8.46;-0.60,268.76,-0.56;-0.18,-6.48,0.01;-1.93,1.90,0.01;0.56,0.44,9.45;7.00,-14.90
118.80805262,31.89046643,8.46;-0.60,268.76,-0.56;-0.18,-6.48,0.01;-1.93,1.90,0.01;0.56,0.44,9.45;7.01,-11.80
118.80799971,31.89046713,8.48;0.14,271.57,-0.74;0.22,-6.87,0.03;-1.93,1.90,0.01;0.56,0.44,9.45;7.01,19.00
118.80799971,31.89046713,8.48;0.14,271.57,-0.74;0.22,-6.87,0.03;-1.93,1.90,0.01;0.56,0.44,9.45;7.12,20.00
118.80799971,31.89046713,8.48;0.14,271.57,-0.74;0.22,-6.87,0.03;-1.93,1.90,0.01;0.56,0.44,9.45;7.13,20.90
118.80799971,31.89046713,8.48;0.14,271.57,-0.74;0.22,-6.87,0.03;-1.93,1.90,0.01;0.56,0.44,9.45;7.13,21.80
118.80799971,31.89046713,8.48;0.14,271.57,-0.74;0.22,-6.87,0.03;-1.93,1.90,0.01;0.56,0.44,9.45;7.14,22.70
118.80799971,31.89046713,8.48;0.14,271.57,-0.74;0.22,-6.87,0.03;-1.93,1.90,0.01;0.56,0.44,9.45;7.15,23.60
118.80799971,31.89046713,8.48;0.14,271.57,-0.74;0.22,-6.87,0.03;-1.93,1.90,0.01;0.56,0.44,9.45;7.16,24.10
118.80799971,31.89046713,8.48;0.14,271.57,-0.74;0.22,-6.87,0.03;-1.93,1.90,0.01;0.56,0.44,9.45;7.31,35.70
118.80799971,31.89046713,8.48;0.14,271.57,-0.74;0.22,-6.87,0.03;-1.93,1.90,0.01;0.56,0.44,9.45;7.32,36.20
118.80799971,31.89046713,8.48;0.14,271.57,-0.74;0.22,-6.87,0.03;-1.93,1.90,0.01;0.56,0.44,9.45;7.32,37.60
118.80799971,31.89046713,8.48;0.14,271.57,-0.74;0.22,-6.87,0.03;-1.93,1.90,0.01;0.56,0.44,9.45;7.34,38.90
118.80799971,31.89046713,8.48;0.14,271.57,-0.74;0.22,-6.87,0.03;0.22,0.57,7.97;-1.06,0.29,9.68;7.34,40.30
118.80799971,31.89046713,8.48;0.14,271.57,-0.74;0.22,-6.87,0.03;0.22,0.57,7.97;-1.06,0.29,9.68;7.35,41.70
118.80799971,31.89046713,8.48;0.14,271.57,-0.74;0.22,-6.87,0.03;0.22,0.57,7.97;-1.06,0.29,9.68;7.36,43.10
118.80799971,31.89046713,8.48;0.14,271.57,-0.74;0.22,-6.87,0.03;0.22,0.57,7.97;-1.06,0.29,9.68;7.46,43.10
118.80794371,31.89046722,8.49;0.49,266.96,-0.95;-0.32,-7.20,-0.01;0.22,0.57,7.97;-1.06,0.29,9.68;7.46,49.40
118.80794371,31.89046722,8.49;0.49,266.96,-0.95;-0.32,-7.20,-0.01;0.22,0.57,7.97;-1.06,0.29,9.68;7.47,48.80
118.80794371,31.89046722,8.49;0.49,266.96,-0.95;-0.32,-7.20,-0.01;0.22,0.57,7.97;-1.06,0.29,9.68;7.47,48.10
118.80794371,31.89046722,8.49;0.49,266.96,-0.95;-0.32,-7.20,-0.01;0.22,0.57,7.97;-1.06,0.29,9.68;7.51,47.70
118.80794371,31.89046722,8.49;0.49,266.96,-0.95;-0.32,-7.20,-0.01;0.22,0.57,7.97;-1.06,0.29,9.68;7.52,46.90
118.80794371,31.89046722,8.49;0.49,266.96,-0.95;-0.32,-7.20,-0.01;0.22,0.57,7.97;-1.06,0.29,9.68;7.50,46.00
118.80794371,31.89046722,8.49;0.49,266.96,-0.95;-0.32,-7.20,-0.01;0.22,0.57,7.97;-1.06,0.29,9.68;7.50,45.50
118.80794371,31.89046722,8.49;0.49,266.96,-0.95;-0.32,-7.20,-0.01;0.22,0.57,7.97;-1.06,0.29,9.68;7.62,45.50
118.80794371,31.89046722,8.49;0.49,266.96,-0.95;-0.32,-7.20,-0.01;0.22,0.57,7.97;-1.06,0.29,9.68;7.62,20.60
118.80794371,31.89046722,8.49;0.49,266.96,-0.95;-0.32,-7.20,-0.01;0.22,0.57,7.97;-1.06,0.29,9.68;7.62,18.10
118.80794371,31.89046722,8.49;0.49,266.96,-0.95;-0.32,-7.20,-0.01;-1.75,-0.64,8.38;-1.91,0.56,11.38;7.63,15.60
118.80794371,31.89046722,8.49;0.49,266.96,-0.95;-0.32,-7.20,-0.01;-0.82,-1.22,0.94;0.44,0.60,9.86;7.63,13.20
118.80794371,31.89046722,8.49;0.49,266.96,-0.95;-0.32,-7.20,-0.01;-0.82,-1.22,0.94;0.44,0.60,9.86;7.65,10.90
118.80794371,31.89046722,8.49;0.49,266.96,-0.95;-0.32,-7.20,-0.01;-0.82,-1.22,0.94;0.44,0.60,9.86;7.74,10.90
118.80794371,31.89046722,8.49;0.49,266.96,-0.95;-0.32,-7.20,-0.01;-0.82,-1.22,0.94;0.44,0.60,9.86;7.74,-10.70
118.80788965,31.89046303,8.49;-0.12,264.04,-0.89;-0.80,-7.41,0.02;-0.82,-1.22,0.94;0.44,0.60,9.86;7.74,-11.80
118.80788965,31.89046303,8.49;-0.12,264.04,-0.89;-0.80,-7.41,0.02;-0.82,-1.22,0.94;0.44,0.60,9.86;7.75,-13.00
118.80788965,31.89046303,8.49;-0.12,264.04,-0.89;-0.80,-7.41,0.02;-0.82,-1.22,0.94;0.44,0.60,9.86;7.76,-13.60
118.80788965,31.89046303,8.49;-0.12,264.04,-0.89;-0.80,-7.41,0.02;-0.82,-1.22,0.94;0.44,0.60,9.86;7.76,-14.80
118.80788965,31.89046303,8.49;-0.12,264.04,-0.89;-0.80,-7.41,0.02;-0.82,-1.22,0.94;0.44,0.60,9.86;7.77,-16.00
118.80788965,31.89046303,8.49;-0.12,264.04,-0.89;-0.80,-7.41,0.02;-0.82,-1.22,0.94;0.44,0.60,9.86;7.78,-17.30
118.80788965,31.89046303,8.49;-0.12,264.04,-0.89;-0.80,-7.41,0.02;-0.82,-1.22,0.94;0.44,0.60,9.86;7.78,-32.90
118.80788965,31.89046303,8.49;-0.12,264.04,-0.89;-0.80,-7.41,0.02;-0.82,-1.22,0.94;0.44,0.60,9.86;7.87,-33.80
118.80788965,31.89046303,8.49;-0.12,264.04,-0.89;-0.80,-7.41,0.02;-0.82,-1.22,0.94;0.44,0.60,9.86;7.86,-34.40
118.80788965,31.89046303,8.49;-0.12,264.04,-0.89;-0.80,-7.41,0.02;-0.82,-1.22,0.94;0.44,0.60,9.86;7.87,-34.90
118.80788965,31.89046303,8.49;-0.12,264.04,-0.89;-0.80,-7.41,0.02;0.90,-0.33,-6.65;1.05,0.25,10.19;7.89,-35.20
118.80788965,31.89046303,8.49;-0.12,264.04,-0.89;-0.80,-7.41,0.02;0.90,-0.33,-6.65;1.05,0.25,10.19;7.90,-35.40
118.80788965,31.89046303,8.49;-0.12,264.04,-0.89;-0.80,-7.41,0.02;0.90,-0.33,-6.65;1.05,0.25,10.19;7.90,-35.40
118.80788965,31.89046303,8.49;-0.12,264.04,-0.89;-0.80,-7.41,0.02;0.90,-0.33,-6.65;1.05,0.25,10.19;8.00,-31.60
118.80782993,31.89045870,8.50;-0.39,267.80,-0.81;-0.35,-7.68,0.03;0.90,-0.33,-6.65;1.05,0.25,10.19;8.01,-31.50
118.80782993,31.89045870,8.50;-0.39,267.80,-0.81;-0.35,-7.68,0.03;0.90,-0.33,-6.65;1.05,0.25,10.19;8.01,-31.00
118.80782993,31.89045870,8.50;-0.39,267.80,-0.81;-0.35,-7.68,0.03;0.90,-0.33,-6.65;1.05,0.25,10.19;8.01,-30.40
118.80782993,31.89045870,8.50;-0.39,267.80,-0.81;-0.35,-7.68,0.03;0.90,-0.33,-6.65;1.05,0.25,10.19;8.01,-29.60
118.80782993,31.89045870,8.50;-0.39,267.80,-0.81;-0.35,-7.68,0.03;0.90,-0.33,-6.65;1.05,0.25,10.19;8.02,-28.60
118.80782993,31.89045870,8.50;-0.39,267.80,-0.81;-0.35,-7.68,0.03;0.90,-0.33,-6.65;1.05,0.25,10.19;8.02,-27.40
118.80782993,31.89045870,8.50;-0.39,267.80,-0.81;-0.35,-7.68,0.03;0.90,-0.33,-6.65;1.05,0.25,10.19;8.09,-27.40
118.80782993,31.89045870,8.50;-0.39,267.80,-0.81;-0.35,-7.68,0.03;0.90,-0.33,-6.65;1.05,0.25,10.19;8.09,1.80
118.80782993,31.89045870,8.50;-0.39,267.80,-0.81;-0.35,-7.68,0.03;0.90,-0.33,-6.65;1.05,0.25,10.19;8.09,4.80
118.80782993,31.89045870,8.50;-0.39,267.80,-0.81;-0.35,-7.68,0.03;0.90,-0.33,-6.65;1.05,0.25,10.19;8.10,7.70
118.80782993,31.89045870,8.50;-0.39,267.80,-0.81;-0.35,-7.68,0.03;1.14,1.25,-4.80;0.93,0.26,9.24;8.11,9.20
118.80782993,31.89045870,8.50;-0.39,267.80,-0.81;-0.35,-7.68,0.03;-0.48,-0.39,3.35;-0.33,0.25,9.54;8.12,11.90
118.80782993,31.89045870,8.50;-0.39,267.80,-0.81;-0.35,-7.68,0.03;-0.48,-0.39,3.35;-0.33,0.25,9.54;8.12,14.30
118.80782993,31.89045870,8.50;-0.39,267.80,-0.81;-0.35,-7.68,0.03;-0.48,-0.39,3.35;-0.33,0.25,9.54;8.13,16.40
118.80782993,31.89045870,8.50;-0.39,267.80,-0.81;-0.35,-7.68,0.03;-0.48,-0.39,3.35;-0.33,0.25,9.54;8.22,35.90
118.80777220,31.89045763,8.51;0.19,267.88,-1.01;-0.23,-7.89,-0.01;-0.48,-0.39,3.35;-0.33,0.25,9.54;8.22,37.50
118.80777220,31.89045763,8.51;0.19,267.88,-1.01;-0.23,-7.89,-0.01;-0.48,-0.39,3.35;-0.33,0.25,9.54;8.23,39.00
118.80777220,31.89045763,8.51;0.19,267.88,-1.01;-0.23,-7.89,-0.01;-0.48,-0.39,3.35;-0.33,0.25,9.54;8.24,40.50
118.80777220,31.89045763,8.51;0.19,267.88,-1.01;-0.23,-7.89,-0.01;-0.48,-0.39,3.35;-0.33,0.25,9.54;8.24,41.80
118.80777220,31.89045763,8.51;0.19,267.88,-1.01;-0.23,-7.89,-0.01;-0.48,-0.39,3.35;-0.33,0.25,9.54;8.24,43.10
118.80777220,31.89045763,8.51;0.19,267.88,-1.01;-0.23,-7.89,-0.01;-0.48,-0.39,3.35;-0.33,0.25,9.54;8.25,43.70
118.80777220,31.89045763,8.51;0.19,267.88,-1.01;-0.23,-7.89,-0.01;-0.48,-0.39,3.35;-0.33,0.25,9.54;8.32,41.00
118.80777220,31.89045763,8.51;0.19,267.88,-1.01;-0.23,-7.89,-0.01;-0.48,-0.39,3.35;-0.33,0.25,9.54;8.32,40.50
118.80777220,31.89045763,8.51;0.19,267.88,-1.01;-0.23,-7.89,-0.01;-0.48,-0.39,3.35;-0.33,0.25,9.54;8.32,39.20
118.80777220,31.89045763,8.51;0.19,267.88,-1.01;-0.23,-7.89,-0.01;0.03,-2.04,6.38;-1.43,0.09,10.40;8.33,37.90
118.80777220,31.89045763,8.51;0.19,267.88,-1.01;-0.23,-7.89,-0.01;0.03,-2.04,6.38;-1.43,0.09,10.40;8.34,36.30
118.80777220,31.89045763,8.51;0.19,267.88,-1.01;-0.23,-7.89,-0.01;0.03,-2.04,6.38;-1.43,0.09,10.40;8.35,34.40
118.80777220,31.89045763,8.51;0.19,267.88,-1.01;-0.23,-7.89,-0.01;0.03,-2.04,6.38;-1.43,0.09,10.40;8.35,32.30
118.80777220,31.89045763,8.51;0.19,267.88,-1.01;-0.23,-7.89,-0.01;0.03,-2.04,6.38;-1.43,0.09,10.40;8.44,32.30
118.80770882,31.89045315,8.52;-0.04,262.89,-0.85;-1.05,-8.05,0.03;0.03,-2.04,6.38;-1.43,0.09,10.40;8.44,-2.40
118.80770882,31.89045315,8.52;-0.04,262.89,-0.85;-1.05,-8.05,0.03;0.03,-2.04,6.38;-1.43,0.09,10.40;8.44,-4.60
118.80770882,31.89045315,8.52;-0.04,262.89,-0.85;-1.05,-8.05,0.03;0.03,-2.04,6.38;-1.43,0.09,10.40;8.45,-6.60
118.80770882,31.89045315,8.52;-0.04,262.89,-0.85;-1.05,-8.05,0.03;0.03,-2.04,6.38;-1.43,0.09,10.40;8.45,-7.50
118.80770882,31.89045315,8.52;-0.04,262.89,-0.85;-1.05,-8.05,0.03;0.03,-2.04,6.38;-1.43,0.09,10.40;8.45,-9.20
118.80770882,31.89045315,8.52;-0.04,262.89,-0.85;-1.05,-8.05,0.03;0.03,-2.04,6.38;-1.43,0.09,10.40;8.46,-10.60
118.80770882,31.89045315,8.52;-0.04,262.89,-0.85;-1.05,-8.05,0.03;0.03,-2.04,6.38;-1.43,0.09,10.40;8.47,-11.90
118.80770882,31.89045315,8.52;-0.04,262.89,-0.85;-1.05,-8.05,0.03;0.03,-2.04,6.38;-1.43,0.09,10.40;8.47,-23.50
118.80770882,31.89045315,8.52;-0.04,262.89,-0.85;-1.05,-8.05,0.03;0.03,-2.04,6.38;-1.43,0.09,10.40;8.55,-24.70
118.80770882,31.89045315,8.52;-0.04,262.89,-0.85;-1.05,-8.05,0.03;-0.36,-1.77,-4.27;0.82,0.25,10.03;8.55,-25.90
118.80770882,31.89045315,8.52;-0.04,262.89,-0.85;-1.05,-8.05,0.03;-0.38,-0.76,-5.58;1.01,0.50,10.10;8.55,-27.10
118.80770882,31.89045315,8.52;-0.04,262.89,-0.85;-1.05,-8.05,0.03;-0.38,-0.76,-5.58;1.01,0.50,10.10;8.55,-28.40
118.80770882,31.89045315,8.52;-0.04,262.89,-0.85;-1.05,-8.05,0.03;-0.38,-0.76,-5.58;1.01,0.50,10.10;8.55,-29.60
118.80770882,31.89045315,8.52;-0.04,262.89,-0.85;-1.05,-8.05,0.03;-0.38,-0.76,-5.58;1.01,0.50,10.10;8.56,-30.20
118.80770882,31.89045315,8.52;-0.04,262.89,-0.85;-1.05,-8.05,0.03;-0.38,-0.76,-5.58;1.01,0.50,10.10;8.57,-32.00
118.80764848,31.89044744,8.55;-0.78,265.91,-0.99;-0.66,-8.27,0.04;-0.38,-0.76,-5.58;1.01,0.50,10.10;8.64,-31.70
