  longitude ,  latitude ,high;roll,yaw,pitch;n_vel,e_vel,u_vel;angleSpeedx_y_z;lineAccx_y_z;speed,steeringAngle
118.80725311,31.89042398,8.55;0.04,86.98,-0.77;0.26,5.29,0.02;0.37,-0.18,0.50;-0.11,0.33,9.52;5.98,6.80
118.80725311,31.89042398,8.55;0.04,86.98,-0.77;0.26,5.29,0.02;0.37,-0.18,0.50;-0.11,0.33,9.52;6.01,6.90
118.80725311,31.89042398,8.55;0.04,86.98,-0.77;0.26,5.29,0.02;0.37,-0.18,0.50;-0.11,0.33,9.52;6.03,7.00
118.80729775,31.89042612,8.57;0.17,86.48,-1.06;0.35,5.97,0.02;0.37,-0.18,0.50;-0.11,0.33,9.52;6.05,7.30
118.80729775,31.89042612,8.57;0.17,86.48,-1.06;0.35,5.97,0.02;0.37,-0.18,0.50;-0.11,0.33,9.52;6.07,7.50
118.80729775,31.89042612,8.57;0.17,86.48,-1.06;0.35,5.97,0.02;0.37,-0.18,0.50;-0.11,0.33,9.52;6.07,7.60
118.80729775,31.89042612,8.57;0.17,86.48,-1.06;0.35,5.97,0.02;-3.14,-0.48,1.37;-0.33,0.60,10.37;6.07,11.90
118.80729775,31.89042612,8.57;0.17,86.48,-1.06;0.35,5.97,0.02;-3.14,-0.48,1.37;-0.33,0.60,10.37;6.33,12.30
118.80729775,31.89042612,8.57;0.17,86.48,-1.06;0.35,5.97,0.02;-3.14,-0.48,1.37;-0.33,0.60,10.37;6.35,13.10
118.80729775,31.89042612,8.57;0.17,86.48,-1.06;0.35,5.97,0.02;-3.14,-0.48,1.37;-0.33,0.60,10.37;6.35,14.00
118.80729775,31.89042612,8.57;0.17,86.48,-1.06;0.35,5.97,0.02;-3.14,-0.48,1.37;-0.33,0.60,10.37;6.35,14.90
118.80729775,31.89042612,8.57;0.17,86.48,-1.06;0.35,5.97,0.02;-3.14,-0.48,1.37;-0.33,0.60,10.37;6.36,16.00
118.80729775,31.89042612,8.57;0.17,86.48,-1.06;0.35,5.97,0.02;-3.14,-0.48,1.37;-0.33,0.60,10.37;6.38,17.10
118.80729775,31.89042612,8.57;0.17,86.48,-1.06;0.35,5.97,0.02;-3.14,-0.48,1.37;-0.33,0.60,10.37;6.38,17.10
118.80729775,31.89042612,8.57;0.17,86.48,-1.06;0.35,5.97,0.02;-3.14,-0.48,1.37;-0.33,0.60,10.37;6.63,27.20
118.80729775,31.89042612,8.57;0.17,86.48,-1.06;0.35,5.97,0.02;-3.14,-0.48,1.37;-0.33,0.60,10.37;6.65,27.60
118.80729775,31.89042612,8.57;0.17,86.48,-1.06;0.35,5.97,0.02;-3.14,-0.48,1.37;-0.33,0.60,10.37;6.66,28.10
118.80729775,31.89042612,8.57;0.17,86.48,-1.06;0.35,5.97,0.02;-3.14,-0.48,1.37;-0.33,0.60,10.37;6.67,28.60
118.80734407,31.89042892,8.58;0.26,84.50,-0.85;0.60,6.55,-0.01;-3.14,-0.48,1.37;-0.33,0.60,10.37;6.68,29.00
118.80734407,31.89042892,8.58;0.26,84.50,-0.85;0.60,6.55,-0.01;-3.14,-0.48,1.37;-0.33,0.60,10.37;6.71,29.20
118.80734407,31.89042892,8.58;0.26,84.50,-0.85;0.60,6.55,-0.01;-3.14,-0.48,1.37;-0.33,0.60,10.37;6.71,21.10
118.80734407,31.89042892,8.58;0.26,84.50,-0.85;0.60,6.55,-0.01;1.27,-0.53,3.61;-0.44,0.16,9.06;6.92,20.00
118.80734407,31.89042892,8.58;0.26,84.50,-0.85;0.60,6.55,-0.01;1.27,-0.53,3.61;-0.44,0.16,9.06;6.94,17.80
118.80734407,31.89042892,8.58;0.26,84.50,-0.85;0.60,6.55,-0.01;1.27,-0.53,3.61;-0.44,0.16,9.06;6.95,15.60
118.80734407,31.89042892,8.58;0.26,84.50,-0.85;0.60,6.55,-0.01;1.27,-0.53,3.61;-0.44,0.16,9.06;6.95,13.20
118.80734407,31.89042892,8.58;0.26,84.50,-0.85;0.60,6.55,-0.01;1.27,-0.53,3.61;-0.44,0.16,9.06;6.97,10.70
118.80734407,31.89042892,8.58;0.26,84.50,-0.85;0.60,6.55,-0.01;1.27,-0.53,3.61;-0.44,0.16,9.06;7.00,8.30
118.80734407,31.89042892,8.58;0.26,84.50,-0.85;0.60,6.55,-0.01;1.27,-0.53,3.61;-0.44,0.16,9.06;7.01,5.90
118.80734407,31.89042892,8.58;0.26,84.50,-0.85;0.60,6.55,-0.01;1.27,-0.53,3.61;-0.44,0.16,9.06;7.20,-15.10
118.80734407,31.89042892,8.58;0.26,84.50,-0.85;0.60,6.55,-0.01;1.27,-0.53,3.61;-0.44,0.16,9.06;7.21,-15.80
118.80734407,31.89042892,8.58;0.26,84.50,-0.85;0.60,6.55,-0.01;1.27,-0.53,3.61;-0.44,0.16,9.06;7.23,-16.40
118.80734407,31.89042892,8.58;0.26,84.50,-0.85;0.60,6.55,-0.01;1.27,-0.53,3.61;-0.44,0.16,9.06;7.25,-17.10
118.80739797,31.89043406,8.60;-0.23,84.16,-0.87;0.73,7.06,0.00;1.27,-0.53,3.61;-0.44,0.16,9.06;7.26,-17.40
118.80739797,31.89043406,8.60;-0.23,84.16,-0.87;0.73,7.06,0.00;1.27,-0.53,3.61;-0.44,0.16,9.06;7.27,-18.10
118.80739797,31.89043406,8.60;-0.23,84.16,-0.87;0.73,7.06,0.00;1.27,-0.53,3.61;-0.44,0.16,9.06;7.28,-18.90
118.80739797,31.89043406,8.60;-0.23,84.16,-0.87;0.73,7.06,0.00;-2.14,-0.61,-4.34;0.70,0.40,9.93;7.28,-25.10
118.80739797,31.89043406,8.60;-0.23,84.16,-0.87;0.73,7.06,0.00;-2.14,-0.61,-4.34;0.70,0.40,9.93;7.45,-24.90
118.80739797,31.89043406,8.60;-0.23,84.16,-0.87;0.73,7.06,0.00;-2.14,-0.61,-4.34;0.70,0.40,9.93;7.47,-24.40
118.80739797,31.89043406,8.60;-0.23,84.16,-0.87;0.73,7.06,0.00;-2.14,-0.61,-4.34;0.70,0.40,9.93;7.47,-23.60
118.80739797,31.89043406,8.60;-0.23,84.16,-0.87;0.73,7.06,0.00;-2.14,-0.61,-4.34;0.70,0.40,9.93;7.49,-22.70
118.80739797,31.89043406,8.60;-0.23,84.16,-0.87;0.73,7.06,0.00;-2.14,-0.61,-4.34;0.70,0.40,9.93;7.50,-21.50
118.80739797,31.89043406,8.60;-0.23,84.16,-0.87;0.73,7.06,0.00;-2.14,-0.61,-4.34;0.70,0.40,9.93;7.52,-20.80
118.80739797,31.89043406,8.60;-0.23,84.16,-0.87;0.73,7.06,0.00;-2.14,-0.61,-4.34;0.70,0.40,9.93;7.66,5.30
118.80739797,31.89043406,8.60;-0.23,84.16,-0.87;0.73,7.06,0.00;-2.14,-0.61,-4.34;0.70,0.40,9.93;7.69,6.10
118.80739797,31.89043406,8.60;-0.23,84.16,-0.87;0.73,7.06,0.00;-2.14,-0.61,-4.34;0.70,0.40,9.93;7.70,7.70
118.80739797,31.89043406,8.60;-0.23,84.16,-0.87;0.73,7.06,0.00;-2.14,-0.61,-4.34;0.70,0.40,9.93;7.72,9.00
118.80739797,31.89043406,8.60;-0.23,84.16,-0.87;0.73,7.06,0.00;-2.14,-0.61,-4.34;0.70,0.40,9.93;7.72,10.20
118.80745186,31.89043789,8.62;0.09,85.35,-1.00;0.57,7.50,-0.00;-2.14,-0.61,-4.34;0.70,0.40,9.93;7.73,11.20
118.80745186,31.89043789,8.62;0.09,85.35,-1.00;0.57,7.50,-0.00;-2.14,-0.61,-4.34;0.70,0.40,9.93;7.74,12.00
118.80745186,31.89043789,8.62;0.09,85.35,-1.00;0.57,7.50,-0.00;1.90,-0.76,2.73;-0.37,0.80,10.03;7.75,12.70
118.80745186,31.89043789,8.62;0.09,85.35,-1.00;0.57,7.50,-0.00;-1.03,1.14,2.55;-0.32,1.00,10.53;7.91,10.70
118.80745186,31.89043789,8.62;0.09,85.35,-1.00;0.57,7.50,-0.00;-1.03,1.14,2.55;-0.32,1.00,10.53;7.92,9.50
118.80745186,31.89043789,8.62;0.09,85.35,-1.00;0.57,7.50,-0.00;-1.03,1.14,2.55;-0.32,1.00,10.53;7.92,8.10
118.80745186,31.89043789,8.62;0.09,85.35,-1.00;0.57,7.50,-0.00;-1.03,1.14,2.55;-0.32,1.00,10.53;7.93,6.70
118.80745186,31.89043789,8.62;0.09,85.35,-1.00;0.57,7.50,-0.00;-1.03,1.14,2.55;-0.32,1.00,10.53;7.93,6.00
118.80745186,31.89043789,8.62;0.09,85.35,-1.00;0.57,7.50,-0.00;-1.03,1.14,2.55;-0.32,1.00,10.53;7.95,4.50
118.80745186,31.89043789,8.62;0.09,85.35,-1.00;0.57,7.50,-0.00;-1.03,1.14,2.55;-0.32,1.00,10.53;7.97,3.10
118.80745186,31.89043789,8.62;0.09,85.35,-1.00;0.57,7.50,-0.00;-1.03,1.14,2.55;-0.32,1.00,10.53;7.97,-20.70
118.80745186,31.89043789,8.62;0.09,85.35,-1.00;0.57,7.50,-0.00;-1.03,1.14,2.55;-0.32,1.00,10.53;8.13,-21.90
118.80745186,31.89043789,8.62;0.09,85.35,-1.00;0.57,7.50,-0.00;-1.03,1.14,2.55;-0.32,1.00,10.53;8.15,-23.30
118.80745186,31.89043789,8.62;0.09,85.35,-1.00;0.57,7.50,-0.00;-1.03,1.14,2.55;-0.32,1.00,10.53;8.16,-25.90
118.80751285,31.89044247,8.63;-0.35,85.89,-1.10;0.63,7.90,-0.00;-1.03,1.14,2.55;-0.32,1.00,10.53;8.18,-28.60
118.80751285,31.89044247,8.63;-0.35,85.89,-1.10;0.63,7.90,-0.00;-1.03,1.14,2.55;-0.32,1.00,10.53;8.19,-31.20
118.80751285,31.89044247,8.63;-0.35,85.89,-1.10;0.63,7.90,-0.00;-0.42,-2.10,-1.44;0.26,0.46,9.31;8.19,-33.80
118.80751285,31.89044247,8.63;-0.35,85.89,-1.10;0.63,7.90,-0.00;-1.36,-1.44,-10.34;1.30,0.04,9.16;8.19,-56.00
118.80751285,31.89044247,8.63;-0.35,85.89,-1.10;0.63,7.90,-0.00;-1.36,-1.44,-10.34;1.30,0.04,9.16;8.33,-55.70
118.80751285,31.89044247,8.63;-0.35,85.89,-1.10;0.63,7.90,-0.00;-1.36,-1.44,-10.34;1.30,0.04,9.16;8.35,-54.70
118.80751285,31.89044247,8.63;-0.35,85.89,-1.10;0.63,7.90,-0.00;-1.36,-1.44,-10.34;1.30,0.04,9.16;8.35,-53.20
118.80751285,31.89044247,8.63;-0.35,85.89,-1.10;0.63,7.90,-0.00;-1.36,-1.44,-10.34;1.30,0.04,9.16;8.35,-51.00
118.80751285,31.89044247,8.63;-0.35,85.89,-1.10;0.63,7.90,-0.00;-1.36,-1.44,-10.34;1.30,0.04,9.16;8.37,-48.30
118.80751285,31.89044247,8.63;-0.35,85.89,-1.10;0.63,7.90,-0.00;-1.36,-1.44,-10.34;1.30,0.04,9.16;8.39,-45.00
118.80751285,31.89044247,8.63;-0.35,85.89,-1.10;0.63,7.90,-0.00;-1.36,-1.44,-10.34;1.30,0.04,9.16;8.39,-45.00
118.80751285,31.89044247,8.63;-0.35,85.89,-1.10;0.63,7.90,-0.00;-1.36,-1.44,-10.34;1.30,0.04,9.16;8.53,13.40
118.80751285,31.89044247,8.63;-0.35,85.89,-1.10;0.63,7.90,-0.00;-1.36,-1.44,-10.34;1.30,0.04,9.16;8.55,16.90
118.80751285,31.89044247,8.63;-0.35,85.89,-1.10;0.63,7.90,-0.00;-1.36,-1.44,-10.34;1.30,0.04,9.16;8.56,20.40
118.80751285,31.89044247,8.63;-0.35,85.89,-1.10;0.63,7.90,-0.00;-1.36,-1.44,-10.34;1.30,0.04,9.16;8.56,23.60
118.80757291,31.89044381,8.63;0.48,88.94,-1.09;0.04,8.33,0.01;-1.36,-1.44,-10.34;1.30,0.04,9.16;8.57,26.60
118.80757291,31.89044381,8.63;0.48,88.94,-1.09;0.04,8.33,0.01;-1.36,-1.44,-10.34;1.30,0.04,9.16;8.57,28.00
118.80757291,31.89044381,8.63;0.48,88.94,-1.09;0.04,8.33,0.01;-2.08,2.05,7.71;-1.31,0.85,10.27;8.69,45.50
118.80757291,31.89044381,8.63;0.48,88.94,-1.09;0.04,8.33,0.01;-0.99,0.39,8.82;-1.23,0.29,9.33;8.71,45.80
118.80757291,31.89044381,8.63;0.48,88.94,-1.09;0.04,8.33,0.01;-0.99,0.39,8.82;-1.23,0.29,9.33;8.73,46.20
118.80757291,31.89044381,8.63;0.48,88.94,-1.09;0.04,8.33,0.01;-0.99,0.39,8.82;-1.23,0.29,9.33;8.74,46.30
118.80757291,31.89044381,8.63;0.48,88.94,-1.09;0.04,8.33,0.01;-0.99,0.39,8.82;-1.23,0.29,9.33;8.74,46.30
118.80757291,31.89044381,8.63;0.48,88.94,-1.09;0.04,8.33,0.01;-0.99,0.39,8.82;-1.23,0.29,9.33;8.76,45.90
118.80757291,31.89044381,8.63;0.48,88.94,-1.09;0.04,8.33,0.01;-0.99,0.39,8.82;-1.23,0.29,9.33;8.77,45.20
118.80757291,31.89044381,8.63;0.48,88.94,-1.09;0.04,8.33,0.01;-0.99,0.39,8.82;-1.23,0.29,9.33;8.78,44.10
118.80757291,31.89044381,8.63;0.48,88.94,-1.09;0.04,8.33,0.01;-0.99,0.39,8.82;-1.23,0.29,9.33;8.92,0.80
118.80757291,31.89044381,8.63;0.48,88.94,-1.09;0.04,8.33,0.01;-0.99,0.39,8.82;-1.23,0.29,9.33;8.93,-4.10
118.80757291,31.89044381,8.63;0.48,88.94,-1.09;0.04,8.33,0.01;-0.99,0.39,8.82;-1.23,0.29,9.33;8.93,-8.90
118.80757291,31.89044381,8.63;0.48,88.94,-1.09;0.04,8.33,0.01;-0.99,0.39,8.82;-1.23,0.29,9.33;8.95,-13.50
118.80764022,31.89044743,8.62;-0.34,85.46,-1.29;0.80,8.68,0.01;-0.99,0.39,8.82;-1.23,0.29,9.33;8.96,-15.90
118.80764022,31.89044743,8.62;-0.34,85.46,-1.29;0.80,8.68,0.01;-0.99,0.39,8.82;-1.23,0.29,9.33;8.96,-20.30
118.80764022,31.89044743,8.62;-0.34,85.46,-1.29;0.80,8.68,0.01;1.24,-3.39,3.33;-0.87,0.83,10.65;8.98,-24.40
118.80764022,31.89044743,8.62;-0.34,85.46,-1.29;0.80,8.68,0.01;-2.16,-0.51,-9.64;1.95,0.54,9.61;8.98,-46.30
118.80764022,31.89044743,8.62;-0.34,85.46,-1.29;0.80,8.68,0.01;-2.16,-0.51,-9.64;1.95,0.54,9.61;9.06,-45.80
118.80764022,31.89044743,8.62;-0.34,85.46,-1.29;0.80,8.68,0.01;-2.16,-0.51,-9.64;1.95,0.54,9.61;9.07,-44.60
118.80764022,31.89044743,8.62;-0.34,85.46,-1.29;0.80,8.68,0.01;-2.16,-0.51,-9.64;1.95,0.54,9.61;9.08,-43.10
118.80764022,31.89044743,8.62;-0.34,85.46,-1.29;0.80,8.68,0.01;-2.16,-0.51,-9.64;1.95,0.54,9.61;9.09,-41.40
118.80764022,31.89044743,8.62;-0.34,85.46,-1.29;0.80,8.68,0.01;-2.16,-0.51,-9.64;1.95,0.54,9.61;9.10,-39.30
118.80764022,31.89044743,8.62;-0.34,85.46,-1.29;0.80,8.68,0.01;-2.16,-0.51,-9.64;1.95,0.54,9.61;9.11,-38.20
118.80764022,31.89044743,8.62;-0.34,85.46,-1.29;0.80,8.68,0.01;-2.16,-0.51,-9.64;1.95,0.54,9.61;9.11,8.80
118.80764022,31.89044743,8.62;-0.34,85.46,-1.29;0.80,8.68,0.01;-2.16,-0.51,-9.64;1.95,0.54,9.61;9.29,10.70
118.80764022,31.89044743,8.62;-0.34,85.46,-1.29;0.80,8.68,0.01;-2.16,-0.51,-9.64;1.95,0.54,9.61;9.32,14.80
118.80764022,31.89044743,8.62;-0.34,85.46,-1.29;0.80,8.68,0.01;-2.16,-0.51,-9.64;1.95,0.54,9.61;9.31,18.70
118.80764022,31.89044743,8.62;-0.34,85.46,-1.29;0.80,8.68,0.01;-2.16,-0.51,-9.64;1.95,0.54,9.61;9.31,22.40
118.80770571,31.89044947,8.59;0.58,88.30,-1.28;0.16,9.03,-0.02;-2.16,-0.51,-9.64;1.95,0.54,9.61;9.32,25.90
118.80770571,31.89044947,8.59;0.58,88.30,-1.28;0.16,9.03,-0.02;0.97,2.35,-7.02;1.31,0.47,9.87;9.34,29.00
118.80770571,31.89044947,8.59;0.58,88.30,-1.28;0.16,9.03,-0.02;-0.70,-0.12,8.51;-1.75,1.12,10.48;9.35,31.70
118.80770571,31.89044947,8.59;0.58,88.30,-1.28;0.16,9.03,-0.02;-0.70,-0.12,8.51;-1.75,1.12,10.48;9.48,29.80
118.80770571,31.89044947,8.59;0.58,88.30,-1.28;0.16,9.03,-0.02;-0.70,-0.12,8.51;-1.75,1.12,10.48;9.49,27.30
118.80770571,31.89044947,8.59;0.58,88.30,-1.28;0.16,9.03,-0.02;-0.70,-0.12,8.51;-1.75,1.12,10.48;9.49,24.80
118.80770571,31.89044947,8.59;0.58,88.30,-1.28;0.16,9.03,-0.02;-0.70,-0.12,8.51;-1.75,1.12,10.48;9.50,22.20
118.80770571,31.89044947,8.59;0.58,88.30,-1.28;0.16,9.03,-0.02;-0.70,-0.12,8.51;-1.75,1.12,10.48;9.50,21.00
118.80770571,31.89044947,8.59;0.58,88.30,-1.28;0.16,9.03,-0.02;-0.70,-0.12,8.51;-1.75,1.12,10.48;9.51,18.60
118.80770571,31.89044947,8.59;0.58,88.30,-1.28;0.16,9.03,-0.02;-0.70,-0.12,8.51;-1.75,1.12,10.48;9.52,16.30
118.80770571,31.89044947,8.59;0.58,88.30,-1.28;0.16,9.03,-0.02;-0.70,-0.12,8.51;-1.75,1.12,10.48;9.52,5.70
118.80770571,31.89044947,8.59;0.58,88.30,-1.28;0.16,9.03,-0.02;-0.70,-0.12,8.51;-1.75,1.12,10.48;9.51,5.70
118.80770571,31.89044947,8.59;0.58,88.30,-1.28;0.16,9.03,-0.02;-0.70,-0.12,8.51;-1.75,1.12,10.48;9.51,5.50
118.80770571,31.89044947,8.59;0.58,88.30,-1.28;0.16,9.03,-0.02;-0.70,-0.12,8.51;-1.75,1.12,10.48;9.51,5.30
118.80777775,31.89045319,8.58;0.18,85.42,-1.40;0.72,9.07,0.02;-0.70,-0.12,8.51;-1.75,1.12,10.48;9.51,5.10
118.80777775,31.89045319,8.58;0.18,85.42,-1.40;0.72,9.07,0.02;1.38,-0.50,0.15;0.10,-0.50,9.34;9.51,4.90
118.80777775,31.89045319,8.58;0.18,85.42,-1.40;0.72,9.07,0.02;1.38,-0.50,0.15;0.10,-0.50,9.34;9.51,4.70
118.80777775,31.89045319,8.58;0.18,85.42,-1.40;0.72,9.07,0.02;1.38,-0.50,0.15;0.10,-0.50,9.34;9.44,-3.60
118.80777775,31.89045319,8.58;0.18,85.42,-1.40;0.72,9.07,0.02;1.38,-0.50,0.15;0.10,-0.50,9.34;9.43,-3.90
118.80777775,31.89045319,8.58;0.18,85.42,-1.40;0.72,9.07,0.02;1.38,-0.50,0.15;0.10,-0.50,9.34;9.41,-4.40
118.80777775,31.89045319,8.58;0.18,85.42,-1.40;0.72,9.07,0.02;1.38,-0.50,0.15;0.10,-0.50,9.34;9.40,-4.80
118.80777775,31.89045319,8.58;0.18,85.42,-1.40;0.72,9.07,0.02;1.38,-0.50,0.15;0.10,-0.50,9.34;9.40,-5.20
118.80777775,31.89045319,8.58;0.18,85.42,-1.40;0.72,9.07,0.02;1.38,-0.50,0.15;0.10,-0.50,9.34;9.40,-5.60
118.80777775,31.89045319,8.58;0.18,85.42,-1.40;0.72,9.07,0.02;1.38,-0.50,0.15;0.10,-0.50,9.34;9.39,-6.00
118.80777775,31.89045319,8.58;0.18,85.42,-1.40;0.72,9.07,0.02;1.38,-0.50,0.15;0.10,-0.50,9.34;9.39,-6.40
118.80777775,31.89045319,8.58;0.18,85.42,-1.40;0.72,9.07,0.02;1.38,-0.50,0.15;0.10,-0.50,9.34;9.28,-8.00
118.80777775,31.89045319,8.58;0.18,85.42,-1.40;0.72,9.07,0.02;1.38,-0.50,0.15;0.10,-0.50,9.34;9.27,-7.90
118.80777775,31.89045319,8.58;0.18,85.42,-1.40;0.72,9.07,0.02;1.38,-0.50,0.15;0.10,-0.50,9.34;9.25,-7.70
118.80777775,31.89045319,8.58;0.18,85.42,-1.40;0.72,9.07,0.02;1.38,-0.50,0.15;0.10,-0.50,9.34;9.24,-7.50
118.80784838,31.89045776,8.57;0.03,86.29,-1.45;0.57,8.74,0.03;1.38,-0.50,0.15;0.10,-0.50,9.34;9.22,-7.40
118.80784838,31.89045776,8.57;0.03,86.29,-1.45;0.57,8.74,0.03;-1.93,-1.13,-0.96;0.50,-0.61,9.32;9.21,-7.20
118.80784838,31.89045776,8.57;0.03,86.29,-1.45;0.57,8.74,0.03;-1.93,-1.13,-0.96;0.50,-0.61,9.32;9.20,-7.00
118.80784838,31.89045776,8.57;0.03,86.29,-1.45;0.57,8.74,0.03;-1.93,-1.13,-0.96;0.50,-0.61,9.32;9.20,0.10
118.80784838,31.89045776,8.57;0.03,86.29,-1.45;0.57,8.74,0.03;-1.93,-1.13,-0.96;0.50,-0.61,9.32;9.06,0.40
118.80784838,31.89045776,8.57;0.03,86.29,-1.45;0.57,8.74,0.03;-1.93,-1.13,-0.96;0.50,-0.61,9.32;9.05,0.70
118.80784838,31.89045776,8.57;0.03,86.29,-1.45;0.57,8.74,0.03;-1.93,-1.13,-0.96;0.50,-0.61,9.32;9.03,1.30
118.80784838,31.89045776,8.57;0.03,86.29,-1.45;0.57,8.74,0.03;-1.93,-1.13,-0.96;0.50,-0.61,9.32;9.02,1.80
118.80784838,31.89045776,8.57;0.03,86.29,-1.45;0.57,8.74,0.03;-1.93,-1.13,-0.96;0.50,-0.61,9.32;9.00,2.20
118.80784838,31.89045776,8.57;0.03,86.29,-1.45;0.57,8.74,0.03;-1.93,-1.13,-0.96;0.50,-0.61,9.32;8.98,2.50
118.80784838,31.89045776,8.57;0.03,86.29,-1.45;0.57,8.74,0.03;-1.93,-1.13,-0.96;0.50,-0.61,9.32;8.98,-0.40
118.80784838,31.89045776,8.57;0.03,86.29,-1.45;0.57,8.74,0.03;-1.93,-1.13,-0.96;0.50,-0.61,9.32;8.72,-0.40
118.80784838,31.89045776,8.57;0.03,86.29,-1.45;0.57,8.74,0.03;-1.93,-1.13,-0.96;0.50,-0.61,9.32;8.71,-0.40
118.80784838,31.89045776,8.57;0.03,86.29,-1.45;0.57,8.74,0.03;-1.93,-1.13,-0.96;0.50,-0.61,9.32;8.68,-0.40
118.80784838,31.89045776,8.57;0.03,86.29,-1.45;0.57,8.74,0.03;-1.93,-1.13,-0.96;0.50,-0.61,9.32;8.68,-0.30
118.80791090,31.89046116,8.57;-0.12,86.35,-1.78;0.52,7.99,0.02;0.64,0.22,0.34;0.21,-2.36,9.40;8.65,-0.20
118.80791090,31.89046116,8.57;-0.12,86.35,-1.78;0.52,7.99,0.02;0.64,0.22,0.34;0.21,-2.36,9.40;8.63,0.00
118.80791090,31.89046116,8.57;-0.12,86.35,-1.78;0.52,7.99,0.02;0.64,0.22,0.34;0.21,-2.36,9.40;8.59,0.00
118.80791090,31.89046116,8.57;-0.12,86.35,-1.78;0.52,7.99,0.02;0.64,0.22,0.34;0.21,-2.36,9.40;8.08,0.20
118.80791090,31.89046116,8.57;-0.12,86.35,-1.78;0.52,7.99,0.02;0.64,0.22,0.34;0.21,-2.36,9.40;8.04,0.40
118.80791090,31.89046116,8.57;-0.12,86.35,-1.78;0.52,7.99,0.02;0.64,0.22,0.34;0.21,-2.36,9.40;7.99,0.50
118.80791090,31.89046116,8.57;-0.12,86.35,-1.78;0.52,7.99,0.02;0.64,0.22,0.34;0.21,-2.36,9.40;7.93,0.60
118.80791090,31.89046116,8.57;-0.12,86.35,-1.78;0.52,7.99,0.02;0.64,0.22,0.34;0.21,-2.36,9.40;7.87,0.70
118.80791090,31.89046116,8.57;-0.12,86.35,-1.78;0.52,7.99,0.02;0.64,0.22,0.34;0.21,-2.36,9.40;7.84,0.80
118.80791090,31.89046116,8.57;-0.12,86.35,-1.78;0.52,7.99,0.02;0.64,0.22,0.34;0.21,-2.36,9.40;7.23,0.70
