  longitude ,  latitude ,high;roll,yaw,pitch;n_vel,e_vel,u_vel;angleSpeedx_y_z;lineAccx_y_z;speed,steeringAngle
118.80669287,31.89039458,8.50;-0.31,83.33,-0.84;0.15,1.27,-0.00;0.01,0.27,0.62;0.12,1.48,10.11;1.35,10.60
118.80669287,31.89039458,8.50;-0.31,83.33,-0.84;0.15,1.27,-0.00;0.01,0.27,0.62;0.12,1.48,10.11;1.39,8.70
118.80669287,31.89039458,8.50;-0.31,83.33,-0.84;0.15,1.27,-0.00;0.01,0.27,0.62;0.12,1.48,10.11;1.82,8.60
118.80669287,31.89039458,8.50;-0.31,83.33,-0.84;0.15,1.27,-0.00;0.01,0.27,0.62;0.12,1.48,10.11;1.86,8.50
118.80669287,31.89039458,8.50;-0.31,83.33,-0.84;0.15,1.27,-0.00;0.01,0.27,0.62;0.12,1.48,10.11;1.89,8.40
118.80669287,31.89039458,8.50;-0.31,83.33,-0.84;0.15,1.27,-0.00;0.01,0.27,0.62;0.12,1.48,10.11;1.93,8.30
118.80669287,31.89039458,8.50;-0.31,83.33,-0.84;0.15,1.27,-0.00;0.01,0.27,0.62;0.12,1.48,10.11;1.96,8.40
118.80669287,31.89039458,8.50;-0.31,83.33,-0.84;0.15,1.27,-0.00;0.01,0.27,0.62;0.12,1.48,10.11;1.99,8.40
118.80670645,31.89039592,8.50;-0.33,82.98,-0.57;0.28,2.34,-0.00;0.01,0.27,0.62;0.12,1.48,10.11;2.02,8.40
118.80670645,31.89039592,8.50;-0.33,82.98,-0.57;0.28,2.34,-0.00;0.01,0.27,0.62;0.12,1.48,10.11;2.41,8.00
118.80670645,31.89039592,8.50;-0.33,82.98,-0.57;0.28,2.34,-0.00;0.01,0.27,0.62;0.12,1.48,10.11;2.41,7.90
118.80670645,31.89039592,8.50;-0.33,82.98,-0.57;0.28,2.34,-0.00;0.01,0.27,0.62;0.12,1.48,10.11;2.43,7.80
118.80670645,31.89039592,8.50;-0.33,82.98,-0.57;0.28,2.34,-0.00;0.01,0.27,0.62;0.12,1.48,10.11;2.47,7.80
118.80670645,31.89039592,8.50;-0.33,82.98,-0.57;0.28,2.34,-0.00;0.01,0.27,0.62;0.12,1.48,10.11;2.48,7.70
118.80670645,31.89039592,8.50;-0.33,82.98,-0.57;0.28,2.34,-0.00;0.60,0.28,0.52;0.18,1.08,9.72;2.51,7.60
118.80670645,31.89039592,8.50;-0.33,82.98,-0.57;0.28,2.34,-0.00;0.60,0.28,0.52;0.18,1.08,9.72;2.53,7.60
118.80670645,31.89039592,8.50;-0.33,82.98,-0.57;0.28,2.34,-0.00;0.60,0.28,0.52;0.18,1.08,9.72;2.53,7.30
118.80670645,31.89039592,8.50;-0.33,82.98,-0.57;0.28,2.34,-0.00;0.60,0.28,0.52;0.18,1.08,9.72;2.82,7.20
118.80670645,31.89039592,8.50;-0.33,82.98,-0.57;0.28,2.34,-0.00;0.60,0.28,0.52;0.18,1.08,9.72;2.85,7.10
118.80670645,31.89039592,8.50;-0.33,82.98,-0.57;0.28,2.34,-0.00;0.60,0.28,0.52;0.18,1.08,9.72;2.86,7.10
118.80670645,31.89039592,8.50;-0.33,82.98,-0.57;0.28,2.34,-0.00;0.60,0.28,0.52;0.18,1.08,9.72;2.90,7.00
118.80670645,31.89039592,8.50;-0.33,82.98,-0.57;0.28,2.34,-0.00;0.60,0.28,0.52;0.18,1.08,9.72;2.92,6.90
118.80670645,31.89039592,8.50;-0.33,82.98,-0.57;0.28,2.34,-0.00;0.60,0.28,0.52;0.18,1.08,9.72;2.93,6.70
118.80672808,31.89039816,8.50;-0.19,82.57,-0.17;0.39,3.12,0.01;0.60,0.28,0.52;0.18,1.08,9.72;3.19,6.70
118.80672808,31.89039816,8.50;-0.19,82.57,-0.17;0.39,3.12,0.01;0.60,0.28,0.52;0.18,1.08,9.72;3.19,2.70
118.80672808,31.89039816,8.50;-0.19,82.57,-0.17;0.39,3.12,0.01;0.60,0.28,0.52;0.18,1.08,9.72;3.23,2.40
118.80672808,31.89039816,8.50;-0.19,82.57,-0.17;0.39,3.12,0.01;0.60,0.28,0.52;0.18,1.08,9.72;3.25,1.80
118.80672808,31.89039816,8.50;-0.19,82.57,-0.17;0.39,3.12,0.01;0.60,0.28,0.52;0.18,1.08,9.72;3.26,1.40
118.80672808,31.89039816,8.50;-0.19,82.57,-0.17;0.39,3.12,0.01;0.90,-0.92,0.33;0.08,1.03,10.23;3.28,1.00
118.80672808,31.89039816,8.50;-0.19,82.57,-0.17;0.39,3.12,0.01;-1.85,1.14,0.34;0.28,1.32,10.18;3.31,0.80
118.80672808,31.89039816,8.50;-0.19,82.57,-0.17;0.39,3.12,0.01;-1.85,1.14,0.34;0.28,1.32,10.18;3.31,-0.10
118.80672808,31.89039816,8.50;-0.19,82.57,-0.17;0.39,3.12,0.01;-1.85,1.14,0.34;0.28,1.32,10.18;3.63,-0.40
118.80672808,31.89039816,8.50;-0.19,82.57,-0.17;0.39,3.12,0.01;-1.85,1.14,0.34;0.28,1.32,10.18;3.65,-0.90
118.80672808,31.89039816,8.50;-0.19,82.57,-0.17;0.39,3.12,0.01;-1.85,1.14,0.34;0.28,1.32,10.18;3.68,-1.20
118.80672808,31.89039816,8.50;-0.19,82.57,-0.17;0.39,3.12,0.01;-1.85,1.14,0.34;0.28,1.32,10.18;3.71,-1.80
118.80672808,31.89039816,8.50;-0.19,82.57,-0.17;0.39,3.12,0.01;-1.85,1.14,0.34;0.28,1.32,10.18;3.72,-2.60
118.80672808,31.89039816,8.50;-0.19,82.57,-0.17;0.39,3.12,0.01;-1.85,1.14,0.34;0.28,1.32,10.18;3.72,-3.50
118.80675421,31.89040105,8.53;0.08,82.66,-0.71;0.48,3.95,0.00;-1.85,1.14,0.34;0.28,1.32,10.18;4.05,-3.50
118.80675421,31.89040105,8.53;0.08,82.66,-0.71;0.48,3.95,0.00;-1.85,1.14,0.34;0.28,1.32,10.18;4.05,-13.60
118.80675421,31.89040105,8.53;0.08,82.66,-0.71;0.48,3.95,0.00;-1.85,1.14,0.34;0.28,1.32,10.18;4.06,-13.50
118.80675421,31.89040105,8.53;0.08,82.66,-0.71;0.48,3.95,0.00;-1.85,1.14,0.34;0.28,1.32,10.18;4.10,-13.30
118.80675421,31.89040105,8.53;0.08,82.66,-0.71;0.48,3.95,0.00;-1.85,1.14,0.34;0.28,1.32,10.18;4.13,-13.00
118.80675421,31.89040105,8.53;0.08,82.66,-0.71;0.48,3.95,0.00;-1.40,-1.27,-0.10;-0.36,0.88,9.30;4.17,-12.60
118.80675421,31.89040105,8.53;0.08,82.66,-0.71;0.48,3.95,0.00;-0.98,0.02,-0.73;0.75,0.76,9.23;4.47,-12.50
118.80675421,31.89040105,8.53;0.08,82.66,-0.71;0.48,3.95,0.00;-0.98,0.02,-0.73;0.75,0.76,9.23;4.47,-10.80
118.80675421,31.89040105,8.53;0.08,82.66,-0.71;0.48,3.95,0.00;-0.98,0.02,-0.73;0.75,0.76,9.23;4.50,-10.80
118.80675421,31.89040105,8.53;0.08,82.66,-0.71;0.48,3.95,0.00;-0.98,0.02,-0.73;0.75,0.76,9.23;4.52,-10.70
118.80675421,31.89040105,8.53;0.08,82.66,-0.71;0.48,3.95,0.00;-0.98,0.02,-0.73;0.75,0.76,9.23;4.54,-10.60
118.80675421,31.89040105,8.53;0.08,82.66,-0.71;0.48,3.95,0.00;-0.98,0.02,-0.73;0.75,0.76,9.23;4.58,-10.40
118.80675421,31.89040105,8.53;0.08,82.66,-0.71;0.48,3.95,0.00;-0.98,0.02,-0.73;0.75,0.76,9.23;4.60,-10.20
118.80675421,31.89040105,8.53;0.08,82.66,-0.71;0.48,3.95,0.00;-0.98,0.02,-0.73;0.75,0.76,9.23;4.63,-9.90
118.80675421,31.89040105,8.53;0.08,82.66,-0.71;0.48,3.95,0.00;-0.98,0.02,-0.73;0.75,0.76,9.23;4.65,-6.50
118.80678913,31.89040479,8.53;-0.46,83.39,-0.71;0.56,4.83,-0.03;-0.98,0.02,-0.73;0.75,0.76,9.23;4.94,-6.30
118.80678913,31.89040479,8.53;-0.46,83.39,-0.71;0.56,4.83,-0.03;-0.98,0.02,-0.73;0.75,0.76,9.23;4.97,-5.90
118.80678913,31.89040479,8.53;-0.46,83.39,-0.71;0.56,4.83,-0.03;-0.98,0.02,-0.73;0.75,0.76,9.23;4.99,-5.70
118.80678913,31.89040479,8.53;-0.46,83.39,-0.71;0.56,4.83,-0.03;-0.98,0.02,-0.73;0.75,0.76,9.23;5.02,-5.50
118.80678913,31.89040479,8.53;-0.46,83.39,-0.71;0.56,4.83,-0.03;0.87,-0.33,-0.27;-0.16,0.59,9.80;5.04,-5.30
118.80678913,31.89040479,8.53;-0.46,83.39,-0.71;0.56,4.83,-0.03;0.87,-0.33,-0.27;-0.16,0.59,9.80;5.06,-5.20
118.80678913,31.89040479,8.53;-0.46,83.39,-0.71;0.56,4.83,-0.03;0.87,-0.33,-0.27;-0.16,0.59,9.80;5.08,-5.20
118.80678913,31.89040479,8.53;-0.46,83.39,-0.71;0.56,4.83,-0.03;0.87,-0.33,-0.27;-0.16,0.59,9.80;5.08,-4.80
118.80678913,31.89040479,8.53;-0.46,83.39,-0.71;0.56,4.83,-0.03;0.87,-0.33,-0.27;-0.16,0.59,9.80;5.38,-4.70
118.80678913,31.89040479,8.53;-0.46,83.39,-0.71;0.56,4.83,-0.03;0.87,-0.33,-0.27;-0.16,0.59,9.80;5.40,-4.70
118.80678913,31.89040479,8.53;-0.46,83.39,-0.71;0.56,4.83,-0.03;0.87,-0.33,-0.27;-0.16,0.59,9.80;5.43,-4.80
118.80678913,31.89040479,8.53;-0.46,83.39,-0.71;0.56,4.83,-0.03;0.87,-0.33,-0.27;-0.16,0.59,9.80;5.45,-4.90
118.80678913,31.89040479,8.53;-0.46,83.39,-0.71;0.56,4.83,-0.03;0.87,-0.33,-0.27;-0.16,0.59,9.80;5.48,-5.00
118.80678913,31.89040479,8.53;-0.46,83.39,-0.71;0.56,4.83,-0.03;0.87,-0.33,-0.27;-0.16,0.59,9.80;5.80,-5.00
118.80682787,31.89040853,8.53;-0.47,83.65,-0.68;0.62,5.62,0.01;0.87,-0.33,-0.27;-0.16,0.59,9.80;5.80,-4.00
118.80682787,31.89040853,8.53;-0.47,83.65,-0.68;0.62,5.62,0.01;0.87,-0.33,-0.27;-0.16,0.59,9.80;5.82,-4.00
118.80682787,31.89040853,8.53;-0.47,83.65,-0.68;0.62,5.62,0.01;0.87,-0.33,-0.27;-0.16,0.59,9.80;5.85,-4.10
118.80682787,31.89040853,8.53;-0.47,83.65,-0.68;0.62,5.62,0.01;0.87,-0.33,-0.27;-0.16,0.59,9.80;5.88,-4.20
118.80682787,31.89040853,8.53;-0.47,83.65,-0.68;0.62,5.62,0.01;0.87,-0.33,-0.27;-0.16,0.59,9.80;5.89,-4.30
118.80682787,31.89040853,8.53;-0.47,83.65,-0.68;0.62,5.62,0.01;-0.05,-1.04,-0.18;0.02,0.45,9.09;5.93,-4.40
118.80682787,31.89040853,8.53;-0.47,83.65,-0.68;0.62,5.62,0.01;-0.05,-1.04,-0.18;0.02,0.45,9.09;5.93,-4.50
118.80682787,31.89040853,8.53;-0.47,83.65,-0.68;0.62,5.62,0.01;-0.05,-1.04,-0.18;0.02,0.45,9.09;5.93,-4.50
118.80682787,31.89040853,8.53;-0.47,83.65,-0.68;0.62,5.62,0.01;-0.05,-1.04,-0.18;0.02,0.45,9.09;6.25,-4.80
118.80682787,31.89040853,8.53;-0.47,83.65,-0.68;0.62,5.62,0.01;-0.05,-1.04,-0.18;0.02,0.45,9.09;6.28,-4.90
118.80682787,31.89040853,8.53;-0.47,83.65,-0.68;0.62,5.62,0.01;-0.05,-1.04,-0.18;0.02,0.45,9.09;6.29,-5.10
118.80682787,31.89040853,8.53;-0.47,83.65,-0.68;0.62,5.62,0.01;-0.05,-1.04,-0.18;0.02,0.45,9.09;6.31,-5.30
118.80682787,31.89040853,8.53;-0.47,83.65,-0.68;0.62,5.62,0.01;-0.05,-1.04,-0.18;0.02,0.45,9.09;6.35,-5.40
118.80682787,31.89040853,8.53;-0.47,83.65,-0.68;0.62,5.62,0.01;-0.05,-1.04,-0.18;0.02,0.45,9.09;6.36,-5.50
118.80682787,31.89040853,8.53;-0.47,83.65,-0.68;0.62,5.62,0.01;-0.05,-1.04,-0.18;0.02,0.45,9.09;6.36,-13.10
118.80687558,31.89041283,8.54;-0.70,84.01,-0.62;0.67,6.45,0.02;-0.05,-1.04,-0.18;0.02,0.45,9.09;6.65,-14.50
118.80687558,31.89041283,8.54;-0.70,84.01,-0.62;0.67,6.45,0.02;-0.05,-1.04,-0.18;0.02,0.45,9.09;6.67,-16.10
118.80687558,31.89041283,8.54;-0.70,84.01,-0.62;0.67,6.45,0.02;-0.05,-1.04,-0.18;0.02,0.45,9.09;6.69,-17.00
118.80687558,31.89041283,8.54;-0.70,84.01,-0.62;0.67,6.45,0.02;-0.05,-1.04,-0.18;0.02,0.45,9.09;6.72,-18.70
118.80687558,31.89041283,8.54;-0.70,84.01,-0.62;0.67,6.45,0.02;-0.35,0.49,-0.11;0.25,0.67,9.50;6.74,-20.50
118.80687558,31.89041283,8.54;-0.70,84.01,-0.62;0.67,6.45,0.02;1.18,-0.24,-5.25;1.03,1.35,9.97;6.74,-22.30
118.80687558,31.89041283,8.54;-0.70,84.01,-0.62;0.67,6.45,0.02;1.18,-0.24,-5.25;1.03,1.35,9.97;6.74,-22.30
118.80687558,31.89041283,8.54;-0.70,84.01,-0.62;0.67,6.45,0.02;1.18,-0.24,-5.25;1.03,1.35,9.97;7.02,-44.90
118.80687558,31.89041283,8.54;-0.70,84.01,-0.62;0.67,6.45,0.02;1.18,-0.24,-5.25;1.03,1.35,9.97;7.03,-45.50
118.80687558,31.89041283,8.54;-0.70,84.01,-0.62;0.67,6.45,0.02;1.18,-0.24,-5.25;1.03,1.35,9.97;7.05,-46.70
118.80687558,31.89041283,8.54;-0.70,84.01,-0.62;0.67,6.45,0.02;1.18,-0.24,-5.25;1.03,1.35,9.97;7.07,-47.80
118.80687558,31.89041283,8.54;-0.70,84.01,-0.62;0.67,6.45,0.02;1.18,-0.24,-5.25;1.03,1.35,9.97;7.10,-48.90
118.80687558,31.89041283,8.54;-0.70,84.01,-0.62;0.67,6.45,0.02;1.18,-0.24,-5.25;1.03,1.35,9.97;7.34,-49.40
118.80687558,31.89041283,8.54;-0.70,84.01,-0.62;0.67,6.45,0.02;1.18,-0.24,-5.25;1.03,1.35,9.97;7.34,-52.60
118.80692588,31.89041606,8.56;-1.10,88.62,-0.81;0.21,7.15,0.02;1.18,-0.24,-5.25;1.03,1.35,9.97;7.36,-52.20
118.80692588,31.89041606,8.56;-1.10,88.62,-0.81;0.21,7.15,0.02;1.18,-0.24,-5.25;1.03,1.35,9.97;7.39,-51.60
118.80692588,31.89041606,8.56;-1.10,88.62,-0.81;0.21,7.15,0.02;1.18,-0.24,-5.25;1.03,1.35,9.97;7.42,-51.30
118.80692588,31.89041606,8.56;-1.10,88.62,-0.81;0.21,7.15,0.02;1.18,-0.24,-5.25;1.03,1.35,9.97;7.44,-50.70
118.80692588,31.89041606,8.56;-1.10,88.62,-0.81;0.21,7.15,0.02;0.58,-0.02,-8.64;1.77,0.85,9.00;7.46,-50.00
118.80692588,31.89041606,8.56;-1.10,88.62,-0.81;0.21,7.15,0.02;0.37,0.63,-8.05;1.36,0.41,9.28;7.47,-49.40
118.80692588,31.89041606,8.56;-1.10,88.62,-0.81;0.21,7.15,0.02;0.37,0.63,-8.05;1.36,0.41,9.28;7.47,-48.80
118.80692588,31.89041606,8.56;-1.10,88.62,-0.81;0.21,7.15,0.02;0.37,0.63,-8.05;1.36,0.41,9.28;7.73,-43.20
118.80692588,31.89041606,8.56;-1.10,88.62,-0.81;0.21,7.15,0.02;0.37,0.63,-8.05;1.36,0.41,9.28;7.75,-42.60
118.80692588,31.89041606,8.56;-1.10,88.62,-0.81;0.21,7.15,0.02;0.37,0.63,-8.05;1.36,0.41,9.28;7.76,-42.00
118.80692588,31.89041606,8.56;-1.10,88.62,-0.81;0.21,7.15,0.02;0.37,0.63,-8.05;1.36,0.41,9.28;7.77,-41.40
118.80692588,31.89041606,8.56;-1.10,88.62,-0.81;0.21,7.15,0.02;0.37,0.63,-8.05;1.36,0.41,9.28;7.79,-40.80
118.80692588,31.89041606,8.56;-1.10,88.62,-0.81;0.21,7.15,0.02;0.37,0.63,-8.05;1.36,0.41,9.28;7.81,-40.50
118.80692588,31.89041606,8.56;-1.10,88.62,-0.81;0.21,7.15,0.02;0.37,0.63,-8.05;1.36,0.41,9.28;7.83,-39.70
118.80692588,31.89041606,8.56;-1.10,88.62,-0.81;0.21,7.15,0.02;0.37,0.63,-8.05;1.36,0.41,9.28;7.83,-12.30
118.80698528,31.89041465,8.58;-0.41,93.90,-0.83;-0.57,7.81,0.03;0.37,0.63,-8.05;1.36,0.41,9.28;8.06,-8.60
118.80698528,31.89041465,8.58;-0.41,93.90,-0.83;-0.57,7.81,0.03;0.37,0.63,-8.05;1.36,0.41,9.28;8.09,-6.60
118.80698528,31.89041465,8.58;-0.41,93.90,-0.83;-0.57,7.81,0.03;0.37,0.63,-8.05;1.36,0.41,9.28;8.12,-2.40
118.80698528,31.89041465,8.58;-0.41,93.90,-0.83;-0.57,7.81,0.03;0.37,0.63,-8.05;1.36,0.41,9.28;8.13,2.20
118.80698528,31.89041465,8.58;-0.41,93.90,-0.83;-0.57,7.81,0.03;2.33,4.52,7.11;-0.48,0.77,9.66;8.15,7.10
118.80698528,31.89041465,8.58;-0.41,93.90,-0.83;-0.57,7.81,0.03;2.33,4.52,7.11;-0.48,0.77,9.66;8.38,9.70
118.80698528,31.89041465,8.58;-0.41,93.90,-0.83;-0.57,7.81,0.03;2.33,4.52,7.11;-0.48,0.77,9.66;8.38,64.50
118.80698528,31.89041465,8.58;-0.41,93.90,-0.83;-0.57,7.81,0.03;2.33,4.52,7.11;-0.48,0.77,9.66;8.39,67.80
118.80698528,31.89041465,8.58;-0.41,93.90,-0.83;-0.57,7.81,0.03;2.33,4.52,7.11;-0.48,0.77,9.66;8.41,70.80
118.80698528,31.89041465,8.58;-0.41,93.90,-0.83;-0.57,7.81,0.03;2.33,4.52,7.11;-0.48,0.77,9.66;8.42,72.10
118.80698528,31.89041465,8.58;-0.41,93.90,-0.83;-0.57,7.81,0.03;2.33,4.52,7.11;-0.48,0.77,9.66;8.44,74.70
118.80698528,31.89041465,8.58;-0.41,93.90,-0.83;-0.57,7.81,0.03;2.33,4.52,7.11;-0.48,0.77,9.66;8.45,77.00
118.80698528,31.89041465,8.58;-0.41,93.90,-0.83;-0.57,7.81,0.03;2.33,4.52,7.11;-0.48,0.77,9.66;8.48,79.20
118.80698528,31.89041465,8.58;-0.41,93.90,-0.83;-0.57,7.81,0.03;2.33,4.52,7.11;-0.48,0.77,9.66;8.48,83.50
118.80704550,31.89041290,8.59;0.64,85.99,-0.69;0.44,8.41,0.00;2.33,4.52,7.11;-0.48,0.77,9.66;8.72,82.60
118.80704550,31.89041290,8.59;0.64,85.99,-0.69;0.44,8.41,0.00;2.33,4.52,7.11;-0.48,0.77,9.66;8.74,80.60
118.80704550,31.89041290,8.59;0.64,85.99,-0.69;0.44,8.41,0.00;2.33,4.52,7.11;-0.48,0.77,9.66;8.76,78.20
118.80704550,31.89041290,8.59;0.64,85.99,-0.69;0.44,8.41,0.00;2.33,4.52,7.11;-0.48,0.77,9.66;8.77,75.40
118.80704550,31.89041290,8.59;0.64,85.99,-0.69;0.44,8.41,0.00;0.60,-1.48,17.51;-2.81,0.80,10.08;8.78,72.30
118.80704550,31.89041290,8.59;0.64,85.99,-0.69;0.44,8.41,0.00;-1.23,-2.65,11.23;-2.36,0.80,9.90;8.78,70.70
118.80704550,31.89041290,8.59;0.64,85.99,-0.69;0.44,8.41,0.00;-1.23,-2.65,11.23;-2.36,0.80,9.90;8.80,67.00
118.80704550,31.89041290,8.59;0.64,85.99,-0.69;0.44,8.41,0.00;-1.23,-2.65,11.23;-2.36,0.80,9.90;8.80,6.10
118.80704550,31.89041290,8.59;0.64,85.99,-0.69;0.44,8.41,0.00;-1.23,-2.65,11.23;-2.36,0.80,9.90;9.03,3.80
118.80704550,31.89041290,8.59;0.64,85.99,-0.69;0.44,8.41,0.00;-1.23,-2.65,11.23;-2.36,0.80,9.90;9.04,-0.90
118.80704550,31.89041290,8.59;0.64,85.99,-0.69;0.44,8.41,0.00;-1.23,-2.65,11.23;-2.36,0.80,9.90;9.06,-5.50
118.80704550,31.89041290,8.59;0.64,85.99,-0.69;0.44,8.41,0.00;-1.23,-2.65,11.23;-2.36,0.80,9.90;9.07,-9.90
118.80704550,31.89041290,8.59;0.64,85.99,-0.69;0.44,8.41,0.00;-1.23,-2.65,11.23;-2.36,0.80,9.90;9.09,-14.20
