289361.696	3497536.785	5.391	-0.00390
289361.620	3497536.854	5.391	-0.01070
289361.542	3497536.921	5.390	-0.01048
289361.462	3497536.989	5.389	-0.01199
289361.355	3497537.082	5.387	-0.01044
289361.267	3497537.156	5.386	-0.01078
289361.168	3497537.240	5.385	-0.01111
289361.058	3497537.333	5.383	-0.01031
289360.937	3497537.435	5.381	-0.01074
289360.805	3497537.546	5.379	-0.01071
289360.662	3497537.666	5.378	-0.01074
289360.509	3497537.791	5.375	-0.01059
289360.429	3497537.856	5.374	-0.01058
289360.346	3497537.923	5.373	-0.01048
289360.261	3497537.992	5.372	-0.01041
289360.173	3497538.063	5.371	-0.01040
289360.083	3497538.135	5.369	-0.01041
289359.992	3497538.209	5.368	-0.01046
289359.898	3497538.284	5.367	-0.01028
289359.802	3497538.361	5.366	-0.01029
289359.704	3497538.439	5.364	-0.01025
289359.603	3497538.519	5.363	-0.01035
289359.501	3497538.599	5.362	-0.01049
289359.397	3497538.681	5.361	-0.01049
289359.291	3497538.765	5.359	-0.01045
289359.183	3497538.850	5.357	-0.01037
289359.073	3497538.936	5.356	-0.01039
289358.961	3497539.024	5.355	-0.01039
289358.847	3497539.113	5.353	-0.01045
289358.731	3497539.204	5.352	-0.01046
289358.612	3497539.294	5.350	-0.01038
289358.490	3497539.386	5.348	-0.01030
289358.366	3497539.479	5.347	-0.01026
289358.240	3497539.573	5.345	-0.01022
289358.111	3497539.668	5.343	-0.01016
289357.980	3497539.765	5.342	-0.01010
289357.848	3497539.864	5.340	-0.00994
289357.713	3497539.964	5.338	-0.00973
289357.576	3497540.065	5.337	-0.00966
289357.437	3497540.168	5.335	-0.00967
289357.296	3497540.272	5.333	-0.00971
289357.152	3497540.377	5.332	-0.00968
289357.006	3497540.482	5.330	-0.00978
289356.857	3497540.589	5.328	-0.00971
289356.706	3497540.697	5.327	-0.00959
289356.553	3497540.807	5.325	-0.00950
289356.398	3497540.918	5.323	-0.00941
289356.241	3497541.031	5.321	-0.00931
289356.082	3497541.145	5.319	-0.00923
289355.920	3497541.261	5.317	-0.00918
289355.756	3497541.378	5.315	-0.00917
289355.589	3497541.496	5.313	-0.00912
289355.419	3497541.615	5.311	-0.00896
289355.247	3497541.735	5.310	-0.00873
289355.071	3497541.855	5.308	-0.00845
289354.894	3497541.977	5.306	-0.00811
289354.715	3497542.100	5.304	-0.00781
289354.534	3497542.224	5.302	-0.00732
289354.350	3497542.350	5.300	-0.00698
289354.165	3497542.477	5.298	-0.00665
289353.977	3497542.605	5.297	-0.00625
289353.787	3497542.734	5.295	-0.00579
289353.594	3497542.864	5.294	-0.00533
289353.399	3497542.995	5.293	-0.00478
289353.202	3497543.127	5.292	-0.00418
289353.003	3497543.260	5.291	-0.00354
289352.801	3497543.394	5.290	-0.00295
289352.598	3497543.530	5.289	-0.00245
289352.393	3497543.667	5.288	-0.00199
289352.186	3497543.805	5.288	-0.00154
289351.975	3497543.944	5.287	-0.00113
289351.761	3497544.085	5.287	-0.00066
289351.546	3497544.226	5.288	-0.00023
289351.329	3497544.369	5.288	0.00012
289351.112	3497544.511	5.288	0.00039
289350.894	3497544.655	5.288	0.00055
289350.676	3497544.798	5.288	0.00069
289350.458	3497544.941	5.289	0.00082
289350.239	3497545.085	5.289	0.00087
289350.021	3497545.229	5.290	0.00086
289349.802	3497545.372	5.290	0.00081
289349.583	3497545.516	5.290	0.00079
289349.364	3497545.661	5.290	0.00081
289349.145	3497545.806	5.291	0.00076
