218333.550	3522041.415	1.5300
218333.655	3522041.411	1.5269
218333.767	3522041.412	1.5242
218333.891	3522041.412	1.5209
218334.004	3522041.412	1.5182
218334.137	3522041.415	1.5151
218334.290	3522041.418	1.5118
218334.403	3522041.422	1.5093
218334.524	3522041.427	1.5069
218334.654	3522041.432	1.5045
218334.793	3522041.439	1.5023
218334.940	3522041.447	1.5002
218335.096	3522041.454	1.4980
218335.261	3522041.463	1.4960
218335.433	3522041.471	1.4944
218335.611	3522041.481	1.4931
218335.794	3522041.490	1.4922
218335.980	3522041.498	1.4911
218336.169	3522041.505	1.4903
218336.360	3522041.513	1.4898
218336.555	3522041.522	1.4895
218336.753	3522041.532	1.4896
218336.954	3522041.541	1.4898
218337.056	3522041.546	1.4900
218337.159	3522041.551	1.4903
218337.263	3522041.556	1.4907
218337.369	3522041.560	1.4909
218337.476	3522041.565	1.4912
218337.585	3522041.569	1.4916
218337.695	3522041.573	1.4921
218337.806	3522041.577	1.4927
218337.918	3522041.582	1.4933
218338.030	3522041.587	1.4939
218338.144	3522041.591	1.4945
218338.258	3522041.595	1.4952
218338.373	3522041.599	1.4960
218338.490	3522041.603	1.4970
218338.607	3522041.607	1.4979
218338.726	3522041.612	1.4988
218338.847	3522041.616	1.4997
218338.969	3522041.620	1.5007
218339.093	3522041.624	1.5017
218339.218	3522041.628	1.5027
218339.343	3522041.631	1.5036
218339.470	3522041.634	1.5046
218339.597	3522041.637	1.5056
218339.725	3522041.639	1.5067
218339.854	3522041.642	1.5079
218339.984	3522041.645	1.5090
218340.115	3522041.648	1.5101
218340.247	3522041.653	1.5114
218340.381	3522041.659	1.5126
218340.516	3522041.665	1.5139
218340.653	3522041.671	1.5153
218340.791	3522041.677	1.5165
218340.931	3522041.682	1.5177
218341.071	3522041.687	1.5189
218341.213	3522041.691	1.5203
218341.356	3522041.696	1.5217
218341.500	3522041.701	1.5231
218341.646	3522041.705	1.5244
218341.792	3522041.709	1.5257
218341.940	3522041.712	1.5271
218342.088	3522041.716	1.5286
218342.238	3522041.719	1.5301
218342.388	3522041.723	1.5317
218342.539	3522041.727	1.5333
218342.690	3522041.730	1.5348
218342.842	3522041.732	1.5363
218342.995	3522041.734	1.5378
218343.148	3522041.735	1.5394
218343.303	3522041.733	1.5407
218343.458	3522041.731	1.5419
218343.615	3522041.730	1.5433
218343.774	3522041.729	1.5445
218343.933	3522041.727	1.5457
218344.094	3522041.726	1.5469
218344.255	3522041.723	1.5480
218344.418	3522041.720	1.5488
218344.580	3522041.717	1.5497
218344.744	3522041.713	1.5507
218344.908	3522041.710	1.5516
218345.073	3522041.706	1.5526
218345.238	3522041.703	1.5535
218345.405	3522041.698	1.5543
218345.572	3522041.694	1.5550
218345.740	3522041.689	1.5557
218345.910	3522041.685	1.5564
218346.082	3522041.681	1.5572
218346.254	3522041.677	1.5579
218346.430	3522041.674	1.5585
218346.607	3522041.672	1.5591
218346.785	3522041.669	1.5597
218346.964	3522041.666	1.5602
218347.145	3522041.663	1.5608
218347.326	3522041.661	1.5613
218347.508	3522041.658	1.5618
218347.691	3522041.656	1.5625
218347.877	3522041.653	1.5630
218348.063	3522041.650	1.5635
218348.251	3522041.647	1.5641
218348.440	3522041.643	1.5647
218348.631	3522041.640	1.5652
218348.823	3522041.636	1.5657
218349.016	3522041.632	1.5662
218349.210	3522041.628	1.5667
218349.404	3522041.624	1.5673
218349.599	3522041.619	1.5678
218349.795	3522041.615	1.5684
218349.992	3522041.611	1.5688
218350.189	3522041.605	1.5692
218350.385	3522041.599	1.5696
218350.583	3522041.593	1.5699
218350.783	3522041.587	1.5702
218350.983	3522041.581	1.5705
218351.185	3522041.576	1.5709
218351.388	3522041.569	1.5713
218351.592	3522041.563	1.5715
218351.797	3522041.555	1.5716
218352.002	3522041.548	1.5717
218352.208	3522041.540	1.5718
218352.416	3522041.533	1.5719
218352.625	3522041.526	1.5720
218352.835	3522041.520	1.5721
218353.046	3522041.514	1.5724
218353.258	3522041.507	1.5726
218353.471	3522041.500	1.5727
218353.685	3522041.493	1.5728
218353.899	3522041.485	1.5729
218354.115	3522041.476	1.5730
218354.331	3522041.469	1.5730
218354.548	3522041.462	1.5731
218354.766	3522041.455	1.5731
218354.984	3522041.448	1.5733
218355.203	3522041.441	1.5734
218355.422	3522041.433	1.5735
218355.643	3522041.426	1.5736
218355.864	3522041.419	1.5737
218356.087	3522041.412	1.5738
218356.312	3522041.404	1.5739
218356.537	3522041.397	1.5740
218356.763	3522041.389	1.5741
218356.990	3522041.382	1.5741
218357.218	3522041.374	1.5741
218357.447	3522041.366	1.5741
218357.677	3522041.358	1.5742
218357.907	3522041.350	1.5744
218358.137	3522041.342	1.5745
218358.369	3522041.334	1.5745
218358.601	3522041.326	1.5746
218358.834	3522041.319	1.5747
218359.068	3522041.311	1.5748
218359.303	3522041.303	1.5749
218359.540	3522041.294	1.5750
218359.779	3522041.286	1.5751
218360.018	3522041.277	1.5751
218360.259	3522041.268	1.5751
218360.500	3522041.259	1.5752
218360.743	3522041.251	1.5753
218360.986	3522041.242	1.5754
218361.230	3522041.233	1.5755
218361.474	3522041.224	1.5756
218361.719	3522041.215	1.5755
218361.964	3522041.205	1.5753
218362.210	3522041.196	1.5751
218362.457	3522041.187	1.5751
218362.706	3522041.179	1.5750
218362.955	3522041.170	1.5750
218363.205	3522041.161	1.5750
218363.457	3522041.151	1.5749
218363.711	3522041.142	1.5746
218363.965	3522041.133	1.5746
218364.221	3522041.125	1.5746
218364.477	3522041.117	1.5746
218364.734	3522041.109	1.5744
218364.992	3522041.100	1.5743
218365.250	3522041.091	1.5743
218365.509	3522041.082	1.5741
218365.768	3522041.073	1.5740
218366.028	3522041.065	1.5740
218366.289	3522041.057	1.5739
218366.550	3522041.048	1.5738
218366.812	3522041.039	1.5738
218367.075	3522041.030	1.5738
218367.338	3522041.021	1.5736
218367.602	3522041.013	1.5735
218367.866	3522041.005	1.5736
218368.130	3522040.997	1.5737
218368.394	3522040.989	1.5736
218368.660	3522040.980	1.5735
218368.925	3522040.971	1.5732
218369.190	3522040.961	1.5731
218369.455	3522040.952	1.5731
218369.720	3522040.944	1.5730
218369.986	3522040.936	1.5730
218370.252	3522040.928	1.5729
218370.517	3522040.920	1.5730
218370.783	3522040.911	1.5729
218371.049	3522040.903	1.5728
218371.315	3522040.894	1.5727
218371.581	3522040.886	1.5728
218371.847	3522040.877	1.5728
218372.113	3522040.869	1.5726
218372.379	3522040.860	1.5725
218372.645	3522040.851	1.5726
218372.910	3522040.843	1.5726
218373.177	3522040.835	1.5726
218373.443	3522040.827	1.5728
218373.709	3522040.819	1.5729
218373.975	3522040.811	1.5729
218374.242	3522040.802	1.5728
218374.509	3522040.793	1.5728
218374.776	3522040.784	1.5727
218375.043	3522040.775	1.5727
218375.310	3522040.766	1.5727
218375.578	3522040.758	1.5728
218375.845	3522040.750	1.5728
218376.112	3522040.741	1.5729
218376.379	3522040.733	1.5729
218376.647	3522040.724	1.5728
218376.914	3522040.715	1.5728
218377.181	3522040.706	1.5728
218377.448	3522040.697	1.5727
218377.715	3522040.688	1.5728
218377.982	3522040.680	1.5729
218378.249	3522040.672	1.5730
218378.516	3522040.664	1.5730
218378.783	3522040.656	1.5730
218379.050	3522040.648	1.5729
218379.317	3522040.640	1.5728
218379.583	3522040.631	1.5724
218379.849	3522040.622	1.5721
218380.115	3522040.612	1.5718
218380.381	3522040.602	1.5717
218380.646	3522040.594	1.5716
218380.912	3522040.585	1.5714
218381.177	3522040.577	1.5713
218381.443	3522040.569	1.5712
218381.708	3522040.560	1.5710
218381.973	3522040.551	1.5709
218382.238	3522040.542	1.5707
218382.503	3522040.533	1.5705
218382.767	3522040.524	1.5702
218383.032	3522040.515	1.5699
218383.297	3522040.506	1.5697
218383.561	3522040.497	1.5695
218383.825	3522040.489	1.5693
