120.7789958	31.5941690
120.7789967	31.5941685
120.7789977	31.5941679
120.7789988	31.5941673
120.7789998	31.5941667
120.7790010	31.5941660
120.7790022	31.5941652
120.7790034	31.5941644
120.7790046	31.5941636
120.7790058	31.5941627
120.7790066	31.5941621
120.7790074	31.5941615
120.7790082	31.5941608
120.7790093	31.5941599
120.7790101	31.5941589
120.7790109	31.5941577
120.7790116	31.5941565
120.7790121	31.5941557
120.7790125	31.5941549
120.7790131	31.5941540
120.7790136	31.5941531
120.7790142	31.5941521
120.7790148	31.5941512
120.7790155	31.5941503
120.7790163	31.5941494
120.7790170	31.5941486
120.7790178	31.5941477
120.7790185	31.5941469
120.7790193	31.5941460
120.7790201	31.5941451
120.7790209	31.5941442
120.7790217	31.5941433
120.7790226	31.5941424
120.7790236	31.5941415
120.7790247	31.5941405
120.7790259	31.5941396
120.7790271	31.5941386
120.7790283	31.5941376
120.7790296	31.5941366
120.7790310	31.5941356
120.7790324	31.5941347
120.7790337	31.5941337
120.7790351	31.5941328
120.7790366	31.5941320
120.7790382	31.5941313
120.7790398	31.5941305
120.7790414	31.5941298
120.7790431	31.5941291
120.7790448	31.5941284
120.7790466	31.5941278
120.7790484	31.5941272
120.7790502	31.5941266
120.7790520	31.5941260
120.7790537	31.5941255
120.7790554	31.5941249
120.7790571	31.5941244
120.7790589	31.5941239
120.7790606	31.5941234
120.7790624	31.5941228
120.7790643	31.5941223
120.7790662	31.5941218
120.7790681	31.5941213
120.7790701	31.5941208
120.7790719	31.5941201
120.7790737	31.5941193
120.7790755	31.5941185
120.7790774	31.5941176
120.7790783	31.5941172
120.7790792	31.5941168
120.7790802	31.5941164
120.7790812	31.5941159
120.7790821	31.5941155
120.7790831	31.5941151
120.7790841	31.5941146
120.7790852	31.5941141
120.7790862	31.5941137
120.7790872	31.5941132
120.7790883	31.5941128
120.7790894	31.5941123
120.7790904	31.5941118
120.7790914	31.5941113
120.7790924	31.5941107
120.7790934	31.5941102
120.7790944	31.5941097
120.7790954	31.5941091
120.7790963	31.5941086
120.7790973	31.5941080
120.7790983	31.5941075
120.7790992	31.5941069
120.7791002	31.5941064
120.7791011	31.5941058
120.7791021	31.5941053
120.7791030	31.5941048
120.7791040	31.5941042
120.7791049	31.5941037
120.7791058	31.5941032
120.7791068	31.5941027
120.7791077	31.5941021
120.7791086	31.5941016
120.7791095	31.5941011
120.7791105	31.5941006
120.7791114	31.5941001
120.7791123	31.5940996
120.7791133	31.5940991
120.7791142	31.5940986
120.7791151	31.5940981
120.7791161	31.5940976
120.7791170	31.5940971
120.7791179	31.5940966
120.7791189	31.5940961
120.7791198	31.5940956
120.7791208	31.5940951
120.7791217	31.5940946
120.7791227	31.5940941
120.7791237	31.5940936
120.7791247	31.5940930
120.7791257	31.5940925
120.7791266	31.5940920
120.7791276	31.5940914
120.7791286	31.5940909
120.7791297	31.5940904
120.7791307	31.5940899
120.7791317	31.5940895
120.7791327	31.5940890
120.7791338	31.5940885
120.7791348	31.5940880
120.7791358	31.5940876
120.7791368	31.5940871
120.7791378	31.5940866
