530357.593	4323825.048	3.259	0.000	0.000	0	0
530357.570	4323824.935	3.258	0.000	0.000	0	0
530357.541	4323824.681	3.256	0.000	0.000	0	0
530357.522	4323824.524	3.252	0.000	0.000	0	0
530357.495	4323824.278	3.246	0.000	0.000	0	0
530357.410	4323823.450	3.243	0.000	0.000	0	0
530357.302	4323822.341	3.232	0.000	0.000	0	0
530357.285	4323822.141	3.231	0.000	0.000	0	0
530357.201	4323821.096	3.215	0.000	0.000	0	0
530357.187	4323820.875	3.205	0.000	0.000	0	0
530357.153	4323820.422	3.183	0.000	0.000	0	0
530357.082	4323818.981	3.178	0.000	0.000	0	0
530357.057	4323817.267	3.141	0.000	0.000	0	0
530357.058	4323817.134	3.138	0.000	0.000	0	0
530357.077	4323816.364	3.119	0.000	0.000	0	0
530357.124	4323815.409	3.095	0.000	0.000	0	0
530357.131	4323815.291	3.049	0.000	0.000	0	0
530357.255	4323813.729	3.032	0.000	0.000	0	0
530357.305	4323813.240	3.000	0.000	0.000	0	0
530357.552	4323811.423	2.993	0.000	0.000	0	0
530357.796	4323810.051	2.956	0.000	0.000	0	0
530357.823	4323809.910	2.953	0.000	0.000	0	0
530357.975	4323809.206	2.950	0.000	0.000	0	0
530358.038	4323808.923	2.925	0.000	0.000	0	0
530358.269	4323807.923	2.902	0.000	0.000	0	0
530358.493	4323807.063	2.886	0.000	0.000	0	0
530358.859	4323805.731	2.858	0.000	0.000	0	0
530358.993	4323805.274	2.845	0.000	0.000	0	0
530359.653	4323803.277	2.809	0.000	0.000	0	0
530359.763	4323802.966	2.795	0.000	0.000	0	0
530360.446	4323801.219	2.760	0.000	0.000	0	0
530360.847	4323800.251	2.753	0.000	0.000	0	0
530360.989	4323799.931	2.725	0.000	0.000	0	0
530361.446	4323798.954	2.704	0.000	0.000	0	0
530361.604	4323798.622	2.695	0.000	0.000	0	0
530361.765	4323798.289	2.682	0.000	0.000	0	0
530362.638	4323796.613	2.634	0.000	0.000	0	0
530362.826	4323796.277	2.630	0.000	0.000	0	0
530363.954	4323794.398	2.575	0.000	0.000	0	0
530364.176	4323794.056	2.564	0.000	0.000	0	0
530364.520	4323793.541	2.544	0.000	0.000	0	0
530365.881	4323791.656	2.487	0.000	0.000	0	0
530367.669	4323789.488	2.418	0.000	0.000	0	0
530368.114	4323788.989	2.413	0.000	0.000	0	0
530369.187	4323787.837	2.373	0.000	0.000	0	0
530370.147	4323786.871	2.345	0.000	0.000	0	0
530370.311	4323786.710	2.255	0.000	0.000	0	0
530373.320	4323784.102	2.236	0.000	0.000	0	0
530375.456	4323782.539	2.169	0.000	0.000	0	0
530375.659	4323782.403	2.163	0.000	0.000	0	0
530377.990	4323780.946	2.100	0.000	0.000	0	0
530378.652	4323780.571	2.089	0.000	0.000	0	0
530379.099	4323780.324	2.016	0.000	0.000	0	0
530384.798	4323777.605	1.980	0.000	0.000	0	0
530385.294	4323777.392	1.977	0.000	0.000	0	0
530385.545	4323777.283	1.973	0.000	0.000	0	0
530387.849	4323776.319	1.961	0.000	0.000	0	0
530388.900	4323775.891	1.950	0.000	0.000	0	0
530390.229	4323775.360	1.946	0.000	0.000	0	0
530396.382	4323772.944	1.945	0.000	0.000	0	0
530396.968	4323772.715	1.943	0.000	0.000	0	0
530398.156	4323772.255	1.943	0.000	0.000	0	0
530401.195	4323771.077	1.944	0.000	0.000	0	0
530403.390	4323770.224	1.944	0.000	0.000	0	0
530404.981	4323769.596	1.946	0.000	0.000	0	0
530405.626	4323769.341	1.947	0.000	0.000	0	0
530406.603	4323768.952	1.948	0.000	0.000	0	0
530409.250	4323767.898	1.952	0.000	0.000	0	0
530410.600	4323767.358	1.953	0.000	0.000	0	0
530416.150	4323765.117	1.958	0.000	0.000	0	0
530417.215	4323764.682	1.960	0.000	0.000	0	0
530420.845	4323763.188	1.962	0.000	0.000	0	0
530421.214	4323763.036	1.962	0.000	0.000	0	0
530424.189	4323761.810	1.963	0.000	0.000	0	0
530426.057	4323761.039	1.964	0.000	0.000	0	0
530429.801	4323759.485	1.964	0.000	0.000	0	0
530431.299	4323758.862	1.967	0.000	0.000	0	0
530435.420	4323757.129	1.968	0.000	0.000	0	0
530436.170	4323756.812	1.968	0.000	0.000	0	0
530436.545	4323756.653	1.971	0.000	0.000	0	0
530437.290	4323756.336	1.972	0.000	0.000	0	0
530440.273	4323755.067	1.974	0.000	0.000	0	0
530442.133	4323754.278	1.975	0.000	0.000	0	0
530444.362	4323753.330	1.975	0.000	0.000	0	0
530445.104	4323753.015	1.975	0.000	0.000	0	0
530447.701	4323751.910	1.973	0.000	0.000	0	0
530448.817	4323751.437	1.973	0.000	0.000	0	0
530449.562	4323751.122	1.972	0.000	0.000	0	0
530453.280	4323749.551	1.971	0.000	0.000	0	0
530454.019	4323749.236	1.968	0.000	0.000	0	0
530458.830	4323747.228	1.965	0.000	0.000	0	0
530464.015	4323745.064	1.965	0.000	0.000	0	0
530468.098	4323743.362	1.964	0.000	0.000	0	0
530468.839	4323743.054	1.963	0.000	0.000	0	0
530470.331	4323742.440	1.961	0.000	0.000	0	0
530475.914	4323740.156	1.961	0.000	0.000	0	0
530479.611	4323738.639	1.960	0.000	0.000	0	0
530479.980	4323738.486	1.960	0.000	0.000	0	0
530485.524	4323736.215	1.960	0.000	0.000	0	0
530488.492	4323735.001	1.961	0.000	0.000	0	0
530490.347	4323734.241	1.962	0.000	0.000	0	0
530490.717	4323734.089	1.963	0.000	0.000	0	0
530500.345	4323730.118	1.964	0.000	0.000	0	0
530501.456	4323729.658	1.964	0.000	0.000	0	0
530502.565	4323729.199	1.964	0.000	0.000	0	0
530506.258	4323727.674	1.963	0.000	0.000	0	0
530510.312	4323726.012	1.963	0.000	0.000	0	0
530511.419	4323725.559	1.961	0.000	0.000	0	0
530512.527	4323725.108	1.961	0.000	0.000	0	0
530514.372	4323724.353	1.960	0.000	0.000	0	0
530517.331	4323723.146	1.960	0.000	0.000	0	0
530518.438	4323722.694	1.960	0.000	0.000	0	0
530522.138	4323721.185	1.961	0.000	0.000	0	0
530523.618	4323720.581	1.961	0.000	0.000	0	0
530525.467	4323719.824	1.963	0.000	0.000	0	0
530527.682	4323718.915	1.963	0.000	0.000	0	0
530528.421	4323718.611	1.965	0.000	0.000	0	0
530535.420	4323715.712	1.965	0.000	0.000	0	0
530536.154	4323715.408	1.965	0.000	0.000	0	0
530537.992	4323714.650	1.965	0.000	0.000	0	0
530539.464	4323714.043	1.964	0.000	0.000	0	0
530543.500	4323712.377	1.963	0.000	0.000	0	0
530545.704	4323711.462	1.962	0.000	0.000	0	0
530549.374	4323709.943	1.962	0.000	0.000	0	0
530551.583	4323709.034	1.962	0.000	0.000	0	0
530554.154	4323707.973	1.964	0.000	0.000	0	0
530554.522	4323707.821	1.965	0.000	0.000	0	0
530559.305	4323705.836	1.967	0.000	0.000	0	0
530559.673	4323705.683	1.968	0.000	0.000	0	0
530564.093	4323703.837	1.971	0.000	0.000	0	0
530565.195	4323703.374	1.971	0.000	0.000	0	0
530569.957	4323701.360	1.974	0.000	0.000	0	0
530570.689	4323701.049	1.975	0.000	0.000	0	0
530572.516	4323700.271	1.976	0.000	0.000	0	0
530575.446	4323699.020	1.977	0.000	0.000	0	0
530576.541	4323698.548	1.978	0.000	0.000	0	0
530577.639	4323698.077	1.978	0.000	0.000	0	0
530579.834	4323697.135	1.978	0.000	0.000	0	0
530580.568	4323696.823	1.977	0.000	0.000	0	0
530582.764	4323695.885	1.976	0.000	0.000	0	0
530586.060	4323694.477	1.973	0.000	0.000	0	0
530593.762	4323691.199	1.972	0.000	0.000	0	0
530595.600	4323690.428	1.970	0.000	0.000	0	0
530596.337	4323690.120	1.968	0.000	0.000	0	0
530597.442	4323689.663	1.962	0.000	0.000	0	0
530602.957	4323687.393	1.960	0.000	0.000	0	0
530606.996	4323685.745	1.957	0.000	0.000	0	0
530609.577	4323684.704	1.956	0.000	0.000	0	0
530610.313	4323684.409	1.956	0.000	0.000	0	0
530612.152	4323683.669	1.957	0.000	0.000	0	0
530612.890	4323683.374	1.957	0.000	0.000	0	0
530617.682	4323681.443	1.958	0.000	0.000	0	0
530619.889	4323680.545	1.959	0.000	0.000	0	0
530622.097	4323679.641	1.962	0.000	0.000	0	0
530622.832	4323679.338	1.962	0.000	0.000	0	0
530624.302	4323678.733	1.963	0.000	0.000	0	0
530626.876	4323677.671	1.966	0.000	0.000	0	0
530627.978	4323677.213	1.967	0.000	0.000	0	0
530628.712	4323676.908	1.966	0.000	0.000	0	0
