672103.400	3528986.816	6.210	118.8196312	31.8836835	0.00	0.18	0.00	0.00
672103.388	3528986.921	6.204	118.8196311	31.8836845	0.14	4.52	0.67	-0.14
672103.377	3528987.041	6.199	118.8196310	31.8836855	0.35	4.66	0.67	-0.14
672103.360	3528987.217	6.190	118.8196308	31.8836871	0.69	4.67	0.67	-0.13
672103.347	3528987.350	6.184	118.8196307	31.8836883	0.74	4.63	0.67	-0.13
672103.324	3528987.558	6.175	118.8196305	31.8836902	1.05	4.19	0.66	-0.11
672103.311	3528987.676	6.170	118.8196304	31.8836913	1.09	4.11	0.66	-0.11
672103.295	3528987.802	6.166	118.8196302	31.8836924	1.13	3.81	0.66	-0.10
672103.270	3528988.007	6.158	118.8196300	31.8836943	1.38	3.52	0.65	-0.10
672103.249	3528988.155	6.153	118.8196298	31.8836956	1.41	3.38	0.64	-0.09
672103.227	3528988.311	6.149	118.8196296	31.8836970	1.45	3.16	0.63	-0.08
672103.192	3528988.563	6.141	118.8196293	31.8836993	1.71	2.62	0.62	-0.07
672103.165	3528988.740	6.137	118.8196290	31.8837009	1.74	2.65	0.61	-0.06
672103.135	3528988.921	6.132	118.8196287	31.8837026	1.78	2.62	0.60	-0.06
672103.105	3528989.109	6.128	118.8196285	31.8837043	1.94	2.50	0.58	-0.05
672103.074	3528989.301	6.124	118.8196282	31.8837060	1.95	1.81	0.57	-0.04
672103.041	3528989.496	6.121	118.8196278	31.8837078	1.97	1.81	0.55	-0.04
672103.023	3528989.594	6.119	118.8196277	31.8837086	1.99	1.77	0.54	-0.03
672103.005	3528989.694	6.118	118.8196275	31.8837095	2.00	1.74	0.54	-0.03
672102.987	3528989.794	6.117	118.8196273	31.8837105	2.01	1.62	0.54	-0.03
672102.950	3528989.999	6.115	118.8196270	31.8837123	2.11	1.00	0.52	-0.02
672102.932	3528990.103	6.114	118.8196268	31.8837133	2.13	0.94	0.50	-0.02
672102.913	3528990.209	6.113	118.8196266	31.8837142	2.13	0.85	0.50	-0.02
672102.894	3528990.317	6.112	118.8196264	31.8837152	2.14	0.77	0.48	-0.01
672102.874	3528990.426	6.111	118.8196262	31.8837162	2.15	0.75	0.47	-0.01
672102.854	3528990.536	6.111	118.8196261	31.8837172	2.16	0.74	0.45	-0.01
672102.812	3528990.756	6.110	118.8196257	31.8837192	2.30	0.20	0.44	-0.01
672102.791	3528990.867	6.110	118.8196255	31.8837202	2.30	0.19	0.43	-0.00
672102.770	3528990.979	6.110	118.8196253	31.8837212	2.32	0.18	0.42	0.00
672102.750	3528991.091	6.109	118.8196251	31.8837222	2.33	0.17	0.41	0.00
672102.729	3528991.203	6.109	118.8196248	31.8837232	2.33	0.14	0.40	0.01
672102.707	3528991.317	6.109	118.8196246	31.8837242	2.34	0.07	0.39	0.01
672102.685	3528991.431	6.110	118.8196244	31.8837253	2.34	0.05	0.38	0.01
672102.661	3528991.547	6.110	118.8196242	31.8837263	2.43	-0.24	0.37	0.01
672102.639	3528991.664	6.110	118.8196240	31.8837274	2.44	-0.28	0.36	0.01
672102.616	3528991.783	6.110	118.8196238	31.8837285	2.45	-0.31	0.36	0.01
672102.592	3528991.903	6.111	118.8196236	31.8837296	2.46	-0.38	0.33	0.02
672102.570	3528992.024	6.111	118.8196233	31.8837307	2.47	-0.42	0.32	0.02
672102.548	3528992.147	6.112	118.8196231	31.8837318	2.47	-0.43	0.31	0.02
672102.525	3528992.270	6.113	118.8196229	31.8837329	2.49	-0.43	0.30	0.02
672102.479	3528992.519	6.114	118.8196225	31.8837351	2.61	-0.78	0.29	0.02
672102.457	3528992.645	6.115	118.8196222	31.8837363	2.61	-0.79	0.27	0.03
672102.433	3528992.771	6.116	118.8196220	31.8837374	2.63	-0.81	0.25	0.03
672102.410	3528992.898	6.117	118.8196218	31.8837385	2.64	-0.83	0.24	0.03
672102.389	3528993.025	6.118	118.8196216	31.8837397	2.64	-0.84	0.23	0.03
672102.366	3528993.154	6.119	118.8196214	31.8837409	2.65	-0.85	0.23	0.03
672102.317	3528993.419	6.122	118.8196209	31.8837433	2.75	-1.10	0.20	0.03
672102.293	3528993.553	6.124	118.8196207	31.8837445	2.76	-1.11	0.20	0.03
672102.268	3528993.688	6.125	118.8196204	31.8837457	2.77	-1.13	0.17	0.03
672102.243	3528993.825	6.127	118.8196202	31.8837469	2.78	-1.15	0.16	0.04
672102.220	3528993.962	6.128	118.8196200	31.8837482	2.79	-1.15	0.15	0.04
672102.195	3528994.101	6.130	118.8196197	31.8837494	2.80	-1.16	0.14	0.04
672102.171	3528994.241	6.131	118.8196195	31.8837507	2.80	-1.17	0.13	0.04
672102.147	3528994.381	6.133	118.8196193	31.8837520	2.93	-1.32	0.12	0.04
672102.124	3528994.523	6.135	118.8196190	31.8837532	2.93	-1.33	0.11	0.04
672102.100	3528994.664	6.136	118.8196188	31.8837545	2.94	-1.34	0.10	0.04
672102.077	3528994.807	6.138	118.8196186	31.8837558	2.95	-1.35	0.09	0.04
672102.053	3528994.953	6.140	118.8196184	31.8837571	2.96	-1.35	0.08	0.04
672102.005	3528995.246	6.144	118.8196179	31.8837598	2.98	-1.36	0.06	0.04
672101.959	3528995.539	6.148	118.8196175	31.8837624	3.09	-1.41	0.04	0.04
672101.915	3528995.838	6.152	118.8196171	31.8837651	3.10	-1.40	0.03	0.04
672101.893	3528995.990	6.154	118.8196169	31.8837665	3.11	-1.41	0.01	0.04
672101.872	3528996.142	6.156	118.8196167	31.8837679	3.12	-1.41	0.00	0.04
