671943.303	3528953.137	1.497	118.8179332	31.8834041	0.00	-0.29	0.00	0.00
671943.417	3528953.142	1.501	118.8179344	31.8834041	0.10	-3.53	-0.86	0.09
671943.542	3528953.151	1.505	118.8179357	31.8834042	0.38	-3.47	-0.85	0.08
671943.719	3528953.163	1.510	118.8179376	31.8834042	0.71	-2.75	-0.83	0.08
671943.850	3528953.171	1.514	118.8179390	31.8834043	0.74	-2.73	-0.82	0.07
671944.001	3528953.179	1.517	118.8179406	31.8834044	0.79	-2.72	-0.81	0.06
671944.113	3528953.187	1.520	118.8179418	31.8834044	1.04	-2.25	-0.80	0.05
671944.233	3528953.194	1.522	118.8179430	31.8834045	1.08	-2.21	-0.79	0.05
671944.362	3528953.202	1.525	118.8179444	31.8834045	1.12	-2.19	-0.78	0.05
671944.573	3528953.213	1.528	118.8179466	31.8834046	1.39	-1.74	-0.76	0.04
671944.724	3528953.221	1.531	118.8179482	31.8834046	1.42	-1.76	-0.74	0.04
671944.884	3528953.229	1.533	118.8179499	31.8834047	1.46	-1.74	-0.73	0.03
671945.141	3528953.239	1.536	118.8179526	31.8834047	1.73	-1.25	-0.70	0.02
671945.320	3528953.246	1.538	118.8179545	31.8834048	1.76	-1.07	-0.68	0.02
671945.600	3528953.257	1.540	118.8179575	31.8834048	1.80	-1.00	-0.66	0.01
671945.795	3528953.263	1.541	118.8179596	31.8834049	1.97	-0.69	-0.63	0.00
671945.993	3528953.270	1.542	118.8179617	31.8834049	1.99	-0.59	-0.61	0.00
671946.094	3528953.273	1.542	118.8179627	31.8834049	2.01	-0.49	-0.59	-0.01
671946.196	3528953.277	1.543	118.8179638	31.8834049	2.01	-0.46	-0.58	-0.01
671946.299	3528953.281	1.543	118.8179649	31.8834050	2.02	-0.44	-0.57	-0.01
671946.403	3528953.285	1.542	118.8179660	31.8834050	2.03	-0.42	-0.56	-0.01
671946.616	3528953.292	1.542	118.8179682	31.8834050	2.15	0.19	-0.54	-0.01
671946.725	3528953.296	1.542	118.8179694	31.8834050	2.17	0.20	-0.52	-0.02
671946.835	3528953.300	1.541	118.8179706	31.8834050	2.18	0.21	-0.51	-0.02
671946.946	3528953.304	1.541	118.8179717	31.8834051	2.20	0.24	-0.50	-0.02
671947.059	3528953.308	1.540	118.8179729	31.8834051	2.20	0.27	-0.48	-0.02
671947.172	3528953.313	1.540	118.8179741	31.8834051	2.21	0.34	-0.47	-0.02
671947.400	3528953.322	1.539	118.8179765	31.8834052	2.34	0.56	-0.45	-0.03
671947.515	3528953.326	1.538	118.8179777	31.8834052	2.34	0.61	-0.43	-0.03
