530401.226	4324133.507	3.341	0.00000	0.000	0.000	0	0
530401.181	4324133.285	3.340	0.00000	0.000	0.000	0	0
530401.141	4324133.087	3.337	0.00000	0.000	0.000	0	0
530401.090	4324132.829	3.335	0.00000	0.000	0.000	0	0
530401.015	4324132.449	3.331	0.00000	0.000	0.000	0	0
530400.975	4324132.232	3.327	0.00000	0.000	0.000	0	0
530400.869	4324131.661	3.325	0.00000	0.000	0.000	0	0
530400.727	4324130.891	3.322	-0.00136	0.000	0.000	0	0
530400.688	4324130.678	3.321	-0.00136	0.000	0.000	0	0
530400.606	4324130.224	3.317	-0.00129	0.000	0.000	0	0
530400.410	4324129.108	3.315	-0.00129	0.000	0.000	0	0
530400.298	4324128.437	3.314	-0.00120	0.000	0.000	0	0
530400.084	4324127.126	3.313	-0.00104	0.000	0.000	0	0
530399.982	4324126.498	3.313	-0.00104	0.000	0.000	0	0
530399.807	4324125.504	3.312	-0.00100	0.000	0.000	0	0
530399.717	4324124.979	3.310	-0.00094	0.000	0.000	0	0
530399.623	4324124.435	3.309	-0.00099	0.000	0.000	0	0
530399.493	4324123.679	3.309	-0.00092	0.000	0.000	0	0
530399.424	4324123.288	3.308	-0.00083	0.000	0.000	0	0
530399.288	4324122.481	3.306	-0.00079	0.000	0.000	0	0
530399.156	4324121.639	3.306	-0.00074	0.000	0.000	0	0
530399.015	4324120.768	3.305	-0.00062	0.000	0.000	0	0
530398.838	4324119.635	3.304	-0.00058	0.000	0.000	0	0
530398.612	4324118.214	3.303	-0.00033	0.000	0.000	0	0
530398.536	4324117.725	3.302	-0.00028	0.000	0.000	0	0
530398.218	4324115.699	3.299	-0.00028	0.000	0.000	0	0
530397.970	4324114.108	3.298	-0.00020	0.000	0.000	0	0
530397.502	4324111.102	3.296	-0.00020	0.000	0.000	0	0
530397.420	4324110.553	3.295	-0.00020	0.000	0.000	0	0
530397.172	4324108.930	3.294	-0.00017	0.000	0.000	0	0
530397.131	4324108.666	3.293	-0.00035	0.000	0.000	0	0
530396.933	4324107.365	3.292	-0.00048	0.000	0.000	0	0
530396.784	4324106.378	3.292	-0.00051	0.000	0.000	0	0
530396.548	4324104.783	3.290	-0.00051	0.000	0.000	0	0
530396.426	4324103.949	3.290	-0.00064	0.000	0.000	0	0
530396.370	4324103.554	3.290	-0.00085	0.000	0.000	0	0
530396.078	4324101.503	3.289	-0.00085	0.000	0.000	0	0
530396.038	4324101.219	3.289	-0.00085	0.000	0.000	0	0
530395.949	4324100.565	3.288	-0.00085	0.000	0.000	0	0
530395.795	4324099.547	3.287	-0.00075	0.000	0.000	0	0
530395.732	4324099.151	3.287	-0.00075	0.000	0.000	0	0
530395.634	4324098.539	3.287	-0.00063	0.000	0.000	0	0
530395.597	4324098.307	3.287	-0.00063	0.000	0.000	0	0
530395.555	4324098.021	3.287	-0.00063	0.000	0.000	0	0
530395.520	4324097.764	3.287	-0.00050	0.000	0.000	0	0
530395.455	4324097.319	3.287	-0.00032	0.000	0.000	0	0
530395.405	4324096.985	3.287	-0.00001	0.000	0.000	0	0
530395.374	4324096.778	3.287	0.00008	0.000	0.000	0	0
530395.308	4324096.345	3.287	0.00008	0.000	0.000	0	0
530395.246	4324095.956	3.287	0.00021	0.000	0.000	0	0
530395.171	4324095.455	3.287	0.00042	0.000	0.000	0	0
530395.122	4324095.105	3.287	0.00052	0.000	0.000	0	0
530395.070	4324094.740	3.286	0.00054	0.000	0.000	0	0
530395.031	4324094.457	3.285	0.00054	0.000	0.000	0	0
530394.933	4324093.768	3.284	0.00045	0.000	0.000	0	0
530394.874	4324093.361	3.284	0.00045	0.000	0.000	0	0
530394.797	4324092.840	3.283	0.00042	0.000	0.000	0	0
530394.751	4324092.524	3.282	0.00055	0.000	0.000	0	0
530394.720	4324092.312	3.282	0.00059	0.000	0.000	0	0
530394.659	4324091.885	3.282	0.00065	0.000	0.000	0	0
530394.612	4324091.559	3.282	0.00065	0.000	0.000	0	0
530394.515	4324090.858	3.283	0.00065	0.000	0.000	0	0
530394.462	4324090.481	3.283	0.00071	0.000	0.000	0	0
530394.388	4324089.947	3.284	0.00071	0.000	0.000	0	0
530394.201	4324088.607	3.284	0.00081	0.000	0.000	0	0
530394.130	4324088.118	3.284	0.00085	0.000	0.000	0	0
530394.056	4324087.607	3.285	0.00103	0.000	0.000	0	0
530394.005	4324087.253	3.285	0.00101	0.000	0.000	0	0
530393.872	4324086.329	3.286	0.00101	0.000	0.000	0	0
530393.787	4324085.746	3.286	0.00101	0.000	0.000	0	0
530393.639	4324084.727	3.286	0.00070	0.000	0.000	0	0
530393.453	4324083.432	3.286	0.00055	0.000	0.000	0	0
530393.386	4324082.987	3.286	0.00038	0.000	0.000	0	0
530393.288	4324082.308	3.287	0.00034	0.000	0.000	0	0
530392.919	4324079.761	3.288	0.00010	0.000	0.000	0	0
530392.852	4324079.291	3.288	0.00010	0.000	0.000	0	0
530392.604	4324077.633	3.288	-0.00014	0.000	0.000	0	0
530392.569	4324077.395	3.288	-0.00021	0.000	0.000	0	0
530392.464	4324076.680	3.289	-0.00026	0.000	0.000	0	0
530392.392	4324076.202	3.290	-0.00041	0.000	0.000	0	0
530392.149	4324074.526	3.291	-0.00046	0.000	0.000	0	0
530392.041	4324073.807	3.293	-0.00079	0.000	0.000	0	0
530391.758	4324071.895	3.293	-0.00079	0.000	0.000	0	0
