530395.146	4324123.441	3.318	0.00000	0.000	0.000	17	0
530395.106	4324123.234	3.318	0.00000	0.000	0.000	17	0
530395.072	4324123.032	3.316	0.00000	0.000	0.000	17	0
530395.036	4324122.836	3.315	0.00000	0.000	0.000	17	0
530394.983	4324122.524	3.313	0.00000	0.000	0.000	17	0
530394.943	4324122.289	3.312	0.00000	0.000	0.000	17	0
530394.840	4324121.671	3.304	0.00000	0.000	0.000	17	0
530394.804	4324121.455	3.303	-0.00266	0.000	0.000	17	0
530394.767	4324121.231	3.298	-0.00196	0.000	0.000	17	0
530394.730	4324120.998	3.295	-0.00140	0.000	0.000	17	0
530394.656	4324120.509	3.292	-0.00111	0.000	0.000	17	0
530394.595	4324120.080	3.287	-0.00078	0.000	0.000	17	0
530394.558	4324119.813	3.285	-0.00056	0.000	0.000	17	0
530394.522	4324119.541	3.283	-0.00054	0.000	0.000	17	0
530394.485	4324119.265	3.281	-0.00022	0.000	0.000	17	0
530394.448	4324118.984	3.278	-0.00021	0.000	0.000	17	0
530394.379	4324118.508	3.274	-0.00021	0.000	0.000	17	0
530394.280	4324117.826	3.271	-0.00021	0.000	0.000	17	0
530394.252	4324117.627	3.270	-0.00025	0.000	0.000	17	0
530394.208	4324117.326	3.269	-0.00052	0.000	0.000	17	0
530394.165	4324117.023	3.268	-0.00052	0.000	0.000	17	0
530394.102	4324116.515	3.267	-0.00079	0.000	0.000	17	0
530394.029	4324115.900	3.266	-0.00079	0.000	0.000	17	0
530393.953	4324115.282	3.265	-0.00079	0.000	0.000	17	0
530393.903	4324114.867	3.265	-0.00079	0.000	0.000	17	0
530393.865	4324114.554	3.265	-0.00072	0.000	0.000	17	0
530393.775	4324113.822	3.265	-0.00059	0.000	0.000	17	0
530393.723	4324113.403	3.265	-0.00034	0.000	0.000	17	0
530393.658	4324112.879	3.265	-0.00015	0.000	0.000	17	0
530393.554	4324112.139	3.265	-0.00017	0.000	0.000	17	0
530393.507	4324111.819	3.265	0.00003	0.000	0.000	17	0
530393.323	4324110.536	3.265	0.00035	0.000	0.000	17	0
530393.296	4324110.319	3.265	0.00052	0.000	0.000	17	0
530393.268	4324110.101	3.265	0.00073	0.000	0.000	17	0
530393.171	4324109.327	3.265	0.00114	0.000	0.000	17	0
530393.130	4324108.991	3.264	0.00151	0.000	0.000	17	0
530393.087	4324108.650	3.265	0.00187	0.000	0.000	17	0
530392.997	4324107.961	3.264	0.00206	0.000	0.000	17	0
530392.920	4324107.377	3.263	0.00206	0.000	0.000	17	0
530392.875	4324107.023	3.263	0.00231	0.000	0.000	17	0
530392.678	4324105.458	3.262	0.00254	0.000	0.000	17	0
530392.649	4324105.213	3.261	0.00250	0.000	0.000	17	0
530392.470	4324103.721	3.261	0.00255	0.000	0.000	17	0
530392.439	4324103.469	3.260	0.00255	0.000	0.000	17	0
530392.292	4324102.321	3.260	0.00238	0.000	0.000	17	0
530392.260	4324102.063	3.260	0.00228	0.000	0.000	17	0
530392.112	4324100.894	3.260	0.00201	0.000	0.000	17	0
530391.999	4324099.973	3.261	0.00184	0.000	0.000	17	0
530391.935	4324099.440	3.262	0.00153	0.000	0.000	17	0
530391.901	4324099.173	3.263	0.00139	0.000	0.000	17	0
530391.820	4324098.507	3.263	0.00102	0.000	0.000	17	0
530391.768	4324098.113	3.264	0.00074	0.000	0.000	17	0
530391.681	4324097.465	3.265	0.00050	0.000	0.000	17	0
530391.595	4324096.829	3.267	0.00041	0.000	0.000	17	0
530391.493	4324096.077	3.269	0.00003	0.000	0.000	17	0
530391.337	4324094.864	3.272	-0.00036	0.000	0.000	17	0
530391.279	4324094.390	3.273	-0.00054	0.000	0.000	17	0
530391.233	4324094.037	3.275	-0.00096	0.000	0.000	17	0
530391.141	4324093.344	3.276	-0.00113	0.000	0.000	17	0
530391.089	4324093.002	3.277	-0.00121	0.000	0.000	17	0
530391.023	4324092.552	3.277	-0.00110	0.000	0.000	17	0
530390.825	4324091.235	3.282	-0.00079	0.000	0.000	17	0
530390.766	4324090.800	3.284	-0.00053	0.000	0.000	17	0
530390.646	4324089.918	3.285	-0.00013	0.000	0.000	17	0
530390.615	4324089.697	3.286	0.00005	0.000	0.000	17	0
530390.401	4324088.232	3.286	0.00005	0.000	0.000	17	0
530390.366	4324088.004	3.286	0.00075	0.000	0.000	17	0
530390.332	4324087.776	3.286	0.00095	0.000	0.000	17	0
530390.159	4324086.615	3.285	0.00124	0.000	0.000	17	0
530390.123	4324086.380	3.285	0.00162	0.000	0.000	17	0
530390.051	4324085.907	3.284	0.00183	0.000	0.000	17	0
530390.015	4324085.667	3.284	0.00218	0.000	0.000	17	0
530389.889	4324084.824	3.284	0.00247	0.000	0.000	17	0
530389.835	4324084.459	3.283	0.00264	0.000	0.000	17	0
530389.661	4324083.232	3.282	0.00277	0.000	0.000	17	0
530389.556	4324082.486	3.281	0.00266	0.000	0.000	17	0
530389.486	4324081.984	3.280	0.00240	0.000	0.000	17	0
530389.374	4324081.214	3.279	0.00225	0.000	0.000	17	0
530389.279	4324080.564	3.278	0.00206	0.000	0.000	17	0
530389.204	4324080.040	3.277	0.00189	0.000	0.000	17	0
530389.091	4324079.246	3.275	0.00204	0.000	0.000	17	0
530388.983	4324078.454	3.274	0.00162	0.000	0.000	17	0
530388.825	4324077.280	3.276	0.00155	0.000	0.000	17	0
530388.790	4324077.024	3.277	0.00156	0.000	0.000	17	0
530388.755	4324076.770	3.278	0.00152	0.000	0.000	17	0
530388.686	4324076.264	3.280	0.00140	0.000	0.000	17	0
530388.632	4324075.888	3.281	0.00122	0.000	0.000	17	0
530388.561	4324075.383	3.281	0.00106	0.000	0.000	17	0
530388.524	4324075.129	3.283	0.00099	0.000	0.000	17	0
530388.396	4324074.226	3.285	0.00088	0.000	0.000	17	0
530388.297	4324073.575	3.287	0.00070	0.000	0.000	17	0
530388.257	4324073.312	3.288	0.00070	0.000	0.000	17	0
530388.177	4324072.781	3.289	0.00043	0.000	0.000	17	0
530388.137	4324072.514	3.290	0.00025	0.000	0.000	17	0
530388.073	4324072.110	3.291	-0.00004	0.000	0.000	17	0
530387.969	4324071.432	3.291	-0.00031	0.000	0.000	17	0
530387.778	4324070.047	3.292	-0.00042	0.000	0.000	17	0
530387.701	4324069.484	3.292	-0.00080	0.000	0.000	17	0
530387.431	4324067.772	3.292	-0.00118	0.000	0.000	17	0
530387.332	4324067.189	3.293	-0.00139	0.000	0.000	17	0
530387.176	4324066.307	3.294	-0.00167	0.000	0.000	17	0
530387.124	4324066.012	3.294	-0.00174	0.000	0.000	17	0
530387.052	4324065.566	3.295	-0.00174	0.000	0.000	17	0
530386.960	4324064.961	3.296	-0.00167	0.000	0.000	17	0
530386.818	4324064.046	3.297	-0.00161	0.000	0.000	17	0
530386.771	4324063.738	3.298	-0.00142	0.000	0.000	17	0
530386.722	4324063.429	3.299	-0.00113	0.000	0.000	17	0
530386.672	4324063.118	3.299	-0.00097	0.000	0.000	17	0
530386.366	4324061.259	3.301	-0.00059	0.000	0.000	17	0
530386.208	4324060.317	3.301	-0.00008	0.000	0.000	17	0
530386.050	4324059.366	3.300	0.00039	0.000	0.000	17	0
530385.878	4324058.265	3.299	0.00053	0.000	0.000	17	0
530385.713	4324057.203	3.296	0.00175	0.000	0.000	17	0
530385.624	4324056.625	3.296	0.00222	0.000	0.000	17	0
530385.557	4324056.210	3.295	0.00241	0.000	0.000	17	0
530385.356	4324054.960	3.293	0.00325	0.000	0.000	17	0
530385.320	4324054.734	3.292	0.00382	0.000	0.000	17	0
530385.145	4324053.602	3.290	0.00410	0.000	0.000	17	0
530385.066	4324053.054	3.290	0.00410	0.000	0.000	17	0
530385.035	4324052.840	3.289	0.00448	0.000	0.000	17	0
530383.716	4324043.039	3.264	0.00474	0.000	0.000	17	0
