530426.847	4324307.456	3.291	0.00000	-0.001	0.001	2	0
530426.821	4324307.210	3.294	0.00000	-0.001	0.001	2	0
530426.786	4324306.985	3.296	0.00000	-0.001	0.001	2	0
530426.750	4324306.772	3.299	0.00000	-0.001	0.001	2	0
530426.707	4324306.515	3.306	0.00000	-0.001	0.001	2	0
530426.669	4324306.295	3.309	0.00000	-0.001	0.001	2	0
530426.563	4324305.703	3.313	0.00000	-0.001	0.001	2	0
530426.511	4324305.414	3.317	-0.00461	-0.001	0.001	2	0
530426.414	4324304.886	3.317	-0.00486	-0.001	0.001	2	0
530426.220	4324303.841	3.318	-0.00487	-0.001	0.001	2	0
530426.156	4324303.474	3.318	-0.00491	-0.001	0.001	2	0
530426.113	4324303.226	3.318	-0.00456	-0.001	0.001	2	0
530426.023	4324302.724	3.316	-0.00479	-0.001	0.001	2	0
530425.954	4324302.340	3.316	-0.00456	-0.001	0.001	2	0
530425.887	4324301.949	3.314	-0.00436	-0.001	0.001	2	0
530425.841	4324301.687	3.313	-0.00416	-0.001	0.001	2	0
530425.793	4324301.420	3.312	-0.00365	-0.001	0.001	2	0
530425.699	4324300.879	3.311	-0.00359	-0.001	0.001	2	0
530425.651	4324300.605	3.309	-0.00346	-0.001	0.001	2	0
530425.423	4324299.318	3.308	-0.00292	-0.001	0.001	2	0
530425.219	4324298.085	3.302	-0.00228	-0.001	0.001	2	0
530425.141	4324297.595	3.300	-0.00210	-0.001	0.001	2	0
530425.087	4324297.262	3.299	-0.00176	-0.001	0.001	2	0
530425.034	4324296.923	3.296	-0.00125	-0.001	0.001	2	0
530424.983	4324296.579	3.295	-0.00100	-0.001	0.001	2	0
530424.826	4324295.517	3.293	-0.00067	-0.001	0.001	2	0
530424.771	4324295.151	3.290	0.00018	-0.001	0.001	2	0
530424.717	4324294.781	3.286	0.00088	-0.001	0.001	2	0
530424.607	4324294.026	3.284	0.00129	-0.001	0.001	2	0
530424.550	4324293.642	3.282	0.00173	-0.001	0.001	2	0
530424.495	4324293.252	3.279	0.00220	-0.001	0.001	2	0
530424.384	4324292.464	3.276	0.00262	-0.001	0.001	2	0
530424.329	4324292.066	3.275	0.00312	-0.001	0.001	2	0
530424.110	4324290.479	3.272	0.00342	-0.001	0.001	2	0
530423.953	4324289.308	3.267	0.00367	-0.001	0.001	2	0
530423.750	4324287.796	3.265	0.00397	-0.001	0.001	2	0
530423.633	4324286.877	3.264	0.00407	-0.001	0.001	2	0
530423.564	4324286.335	3.264	0.00426	-0.001	0.001	2	0
530423.456	4324285.448	3.263	0.00432	-0.001	0.001	2	0
530423.391	4324284.925	3.262	0.00458	-0.001	0.001	2	0
530423.286	4324284.071	3.262	0.00441	-0.001	0.001	2	0
530423.244	4324283.736	3.262	0.00369	-0.001	0.001	2	0
530423.115	4324282.749	3.261	0.00327	-0.001	0.001	2	0
530422.993	4324281.792	3.261	0.00302	-0.001	0.001	2	0
530422.932	4324281.321	3.261	0.00248	-0.001	0.001	2	0
530422.871	4324280.858	3.261	0.00200	-0.001	0.001	2	0
530422.688	4324279.354	3.261	0.00166	-0.001	0.001	2	0
530422.499	4324277.766	3.265	0.00141	-0.001	0.001	2	0
530422.424	4324277.215	3.271	0.00110	-0.001	0.001	2	0
530422.290	4324276.271	3.277	0.00085	-0.001	0.001	2	0
530422.233	4324275.865	3.279	0.00062	-0.001	0.001	2	0
530422.153	4324275.319	3.282	0.00052	-0.001	0.001	2	0
530422.073	4324274.762	3.286	0.00033	-0.001	0.001	2	0
530421.991	4324274.196	3.289	0.00027	-0.001	0.001	2	0
530421.884	4324273.479	3.293	0.00010	-0.001	0.001	2	0
530421.819	4324273.045	3.295	0.00010	-0.001	0.001	2	0
530421.571	4324271.468	3.301	0.00010	-0.001	0.001	2	0
530421.527	4324271.187	3.302	0.00010	-0.001	0.001	2	0
530421.414	4324270.495	3.303	0.00002	-0.001	0.001	2	0
530421.301	4324269.815	3.305	0.00020	-0.001	0.001	2	0
530421.125	4324268.761	3.306	0.00052	-0.001	0.001	2	0
530421.080	4324268.502	3.307	0.00022	-0.001	0.001	2	0
530420.967	4324267.865	3.307	0.00010	-0.001	0.001	2	0
530420.924	4324267.613	3.307	0.00010	-0.001	0.001	2	0
530420.858	4324267.238	3.307	0.00010	-0.001	0.001	2	0
530420.707	4324266.377	3.308	-0.00018	-0.001	0.001	2	0
530420.515	4324265.297	3.305	-0.00018	-0.001	0.001	2	0
530420.388	4324264.598	3.305	-0.00033	-0.001	0.001	2	0
530420.351	4324264.373	3.305	-0.00045	-0.001	0.001	2	0
530420.264	4324263.824	3.306	-0.00053	-0.001	0.001	2	0
530420.150	4324263.102	3.306	-0.00082	-0.001	0.001	2	0
530420.101	4324262.810	3.306	-0.00082	-0.001	0.001	2	0
530420.031	4324262.346	3.306	-0.00082	-0.001	0.001	2	0
530419.942	4324261.834	3.306	-0.00088	-0.001	0.001	2	0
530419.896	4324261.594	3.306	-0.00088	-0.001	0.001	2	0
530419.846	4324261.291	3.306	-0.00134	-0.001	0.001	2	0
530419.703	4324260.493	3.307	-0.00124	-0.001	0.001	2	0
530419.662	4324260.264	3.307	-0.00135	-0.001	0.001	2	0
530419.622	4324260.054	3.307	-0.00147	-0.001	0.001	2	0
530419.578	4324259.816	3.307	-0.00162	-0.001	0.001	2	0
530419.539	4324259.593	3.307	-0.00160	-0.001	0.001	2	0
530419.497	4324259.358	3.307	-0.00176	-0.001	0.001	2	0
530419.464	4324259.154	3.308	-0.00168	-0.001	0.001	2	0
530419.427	4324258.939	3.307	-0.00180	-0.001	0.001	2	0
530419.389	4324258.708	3.307	-0.00180	-0.001	0.001	2	0
530419.285	4324258.070	3.307	-0.00151	-0.001	0.001	2	0
530419.238	4324257.784	3.307	-0.00151	-0.001	0.001	2	0
530419.200	4324257.549	3.306	-0.00142	-0.001	0.001	2	0
530419.163	4324257.298	3.306	-0.00125	-0.001	0.001	2	0
530419.090	4324256.864	3.305	-0.00119	-0.001	0.001	2	0
530418.996	4324256.309	3.304	-0.00105	-0.001	0.001	2	0
530418.891	4324255.677	3.304	-0.00084	-0.001	0.001	2	0
530418.852	4324255.445	3.303	-0.00086	-0.001	0.001	2	0
530418.722	4324254.683	3.303	-0.00073	-0.001	0.001	2	0
530418.676	4324254.410	3.303	-0.00058	-0.001	0.001	2	0
530418.501	4324253.388	3.302	-0.00042	-0.001	0.001	2	0
530418.449	4324253.076	3.302	-0.00033	-0.001	0.001	2	0
530418.290	4324252.119	3.300	-0.00025	-0.001	0.001	2	0
530418.243	4324251.800	3.299	-0.00025	-0.001	0.001	2	0
530418.051	4324250.540	3.297	-0.00037	-0.001	0.001	2	0
530417.892	4324249.471	3.295	-0.00051	-0.001	0.001	2	0
530417.752	4324248.588	3.293	-0.00063	-0.001	0.001	2	0
530417.597	4324247.587	3.289	-0.00072	-0.001	0.001	2	0
530417.466	4324246.746	3.287	-0.00092	-0.001	0.001	2	0
530417.339	4324245.895	3.286	-0.00098	-0.001	0.001	2	0
530417.295	4324245.609	3.285	-0.00098	-0.001	0.001	2	0
530417.228	4324245.175	3.285	-0.00098	-0.001	0.001	2	0
530417.184	4324244.882	3.285	-0.00074	-0.001	0.001	2	0
530417.029	4324243.845	3.285	-0.00074	-0.001	0.001	2	0
530416.830	4324242.451	3.287	-0.00074	-0.001	0.001	2	0
530416.736	4324241.808	3.288	-0.00064	-0.001	0.001	2	0
530416.593	4324240.818	3.289	-0.00051	-0.001	0.001	2	0
530416.492	4324240.139	3.289	-0.00045	-0.001	0.001	2	0
530416.333	4324239.078	3.289	-0.00016	-0.001	0.001	2	0
530416.251	4324238.533	3.288	-0.00005	-0.001	0.001	2	0
530416.168	4324237.974	3.288	0.00033	-0.001	0.001	2	0
530416.054	4324237.215	3.288	0.00045	-0.001	0.001	2	0
530415.847	4324235.844	3.286	0.00051	-0.001	0.001	2	0
530415.698	4324234.827	3.285	0.00072	-0.001	0.001	2	0
