530412.499	4324119.374	0.156	0.000	0.000	0	0
530412.541	4324119.586	0.155	0.000	0.000	0	0
530412.576	4324119.804	0.155	0.000	0.000	0	0
530412.626	4324120.135	0.155	0.000	0.000	0	0
530412.664	4324120.382	0.155	0.000	0.000	0	0
530412.715	4324120.719	0.155	0.000	0.000	0	0
530412.764	4324121.032	0.154	0.000	0.000	0	0
530412.798	4324121.234	0.154	0.000	0.000	0	0
530412.920	4324121.964	0.154	0.000	0.000	0	0
530412.971	4324122.279	0.153	0.000	0.000	0	0
530413.127	4324123.543	0.153	0.000	0.000	0	0
530413.260	4324124.474	0.155	0.000	0.000	0	0
530413.306	4324124.769	0.155	0.000	0.000	0	0
530413.458	4324125.677	0.157	0.000	0.000	0	0
530413.492	4324125.880	0.163	0.000	0.000	0	0
530413.526	4324126.081	0.163	0.000	0.000	0	0
530413.571	4324126.378	0.166	0.000	0.000	0	0
530413.727	4324127.333	0.180	0.000	0.000	0	0
530413.776	4324127.617	0.183	0.000	0.000	0	0
530413.979	4324128.638	0.209	0.000	0.000	0	0
530414.060	4324128.994	0.211	0.000	0.000	0	0
530414.162	4324129.428	0.238	0.000	0.000	0	0
530414.269	4324129.852	0.256	0.000	0.000	0	0
530414.418	4324130.429	0.260	0.000	0.000	0	0
530414.506	4324130.750	0.288	0.000	0.000	0	0
530414.624	4324131.141	0.316	0.000	0.000	0	0
530414.725	4324131.446	0.346	0.000	0.000	0	0
530414.981	4324132.104	0.387	0.000	0.000	0	0
530415.069	4324132.312	0.393	0.000	0.000	0	0
530415.398	4324133.023	0.463	0.000	0.000	0	0
530415.550	4324133.319	0.468	0.000	0.000	0	0
530415.703	4324133.599	0.527	0.000	0.000	0	0
530416.270	4324134.527	0.540	0.000	0.000	0	0
530416.389	4324134.704	0.594	0.000	0.000	0	0
530416.516	4324134.887	0.610	0.000	0.000	0	0
530417.039	4324135.595	0.708	0.000	0.000	0	0
530417.807	4324136.475	0.772	0.000	0.000	0	0
530418.090	4324136.760	0.779	0.000	0.000	0	0
530418.311	4324136.981	0.822	0.000	0.000	0	0
530418.580	4324137.244	0.864	0.000	0.000	0	0
530418.748	4324137.386	0.880	0.000	0.000	0	0
530419.361	4324137.869	0.934	0.000	0.000	0	0
530419.524	4324137.988	1.023	0.000	0.000	0	0
530420.277	4324138.499	1.029	0.000	0.000	0	0
530420.591	4324138.677	1.062	0.000	0.000	0	0
530420.964	4324138.863	1.103	0.000	0.000	0	0
530421.183	4324138.977	1.201	0.000	0.000	0	0
530421.921	4324139.307	1.208	0.000	0.000	0	0
530422.527	4324139.515	1.282	0.000	0.000	0	0
530422.793	4324139.587	1.303	0.000	0.000	0	0
530423.176	4324139.685	1.317	0.000	0.000	0	0
530423.479	4324139.751	1.365	0.000	0.000	0	0
530423.712	4324139.793	1.409	0.000	0.000	0	0
530423.949	4324139.832	1.415	0.000	0.000	0	0
530424.194	4324139.865	1.460	0.000	0.000	0	0
530424.576	4324139.905	1.492	0.000	0.000	0	0
530424.843	4324139.925	1.499	0.000	0.000	0	0
530425.050	4324139.937	1.580	0.000	0.000	0	0
530425.994	4324139.941	1.586	0.000	0.000	0	0
530426.297	4324139.925	1.624	0.000	0.000	0	0
530426.687	4324139.894	1.662	0.000	0.000	0	0
530426.921	4324139.870	1.672	0.000	0.000	0	0
530427.830	4324139.752	1.730	0.000	0.000	0	0
530428.088	4324139.712	1.735	0.000	0.000	0	0
530428.347	4324139.671	1.761	0.000	0.000	0	0
530429.061	4324139.531	1.797	0.000	0.000	0	0
530430.276	4324139.232	1.809	0.000	0.000	0	0
530430.469	4324139.178	1.859	0.000	0.000	0	0
530430.757	4324139.095	1.877	0.000	0.000	0	0
530431.829	4324138.762	1.878	0.000	0.000	0	0
530432.189	4324138.647	1.884	0.000	0.000	0	0
530432.726	4324138.481	1.888	0.000	0.000	0	0
530433.109	4324138.356	1.888	0.000	0.000	0	0
530433.346	4324138.286	1.890	0.000	0.000	0	0
530433.560	4324138.222	1.891	0.000	0.000	0	0
530433.755	4324138.151	1.890	0.000	0.000	0	0
530434.141	4324138.018	1.891	0.000	0.000	0	0
530434.356	4324137.951	1.894	0.000	0.000	0	0
530434.911	4324137.769	1.895	0.000	0.000	0	0
530435.110	4324137.705	1.897	0.000	0.000	0	0
530435.709	4324137.500	1.897	0.000	0.000	0	0
530435.945	4324137.411	1.898	0.000	0.000	0	0
530436.490	4324137.227	1.902	0.000	0.000	0	0
530436.858	4324137.104	1.902	0.000	0.000	0	0
530437.100	4324137.028	1.904	0.000	0.000	0	0
530437.385	4324136.941	1.907	0.000	0.000	0	0
530437.592	4324136.867	1.907	0.000	0.000	0	0
530437.786	4324136.804	1.909	0.000	0.000	0	0
530438.058	4324136.713	1.911	0.000	0.000	0	0
530438.258	4324136.636	1.912	0.000	0.000	0	0
530438.500	4324136.542	1.913	0.000	0.000	0	0
530438.711	4324136.464	1.914	0.000	0.000	0	0
530438.915	4324136.390	1.917	0.000	0.000	0	0
530439.118	4324136.312	1.918	0.000	0.000	0	0
530439.318	4324136.248	1.918	0.000	0.000	0	0
530439.517	4324136.187	1.920	0.000	0.000	0	0
530439.707	4324136.121	1.921	0.000	0.000	0	0
530439.936	4324136.042	1.923	0.000	0.000	0	0
530440.247	4324135.930	1.924	0.000	0.000	0	0
530440.488	4324135.830	1.926	0.000	0.000	0	0
530440.812	4324135.709	1.928	0.000	0.000	0	0
530441.044	4324135.617	1.929	0.000	0.000	0	0
530441.585	4324135.412	1.933	0.000	0.000	0	0
530442.188	4324135.204	1.934	0.000	0.000	0	0
530442.383	4324135.124	1.937	0.000	0.000	0	0
530442.595	4324135.043	1.938	0.000	0.000	0	0
530442.789	4324134.974	1.942	0.000	0.000	0	0
530442.990	4324134.892	1.944	0.000	0.000	0	0
530443.422	4324134.731	1.945	0.000	0.000	0	0
530443.749	4324134.603	1.949	0.000	0.000	0	0
530443.985	4324134.506	1.951	0.000	0.000	0	0
530444.209	4324134.417	1.952	0.000	0.000	0	0
530444.463	4324134.312	1.953	0.000	0.000	0	0
530444.849	4324134.157	1.954	0.000	0.000	0	0
530445.069	4324134.075	1.957	0.000	0.000	0	0
530445.647	4324133.846	1.957	0.000	0.000	0	0
530445.981	4324133.718	1.959	0.000	0.000	0	0
530446.189	4324133.636	1.959	0.000	0.000	0	0
530446.378	4324133.559	1.960	0.000	0.000	0	0
530446.565	4324133.485	1.960	0.000	0.000	0	0
530446.749	4324133.402	1.959	0.000	0.000	0	0
530446.964	4324133.317	1.960	0.000	0.000	0	0
530447.158	4324133.236	1.960	0.000	0.000	0	0
530447.351	4324133.157	1.960	0.000	0.000	0	0
530447.611	4324133.053	1.960	0.000	0.000	0	0
530447.955	4324132.923	1.961	0.000	0.000	0	0
530448.657	4324132.626	1.961	0.000	0.000	0	0
530448.859	4324132.548	1.961	0.000	0.000	0	0
530449.281	4324132.381	1.963	0.000	0.000	0	0
530449.777	4324132.184	1.970	0.000	0.000	0	0
530450.285	4324131.963	1.973	0.000	0.000	0	0
530450.518	4324131.857	1.985	0.000	0.000	0	0
530451.042	4324131.625	1.994	0.000	0.000	0	0
530451.229	4324131.538	2.015	0.000	0.000	0	0
530451.555	4324131.381	2.036	0.000	0.000	0	0
530451.897	4324131.208	2.055	0.000	0.000	0	0
530452.565	4324130.847	2.096	0.000	0.000	0	0
530452.805	4324130.698	2.101	0.000	0.000	0	0
530452.983	4324130.592	2.120	0.000	0.000	0	0
530453.378	4324130.329	2.162	0.000	0.000	0	0
530453.738	4324130.089	2.166	0.000	0.000	0	0
530453.986	4324129.912	2.202	0.000	0.000	0	0
530454.236	4324129.722	2.243	0.000	0.000	0	0
530454.495	4324129.523	2.249	0.000	0.000	0	0
530454.740	4324129.307	2.329	0.000	0.000	0	0
530455.299	4324128.764	2.334	0.000	0.000	0	0
530455.503	4324128.553	2.364	0.000	0.000	0	0
530455.828	4324128.199	2.450	0.000	0.000	0	0
530456.046	4324127.941	2.509	0.000	0.000	0	0
530456.482	4324127.383	2.515	0.000	0.000	0	0
530456.748	4324126.990	2.564	0.000	0.000	0	0
530456.903	4324126.749	2.594	0.000	0.000	0	0
530457.029	4324126.547	2.606	0.000	0.000	0	0
530457.218	4324126.210	2.661	0.000	0.000	0	0
530457.347	4324125.961	2.683	0.000	0.000	0	0
530457.506	4324125.627	2.721	0.000	0.000	0	0
530457.761	4324125.003	2.802	0.000	0.000	0	0
530457.833	4324124.794	2.811	0.000	0.000	0	0
530457.955	4324124.381	2.868	0.000	0.000	0	0
530458.053	4324123.971	2.918	0.000	0.000	0	0
530458.123	4324123.637	2.927	0.000	0.000	0	0
530458.153	4324123.436	3.009	0.000	0.000	0	0
530458.191	4324123.173	3.033	0.000	0.000	0	0
530458.231	4324122.735	3.040	0.000	0.000	0	0
530458.246	4324122.381	3.086	0.000	0.000	0	0
530458.243	4324122.156	3.151	0.000	0.000	0	0
530458.246	4324121.889	3.237	0.000	0.000	0	0
530458.193	4324121.155	3.244	0.000	0.000	0	0
530458.146	4324120.886	3.293	0.000	0.000	0	0
530458.110	4324120.670	3.327	0.000	0.000	0	0
530458.026	4324120.314	3.370	0.000	0.000	0	0
530457.951	4324120.029	3.406	0.000	0.000	0	0
530457.883	4324119.805	3.453	0.000	0.000	0	0
530457.799	4324119.563	3.484	0.000	0.000	0	0
530457.731	4324119.371	3.490	0.000	0.000	0	0
530457.646	4324119.149	3.519	0.000	0.000	0	0
530457.565	4324118.948	3.546	0.000	0.000	0	0
530457.470	4324118.725	3.557	0.000	0.000	0	0
530457.195	4324118.096	3.557	0.000	0.000	0	0
530457.112	4324117.902	3.551	0.000	0.000	0	0
530457.032	4324117.700	3.547	0.000	0.000	0	0
530456.947	4324117.508	3.545	0.000	0.000	0	0
530456.861	4324117.314	3.543	0.000	0.000	0	0
