672089.563	3528968.951	1.517
672089.765	3528968.958	1.516
672089.970	3528968.973	1.517
672090.250	3528968.995	1.517
672090.547	3528969.018	1.518
672090.772	3528969.035	1.519
672091.016	3528969.054	1.519
672091.278	3528969.074	1.520
672091.487	3528969.091	1.520
672091.705	3528969.107	1.521
672092.088	3528969.136	1.522
672092.329	3528969.154	1.522
672092.662	3528969.178	1.523
672092.921	3528969.197	1.523
672093.188	3528969.218	1.523
672093.463	3528969.238	1.523
672094.129	3528969.278	1.523
672094.950	3528969.325	1.520
672095.162	3528969.338	1.520
672095.820	3528969.378	1.519
672096.272	3528969.407	1.519
672096.501	3528969.422	1.519
672096.849	3528969.446	1.519
672097.316	3528969.473	1.522
672098.031	3528969.516	1.524
672098.896	3528969.565	1.524
672099.709	3528969.608	1.525
672100.296	3528969.639	1.525
672100.766	3528969.663	1.527
672102.122	3528969.719	1.529
672102.669	3528969.745	1.530
672103.046	3528969.765	1.530
672104.231	3528969.822	1.531
672105.711	3528969.900	1.533
672106.155	3528969.925	1.534
672108.011	3528970.018	1.535
672108.738	3528970.054	1.536
672108.982	3528970.065	1.536
672109.727	3528970.105	1.535
672110.489	3528970.144	1.535
672111.795	3528970.213	1.533
672113.142	3528970.284	1.533
672114.523	3528970.359	1.533
672115.941	3528970.435	1.533
672116.519	3528970.465	1.535
672117.394	3528970.512	1.536
672118.285	3528970.557	1.536
672119.785	3528970.633	1.537
672120.387	3528970.664	1.540
672121.294	3528970.713	1.540
672123.705	3528970.843	1.537
672124.007	3528970.860	1.537
672125.822	3528970.961	1.536
672127.333	3528971.048	1.534
672127.940	3528971.084	1.533
672130.094	3528971.207	1.534
672131.971	3528971.315	1.533
672132.926	3528971.382	1.533
672133.890	3528971.450	1.534
672135.178	3528971.540	1.533
672137.134	3528971.678	1.535
672139.108	3528971.797	1.534
672140.104	3528971.846	1.534
672141.772	3528971.934	1.533
672143.117	3528972.004	1.533
672144.467	3528972.075	1.533
672145.147	3528972.109	1.533
672146.177	3528972.166	1.533
672146.868	3528972.203	1.533
672147.559	3528972.238	1.533
672148.946	3528972.314	1.534
672149.641	3528972.351	1.534
672151.396	3528972.445	1.535
672151.749	3528972.462	1.536
672152.802	3528972.516	1.536
672154.212	3528972.592	1.537
672155.275	3528972.646	1.537
672156.344	3528972.701	1.538
672156.701	3528972.720	1.539
672160.021	3528972.532	1.540
672162.201	3528972.653	1.540
672163.340	3528972.753	1.540
672165.154	3528972.839	1.540
672166.977	3528972.927	1.541
672168.100	3528972.992	1.541
672169.195	3528973.021	1.541
672170.286	3528973.084	1.540
672171.723	3528973.158	1.540
672172.859	3528973.227	1.540
672173.604	3528973.256	1.539
672173.928	3528973.232	1.537
672174.313	3528973.285	1.537
672175.062	3528973.329	1.537
672175.810	3528973.372	1.536
672176.948	3528973.400	1.534
672178.431	3528973.497	1.532
672180.302	3528973.607	1.532
672182.094	3528973.838	1.531
672184.362	3528973.944	1.530
672185.497	3528973.998	1.530
672187.021	3528974.071	1.530
672189.309	3528974.191	1.530
672189.691	3528974.212	1.529
672191.604	3528974.322	1.529
672191.989	3528974.344	1.528
672193.529	3528974.427	1.528
672194.301	3528974.465	1.529
672196.221	3528974.564	1.529
672196.990	3528974.607	1.529
672199.341	3528974.744	1.530
672200.891	3528974.827	1.530
672202.451	3528974.909	1.532
672205.200	3528975.046	1.535
672208.362	3528975.201	1.539
672209.949	3528975.274	1.542
672211.536	3528975.340	1.544
672213.933	3528975.438	1.545
672215.132	3528975.484	1.547
672216.335	3528975.528	1.546
672217.538	3528975.573	1.546
672219.550	3528975.652	1.545
672220.354	3528975.680	1.544
672223.586	3528975.769	1.543
672224.806	3528975.804	1.542
672225.618	3528975.826	1.542
672229.699	3528975.960	1.542
672230.935	3528976.015	1.541
672232.587	3528976.086	1.541
672234.654	3528976.178	1.539
672237.148	3528976.297	1.537
672238.397	3528976.362	1.537
672240.069	3528976.453	1.536
672240.907	3528976.497	1.537
672242.163	3528976.566	1.537
672242.585	3528976.587	1.537
672243.427	3528976.631	1.538
672245.953	3528976.756	1.539
672248.065	3528976.849	1.540
672249.760	3528976.922	1.541
672251.033	3528976.975	1.542
672251.887	3528977.010	1.542
672255.302	3528977.174	1.542
672255.729	3528977.195	1.542
672257.447	3528977.283	1.542
672259.588	3528977.404	1.542
672262.177	3528977.541	1.542
672263.890	3528977.596	1.542
672265.176	3528977.639	1.541
672268.177	3528977.743	1.541
672269.035	3528977.770	1.541
672272.038	3528977.891	1.540
672272.464	3528977.913	1.540
672274.166	3528978.002	1.541
672276.707	3528978.125	1.541
672277.547	3528978.160	1.541
672280.849	3528978.288	1.542
672284.066	3528978.419	1.542
672285.245	3528978.467	1.542
672286.020	3528978.496	1.542
672288.324	3528978.589	1.542
672289.086	3528978.620	1.542
672291.309	3528978.702	1.541
672292.400	3528978.741	1.541
672293.840	3528978.793	1.541
672294.905	3528978.835	1.539
672296.308	3528978.890	1.538
672296.655	3528978.905	1.538
672299.715	3528979.033	1.535
672301.038	3528979.091	1.532
672303.307	3528979.199	1.531
672303.953	3528979.229	1.530
672305.895	3528979.325	1.528
672306.214	3528979.340	1.528
672307.491	3528979.405	1.528
672307.812	3528979.426	1.527
672310.386	3528979.597	1.527
672311.032	3528979.641	1.527
672312.643	3528979.751	1.527
