utm_x	utm_y	yaw	 roadwheelAngle	 speed	 angular_velocity_x	 y	 z	 linear_acc_x	 y	 z	 lat_err	 yaw_err	 longitude	 latitude
670832.323	3529821.375	3.062	-0.074	8.455	-0.017	0.007	-0.017	0.355	0.251	-0.295	0.000	0.000	118.8063449	31.8914009
670832.323	3529821.375	3.062	-0.079	8.455	-0.036	0.024	-0.036	0.158	0.559	-0.185	0.000	0.000	118.8063449	31.8914009
670832.358	3529820.971	3.062	-0.079	8.455	-0.033	0.015	-0.033	0.343	-0.112	-0.636	0.000	0.000	118.8063452	31.8913972
670832.392	3529820.566	3.062	-0.116	8.455	-0.034	0.011	-0.034	0.192	-0.100	-0.424	0.000	0.000	118.8063455	31.8913936
670832.392	3529820.566	3.062	-0.116	8.464	-0.018	0.013	-0.018	0.137	-0.123	-0.622	0.000	0.000	118.8063455	31.8913936
670832.425	3529820.162	3.063	-0.116	8.464	-0.010	0.024	-0.010	0.070	0.155	-0.005	0.000	0.000	118.8063457	31.8913899
670832.425	3529820.162	3.063	-0.116	8.464	0.015	0.027	0.015	0.225	0.083	0.183	0.000	0.000	118.8063457	31.8913899
670832.459	3529819.757	3.063	-0.116	8.464	0.020	0.023	0.020	0.101	0.144	0.471	0.000	0.000	118.8063460	31.8913863
670832.492	3529819.352	3.063	-0.116	8.472	0.023	0.028	0.023	0.293	-0.449	-0.637	0.000	0.000	118.8063463	31.8913826
670832.492	3529819.352	3.063	-0.120	8.472	0.052	0.033	0.052	-0.042	0.071	-0.592	0.000	0.000	118.8063463	31.8913826
670832.524	3529818.947	3.064	-0.120	8.481	0.037	0.022	0.037	-0.029	-0.510	-0.996	0.000	0.000	118.8063466	31.8913790
670832.524	3529818.947	3.064	-0.125	8.481	0.180	0.031	0.180	-0.134	-0.186	-0.777	0.000	0.000	118.8063466	31.8913790
670832.557	3529818.542	3.064	-0.125	8.498	0.040	-0.013	0.040	-0.149	0.407	0.533	0.000	0.000	118.8063468	31.8913753
670832.590	3529818.137	3.065	-0.125	8.507	0.064	-0.014	0.064	-0.067	0.626	0.483	0.000	0.000	118.8063471	31.8913716
670832.590	3529818.137	3.065	-0.125	8.507	0.031	0.011	0.031	-0.055	0.386	0.723	0.000	0.000	118.8063471	31.8913716
670832.624	3529817.732	3.065	-0.065	8.507	0.010	-0.007	0.010	0.182	-0.333	0.556	0.000	0.000	118.8063474	31.8913680
670832.624	3529817.732	3.065	-0.065	8.507	0.024	-0.004	0.024	0.046	0.661	1.581	0.000	0.000	118.8063474	31.8913680
670832.658	3529817.326	3.065	-0.065	8.559	0.001	-0.013	0.001	0.248	-0.333	0.507	0.000	0.000	118.8063477	31.8913643
670832.691	3529816.920	3.065	-0.069	8.559	0.001	-0.009	0.001	-0.105	0.240	0.737	0.000	0.000	118.8063480	31.8913606
670832.691	3529816.920	3.065	-0.069	8.559	-0.009	-0.018	-0.009	0.107	-0.319	0.525	0.000	0.000	118.8063480	31.8913606
670832.724	3529816.513	3.065	-0.069	8.559	-0.005	-0.014	-0.005	-0.220	0.423	-0.059	0.000	0.000	118.8063483	31.8913570
670832.724	3529816.513	3.065	-0.074	8.559	0.007	-0.007	0.007	0.160	-0.112	-0.844	0.000	0.000	118.8063483	31.8913570
670832.758	3529816.107	3.065	-0.074	8.550	-0.004	0.003	-0.004	0.082	-0.240	-0.413	0.000	0.000	118.8063485	31.8913533
670832.790	3529815.701	3.066	-0.074	8.550	-0.023	0.001	-0.023	-0.196	0.049	-0.105	0.000	0.000	118.8063488	31.8913496
670832.790	3529815.701	3.066	-0.074	8.550	-0.012	-0.035	-0.012	-0.225	-0.149	-0.395	0.000	0.000	118.8063488	31.8913496
670832.822	3529815.293	3.066	-0.074	8.550	-0.013	-0.018	-0.013	-0.106	-0.211	-0.086	0.000	0.000	118.8063491	31.8913460
670832.822	3529815.293	3.066	-0.074	8.550	-0.008	-0.019	-0.008	-0.098	0.239	0.512	0.000	0.000	118.8063491	31.8913460
670832.853	3529814.887	3.066	-0.074	8.550	-0.007	-0.012	-0.007	0.181	-0.008	0.644	0.000	0.000	118.8063493	31.8913423
670832.885	3529814.480	3.066	-0.065	8.550	-0.011	0.001	-0.011	0.229	0.071	0.355	0.000	0.000	118.8063496	31.8913386
670832.885	3529814.480	3.066	-0.060	8.550	-0.007	0.010	-0.007	0.220	0.128	0.138	0.000	0.000	118.8063496	31.8913386
670832.917	3529814.072	3.066	-0.060	8.550	-0.012	0.023	-0.012	0.347	0.202	-0.644	0.000	0.000	118.8063499	31.8913349
670832.917	3529814.072	3.066	-0.060	8.550	0.005	0.004	0.005	-0.140	-0.087	-0.548	0.000	0.000	118.8063499	31.8913349
670832.948	3529813.665	3.067	-0.056	8.550	0.001	-0.027	0.001	-0.191	-0.405	-0.575	0.000	0.000	118.8063501	31.8913313
670832.979	3529813.258	3.067	-0.056	8.559	0.027	-0.026	0.027	-0.043	-0.078	0.027	0.000	0.000	118.8063504	31.8913276
670832.979	3529813.258	3.067	-0.051	8.559	0.006	-0.016	0.006	0.016	-0.205	0.253	0.000	0.000	118.8063504	31.8913276
670833.010	3529812.850	3.067	-0.051	8.559	0.034	0.009	0.034	0.202	0.914	1.112	0.000	0.000	118.8063506	31.8913239
670833.010	3529812.850	3.067	-0.046	8.559	-0.012	0.017	-0.012	0.067	-0.073	0.212	0.000	0.000	118.8063506	31.8913239
670833.041	3529812.443	3.067	-0.046	8.559	-0.018	0.026	-0.018	-0.033	0.612	0.589	0.000	0.000	118.8063509	31.8913202
670833.072	3529812.035	3.066	-0.046	8.559	-0.028	0.010	-0.028	0.066	0.391	-0.573	0.000	0.000	118.8063511	31.8913165
670833.072	3529812.035	3.066	0.014	8.559	-0.021	-0.006	-0.021	-0.084	-0.464	-0.709	0.000	0.000	118.8063511	31.8913165
670833.103	3529811.626	3.066	0.014	8.559	0.014	-0.026	0.014	-0.618	0.087	-0.401	0.000	0.000	118.8063514	31.8913128
670833.134	3529811.218	3.066	0.014	8.550	-0.002	-0.032	-0.002	-0.418	-0.404	0.088	0.000	0.000	118.8063517	31.8913092
670833.134	3529811.218	3.066	0.014	8.550	0.022	-0.037	0.022	-0.271	0.533	0.725	0.000	0.000	118.8063517	31.8913092
670833.167	3529810.810	3.066	0.014	8.559	0.002	-0.038	0.002	-0.311	-0.428	0.137	0.000	0.000	118.8063519	31.8913055
670833.167	3529810.810	3.066	0.009	8.559	0.036	-0.017	0.036	0.044	0.703	0.227	0.000	0.000	118.8063519	31.8913055
670833.199	3529810.403	3.066	0.005	8.568	0.066	-0.016	0.066	0.110	0.847	-0.146	0.000	0.000	118.8063522	31.8913018
670833.232	3529809.996	3.066	0.000	8.568	0.063	-0.025	0.063	0.101	-0.202	-0.592	0.000	0.000	118.8063525	31.8912981
670833.232	3529809.996	3.066	-0.005	8.568	0.028	-0.033	0.028	-0.200	-0.307	-0.127	0.000	0.000	118.8063525	31.8912981
670833.264	3529809.588	3.066	-0.014	8.585	0.041	-0.042	0.041	-0.033	0.693	0.762	0.000	0.000	118.8063527	31.8912944
670833.264	3529809.588	3.066	-0.023	8.585	0.009	-0.035	0.009	-0.086	-0.066	0.586	0.000	0.000	118.8063527	31.8912944
670833.296	3529809.180	3.066	-0.023	8.585	0.005	-0.011	0.005	0.116	0.487	1.023	0.000	0.000	118.8063530	31.8912908
670833.329	3529808.772	3.066	-0.032	8.585	0.003	0.004	0.003	0.305	-0.240	0.468	0.000	0.000	118.8063533	31.8912871
670833.329	3529808.772	3.066	-0.032	8.585	-0.010	0.000	-0.010	-0.088	0.370	0.585	0.000	0.000	118.8063533	31.8912871
670833.361	3529808.364	3.066	-0.032	8.585	-0.005	-0.004	-0.005	0.213	-0.158	-0.296	0.000	0.000	118.8063536	31.8912834
670833.361	3529808.364	3.066	-0.037	8.602	-0.018	-0.012	-0.018	0.149	-0.160	0.275	0.000	0.000	118.8063536	31.8912834
670833.393	3529807.956	3.066	-0.032	8.594	-0.053	-0.015	-0.053	-0.059	0.214	0.258	0.000	0.000	118.8063538	31.8912797
670833.426	3529807.547	3.066	-0.032	8.594	-0.061	0.004	-0.061	0.148	0.036	-0.806	0.000	0.000	118.8063541	31.8912760
670833.426	3529807.547	3.066	-0.028	8.594	-0.052	-0.000	-0.052	-0.162	0.389	-0.204	0.000	0.000	118.8063541	31.8912760
670833.461	3529807.137	3.066	-0.023	8.594	-0.023	-0.001	-0.023	0.065	-0.031	-0.632	0.000	0.000	118.8063544	31.8912723
670833.461	3529807.137	3.066	-0.019	8.585	-0.047	-0.014	-0.047	-0.043	-0.254	-0.351	0.000	0.000	118.8063544	31.8912723
670833.495	3529806.728	3.066	-0.014	8.576	-0.018	-0.014	-0.018	0.173	-0.124	-0.605	0.000	0.000	118.8063547	31.8912686
670833.529	3529806.319	3.066	-0.009	8.576	-0.036	-0.020	-0.036	-0.240	-0.245	-0.168	0.000	0.000	118.8063550	31.8912649
670833.529	3529806.319	3.066	-0.005	8.576	-0.010	-0.007	-0.010	-0.153	-0.160	-0.184	0.000	0.000	118.8063550	31.8912649
670833.564	3529805.911	3.065	0.005	8.576	0.028	-0.000	0.028	-0.084	0.429	-0.349	0.000	0.000	118.8063553	31.8912612
670833.564	3529805.911	3.065	0.005	8.585	0.035	-0.040	0.035	-0.228	-1.181	-0.490	0.000	0.000	118.8063553	31.8912612
670833.599	3529805.502	3.065	0.009	8.585	0.044	-0.034	0.044	-0.383	0.196	0.046	0.000	0.000	118.8063556	31.8912576
670833.635	3529805.094	3.065	0.009	8.594	0.016	-0.070	0.016	0.165	-0.520	0.013	0.000	0.000	118.8063559	31.8912539
670833.635	3529805.094	3.065	0.009	8.594	0.046	-0.030	0.046	-0.213	0.792	-0.151	0.000	0.000	118.8063559	31.8912539
670833.671	3529804.685	3.065	0.009	8.602	0.009	-0.031	0.009	-0.151	0.237	-0.067	0.000	0.000	118.8063562	31.8912502
670833.671	3529804.685	3.065	0.005	8.602	0.028	-0.022	0.028	-0.047	0.333	-0.308	0.000	0.000	118.8063562	31.8912502
670833.707	3529804.276	3.065	0.000	8.602	0.017	0.029	0.017	0.796	-0.934	0.251	0.000	0.000	118.8063565	31.8912465
670833.742	3529803.868	3.065	0.000	8.602	0.027	0.092	0.027	-0.132	0.706	-0.010	0.000	0.000	118.8063568	31.8912428
670833.742	3529803.868	3.065	-0.005	8.594	-0.009	-0.007	-0.009	-0.151	-0.206	1.120	0.000	0.000	118.8063568	31.8912428
670833.776	3529803.459	3.065	-0.009	8.611	-0.017	-0.136	-0.017	-0.739	0.923	0.821	0.000	0.000	118.8063571	31.8912391
670833.776	3529803.459	3.065	-0.014	8.611	-0.041	-0.073	-0.041	-0.419	0.223	0.699	0.000	0.000	118.8063571	31.8912391
670833.811	3529803.050	3.065	-0.014	8.628	-0.022	0.001	-0.022	0.227	-0.570	-0.529	0.000	0.000	118.8063574	31.8912354
670833.847	3529802.641	3.065	-0.032	8.628	-0.026	0.060	-0.026	-0.711	1.714	-0.009	0.000	0.000	118.8063577	31.8912317
670833.847	3529802.641	3.065	-0.023	8.628	-0.121	0.008	-0.121	-0.065	-0.488	-0.515	0.000	0.000	118.8063577	31.8912317
670833.883	3529802.230	3.065	-0.014	8.594	-0.074	-0.066	-0.074	-0.338	1.116	0.065	0.000	0.000	118.8063580	31.8912280
670833.883	3529802.230	3.065	-0.005	8.533	-0.119	-0.032	-0.119	0.132	-0.556	1.355	0.000	0.000	118.8063580	31.8912280
670833.918	3529801.819	3.065	0.005	8.533	-0.165	-0.100	-0.165	-0.839	0.280	-0.829	0.000	0.000	118.8063583	31.8912243
670833.956	3529801.407	3.064	0.014	8.507	-0.206	-0.170	-0.206	1.970	-2.611	-5.862	0.000	0.000	118.8063586	31.8912206
670833.956	3529801.407	3.064	0.023	8.507	-0.014	-0.002	-0.014	-0.728	-0.018	-1.392	0.000	0.000	118.8063586	31.8912206
670833.993	3529800.997	3.064	0.028	8.542	-0.020	-0.029	-0.020	0.234	-0.316	-0.371	0.000	0.000	118.8063589	31.8912169
670833.993	3529800.997	3.064	0.037	8.542	0.109	0.188	0.109	2.059	0.511	-3.252	0.000	0.000	118.8063589	31.8912169
670834.028	3529800.588	3.063	0.037	8.524	0.021	0.087	0.021	-0.838	0.959	-0.334	0.000	0.000	118.8063592	31.8912132
670834.063	3529800.179	3.063	0.046	8.524	0.086	-0.075	0.086	-0.504	-0.584	-4.313	0.000	0.000	118.8063595	31.8912095
670834.063	3529800.179	3.063	0.046	8.524	0.116	0.031	0.116	-0.748	1.249	0.943	0.000	0.000	118.8063595	31.8912095
670834.099	3529799.768	3.063	-0.060	8.524	0.122	-0.021	0.122	0.183	-0.144	0.385	0.000	0.000	118.8063598	31.8912058
670834.099	3529799.768	3.063	-0.060	8.524	0.071	0.076	0.071	-0.008	1.730	3.961	0.000	0.000	118.8063598	31.8912058
670834.137	3529799.355	3.063	-0.074	8.707	0.023	0.015	0.023	-0.207	-0.378	1.679	0.000	0.000	118.8063602	31.8912020
670834.176	3529798.939	3.063	-0.093	8.707	-0.027	0.023	-0.027	0.194	0.475	2.251	0.000	0.000	118.8063605	31.8911983
670834.176	3529798.939	3.063	-0.106	8.707	-0.109	0.000	-0.109	-0.275	0.422	4.573	0.000	0.000	118.8063605	31.8911983
670834.215	3529798.523	3.063	-0.120	8.715	-0.062	-0.010	-0.062	0.667	-0.100	1.012	0.000	0.000	118.8063608	31.8911945
670834.215	3529798.523	3.063	-0.139	8.715	-0.085	0.024	-0.085	-0.170	0.231	0.916	0.000	0.000	118.8063608	31.8911945
670834.253	3529798.105	3.064	-0.153	8.698	-0.054	0.046	-0.054	0.475	0.329	-0.627	0.000	0.000	118.8063612	31.8911908
670834.291	3529797.687	3.065	-0.185	8.698	-0.025	0.027	-0.025	0.082	0.294	-0.698	0.000	0.000	118.8063615	31.8911870
670834.291	3529797.687	3.065	-0.185	8.698	-0.021	0.038	-0.021	0.091	-0.125	-1.606	0.000	0.000	118.8063615	31.8911870
670834.328	3529797.270	3.065	-0.218	8.698	-0.007	0.040	-0.007	0.373	0.335	-0.741	0.000	0.000	118.8063618	31.8911832
670834.328	3529797.270	3.065	-0.218	8.689	0.030	0.046	0.030	0.440	0.159	-0.438	0.000	0.000	118.8063618	31.8911832
670834.364	3529796.852	3.066	-0.250	8.689	0.014	0.042	0.014	0.028	0.046	-0.562	0.000	0.000	118.8063621	31.8911794
670834.401	3529796.433	3.066	-0.065	8.707	0.030	0.048	0.030	0.135	0.459	-0.380	0.000	0.000	118.8063624	31.8911756
670834.401	3529796.433	3.066	-0.051	8.707	-0.002	0.075	-0.002	0.162	0.338	0.489	0.000	0.000	118.8063624	31.8911756
670834.437	3529796.013	3.066	-0.051	8.733	0.005	0.037	0.005	0.041	0.078	-0.097	0.000	0.000	118.8063628	31.8911719
670834.437	3529796.013	3.066	-0.032	8.733	0.013	0.033	0.013	-0.395	0.173	-0.136	0.000	0.000	118.8063628	31.8911719
670834.473	3529795.593	3.066	-0.023	8.733	0.022	0.083	0.022	0.284	-0.392	-0.884	0.000	0.000	118.8063631	31.8911681
670834.509	3529795.173	3.066	-0.014	8.741	0.048	0.040	0.048	-0.580	0.514	-0.074	0.000	0.000	118.8063634	31.8911643
670834.509	3529795.173	3.066	-0.009	8.741	-0.010	0.009	-0.010	0.209	-0.423	0.584	0.000	0.000	118.8063634	31.8911643
670834.546	3529794.752	3.066	0.000	8.741	0.006	0.014	0.006	-0.757	1.855	1.383	0.000	0.000	118.8063637	31.8911605
670834.546	3529794.752	3.066	0.009	8.741	-0.023	-0.012	-0.023	0.142	-0.342	-0.147	0.000	0.000	118.8063637	31.8911605
670834.583	3529794.330	3.065	0.009	8.750	0.013	0.032	0.013	-0.131	0.657	0.029	0.000	0.000	118.8063640	31.8911567
670834.621	3529793.907	3.066	0.014	8.750	0.030	0.021	0.030	-0.219	0.149	0.350	0.000	0.000	118.8063643	31.8911528
670834.621	3529793.907	3.066	0.014	8.750	-0.003	-0.022	-0.003	-0.359	0.167	0.137	0.000	0.000	118.8063643	31.8911528
670834.660	3529793.485	3.066	-0.069	8.750	0.044	-0.032	0.044	-0.068	-0.152	-0.309	0.000	0.000	118.8063647	31.8911490
670834.660	3529793.485	3.066	-0.069	8.819	0.023	-0.033	0.023	-0.178	0.377	0.727	0.000	0.000	118.8063647	31.8911490
670834.698	3529793.062	3.066	-0.069	8.819	0.046	-0.061	0.046	0.424	-0.277	-0.232	0.000	0.000	118.8063650	31.8911452
670834.737	3529792.639	3.066	-0.069	8.819	0.117	0.094	0.117	2.178	-1.191	-1.315	0.000	0.000	118.8063653	31.8911414
670834.737	3529792.639	3.066	-0.065	8.819	0.113	0.121	0.113	0.361	0.260	0.014	0.000	0.000	118.8063653	31.8911414
670834.773	3529792.217	3.066	-0.065	8.828	0.183	0.188	0.183	0.643	1.982	0.942	0.000	0.000	118.8063656	31.8911376
670834.773	3529792.217	3.066	-0.065	8.828	0.010	0.082	0.010	0.481	0.607	0.415	0.000	0.000	118.8063656	31.8911376
670834.808	3529791.793	3.066	-0.060	8.837	0.029	0.067	0.029	-0.334	0.729	1.131	0.000	0.000	118.8063659	31.8911337
670834.808	3529791.793	3.066	-0.060	8.837	-0.054	0.034	-0.054	-0.589	0.508	0.577	0.000	0.000	118.8063659	31.8911337
670834.842	3529791.368	3.066	-0.060	8.845	-0.077	-0.029	-0.077	-1.315	0.562	0.991	0.000	0.000	118.8063662	31.8911299
670834.877	3529790.942	3.066	-0.056	8.866	-0.263	-0.230	-0.263	-1.573	-0.588	0.411	0.000	0.000	118.8063665	31.8911261
670834.877	3529790.942	3.066	-0.056	8.866	-0.265	-0.131	-0.265	-0.111	-0.020	1.960	0.000	0.000	118.8063665	31.8911261
670834.911	3529790.516	3.066	-0.060	8.866	-0.101	-0.025	-0.101	-0.136	-0.108	2.050	0.000	0.000	118.8063668	31.8911222
670834.946	3529790.090	3.065	-0.060	8.866	-0.161	-0.069	-0.161	-0.509	0.410	0.008	0.000	0.000	118.8063671	31.8911184
670834.946	3529790.090	3.065	-0.060	8.802	-0.040	0.004	-0.040	0.374	0.213	-0.818	0.000	0.000	118.8063671	31.8911184
670834.980	3529789.666	3.066	-0.060	8.802	-0.014	-0.055	-0.014	0.033	-0.543	-1.556	0.000	0.000	118.8063674	31.8911145
670834.980	3529789.666	3.066	-0.060	8.802	0.040	-0.015	0.040	0.960	0.280	-2.699	0.000	0.000	118.8063674	31.8911145
670835.014	3529789.242	3.066	-0.056	8.811	0.061	-0.017	0.061	-0.454	0.135	-2.841	0.000	0.000	118.8063677	31.8911107
670835.047	3529788.817	3.066	-0.051	8.811	0.128	-0.065	0.128	0.312	-0.159	-1.980	0.000	0.000	118.8063679	31.8911069
670835.047	3529788.817	3.066	-0.046	8.811	0.203	-0.031	0.203	-0.496	1.490	2.129	0.000	0.000	118.8063679	31.8911069
670835.081	3529788.392	3.066	-0.042	8.811	0.074	-0.033	0.074	-0.642	-0.141	1.313	0.000	0.000	118.8063682	31.8911030
670835.081	3529788.392	3.066	-0.042	8.802	0.023	0.011	0.023	-0.265	-0.318	1.635	0.000	0.000	118.8063682	31.8911030
670835.116	3529787.966	3.066	-0.028	8.802	0.009	-0.010	0.009	0.255	0.242	1.737	0.000	0.000	118.8063685	31.8910992
670835.149	3529787.540	3.066	-0.028	8.802	-0.002	0.005	-0.002	0.354	0.141	1.161	0.000	0.000	118.8063688	31.8910953
670835.149	3529787.540	3.066	-0.028	8.802	-0.042	0.013	-0.042	1.102	-0.020	3.055	0.000	0.000	118.8063688	31.8910953
670835.182	3529787.113	3.066	-0.056	8.941	-0.028	0.015	-0.028	0.246	0.079	0.731	0.000	0.000	118.8063691	31.8910915
670835.182	3529787.113	3.066	-0.056	8.929	-0.030	0.015	-0.030	0.142	-0.116	0.035	0.000	0.000	118.8063691	31.8910915
670835.214	3529786.685	3.066	-0.051	8.929	-0.014	0.056	-0.014	0.397	0.334	-1.191	0.000	0.000	118.8063693	31.8910876
670835.245	3529786.258	3.066	-0.046	8.924	-0.014	0.036	-0.014	0.174	-0.217	-0.527	0.000	0.000	118.8063696	31.8910838
670835.245	3529786.258	3.066	-0.046	8.924	0.012	0.039	0.012	0.093	0.343	-0.148	0.000	0.000	118.8063696	31.8910838
670835.276	3529785.831	3.066	-0.042	8.924	0.045	0.014	0.045	0.060	0.336	-0.341	0.000	0.000	118.8063698	31.8910799
670835.276	3529785.831	3.066	-0.032	8.924	0.003	0.025	0.003	-0.791	-0.255	0.084	0.000	0.000	118.8063698	31.8910799
670835.307	3529785.404	3.065	-0.032	8.924	-0.018	0.006	-0.018	-0.204	0.971	-0.234	0.000	0.000	118.8063701	31.8910761
670835.340	3529784.976	3.065	-0.028	8.924	-0.016	0.009	-0.016	-0.022	-0.168	-0.469	0.000	0.000	118.8063703	31.8910722
670835.340	3529784.976	3.065	-0.023	8.912	-0.038	-0.003	-0.038	-0.851	0.565	-0.203	0.000	0.000	118.8063703	31.8910722
670835.372	3529784.548	3.065	-0.046	8.912	-0.034	0.000	-0.034	-0.124	0.050	-0.383	0.000	0.000	118.8063706	31.8910683
670835.372	3529784.548	3.065	-0.046	8.912	-0.027	0.001	-0.027	-0.337	0.210	0.549	0.000	0.000	118.8063706	31.8910683
670835.406	3529784.120	3.065	-0.046	8.924	-0.012	0.021	-0.012	0.043	0.074	0.345	0.000	0.000	118.8063709	31.8910645
670835.438	3529783.691	3.065	-0.037	8.924	-0.017	0.016	-0.017	-0.150	-0.047	1.055	0.000	0.000	118.8063712	31.8910606
670835.438	3529783.691	3.065	-0.032	8.924	-0.010	-0.006	-0.010	0.172	-0.090	-0.766	0.000	0.000	118.8063712	31.8910606
670835.471	3529783.263	3.065	-0.032	8.924	0.011	0.013	0.011	0.146	0.763	-0.622	0.000	0.000	118.8063714	31.8910567
670835.471	3529783.263	3.065	-0.028	8.924	-0.010	-0.006	-0.010	-0.272	-0.145	-0.299	0.000	0.000	118.8063714	31.8910567
670835.504	3529782.834	3.065	-0.028	8.929	0.036	-0.019	0.036	0.000	0.625	-0.489	0.000	0.000	118.8063717	31.8910529
670835.538	3529782.406	3.066	-0.023	8.929	0.035	-0.030	0.035	-0.362	-0.555	-1.381	0.000	0.000	118.8063720	31.8910490
670835.538	3529782.406	3.066	-0.023	8.935	0.029	-0.005	0.029	0.240	0.401	-0.658	0.000	0.000	118.8063720	31.8910490
670835.573	3529781.978	3.066	-0.019	8.935	-0.001	0.044	-0.001	0.190	0.367	1.398	0.000	0.000	118.8063723	31.8910451
670835.573	3529781.978	3.066	-0.023	8.947	-0.015	0.025	-0.015	0.013	0.007	0.609	0.000	0.000	118.8063723	31.8910451
670835.607	3529781.550	3.066	-0.023	8.947	-0.006	0.013	-0.006	0.075	0.195	0.268	0.000	0.000	118.8063726	31.8910413
670835.641	3529781.121	3.066	-0.023	8.981	-0.020	-0.009	-0.020	0.505	-0.300	0.155	0.000	0.000	118.8063729	31.8910374
670835.641	3529781.121	3.066	-0.042	8.981	0.010	-0.011	0.010	-0.307	0.149	-0.503	0.000	0.000	118.8063729	31.8910374
670835.675	3529780.692	3.066	-0.042	8.981	0.009	-0.003	0.009	-0.363	-0.620	-0.409	0.000	0.000	118.8063731	31.8910335
670835.675	3529780.692	3.066	-0.042	8.981	0.012	0.003	0.012	-0.020	0.786	-0.137	0.000	0.000	118.8063731	31.8910335
670835.709	3529780.264	3.066	-0.037	8.981	0.015	0.016	0.015	0.169	0.045	0.228	0.000	0.000	118.8063734	31.8910296
670835.744	3529779.834	3.066	-0.037	8.976	-0.016	0.011	-0.016	0.054	0.213	-0.169	0.000	0.000	118.8063737	31.8910258
670835.744	3529779.834	3.066	-0.037	8.976	-0.024	0.011	-0.024	-0.158	0.075	0.191	0.000	0.000	118.8063737	31.8910258
670835.778	3529779.405	3.066	-0.032	8.976	0.002	-0.010	0.002	-0.241	0.113	0.246	0.000	0.000	118.8063740	31.8910219
670835.778	3529779.405	3.066	-0.032	8.976	-0.032	-0.032	-0.032	0.036	-0.528	0.108	0.000	0.000	118.8063740	31.8910219
670835.812	3529778.975	3.066	-0.028	8.981	0.006	-0.010	0.006	-0.090	0.633	-0.007	0.000	0.000	118.8063743	31.8910180
670835.846	3529778.545	3.066	-0.032	8.981	-0.018	0.030	-0.018	-0.106	-0.421	-0.350	0.000	0.000	118.8063746	31.8910141
670835.846	3529778.545	3.066	-0.032	8.981	0.004	0.020	0.004	0.267	0.508	1.151	0.000	0.000	118.8063746	31.8910141
670835.880	3529778.115	3.066	-0.032	8.981	-0.002	0.000	-0.002	0.383	-0.422	-0.271	0.000	0.000	118.8063749	31.8910102
670835.880	3529778.115	3.066	-0.032	9.010	-0.002	-0.010	-0.002	-0.049	0.365	-0.247	0.000	0.000	118.8063749	31.8910102
670835.914	3529777.684	3.066	-0.032	9.010	0.009	-0.015	0.009	-0.200	0.156	-0.349	0.000	0.000	118.8063751	31.8910064
670835.949	3529777.254	3.066	-0.032	9.016	0.036	-0.041	0.036	-0.073	-0.375	-0.567	0.000	0.000	118.8063754	31.8910025
670835.949	3529777.254	3.066	-0.032	9.016	0.028	-0.045	0.028	-0.516	0.588	1.321	0.000	0.000	118.8063754	31.8910025
670835.984	3529776.823	3.066	-0.032	9.022	0.016	-0.014	0.016	-0.091	-0.153	-0.386	0.000	0.000	118.8063757	31.8909986
670835.984	3529776.823	3.066	-0.037	9.022	0.012	-0.001	0.012	-0.331	0.164	0.011	0.000	0.000	118.8063757	31.8909986
670836.019	3529776.392	3.066	-0.037	9.022	0.026	-0.013	0.026	0.360	-0.144	0.536	0.000	0.000	118.8063760	31.8909947
670836.054	3529775.962	3.066	-0.042	9.022	0.028	-0.012	0.028	-0.011	-0.552	0.011	0.000	0.000	118.8063763	31.8909908
670836.054	3529775.962	3.066	-0.042	9.022	0.044	-0.016	0.044	0.195	0.926	0.883	0.000	0.000	118.8063763	31.8909908
670836.089	3529775.531	3.066	-0.042	9.028	-0.009	-0.016	-0.009	-0.022	1.021	0.278	0.000	0.000	118.8063766	31.8909869
670836.089	3529775.531	3.066	-0.042	9.028	-0.029	-0.004	-0.029	0.173	-0.649	-0.358	0.000	0.000	118.8063766	31.8909869
670836.124	3529775.099	3.066	-0.037	9.028	-0.057	0.001	-0.057	-0.098	1.710	0.080	0.000	0.000	118.8063769	31.8909830
670836.158	3529774.666	3.066	-0.037	9.028	-0.019	0.013	-0.019	0.261	-0.548	-0.671	0.000	0.000	118.8063772	31.8909791
670836.158	3529774.666	3.066	-0.032	9.034	-0.030	0.012	-0.030	-0.388	0.844	0.514	0.000	0.000	118.8063772	31.8909791
670836.193	3529774.234	3.066	-0.032	9.039	-0.046	0.001	-0.046	0.416	-0.449	0.663	0.000	0.000	118.8063775	31.8909752
670836.193	3529774.234	3.066	-0.032	9.039	-0.064	0.018	-0.064	0.036	0.338	1.410	0.000	0.000	118.8063775	31.8909752
670836.228	3529773.801	3.066	-0.032	9.039	-0.062	0.002	-0.062	0.080	-0.182	0.518	0.000	0.000	118.8063778	31.8909713
670836.264	3529773.370	3.066	-0.032	9.039	-0.018	0.028	-0.018	0.213	-0.176	-0.797	0.000	0.000	118.8063781	31.8909674
670836.264	3529773.370	3.066	-0.032	9.039	0.009	0.018	0.009	-0.479	-0.136	-1.698	0.000	0.000	118.8063781	31.8909674
670836.299	3529772.938	3.066	-0.037	9.039	0.066	0.043	0.066	0.799	0.203	-1.643	0.000	0.000	118.8063784	31.8909635
670836.299	3529772.938	3.066	-0.037	9.039	0.037	0.025	0.037	-0.332	0.180	-0.170	0.000	0.000	118.8063784	31.8909635
670836.334	3529772.507	3.066	-0.037	9.039	0.036	0.006	0.036	0.231	-0.073	-0.586	0.000	0.000	118.8063787	31.8909596
