utm_x	utm_y	yaw	 roadwheelAngle	 speed	 angular_velocity_x	 y	 z	 linear_acc_x	 y	 z	 lat_err	 yaw_err	 longitude	 latitude
670828.459	3529874.237	3.100	0.019	0.000	0.002	-0.003	0.002	-0.047	0.042	0.043	-0.502	0.061	118.8063133	31.8918781
670828.459	3529874.237	3.100	0.019	0.000	0.001	-0.001	0.001	0.003	0.019	0.011	-0.502	0.061	118.8063133	31.8918781
670828.460	3529874.237	3.100	0.019	0.000	0.000	-0.001	0.000	-0.004	0.018	0.034	-0.502	0.061	118.8063133	31.8918781
670828.460	3529874.237	3.100	0.019	0.000	-0.000	0.000	-0.000	0.026	0.016	0.008	-0.502	0.061	118.8063133	31.8918781
670828.460	3529874.237	3.100	0.019	0.000	-0.001	0.001	-0.001	0.019	-0.036	-0.034	-0.502	0.061	118.8063133	31.8918781
670828.460	3529874.237	3.100	-1.704	0.000	-0.000	0.002	-0.000	0.057	0.054	-0.063	-0.502	0.061	118.8063133	31.8918781
670828.460	3529874.237	3.100	-1.769	0.000	-0.000	0.001	-0.000	0.003	-0.054	-0.033	-0.502	0.061	118.8063133	31.8918781
670828.459	3529874.237	3.100	-1.833	0.000	-0.001	0.000	-0.001	0.004	0.030	0.004	-0.502	0.060	118.8063133	31.8918781
670828.459	3529874.237	3.100	-1.856	0.000	0.003	0.001	0.003	-0.082	-0.007	0.043	-0.502	0.061	118.8063133	31.8918781
670828.459	3529874.237	3.100	-1.875	0.000	-0.001	-0.001	-0.001	-0.037	0.004	0.047	-0.502	0.061	118.8063133	31.8918781
670828.459	3529874.237	3.100	-1.875	0.000	0.002	-0.002	0.002	-0.090	-0.014	0.033	-0.502	0.061	118.8063133	31.8918781
670828.459	3529874.237	3.100	-1.898	0.000	-0.002	-0.001	-0.002	-0.038	-0.028	-0.013	-0.502	0.061	118.8063133	31.8918781
670828.460	3529874.237	3.100	-1.940	0.000	0.007	-0.003	0.007	-0.007	0.085	-0.188	-0.502	0.061	118.8063133	31.8918781
670828.460	3529874.237	3.100	-1.963	0.000	-0.000	-0.000	-0.000	0.199	0.625	-0.041	-0.502	0.061	118.8063133	31.8918781
670828.460	3529874.237	3.100	-1.986	0.000	0.002	0.002	0.002	0.024	-0.127	0.101	-0.502	0.061	118.8063133	31.8918781
670828.460	3529874.236	3.100	-2.000	0.000	-0.009	-0.000	-0.009	0.054	0.117	0.163	-0.502	0.061	118.8063134	31.8918781
